VISS_EU_CD	local_EQR	PTOT	SALT	YEAR_count	WATER_TYPE_AREA	PHOS	global_EQR	STATUS	index_column
SE622860-173000	1.3793103448275863	0.29	3.5	1	['18 - Norra Bottenhavet. Höga kusten. Inre kustvatten']	0.055	1.0	HIGH	(0, 'SE622860-173000')
SE622000-172300	1.0666666666666667	0.375	4.55	1	['18 - Norra Bottenhavet. Höga kusten. Inre kustvatten']	0.08	1.0	HIGH	(0, 'SE622000-172300')
SE614165-171500	0.335370781269374	1.508333333333333	4.416666666666667	3	['16 - Södra Bottenhavet. Inre kustvatten']	0.27849999999999997	0.19727693015845527	BAD	(0, 'SE614165-171500')
SE613760-171000	0.6135813976156101	0.6744444444444445	3.8111111111111113	3	['16 - Södra Bottenhavet. Inre kustvatten']	0.18255555555555555	0.5035813976156102	MODERATE	(0, 'SE613760-171000')
SE613500-172500	0.6263250740423053	0.6658333333333333	4.833333333333333	3	['16 - Södra Bottenhavet. Inre kustvatten']	0.22725000000000004	0.5163250740423053	MODERATE	(0, 'SE613500-172500')
SE613591-171000	0.7660940482387647	0.5277777777777778	3.711111111111111	3	['16 - Södra Bottenhavet. Inre kustvatten']	0.13299999999999998	0.6934900803979412	GOOD	(0, 'SE613591-171000')
SE613500-171000	0.7055845594051574	0.6	4.6499999999999995	3	['16 - Södra Bottenhavet. Inre kustvatten']	0.19133333333333333	0.5955845594051574	MODERATE	(0, 'SE613500-171000')
SE613240-171000	0.6167104311434208	0.6833333333333332	4.95	3	['16 - Södra Bottenhavet. Inre kustvatten']	0.20966666666666667	0.5067104311434208	MODERATE	(0, 'SE613240-171000')
SE645000-213500	0.41449275362318844	0.6900000000000001	2.0	1	['22 - Norra Bottenviken. Inre kustvatten']	0.09533333333333334	0.3931159420289856	POOR	(0, 'SE645000-213500')
SE637640-204160	0.5106382978723405	0.705	2.0	1	['20 - Norra Kvarkens inre kustvatten']	0.355	0.48239845261121866	MODERATE	(0, 'SE637640-204160')
SE644730-210650	0.7150000000000002	0.39999999999999997	2.0	1	['22 - Norra Bottenviken. Inre kustvatten']	0.09683333333333333	0.7071428571428574	GOOD	(0, 'SE644730-210650')
SE634230-201605	1.4826086956521742	0.22999999999999998	2.95	1	['20 - Norra Kvarkens inre kustvatten']	0.124	1.0	HIGH	(0, 'SE634230-201605')
