YEAR	local_EQR	PHOS	SALT	DATE_count	VISS_EU_CD	WATER_TYPE_AREA	PTOT	global_EQR	STATUS	index_column
2013	0.33391304767546687	0.7677777777777778	6.490777777777779	3	SE584340-174401	14 - Östergötlands yttre kustvatten	0.9911111111111112	0.25855073023395586	POOR	(0, 'SE584340-174401')
2014	0.2912952248025853	0.8633333333333333	6.702777777777778	3	SE584340-174401	14 - Östergötlands yttre kustvatten	1.14	0.2017269664034471	POOR	(1, 'SE584340-174401')
2015	0.2303738942036814	1.0777777777777777	6.917222222222222	3	SE584340-174401	14 - Östergötlands yttre kustvatten	1.3044444444444445	0.15887854772667687	BAD	(2, 'SE584340-174401')
2016	0.26101084821419723	0.9777777777777779	6.903333333333333	3	SE584340-174401	14 - Östergötlands yttre kustvatten	1.231111111111111	0.1800074815270326	BAD	(3, 'SE584340-174401')
2013	0.6606735	0.6666666666666666	21.858999999999998	1	SE581700-113000	02 - Västkustens fjordar	0.8666666666666667	0.6009621428571428	GOOD	(0, 'SE581700-113000')
2014	0.7893396226415094	0.53	19.849999999999998	1	SE581700-113000	02 - Västkustens fjordar	0.9133333333333334	0.7847708894878704	GOOD	(1, 'SE581700-113000')
2015	0.6831615120274914	0.7275	31.4475	1	SE581700-113000	02 - Västkustens fjordar	1.0525	0.6330878743249877	GOOD	(2, 'SE581700-113000')
2016	0.7339762162162162	0.6166666666666667	22.965333333333334	1	SE581700-113000	02 - Västkustens fjordar	1.07	0.7056803088803089	GOOD	(3, 'SE581700-113000')
2017	0.8147540983606557	0.61	31.840000000000003	1	SE581700-113000	02 - Västkustens fjordar	0.915	0.8147540983606557	HIGH	(4, 'SE581700-113000')
2013	0.34475764260239805	0.732	6.934066666666666	5	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	1.0526666666666666	0.2684470532529976	POOR	(0, 'SE561400-161201')
2014	0.33641389401377403	0.7483333333333333	7.134857142857143	7	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	1.0290476190476192	0.25801736751721754	POOR	(1, 'SE561400-161201')
2015	0.348139668785489	0.7433333333333334	7.34795238095238	7	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	1.0973809523809523	0.2726745859818613	POOR	(2, 'SE561400-161201')
2016	0.29813589003446417	0.8857500000000001	7.336500000000001	6	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	1.2858333333333334	0.21016986254308023	POOR	(3, 'SE561400-161201')
2017	0.29562651614107105	0.8483333333333334	7.273333333333333	2	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	1.2700000000000002	0.20703314517633883	POOR	(4, 'SE561400-161201')
2013	2.637463636363636	0.05666666666666667	2.1115	2	SE654470-222700	22 - Norra Bottenviken. Inre kustvatten	0.20833333333333337	1.0	HIGH	(0, 'SE654470-222700')
2014	2.366844297082228	0.07	1.8416666666666668	2	SE654470-222700	22 - Norra Bottenviken. Inre kustvatten	0.22	1.0	HIGH	(1, 'SE654470-222700')
2015	2.0244053724053725	0.07222222222222223	1.9205555555555556	3	SE654470-222700	22 - Norra Bottenviken. Inre kustvatten	0.21222222222222223	1.0	HIGH	(2, 'SE654470-222700')
2016	2.7875549242424245	0.05555555555555556	2.115	3	SE654470-222700	22 - Norra Bottenviken. Inre kustvatten	0.21222222222222223	1.0	HIGH	(3, 'SE654470-222700')
2013	0.6495623411951096	0.32666666666666666	4.175222222222223	3	SE633000-195000	20 - Norra Kvarkens inre kustvatten	0.5022222222222222	0.5735324706044431	MODERATE	(0, 'SE633000-195000')
2014	0.859181537119714	0.21083333333333334	3.777875	4	SE633000-195000	20 - Norra Kvarkens inre kustvatten	0.3925	0.8435350412441268	HIGH	(1, 'SE633000-195000')
2015	0.5274203890546904	0.37533333333333335	4.722166666666666	5	SE633000-195000	20 - Norra Kvarkens inre kustvatten	0.5973333333333333	0.46732207743886117	MODERATE	(2, 'SE633000-195000')
2016	0.48582316086283744	0.42666666666666664	4.402466666666667	5	SE633000-195000	20 - Norra Kvarkens inre kustvatten	0.6473333333333333	0.4311505746633369	MODERATE	(3, 'SE633000-195000')
2013	0.6466230895118147	0.31888888888888883	5.047333333333334	3	SE625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.5055555555555555	0.5796722517494041	MODERATE	(0, 'SE625180-181655')
2014	0.5989161112111931	0.3466666666666667	4.851444444444445	3	SE625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.5288888888888889	0.5381879227923418	MODERATE	(1, 'SE625180-181655')
2015	0.613781512605042	0.34888888888888886	5.09811111111111	3	SE625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.5388888888888889	0.551114358786993	MODERATE	(2, 'SE625180-181655')
2016	0.9557633384508606	0.28583333333333333	4.915666666666667	4	SE625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.485	0.9557633384508606	HIGH	(3, 'SE625180-181655')
2015	1.8592256157635467	0.08333333333333334	1.692	2	SE654820-222660	22 - Norra Bottenviken. Inre kustvatten	0.19666666666666668	1.0	HIGH	(0, 'SE654820-222660')
2016	3.042857142857143	0.04666666666666667	2.0	1	SE654820-222660	22 - Norra Bottenviken. Inre kustvatten	0.26333333333333336	1.0	HIGH	(1, 'SE654820-222660')
2015	0.6857142857142858	0.29166666666666663	3.219	1	SE625000-180075	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.44	0.6241758241758243	GOOD	(0, 'SE625000-180075')
2016	0.7185628742514971	0.2783333333333333	3.498333333333333	1	SE625000-180075	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.4383333333333333	0.6747121142330724	GOOD	(1, 'SE625000-180075')
2015	0.4761904761904762	0.42	5.0	1	SE628750-183300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.63	0.4314699792960663	MODERATE	(0, 'SE628750-183300')
2016	0.37735849056603776	0.53	4.305	1	SE628750-183300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.775	0.3164779874213837	POOR	(1, 'SE628750-183300')
2015	0.5084745762711865	0.3933333333333333	4.394833333333334	1	SE631346-184241	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.575	0.4595431098010318	MODERATE	(0, 'SE631346-184241')
2016	0.6030150753768844	0.3316666666666667	4.448333333333333	1	SE631346-184241	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.5433333333333334	0.5417522394581603	MODERATE	(1, 'SE631346-184241')
2015	0.547945205479452	0.36500000000000005	4.206	1	SE631646-185280	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.6366666666666667	0.49386539606908875	MODERATE	(0, 'SE631646-185280')
2016	0.5150214592274678	0.38833333333333336	2.091666666666667	1	SE631646-185280	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.5833333333333334	0.4652360515021459	MODERATE	(1, 'SE631646-185280')
2013	0.23824486301369863	1.005	3.6	2	SE583730-164501	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	1.27	0.16430680207841286	BAD	(0, 'SE583730-164501')
2014	0.2748097285133147	0.8783333333333333	5.1	2	SE583730-164501	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	1.145	0.18952395069883776	BAD	(1, 'SE583730-164501')
2015	0.18444371079564212	1.3616666666666668	6.25	2	SE583730-164501	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	1.6116666666666668	0.12720255916940837	BAD	(2, 'SE583730-164501')
2016	0.26316026262881886	1.0063333333333333	6.383333333333333	2	SE583730-164501	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	1.1345	0.18148983629573717	BAD	(3, 'SE583730-164501')
2013	0.08088137661592543	2.7433333333333336	2.3499999999999996	2	SE582705-163350	13 - Östergötlands inre kustvatten	3.425	0.05578025973512099	BAD	(0, 'SE582705-163350')
2014	0.10914922660354513	2.1533333333333333	3.2	2	SE582705-163350	13 - Östergötlands inre kustvatten	3.1050000000000004	0.0752753286921001	BAD	(1, 'SE582705-163350')
2015	0.0854641776855933	2.831666666666666	4.2	2	SE582705-163350	13 - Östergötlands inre kustvatten	2.9383333333333335	0.0589408121969609	BAD	(2, 'SE582705-163350')
2016	0.12386305569749617	1.957	5.3	1	SE582705-163350	13 - Östergötlands inre kustvatten	2.344	0.08542279703275599	BAD	(3, 'SE582705-163350')
2013	0.2847577553154409	0.8833333333333333	6.25	2	SE582050-165820	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	1.1016666666666666	0.1963846588382351	BAD	(0, 'SE582050-165820')
2014	0.26739450251645375	0.9283333333333333	6.449999999999999	2	SE582050-165820	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	1.1766666666666667	0.18441000173548538	BAD	(1, 'SE582050-165820')
2015	0.20383561643835618	1.2166666666666666	7.699999999999999	2	SE582050-165820	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	1.415	0.14057628719886636	BAD	(2, 'SE582050-165820')
2016	0.3300973049782092	0.7918333333333334	6.750000000000001	2	SE582050-165820	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	1.129	0.253463073304279	POOR	(3, 'SE582050-165820')
2013	0.869944840287664	0.5675	28.50125	4	SE582147-111771	01n - Västkustens inre kustvatten	0.7693750000000001	0.869944840287664	HIGH	(0, 'SE582147-111771')
2014	2.1234015478511092	0.29250000000000004	24.03	3	SE582147-111771	01n - Västkustens inre kustvatten	0.7525000000000001	1.0	HIGH	(1, 'SE582147-111771')
2015	1.197969696969697	0.44875	30.085	4	SE582147-111771	01n - Västkustens inre kustvatten	0.7731250000000001	1.0	HIGH	(2, 'SE582147-111771')
2016	2.131420002557965	0.445625	28.29	4	SE582147-111771	01n - Västkustens inre kustvatten	0.9468750000000001	1.0	HIGH	(3, 'SE582147-111771')
2017	1.202258873872255	0.425625	28.18375	4	SE582147-111771	01n - Västkustens inre kustvatten	0.854375	1.0	HIGH	(4, 'SE582147-111771')
2013	0.6532934782608695	0.6900000000000001	22.7975	1	SE580688-114860	02 - Västkustens fjordar	1.085	0.5939031620553359	MODERATE	(0, 'SE580688-114860')
2014	0.8439587155963303	0.545	23.6325	1	SE580688-114860	02 - Västkustens fjordar	0.835	0.8439587155963303	HIGH	(1, 'SE580688-114860')
2015	0.7382392156862746	0.6375	24.602500000000003	1	SE580688-114860	02 - Västkustens fjordar	0.9450000000000001	0.7117703081232494	GOOD	(2, 'SE580688-114860')
2016	0.6730641509433961	0.6625000000000001	22.355	1	SE580688-114860	02 - Västkustens fjordar	1.12	0.6186630727762801	GOOD	(3, 'SE580688-114860')
2017	0.8532188841201717	0.5825	29.277500000000003	1	SE580688-114860	02 - Västkustens fjordar	1.0	0.8532188841201717	HIGH	(4, 'SE580688-114860')
2013	0.8601770727462703	0.525625	22.05875	4	SE575500-113750	01n - Västkustens inre kustvatten	0.8262499999999999	0.8601770727462703	HIGH	(0, 'SE575500-113750')
2014	1.3826970031110521	0.31916666666666665	20.018333333333334	3	SE575500-113750	01n - Västkustens inre kustvatten	0.6508333333333333	1.0	HIGH	(1, 'SE575500-113750')
2015	1.1110020622430348	0.46041666666666664	24.320625	4	SE575500-113750	01n - Västkustens inre kustvatten	0.8004166666666667	1.0	HIGH	(2, 'SE575500-113750')
2016	1.5574336547874423	0.4482142857142857	24.666785714285716	7	SE575500-113750	01n - Västkustens inre kustvatten	0.8910714285714286	1.0	HIGH	(3, 'SE575500-113750')
2017	1.1815501636203756	0.45708333333333334	23.789583333333336	6	SE575500-113750	01n - Västkustens inre kustvatten	0.828125	1.0	HIGH	(4, 'SE575500-113750')
2015	2.068965517241379	0.09666666666666668	1.6466666666666665	1	SE625900-174360	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.25	1.0	HIGH	(0, 'SE625900-174360')
2015	0.5357142857142858	0.3733333333333333	4.962222222222222	1	SE630383-183500	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.5233333333333334	0.4832298136645964	MODERATE	(0, 'SE630383-183500')
2013	0.930232558139535	0.215	4.833333333333333	1	SE633043-193300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.41966666666666663	0.930232558139535	HIGH	(0, 'SE633043-193300')
2013	0.29294117647058826	0.85	7.13	1	SE552170-130626	07 - Skånes kustvatten	0.9033333333333333	0.20367647058823535	POOR	(0, 'SE552170-130626')
2014	0.5858470077220077	0.43333333333333335	8.360000000000001	2	SE552170-130626	07 - Skånes kustvatten	1.06	0.5293781025923883	MODERATE	(1, 'SE552170-130626')
2015	0.36890913081650567	0.675	8.765	2	SE552170-130626	07 - Skånes kustvatten	1.1933333333333334	0.2986364135206321	POOR	(2, 'SE552170-130626')
2013	0.523404255319149	0.7833333333333333	20.566666666666666	1	SE562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	1.57	0.47252543940795566	MODERATE	(0, 'SE562000-123800')
2014	0.6518602484472048	0.5366666666666667	15.371666666666668	1	SE562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	1.4349999999999998	0.5842263029975694	MODERATE	(1, 'SE562000-123800')
2015	0.5642201834862386	0.7266666666666667	23.40833333333333	1	SE562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	1.6883333333333332	0.5080175508575988	MODERATE	(2, 'SE562000-123800')
2017	0.7872815533980582	0.515	19.65	1	SE562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	1.05	0.7804331590739355	GOOD	(3, 'SE562000-123800')
2013	0.543358859970111	1.6696666666666664	4.966666666666666	3	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.715	0.4939625999728282	MODERATE	(0, 'SE591400-183200')
2014	1.033695468055446	0.23316666666666666	5.125	3	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.5473333333333333	1.0	HIGH	(1, 'SE591400-183200')
2015	0.9026749179162065	0.27255555555555555	5.32	3	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.5952222222222222	0.9073094456344823	HIGH	(2, 'SE591400-183200')
2013	0.2957113145458478	1.2025	4.758333333333333	3	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	1.46	0.20761508606113047	POOR	(0, 'SE592040-184000')
2014	0.2241618087521978	1.3722222222222225	5.291666666666666	3	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2.0394444444444444	0.15459435086358472	BAD	(1, 'SE592040-184000')
2015	0.4224167008523634	0.5800000000000001	4.916666666666667	3	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	1.0983333333333334	0.3765556011364845	POOR	(2, 'SE592040-184000')
2013	0.35014492753623194	0.69	5.2	1	SE592245-184400	12n - Östergötlands och Stockholms skärgård. Mellankustvatten		0.280193236714976	POOR	(0, 'SE592245-184400')
2013	2.857142857142857	0.07	3.7	1	SE622126-172430	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.335	1.0	HIGH	(0, 'SE622126-172430')
2013	2.2222222222222223	0.09	3.95	1	SE622339-172190	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.44999999999999996	1.0	HIGH	(0, 'SE622339-172190')
2013	0.9220779220779222	0.154	2.0	1	SE656620-222480	22 - Norra Bottenviken. Inre kustvatten	1.1166666666666665	0.9220779220779222	HIGH	(0, 'SE656620-222480')
2013	0.8352941176470589	0.17	2.0	1	SE656300-222750	22 - Norra Bottenviken. Inre kustvatten	2.1999999999999997	0.8352941176470589	HIGH	(0, 'SE656300-222750')
2013	1.3168469860896446	0.10783333333333334	2.0	1	SE655120-220380	22 - Norra Bottenviken. Inre kustvatten	0.605	1.0	HIGH	(0, 'SE655120-220380')
2013	1.2622222222222226	0.11249999999999998	2.0	1	SE655180-218660	22 - Norra Bottenviken. Inre kustvatten	1.1233333333333333	1.0	HIGH	(0, 'SE655180-218660')
2013	0.6067415730337079	0.2966666666666667	2.0	1	SE636150-199220	20 - Norra Kvarkens inre kustvatten	0.88	0.5362970200293112	MODERATE	(0, 'SE636150-199220')
2013	1.9691119691119694	0.08633333333333333	3.0	1	SE635040-204196	20 - Norra Kvarkens inre kustvatten	0.3033333333333333	1.0	HIGH	(0, 'SE635040-204196')
2013	1.4873239436619718	0.11833333333333335	2.4	1	SE637070-204260	20 - Norra Kvarkens inre kustvatten	0.36999999999999994	1.0	HIGH	(0, 'SE637070-204260')
2013	0.6191860465116279	0.2866666666666667	2.25	1	SE636910-204040	20 - Norra Kvarkens inre kustvatten	0.5683333333333332	0.547118301314459	MODERATE	(0, 'SE636910-204040')
2013	0.4565393586005831	0.8574999999999999	17.4075	1	SE582000-115270	02 - Västkustens fjordar	1.2349999999999999	0.41503578054598467	MODERATE	(0, 'SE582000-115270')
2014	0.7370329218106995	0.6075	22.5225	1	SE582000-115270	02 - Västkustens fjordar	0.8150000000000001	0.710047031158142	GOOD	(1, 'SE582000-115270')
2015	0.5907612903225807	0.7749999999999999	23.44	1	SE582000-115270	02 - Västkustens fjordar	1.0825	0.5370557184750734	MODERATE	(2, 'SE582000-115270')
2016	0.40660985626283375	1.2174999999999998	26.8225	1	SE582000-115270	02 - Västkustens fjordar	1.66	0.355479808350445	POOR	(3, 'SE582000-115270')
2017	0.6467242524916944	0.7525	26.060000000000002	1	SE582000-115270	02 - Västkustens fjordar	1.1724999999999999	0.5879311386288131	MODERATE	(4, 'SE582000-115270')
2013	0.5826295081967213	0.7625	22.205	1	SE581740-114820	02 - Västkustens fjordar	1.0550000000000002	0.5296631892697466	MODERATE	(0, 'SE581740-114820')
2014	0.7656909871244634	0.5825	22.365	1	SE581740-114820	02 - Västkustens fjordar	0.895	0.750987124463519	GOOD	(1, 'SE581740-114820')
2015	0.6098993288590603	0.7450000000000001	23.125	1	SE581740-114820	02 - Västkustens fjordar	1.035	0.5544539353264184	MODERATE	(2, 'SE581740-114820')
2016	0.5553072625698324	0.895	27.115000000000002	1	SE581740-114820	02 - Västkustens fjordar	1.3325	0.5048247841543931	MODERATE	(3, 'SE581740-114820')
2017	0.4507004830917874	1.0350000000000001	24.225	1	SE581740-114820	02 - Västkustens fjordar		0.40972771190162494	MODERATE	(4, 'SE581740-114820')
2013	0.5324675324675325	0.77	20.441000000000003	1	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	1.2066666666666668	0.48040654997176746	MODERATE	(0, 'SE563330-124600')
2014	0.6450451977401129	0.59	17.736666666666665	1	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	1.25	0.5783001719479243	MODERATE	(1, 'SE563330-124600')
2015	0.5353153153153154	0.7399999999999999	18.933333333333334	1	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2.2566666666666664	0.48288288288288295	MODERATE	(2, 'SE563330-124600')
2013	1.1064935064935066	0.12833333333333333	2.0	1	SE654860-219880	22 - Norra Bottenviken. Inre kustvatten	0.6349999999999999	1.0	HIGH	(0, 'SE654860-219880')
2013	0.738609561752988	0.6275000000000001	23.9525	1	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	0.9325	0.7122993739328399	GOOD	(0, 'SE575340-113000')
2014	1.0912982456140352	0.4275	24.230000000000004	1	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	0.7725	1.0	HIGH	(1, 'SE575340-113000')
2015	0.8114285714285714	0.6125	28.905	1	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	0.885	0.8114285714285714	HIGH	(2, 'SE575340-113000')
2016	0.7709125523012552	0.5975	23.69275	1	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	1.085	0.7584465032875074	GOOD	(3, 'SE575340-113000')
2017	0.9326030927835052	0.485	22.9375	1	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	0.8925	0.9326030927835052	HIGH	(4, 'SE575340-113000')
2013	0.857259690239808	0.56625	27.354374999999997	4	SE582000-112350	01n - Västkustens inre kustvatten	0.7825	0.857259690239808	HIGH	(0, 'SE582000-112350')
2014	1.8146843885281383	0.31666666666666665	22.98333333333333	3	SE582000-112350	01n - Västkustens inre kustvatten	0.7291666666666666	1.0	HIGH	(1, 'SE582000-112350')
2015	1.3032878632188123	0.433125	29.34875	4	SE582000-112350	01n - Västkustens inre kustvatten	0.7750000000000001	1.0	HIGH	(2, 'SE582000-112350')
2016	2.5824253439016807	0.43812500000000004	27.959375	4	SE582000-112350	01n - Västkustens inre kustvatten	0.910625	1.0	HIGH	(3, 'SE582000-112350')
2017	1.0968452404244837	0.45187499999999997	28.780625	4	SE582000-112350	01n - Västkustens inre kustvatten	0.87375	1.0	HIGH	(4, 'SE582000-112350')
2013	0.6091380471380472	0.7424999999999999	22.935	1	SE581260-113220	02 - Västkustens fjordar	1.0899999999999999	0.5537618610345884	MODERATE	(0, 'SE581260-113220')
2014	0.6716	0.675	23.03	1	SE581260-113220	02 - Västkustens fjordar	0.9225	0.6165714285714284	GOOD	(1, 'SE581260-113220')
2015	0.5927044673539519	0.7275	21.0175	1	SE581260-113220	02 - Västkustens fjordar	1.0575	0.5388222430490471	MODERATE	(2, 'SE581260-113220')
2016	0.393684	1.25	26.554999999999996	1	SE581260-113220	02 - Västkustens fjordar	1.7599999999999998	0.3382453333333333	POOR	(3, 'SE581260-113220')
2017	0.48369829683698295	1.0275	27.435	1	SE581260-113220	02 - Västkustens fjordar	1.4074999999999998	0.43972572439725727	MODERATE	(4, 'SE581260-113220')
2013	0.7135125317398172	0.5743750000000001	23.289187499999997	4	SE574000-114230	01s - Västkustens inre kustvatten	0.8693749999999999	0.6515577411381802	GOOD	(0, 'SE574000-114230')
2014	1.2700535615376092	0.34166666666666673	20.294999999999998	3	SE574000-114230	01s - Västkustens inre kustvatten	0.7358333333333333	1.0	HIGH	(1, 'SE574000-114230')
2015	0.9426760282697859	0.4625000000000001	25.893125	4	SE574000-114230	01s - Västkustens inre kustvatten	0.8025	0.9396589771260905	HIGH	(2, 'SE574000-114230')
2016	1.7571498806012082	0.4659375	24.269687500000003	4	SE574000-114230	01s - Västkustens inre kustvatten	0.9621875000000001	1.0	HIGH	(3, 'SE574000-114230')
2017	1.5905751043937055	0.3675	22.841250000000002	4	SE574000-114230	01s - Västkustens inre kustvatten	0.8681249999999999	1.0	HIGH	(4, 'SE574000-114230')
2013	0.9473375609756098	0.5125	25.9555	1	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	0.8525	0.9473375609756098	HIGH	(0, 'SE585100-110600')
2014	1.063101604278075	0.46749999999999997	29.520249999999997	1	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	0.665	1.0	HIGH	(1, 'SE585100-110600')
2015	0.7558935361216729	0.6575000000000001	33.8125	1	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	0.8625	0.7369907658881041	GOOD	(2, 'SE585100-110600')
2016	0.8317991631799164	0.5974999999999999	27.75675	1	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	0.9625	0.8317991631799164	HIGH	(3, 'SE585100-110600')
2017	0.9203703703703703	0.54	32.3475	1	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	0.8799999999999999	0.9203703703703703	HIGH	(4, 'SE585100-110600')
2013	0.5860805860805861	0.6825	20.565	1	SE572540-114801	04 - Västkustens yttre kustvatten. Kattegatt	1.025	0.518330944417901	MODERATE	(0, 'SE572540-114801')
2014	0.903954802259887	0.4425	23.479999999999997	1	SE572540-114801	04 - Västkustens yttre kustvatten. Kattegatt	0.825	0.8988997918525127	HIGH	(1, 'SE572540-114801')
2015	0.6153846153846154	0.65	29.947499999999998	1	SE572540-114801	04 - Västkustens yttre kustvatten. Kattegatt	0.9275	0.5438127090301004	MODERATE	(2, 'SE572540-114801')
2016	0.634920634920635	0.63	22.945	1	SE572540-114801	04 - Västkustens yttre kustvatten. Kattegatt	1.1075	0.5608005521049	MODERATE	(3, 'SE572540-114801')
2017	0.7595979899497488	0.4975	17.79	1	SE572540-114801	04 - Västkustens yttre kustvatten. Kattegatt	1.07	0.7224584460765365	GOOD	(4, 'SE572540-114801')
2013	0.46590909090909094	0.88	23.667333333333332	1	SE555545-124332	06 - Öresunds kustvatten	0.97	0.42252964426877476	MODERATE	(0, 'SE555545-124332')
2014	0.6089108910891089	0.6733333333333333	21.273333333333333	1	SE555545-124332	06 - Öresunds kustvatten	0.96	0.5468790357296599	MODERATE	(1, 'SE555545-124332')
2015	0.42343775510204074	0.6533333333333333	9.741999999999999	1	SE555545-124332	06 - Öresunds kustvatten	1.07	0.377917006802721	POOR	(2, 'SE555545-124332')
2016	0.40927722772277236	0.6733333333333333	9.660000000000002	1	SE555545-124332	06 - Öresunds kustvatten	1.2066666666666668	0.3590363036303632	POOR	(3, 'SE555545-124332')
2017	0.40544444444444444	0.63	8.11	1	SE555545-124332	06 - Öresunds kustvatten	1.1533333333333333	0.353925925925926	POOR	(4, 'SE555545-124332')
2013	0.5513572232793442	0.46833333333333327	7.099999999999999	3	SE561005-150250	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.8616666666666667	0.4965306888374707	MODERATE	(0, 'SE561005-150250')
2014	0.4717396089271089	0.5283333333333333	7.25	3	SE561005-150250	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.9500000000000001	0.4207043894543895	MODERATE	(1, 'SE561005-150250')
2015	0.38932926378098404	0.6533333333333333	7.95	3	SE561005-150250	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.9666666666666667	0.32416157972623005	POOR	(2, 'SE561005-150250')
2016	0.42356932153392335	0.5916666666666667	7.771666666666666	3	SE561005-150250	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.9183333333333333	0.3669616519174042	POOR	(3, 'SE561005-150250')
2015	0.9010686274509804	0.51	23.595	1	SE580610-113615	01n - Västkustens inre kustvatten	1.13	0.9010686274509804	HIGH	(0, 'SE580610-113615')
2016	1.193689990942029	0.48166666666666663	24.248333333333335	3	SE580610-113615	01n - Västkustens inre kustvatten	0.8633333333333334	1.0	HIGH	(1, 'SE580610-113615')
2017	0.8893491161616162	0.58	26.807499999999997	2	SE580610-113615	01n - Västkustens inre kustvatten	0.81	0.8893491161616162	HIGH	(2, 'SE580610-113615')
2015	1.1382857142857143	0.42	25.28	1	SE580325-113500	01n - Västkustens inre kustvatten	0.97	1.0	HIGH	(0, 'SE580325-113500')
2016	1.1264000509294627	0.5	25.785	3	SE580325-113500	01n - Västkustens inre kustvatten	0.8266666666666668	1.0	HIGH	(1, 'SE580325-113500')
2017	0.7838102226720647	0.64	26.369999999999997	2	SE580325-113500	01n - Västkustens inre kustvatten	0.83	0.7768717466743781	GOOD	(2, 'SE580325-113500')
2015	1.1027954545454546	0.44	25.93	1	SE580500-114725	02 - Västkustens fjordar	1.06	1.0	HIGH	(0, 'SE580500-114725')
2016	0.7711147540983606	0.61	24.58	1	SE580500-114725	02 - Västkustens fjordar	0.9750000000000001	0.758735362997658	GOOD	(1, 'SE580500-114725')
2017	0.5522222222222223	0.8999999999999999	28.494999999999997	1	SE580500-114725	02 - Västkustens fjordar		0.502020202020202	MODERATE	(2, 'SE580500-114725')
2015	1.2743589743589743	0.39	27.64	1	SE581120-112680	02 - Västkustens fjordar	0.96	1.0	HIGH	(0, 'SE581120-112680')
2016	0.8452173913043479	0.575	26.0	1	SE581120-112680	02 - Västkustens fjordar	0.915	0.8452173913043479	HIGH	(1, 'SE581120-112680')
2017	0.7202898550724638	0.69	30.270000000000003	1	SE581120-112680	02 - Västkustens fjordar	1.21	0.686128364389234	GOOD	(2, 'SE581120-112680')
2015	0.9751458333333334	0.48	24.37	1	SE581365-112910	02 - Västkustens fjordar	0.985	0.9751458333333334	HIGH	(0, 'SE581365-112910')
