YEAR	local_EQR	PTOT	SALT	DATE_count	VISS_EU_CD	WATER_TYPE_AREA	PHOS	global_EQR	STATUS	index_column
2015	0.5534052334194497	0.9133333333333334	6.933333333333334	3	SE560795-154730	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.39166666666666666	0.47582293947222704	MODERATE	(2, 'SE560795-154730')
2016	0.7451136363636364	0.765	7.532500000000001	3	SE560795-154730	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.325	0.6847902097902099	GOOD	(3, 'SE560795-154730')
2013	0.5323644214162349	0.9325	7.15	2	SE560775-153055	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.575	0.45669492856021354	MODERATE	(0, 'SE560775-153055')
2014	0.5136868322933896	0.9750000000000001	7.183333333333334	3	SE560775-153055	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.54	0.43971530208489973	MODERATE	(1, 'SE560775-153055')
2015	0.5085291005291005	0.9800000000000001	7.25	3	SE560775-153055	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.4716666666666667	0.43502645502645504	MODERATE	(2, 'SE560775-153055')
2016	0.5907467050206127	0.8766666666666666	7.646666666666667	3	SE560775-153055	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.36999999999999994	0.5097697318369206	MODERATE	(3, 'SE560775-153055')
2013	0.4937068965517242	1.035	7.35	2	SE560700-155801	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	0.61	0.4215517241379311	MODERATE	(0, 'SE560700-155801')
2014	0.3834552706552707	1.3	7.3999999999999995	3	SE560700-155801	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	0.5333333333333333	0.29181908831908837	POOR	(1, 'SE560700-155801')
2015	0.4486811594202899	1.1166666666666665	7.566666666666666	3	SE560700-155801	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	0.6033333333333334	0.37335144927536246	POOR	(2, 'SE560700-155801')
2016	0.4242908817446889	1.195	7.756666666666667	3	SE560700-155801	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	0.82	0.3428636021808611	POOR	(3, 'SE560700-155801')
2013	0.24985916713610956	1.6016666666666666	4.65	2	SE582460-164500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	1.1666666666666667	0.1784708336686497	BAD	(0, 'SE582460-164500')
2014	0.2874764433784478	1.3983333333333334	5.949999999999999	2	SE582460-164500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	1.07	0.2099685911712637	POOR	(1, 'SE582460-164500')
2015	0.25420085271040094	1.5766666666666667	6.2	2	SE582460-164500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	1.33	0.1815720376502864	BAD	(2, 'SE582460-164500')
2016	0.5314437555358724	0.7526666666666667	6.166666666666667	1	SE582460-164500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.559	0.48821196133554123	MODERATE	(3, 'SE582460-164500')
2013	0.3682641342756184	1.1116666666666668	6.449999999999999	2	SE581520-165000	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.9066666666666666	0.3176855123674912	POOR	(0, 'SE581520-165000')
2014	0.34147050276082536	1.175	6.6	2	SE581520-165000	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.9133333333333332	0.2819606703477672	POOR	(1, 'SE581520-165000')
2015	0.24603914259086673	1.6500000000000001	7.0	2	SE581520-165000	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	1.4300000000000002	0.17574224470776195	BAD	(2, 'SE581520-165000')
2016	0.36821464197994047	1.1668333333333334	6.85	2	SE581520-165000	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.7796666666666667	0.31761952263992066	POOR	(3, 'SE581520-165000')
2013	0.5251118431316077	0.9316666666666666	6.5	3	SE560825-144215	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.4733333333333334	0.4501016755741889	MODERATE	(0, 'SE560825-144215')
2014	0.4673974358974358	1.0533333333333335	6.183333333333333	3	SE560825-144215	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.5233333333333333	0.3967467948717948	POOR	(1, 'SE560825-144215')
2015	0.46709956709956707	1.0666666666666667	7.466666666666666	3	SE560825-144215	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.6766666666666667	0.3963744588744589	POOR	(2, 'SE560825-144215')
2016	0.4958151159582583	1.0216666666666667	7.255	3	SE560825-144215	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.5816666666666667	0.4234682872347803	MODERATE	(3, 'SE560825-144215')
2013	0.5627305183681908	0.8833333333333333	7.283333333333334	3	SE621688-144133	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	0.52	0.48430047124380987	MODERATE	(0, 'SE621688-144133')
2014	0.5180749854434065	0.9616666666666666	7.533333333333332	3	SE621688-144133	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	0.5983333333333333	0.44370453222127865	MODERATE	(1, 'SE621688-144133')
2015	0.5134839289290785	0.9700000000000001	8.066666666666666	3	SE621688-144133	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	0.625	0.43953084448098045	MODERATE	(2, 'SE621688-144133')
2016	0.5402918069584737	0.93	7.796666666666667	3	SE621688-144133	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	0.5916666666666667	0.4639016426895216	MODERATE	(3, 'SE621688-144133')
2013	0.5259077227516534	0.93	6.533333333333334	3	SE560900-145280	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.5016666666666667	0.45082520250150315	MODERATE	(0, 'SE560900-145280')
2014	0.4803229334767796	1.015	5.983333333333334	3	SE560900-145280	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.4549999999999999	0.40938448497889063	MODERATE	(1, 'SE560900-145280')
2015	0.4545238095238095	1.0999999999999999	7.55	3	SE560900-145280	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.6833333333333335	0.38065476190476194	POOR	(2, 'SE560900-145280')
2016	0.4060451937712211	1.2316666666666667	7.1433333333333335	3	SE560900-145280	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	0.8133333333333334	0.32005649221402643	POOR	(3, 'SE560900-145280')
2013	0.4602129995608257	1.08	6.966666666666668	3	SE560205-143545	07 - Skånes kustvatten	0.5783333333333333	0.38776624945103216	POOR	(0, 'SE560205-143545')
2014	0.39452623688155924	1.2666666666666666	6.95	3	SE560205-143545	07 - Skånes kustvatten	0.6516666666666666	0.3056577961019491	POOR	(1, 'SE560205-143545')
2015	0.4280569169960475	1.1666666666666667	8.1	3	SE560205-143545	07 - Skånes kustvatten	0.7566666666666667	0.34757114624505936	POOR	(2, 'SE560205-143545')
2016	0.4342918353030058	1.1716666666666666	7.6433333333333335	3	SE560205-143545	07 - Skånes kustvatten	0.6666666666666666	0.3553647941287573	POOR	(3, 'SE560205-143545')
2013	0.28341223993397907	1.45	5.55	2	SE581000-164020	13 - Östergötlands inre kustvatten	1.0433333333333332	0.2045496532453054	POOR	(0, 'SE581000-164020')
2014	0.2573064421808489	1.5766666666666667	3.6500000000000004	2	SE581000-164020	13 - Östergötlands inre kustvatten	0.9416666666666668	0.1837903158434635	BAD	(1, 'SE581000-164020')
2015	0.2141925060585348	1.9149999999999998	6.45	2	SE581000-164020	13 - Östergötlands inre kustvatten	1.5516666666666667	0.1529946471846677	BAD	(2, 'SE581000-164020')
2016	0.27770096024146984	1.5590000000000002	6.133333333333334	2	SE581000-164020	13 - Östergötlands inre kustvatten	1.1608333333333334	0.19835782874390703	BAD	(3, 'SE581000-164020')
2013	0.383127281407585	1.0699999999999998	6.0	2	SE580585-164720	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	0.8233333333333333	0.33750304187678004	POOR	(0, 'SE580585-164720')
