VISS_EU_CD	local_EQR	NTOT	SALT	YEAR_count	WATER_TYPE_AREA	DIN	global_EQR	STATUS	index_column
SE585600-110880	0.9133909073246714	22.390833333333337	26.846527777777776	3	['01n - Västkustens inre kustvatten']	9.180833333333334	0.8556515122077858	HIGH	(0, 'SE585600-110880')
SE585200-111140	0.809405901332695	24.4025	28.106296296296296	3	['01n - Västkustens inre kustvatten']	11.579444444444446	0.6431242251837666	GOOD	(0, 'SE585200-111140')
SE583710-111535	0.9058032840642877	22.18527777777778	26.850277777777777	3	['01n - Västkustens inre kustvatten']	9.438888888888888	0.8430054734404795	HIGH	(0, 'SE583710-111535')
SE582665-111706	0.9131144945687897	21.778333333333332	28.775000000000002	3	['01n - Västkustens inre kustvatten']	7.664166666666667	0.8551908242813162	HIGH	(0, 'SE582665-111706')
SE582850-111760	0.9266727419770842	21.108333333333334	28.005	3	['01n - Västkustens inre kustvatten']	8.493333333333334	0.8777879032951403	HIGH	(0, 'SE582850-111760')
SE584030-111400	1.1350606432339954	17.4325	29.044166666666666	3	['01n - Västkustens inre kustvatten']	6.4624999999999995	1.0	HIGH	(0, 'SE584030-111400')
SE581853-112736	0.8540434575873852	22.386666666666667	27.453333333333333	3	['01n - Västkustens inre kustvatten']	9.790833333333333	0.7423187946386337	GOOD	(0, 'SE581853-112736')
SE582230-112255	0.8445130557148564	24.65416666666667	27.300833333333333	3	['01n - Västkustens inre kustvatten']	11.218333333333334	0.7211401238107918	GOOD	(0, 'SE582230-112255')
SE573500-115150	0.8187952898550726	22.08	18.34	1	['01s - Västkustens inre kustvatten']	5.125	0.6639895330112723	GOOD	(0, 'SE573500-115150')
SE585990-111125	0.8847135927280223	23.345	24.705	1	['01n - Västkustens inre kustvatten']	9.7	0.8078559878800372	HIGH	(0, 'SE585990-111125')
SE570000-120701	0.8731405246655102	20.3375	21.65441666666667	4	['04 - Västkustens yttre kustvatten. Kattegatt']	6.7058333333333335	0.7847567214789115	GOOD	(0, 'SE570000-120701')
SE582700-110451	0.9586725239616615	20.866666666666664	25.389999999999997	1	['03 - Västkustens yttre kustvatten. Skagerrak']	4.976666666666667	0.9311208732694358	HIGH	(0, 'SE582700-110451')
SE554040-125750	0.6100613005054996	29.58833333333333	11.984666666666666	5	['06 - Öresunds kustvatten']	12.043000000000001	0.4000766256318745	MODERATE	(0, 'SE554040-125750')
SE554500-125001	0.841171151333451	20.366666666666667	17.802733333333336	5	['06 - Öresunds kustvatten']	6.112666666666668	0.7186185855557516	GOOD	(0, 'SE554500-125001')
SE575150-162700	0.5345558614232697	34.25416666666666	5.6504166666666675	4	['12s - Östergötlands och Stockholms skärgård. Mellankustvatten']	11.985	0.24319482677908716	POOR	(0, 'SE575150-162700')
SE575370-164220	0.6652041317078765	26.1	6.725	4	['12s - Östergötlands och Stockholms skärgård. Mellankustvatten']	5.512499999999999	0.4061225078916194	MODERATE	(0, 'SE575370-164220')
SE573940-163560	0.6451296997115175	35.175	4.05625	4	['12s - Östergötlands och Stockholms skärgård. Mellankustvatten']	10.728333333333333	0.3814121246393968	POOR	(0, 'SE573940-163560')
SE565400-163600	0.696331546737974	26.730000000000004	6.8745	4	['09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten']	6.924333333333332	0.4309782902799694	MODERATE	(0, 'SE565400-163600')
SE570080-163430	0.5648649694914492	38.5	6.486875	4	['08 - Blekinge skärgård och Kalmarsund. Inre kustvatten']	14.603333333333333	0.2763117288134696	POOR	(0, 'SE570080-163430')
SE565800-163000	0.7123158467574174	27.5375	6.655625000000001	4	['08 - Blekinge skärgård och Kalmarsund. Inre kustvatten']	7.065	0.44978334912637347	MODERATE	(0, 'SE565800-163000')
SE570340-163710	0.7680255082710713	25.34861111111111	6.632499999999999	4	['08 - Blekinge skärgård och Kalmarsund. Inre kustvatten']	5.742333333333334	0.5153241273777309	MODERATE	(0, 'SE570340-163710')
SE570500-163750	0.7791742169115563	28.6875	6.1850000000000005	4	['08 - Blekinge skärgård och Kalmarsund. Inre kustvatten']	8.603333333333332	0.5284402551900663	MODERATE	(0, 'SE570500-163750')
SE573500-163500	0.6200642700526642	32.3875	5.2425	4	['12s - Östergötlands och Stockholms skärgård. Mellankustvatten']	8.341666666666667	0.35008033756583024	POOR	(0, 'SE573500-163500')
SE563825-161810	0.5438491136880595	36.14375	6.6312500000000005	4	['08 - Blekinge skärgård och Kalmarsund. Inre kustvatten']	12.405833333333334	0.2515871925741877	POOR	(0, 'SE563825-161810')
SE564250-162500	0.5814998874048198	33.90625	6.826875	4	['08 - Blekinge skärgård och Kalmarsund. Inre kustvatten']	11.993333333333334	0.2958822204762586	POOR	(0, 'SE564250-162500')
SE659024-162417	0.39701585699581105	51.234027777777776	2.7664583333333335	4	['24 - Stockholms inre skärgård och Hallsfjärden']	28.52527777777778	0.15569249293953374	BAD	(0, 'SE659024-162417')
SE572205-163500	0.717492130120785	26.606250000000003	6.7025	4	['08 - Blekinge skärgård och Kalmarsund. Inre kustvatten']	6.240000000000001	0.45587309425974715	MODERATE	(0, 'SE572205-163500')
SE571552-162848	0.6472520005202653	29.168750000000003	6.8575	4	['08 - Blekinge skärgård och Kalmarsund. Inre kustvatten']	9.3025	0.3732376476709004	POOR	(0, 'SE571552-162848')
SE572500-164500	0.8494249220139138	22.15	6.9	4	['08 - Blekinge skärgård och Kalmarsund. Inre kustvatten']	4.723333333333334	0.6269283486111824	GOOD	(0, 'SE572500-164500')
SE583718-161687	0.6654204083781641	35.94125	3.75	4	['13 - Östergötlands inre kustvatten']	13.783750000000001	0.4063769510331342	MODERATE	(0, 'SE583718-161687')
SE583926-161744	0.6811189890646819	30.342916666666664	4.822916666666666	4	['13 - Östergötlands inre kustvatten']	11.252916666666666	0.42484586948786107	MODERATE	(0, 'SE583926-161744')
SE583000-165600	0.7148150452765617	24.520833333333336	5.991666666666667	4	['12n - Östergötlands och Stockholms skärgård. Mellankustvatten']	6.348333333333333	0.4409588767959549	MODERATE	(0, 'SE583000-165600')
SE560940-151740	0.7880615293886758	24.720416666666665	7.050000000000001	4	['08 - Blekinge skärgård och Kalmarsund. Inre kustvatten']	7.586666666666667	0.5388959169278539	MODERATE	(0, 'SE560940-151740')
SE560500-154880	0.7552535391028316	23.964166666666667	7.395833333333334	4	['08 - Blekinge skärgård och Kalmarsund. Inre kustvatten']	6.0183333333333335	0.5002982812974489	MODERATE	(0, 'SE560500-154880')
SE560810-153980	0.6946272900647982	26.470000000000002	7.167083333333334	4	['08 - Blekinge skärgård och Kalmarsund. Inre kustvatten']	7.917083333333333	0.4289732824291743	MODERATE	(0, 'SE560810-153980')
SE560780-153500	0.7338684083482973	24.375	7.2225	4	['08 - Blekinge skärgård och Kalmarsund. Inre kustvatten']	6.2354166666666675	0.47513930393917325	MODERATE	(0, 'SE560780-153500')
SE560795-154730	0.5334409440469693	40.399166666666666	6.862291666666668	4	['08 - Blekinge skärgård och Kalmarsund. Inre kustvatten']	20.38791666666667	0.2393422871140815	POOR	(0, 'SE560795-154730')
SE560775-153055	0.7524454121053252	23.625	7.307500000000001	4	['08 - Blekinge skärgård och Kalmarsund. Inre kustvatten']	6.02375	0.49699460247685323	MODERATE	(0, 'SE560775-153055')
SE560700-155801	0.7995804860102669	21.48791666666667	7.5183333333333335	4	['09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten']	4.260625	0.552447630600314	MODERATE	(0, 'SE560700-155801')
SE582460-164500	0.6169896916254044	30.02083333333334	5.741666666666667	4	['12s - Östergötlands och Stockholms skärgård. Mellankustvatten']	6.752916666666667	0.3462371145317555	POOR	(0, 'SE582460-164500')
SE581520-165000	0.7943828733916838	22.24041666666667	6.725	4	['12s - Östergötlands och Stockholms skärgård. Mellankustvatten']	4.684166666666667	0.5580974981078634	MODERATE	(0, 'SE581520-165000')
SE560825-144215	0.6440280696292371	30.529583333333335	6.851249999999999	4	['08 - Blekinge skärgård och Kalmarsund. Inre kustvatten']	12.424166666666666	0.36944478779910245	POOR	(0, 'SE560825-144215')
SE621688-144133	0.8840540844488213	19.583333333333332	7.67	4	['09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten']	4.693333333333334	0.7258688127109179	GOOD	(0, 'SE621688-144133')
SE560900-145280	0.6980504291772809	29.05333333333333	6.802500000000001	4	['08 - Blekinge skärgård och Kalmarsund. Inre kustvatten']	12.835833333333333	0.4330005049144481	MODERATE	(0, 'SE560900-145280')
SE560205-143545	0.4496015137595315	42.73208333333333	7.415	4	['07 - Skånes kustvatten']	24.357499999999998	0.17984060550381262	BAD	(0, 'SE560205-143545')
SE581000-164020	0.5228398388204653	37.149583333333325	5.445833333333333	4	['13 - Östergötlands inre kustvatten']	14.805	0.22854979852558158	POOR	(0, 'SE581000-164020')
SE580585-164720	0.7588362705225858	22.700416666666666	6.379166666666667	4	['12s - Östergötlands och Stockholms skärgård. Mellankustvatten']	5.586666666666666	0.5162779653206893	MODERATE	(0, 'SE580585-164720')
