DEPH_count	PHOS	PTOT	REFERENCE_VALUE	SALT	SDATE	STATUS	VISS_EU_CD	WATER_TYPE_AREA	YEAR	global_EQR	highest_PHOS	index_column	local_EQR
4	0.08249999999999999	0.9524999999999999	0.682425	25.674999999999997	2016-03-02	MODERATE	SE582147-111771	01n - Västkustens inre kustvatten	2016	0.5775778027746532		(13, 'SE582147-111771')	0.7164566929133859
4	0.45249999999999996	0.655	0.6970000000000001	33.192499999999995	2016-12-06	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2016	1.0		(14, 'SE582147-111771')	1.0641221374045802
4	0.4825	0.83	0.6970000000000001	31.175	2017-01-08	GOOD	SE582147-111771	01n - Västkustens inre kustvatten	2017	0.7813800657174155		(15, 'SE582147-111771')	0.8397590361445785
4	0.49	0.97	0.6663375	24.2125	2017-02-07	MODERATE	SE582147-111771	01n - Västkustens inre kustvatten	2017	0.5494722631320571		(16, 'SE582147-111771')	0.6869458762886599
4	0.295	0.745	0.6970000000000001	29.3275	2017-03-07	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2017	0.9140939597315437		(17, 'SE582147-111771')	0.9355704697986578
4	0.435	0.8725	0.6970000000000001	28.02	2017-12-06	GOOD	SE582147-111771	01n - Västkustens inre kustvatten	2017	0.7070070330815317		(18, 'SE582147-111771')	0.7988538681948424
4	0.6900000000000001	1.085	0.6507725	22.7975	2013-02-06	MODERATE	SE580688-114860	02 - Västkustens fjordar	2013	0.46646697388632874	True	(1, 'SE580688-114860')	0.5997903225806451
4	0.545	0.835	0.6599575	23.6325	2014-01-06	GOOD	SE580688-114860	02 - Västkustens fjordar	2014	0.691578660860098	True	(4, 'SE580688-114860')	0.7903682634730539
4	0.6375	0.9450000000000001	0.6706275	24.602500000000003	2015-02-05	MODERATE	SE580688-114860	02 - Västkustens fjordar	2015	0.571103552532124	True	(8, 'SE580688-114860')	0.7096587301587302
4	0.6625000000000001	1.12	0.645905	22.355	2016-02-01	MODERATE	SE580688-114860	02 - Västkustens fjordar	2016	0.44447704081632644	True	(12, 'SE580688-114860')	0.5767008928571428
4	0.5825	1.0	0.6970000000000001	29.277500000000003	2017-01-10	MODERATE	SE580688-114860	02 - Västkustens fjordar	2017	0.5590476190476191	True	(15, 'SE580688-114860')	0.6970000000000001
4	0.5325	0.875	0.60372	18.52	2013-01-08	MODERATE	SE575500-113750	01n - Västkustens inre kustvatten	2013	0.552348299319728		(0, 'SE575500-113750')	0.6899657142857143
4	0.5974999999999999	0.9075	0.6357575	21.4325	2013-02-06	MODERATE	SE575500-113750	01n - Västkustens inre kustvatten	2013	0.5624373606191788		(1, 'SE575500-113750')	0.7005592286501378
4	0.5449999999999999	0.7825	0.6309175	20.9925	2013-03-05	GOOD	SE575500-113750	01n - Västkustens inre kustvatten	2013	0.7205169909962243		(2, 'SE575500-113750')	0.8062843450479233
4	0.4275	0.74	0.6970000000000001	27.29	2013-12-03	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2013	0.9225225225225228		(3, 'SE575500-113750')	0.941891891891892
4	0.435	0.6799999999999999	0.6438425	22.1675	2014-01-06	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2014	0.9291029411764707		(4, 'SE575500-113750')	0.946827205882353
4	0.255	0.6575	0.60625	18.75	2014-03-05	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2014	0.8960709759188846		(5, 'SE575500-113750')	0.9220532319391634
4	0.2675	0.615	0.6105125	19.1375	2014-12-02	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2014	0.9902710027100272		(6, 'SE575500-113750')	0.9927032520325204
4	0.5425	0.8325	0.65025	22.75	2015-01-07	GOOD	SE575500-113750	01n - Västkustens inre kustvatten	2015	0.6746928746928748		(7, 'SE575500-113750')	0.7810810810810811
4	0.6124999999999999	0.9	0.6970000000000001	29.07	2015-02-04	GOOD	SE575500-113750	01n - Västkustens inre kustvatten	2015	0.6626262626262627		(8, 'SE575500-113750')	0.7744444444444445
4	0.245	0.5075	0.6207425	20.0675	2015-03-04	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2015	1.0		(9, 'SE575500-113750')	1.2231379310344828
6	0.44166666666666665	0.9616666666666668	0.679345	25.395	2015-12-02	MODERATE	SE575500-113750	01n - Västkustens inre kustvatten	2015	0.5680234381447553		(10, 'SE575500-113750')	0.706424610051993
4	0.515	0.9375	0.6602875	23.6625	2016-01-11	MODERATE	SE575500-113750	01n - Västkustens inre kustvatten	2016	0.5660063492063493		(11, 'SE575500-113750')	0.7043066666666667
2	0.58	0.94	0.6844600000000001	25.86	2016-01-14	MODERATE	SE575500-113750	01n - Västkustens inre kustvatten	2016	0.5887132725430599		(12, 'SE575500-113750')	0.7281489361702129
4	0.605	1.0799999999999998	0.67159	24.69	2016-02-01	MODERATE	SE575500-113750	01n - Västkustens inre kustvatten	2016	0.4874691358024692		(13, 'SE575500-113750')	0.6218425925925927
2	0.62	1.1400000000000001	0.60141	18.31	2016-02-04	POOR	SE575500-113750	01n - Västkustens inre kustvatten	2016	0.3971207430340556		(14, 'SE575500-113750')	0.5275526315789473
4	0.08750000000000001	0.8574999999999999	0.630395	20.945	2016-03-01	MODERATE	SE575500-113750	01n - Västkustens inre kustvatten	2016	0.5953852561432738		(15, 'SE575500-113750')	0.7351545189504374
2	0.295	0.48	0.6970000000000001	29.095	2016-12-01	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2016	1.0		(16, 'SE575500-113750')	1.4520833333333336
4	0.435	0.8025	0.6970000000000001	30.105000000000004	2016-12-05	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2016	0.8247144340602286		(17, 'SE575500-113750')	0.8685358255451714
4	0.4575	0.8375	0.6970000000000001	27.355000000000004	2017-01-09	GOOD	SE575500-113750	01n - Västkustens inre kustvatten	2017	0.767706919945726		(18, 'SE575500-113750')	0.8322388059701493
4	0.5	0.8725	0.6428525	22.0775	2017-02-06	MODERATE	SE575500-113750	01n - Västkustens inre kustvatten	2017	0.5969463774048301		(19, 'SE575500-113750')	0.7367936962750716
4	0.19999999999999998	0.7675	0.6738175	24.8925	2017-03-06	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2017	0.8372508143322477		(20, 'SE575500-113750')	0.8779381107491857
4	0.37999999999999995	0.835	0.6619375000000001	23.8125	2017-12-05	GOOD	SE575500-113750	01n - Västkustens inre kustvatten	2017	0.6958900381056072		(21, 'SE575500-113750')	0.792739520958084
6	0.09666666666666668	0.25	0.4	1.6466666666666665	2015-02-17	HIGH	SE625900-174360	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	1.0		(0, 'SE625900-174360')	1.6
9	0.3733333333333333	0.5233333333333334	0.4	4.962222222222222	2015-02-09	GOOD	SE630383-183500	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	0.690552016985138		(0, 'SE630383-183500')	0.7643312101910827
3	0.215	0.41966666666666663	0.4	4.833333333333333	2013-02-14	HIGH	SE633043-193300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	0.9448675419333741		(0, 'SE633043-193300')	0.9531374106433679
3	0.85	0.9033333333333333	0.498	7.13	2013-01-08	MODERATE	SE552170-130626	07 - Skånes kustvatten	2013	0.4739013753773902		(0, 'SE552170-130626')	0.5512915129151291
3	0.49333333333333335	0.9366666666666666	0.498	8.840000000000002	2014-01-15	MODERATE	SE552170-130626	07 - Skånes kustvatten	2014	0.4560659980588807		(1, 'SE552170-130626')	0.5316725978647687
3	0.37333333333333335	1.1833333333333333	0.498	7.88	2014-02-10	POOR	SE552170-130626	07 - Skånes kustvatten	2014	0.3385563380281691		(2, 'SE552170-130626')	0.4208450704225352
3	0.68	1.2566666666666668	0.498	8.453333333333333	2015-01-07	POOR	SE552170-130626	07 - Skånes kustvatten	2015	0.3078580901856764		(3, 'SE552170-130626')	0.39628647214854107
3	0.67	1.1300000000000001	0.498	9.076666666666668	2015-02-04	POOR	SE552170-130626	07 - Skånes kustvatten	2015	0.36338495575221236		(4, 'SE552170-130626')	0.44070796460176986
3	0.7833333333333333	1.57	0.7070000000000001	20.566666666666666	2013-02-07	POOR	SE562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.2474334956912702	True	(1, 'SE562000-123800')	0.45031847133757963
6	0.5366666666666667	1.4349999999999998	0.6283183333333333	15.371666666666668	2014-01-09	POOR	SE562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.23276764364282307	True	(4, 'SE562000-123800')	0.43785249709639956
6	0.7266666666666667	1.6883333333333332	0.7070000000000001	23.40833333333333	2015-01-19	POOR	SE562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.2103013762267001	True	(9, 'SE562000-123800')	0.41875616979269503
2	0.515	1.05	0.70105	19.65	2017-01-28	MODERATE	SE562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	2017	0.4876666666666667	True	(13, 'SE562000-123800')	0.6676666666666666
4	0.17500000000000002	0.715	0.4	5.7	2013-12-09	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5125570082091822		(0, 'SE591400-183200')	0.5594405594405595
4	0.2375	0.465	0.4	5.35	2014-01-22	HIGH	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.8602150537634409		(1, 'SE591400-183200')	0.8602150537634409
5	0.23199999999999998	0.48200000000000004	0.4	5.199999999999999	2014-02-24	HIGH	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.8298755186721991		(2, 'SE591400-183200')	0.8298755186721991
4	0.23	0.695	0.4	4.825	2014-12-08	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.5265561463872381		(3, 'SE591400-183200')	0.5755395683453238
5	0.31799999999999995	0.5700000000000001	0.4	5.18	2015-01-19	GOOD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.6596491228070174		(4, 'SE591400-183200')	0.7017543859649122
5	0.258	0.604	0.4	5.180000000000001	2015-02-16	GOOD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.6032166508987701		(5, 'SE591400-183200')	0.6622516556291391
6	0.24166666666666667	0.6116666666666667	0.4	5.6000000000000005	2015-12-14	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.5947399597204123		(6, 'SE591400-183200')	0.6539509536784741
3	0.42333333333333334	1.46	0.4	5.7	2013-12-09	BAD	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.19569471624266147		(0, 'SE592040-184000')	0.27397260273972607
3	1.0733333333333335	1.4833333333333334	0.4	5.599999999999999	2014-01-21	BAD	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.19261637239165327		(1, 'SE592040-184000')	0.2696629213483146
3	2.3433333333333333	3.31	0.4	5.5	2014-02-24	BAD	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.08631851532153648		(2, 'SE592040-184000')	0.12084592145015106
4	0.7	1.325	0.4	4.775	2014-12-08	POOR	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.22918238993710696		(3, 'SE592040-184000')	0.30188679245283023
4	0.71	1.0825	0.4	4.75	2015-01-19	POOR	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.31935334872979215		(4, 'SE592040-184000')	0.3695150115473441
4	0.515	1.1875	0.4	4.75	2015-02-16	POOR	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.27578947368421053		(5, 'SE592040-184000')	0.3368421052631579
4	0.515	1.025	0.4	5.25	2015-12-14	POOR	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.3469918699186993		(6, 'SE592040-184000')	0.39024390243902446
2	0.07	0.335	0.4	3.7	2013-02-28	HIGH	SE622126-172430	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	1.0		(0, 'SE622126-172430')	1.1940298507462686
2	0.09	0.44999999999999996	0.4	3.95	2013-02-28	HIGH	SE622339-172190	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	0.8692810457516342		(0, 'SE622339-172190')	0.8888888888888891
6	0.154	1.1166666666666665	0.28600000000000003	2.0	2013-02-12	BAD	SE656620-222480	22 - Norra Bottenviken. Inre kustvatten	2013	0.19701492537313436		(0, 'SE656620-222480')	0.2561194029850747
3	0.17	2.1999999999999997	0.28600000000000003	2.0	2013-02-12	BAD	SE656300-222750	22 - Norra Bottenviken. Inre kustvatten	2013	0.10000000000000003		(0, 'SE656300-222750')	0.13000000000000003
6	0.10783333333333334	0.605	0.28600000000000003	2.0	2013-02-12	MODERATE	SE655120-220380	22 - Norra Bottenviken. Inre kustvatten	2013	0.44793388429752073		(0, 'SE655120-220380')	0.4727272727272728
6	0.11249999999999998	1.1233333333333333	0.28600000000000003	2.0	2013-02-12	BAD	SE655180-218660	22 - Norra Bottenviken. Inre kustvatten	2013	0.1958456973293769		(0, 'SE655180-218660')	0.25459940652818996
3	0.2966666666666667	0.88	0.36000000000000004	2.0	2013-02-15	POOR	SE636150-199220	20 - Norra Kvarkens inre kustvatten	2013	0.38636363636363646		(0, 'SE636150-199220')	0.4090909090909091
6	0.08633333333333333	0.3033333333333333	0.34	3.0	2013-02-13	HIGH	SE635040-204196	20 - Norra Kvarkens inre kustvatten	2013	1.0		(0, 'SE635040-204196')	1.1208791208791211
3	0.11833333333333335	0.36999999999999994	0.35200000000000004	2.4	2013-02-14	HIGH	SE637070-204260	20 - Norra Kvarkens inre kustvatten	2013	0.9557739557739561		(0, 'SE637070-204260')	0.9513513513513516
6	0.2866666666666667	0.5683333333333332	0.35500000000000004	2.25	2013-02-14	MODERATE	SE636910-204040	20 - Norra Kvarkens inre kustvatten	2013	0.5860303918954947		(0, 'SE636910-204040')	0.6246334310850441
4	0.8574999999999999	1.2349999999999999	0.5914825	17.4075	2013-01-09	POOR	SE582000-115270	02 - Västkustens fjordar	2013	0.3399214098594904	True	(0, 'SE582000-115270')	0.47893319838056686
4	0.6075	0.8150000000000001	0.6477475	22.5225	2014-12-03	GOOD	SE582000-115270	02 - Västkustens fjordar	2014	0.6996040156162855	True	(5, 'SE582000-115270')	0.794782208588957
4	0.7749999999999999	1.0825	0.65784	23.44	2015-02-05	MODERATE	SE582000-115270	02 - Västkustens fjordar	2015	0.4740041790388211	True	(7, 'SE582000-115270')	0.6077043879907621
4	1.2174999999999998	1.66	0.6950475	26.8225	2016-12-05	POOR	SE582000-115270	02 - Västkustens fjordar	2016	0.26906272147413185	True	(13, 'SE582000-115270')	0.4187033132530121
4	0.7525	1.1724999999999999	0.68666	26.060000000000002	2017-01-10	MODERATE	SE582000-115270	02 - Västkustens fjordar	2017	0.45298812062138305	True	(14, 'SE582000-115270')	0.5856375266524522
4	0.7625	1.0550000000000002	0.644255	22.205	2013-02-06	MODERATE	SE581740-114820	02 - Västkustens fjordar	2013	0.47682690137666434	True	(1, 'SE581740-114820')	0.6106682464454976
4	0.5825	0.895	0.646015	22.365	2014-12-03	MODERATE	SE581740-114820	02 - Västkustens fjordar	2014	0.5826709231178505	True	(6, 'SE581740-114820')	0.721804469273743
4	0.7450000000000001	1.035	0.6543749999999999	23.125	2015-02-05	MODERATE	SE581740-114820	02 - Västkustens fjordar	2015	0.49737750172532785	True	(8, 'SE581740-114820')	0.6322463768115942
4	0.895	1.3325	0.6970000000000001	27.115000000000002	2016-12-05	POOR	SE581740-114820	02 - Västkustens fjordar	2016	0.39185520361990955	True	(17, 'SE581740-114820')	0.5230769230769231
4	0.7350000000000001	1.145	0.6917475	26.5225	2017-01-10	MODERATE	SE581740-114820	02 - Västkustens fjordar	2017	0.47061551258057804	True	(18, 'SE581740-114820')	0.6041462882096069
6	0.77	1.2066666666666668	0.7070000000000001	20.441000000000003	2013-02-07	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.4059116022099448	True	(2, 'SE563330-124600')	0.5859116022099448
3	0.59	1.25	0.6685233333333334	17.736666666666665	2014-01-09	POOR	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.34684549019607847	True	(7, 'SE563330-124600')	0.5348186666666667
3	0.7399999999999999	2.2566666666666664	0.6888666666666667	18.933333333333334	2015-12-03	BAD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.14890658212342836	True	(17, 'SE563330-124600')	0.3052584933530281
6	0.12833333333333333	0.6349999999999999	0.28600000000000003	2.0	2013-02-12	MODERATE	SE654860-219880	22 - Norra Bottenviken. Inre kustvatten	2013	0.42763063707945614		(0, 'SE654860-219880')	0.4503937007874017
4	0.6275000000000001	0.9325	0.6634774999999999	23.9525	2013-02-06	MODERATE	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2013	0.5728609728073535	True	(1, 'SE575340-113000')	0.7115040214477211
4	0.4275	0.7725	0.6665300000000001	24.230000000000004	2014-01-07	HIGH	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	0.8170960086299895	True	(4, 'SE575340-113000')	0.8628220064724921
4	0.6125	0.885	0.6970000000000001	28.905	2015-02-04	GOOD	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	0.686492039034412	True	(8, 'SE575340-113000')	0.7875706214689266
4	0.5975	1.085	0.66062025	23.69275	2016-01-11	MODERATE	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2016	0.4751110379635726	True	(11, 'SE575340-113000')	0.6088665898617512
4	0.485	0.8925	0.6523125000000001	22.9375	2017-02-06	MODERATE	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2017	0.5913165266106444	True	(16, 'SE575340-113000')	0.7308823529411765
4	0.5275	0.915	0.66323	23.93	2013-01-08	MODERATE	SE582000-112350	01n - Västkustens inre kustvatten	2013	0.5855633619568046		(0, 'SE582000-112350')	0.7248415300546448
4	0.6625	0.7300000000000001	0.6970000000000001	31.5	2013-02-07	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2013	0.9397260273972603		(1, 'SE582000-112350')	0.9547945205479452
4	0.5925	0.82	0.6566025	23.3275	2013-03-06	GOOD	SE582000-112350	01n - Västkustens inre kustvatten	2013	0.7104268292682927		(2, 'SE582000-112350')	0.800734756097561
4	0.4825	0.665	0.6970000000000001	30.659999999999997	2013-12-04	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2013	1.0		(3, 'SE582000-112350')	1.0481203007518798
4	0.48	0.8674999999999999	0.667025	24.275	2014-01-07	GOOD	SE582000-112350	01n - Västkustens inre kustvatten	2014	0.6525543620644485		(4, 'SE582000-112350')	0.7689048991354467
4	0.14	0.64	0.63034	20.939999999999998	2014-03-06	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2014	0.979875		(5, 'SE582000-112350')	0.98490625
4	0.33	0.68	0.6610849999999999	23.735	2014-12-02	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2014	0.9629117647058821		(6, 'SE582000-112350')	0.9721838235294116
4	0.5425	0.7975	0.6970000000000001	28.3925	2015-01-07	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2015	0.8319749216300943		(7, 'SE582000-112350')	0.8739811912225707
4	0.565	0.8175	0.6970000000000001	33.085	2015-02-04	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2015	0.8034658511722734		(8, 'SE582000-112350')	0.852599388379205
4	0.22	0.5175000000000001	0.6818475	25.622500000000002	2015-03-04	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2015	1.0		(9, 'SE582000-112350')	1.3175797101449274
4	0.405	0.9675	0.6970000000000001	30.294999999999998	2015-12-01	MODERATE	SE582000-112350	01n - Västkustens inre kustvatten	2015	0.5813461301833396		(10, 'SE582000-112350')	0.7204134366925065
4	0.5675	1.08	0.6952125	26.8375	2016-01-12	MODERATE	SE582000-112350	01n - Västkustens inre kustvatten	2016	0.5083002645502646		(11, 'SE582000-112350')	0.6437152777777777
4	0.655	0.9975	0.6970000000000001	27.4825	2016-02-03	MODERATE	SE582000-112350	01n - Västkustens inre kustvatten	2016	0.5607113020646856		(12, 'SE582000-112350')	0.6987468671679198
4	0.0625	0.8500000000000001	0.6772	25.200000000000003	2016-03-02	GOOD	SE582000-112350	01n - Västkustens inre kustvatten	2016	0.7031016042780749		(13, 'SE582000-112350')	0.7967058823529412
4	0.46749999999999997	0.7150000000000001	0.6970000000000001	32.3175	2016-12-06	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2016	0.9664335664335665		(14, 'SE582000-112350')	0.9748251748251748
4	0.48	0.885	0.6970000000000001	31.5625	2017-01-09	GOOD	SE582000-112350	01n - Västkustens inre kustvatten	2017	0.686492039034412		(15, 'SE582000-112350')	0.7875706214689266
4	0.4925	0.9375	0.6772275000000001	25.202500000000004	2017-02-07	MODERATE	SE582000-112350	01n - Västkustens inre kustvatten	2017	0.5832152380952382		(16, 'SE582000-112350')	0.7223760000000001
4	0.43	0.7825000000000001	0.6970000000000001	31.154999999999998	2017-03-07	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2017	0.8543130990415336		(17, 'SE582000-112350')	0.8907348242811501
4	0.405	0.89	0.6970000000000001	27.202499999999997	2017-12-06	GOOD	SE582000-112350	01n - Västkustens inre kustvatten	2017	0.6784473953013281		(18, 'SE582000-112350')	0.7831460674157305
4	0.7424999999999999	1.0899999999999999	0.652285	22.935	2013-02-06	MODERATE	SE581260-113220	02 - Västkustens fjordar	2013	0.46516819571865453	True	(1, 'SE581260-113220')	0.5984266055045873
4	0.675	0.9225	0.65333	23.03	2014-01-06	MODERATE	SE581260-113220	02 - Västkustens fjordar	2014	0.5697302877790682	True	(4, 'SE581260-113220')	0.7082168021680216
4	0.7275	1.0575	0.6311925	21.0175	2015-02-05	MODERATE	SE581260-113220	02 - Västkustens fjordar	2015	0.46368794326241136	True	(8, 'SE581260-113220')	0.5968723404255319
4	1.25	1.7599999999999998	0.692105	26.554999999999996	2016-12-05	POOR	SE581260-113220	02 - Västkustens fjordar	2016	0.23910762032085564	True	(14, 'SE581260-113220')	0.3932414772727273
4	1.0275	1.4074999999999998	0.6970000000000001	27.435	2017-01-10	POOR	SE581260-113220	02 - Västkustens fjordar	2017	0.359063838679344	True	(15, 'SE581260-113220')	0.4952042628774424
4	0.59	0.9325000000000001	0.7	22.341749999999998	2013-01-08	MODERATE	SE574000-114230	01s - Västkustens inre kustvatten	2013	0.5706702412868632		(0, 'SE574000-114230')	0.7506702412868631
4	0.66	1.0025	0.7	21.235	2013-02-05	MODERATE	SE574000-114230	01s - Västkustens inre kustvatten	2013	0.5182543640897757		(1, 'SE574000-114230')	0.6982543640897756
4	0.6100000000000001	0.8474999999999999	0.7	21.0225	2013-03-05	GOOD	SE574000-114230	01s - Västkustens inre kustvatten	2013	0.7021304490331038		(2, 'SE574000-114230')	0.8259587020648967
4	0.4375	0.695	0.7	28.557499999999997	2013-12-04	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2013	1.0		(3, 'SE574000-114230')	1.0071942446043165
4	0.4425	0.8475	0.7	24.060000000000002	2014-01-07	GOOD	SE574000-114230	01s - Västkustens inre kustvatten	2014	0.7021304490331036		(4, 'SE574000-114230')	0.8259587020648966
4	0.2	0.6875	0.66445	17.63	2014-03-05	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2014	0.9484195804195805		(5, 'SE574000-114230')	0.9664727272727273
4	0.3825	0.6725	0.687925	19.195	2014-12-02	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2014	1.0		(6, 'SE574000-114230')	1.0229368029739778
4	0.5875	0.88	0.7	27.865	2015-01-07	GOOD	SE574000-114230	01s - Västkustens inre kustvatten	2015	0.6343434343434342		(7, 'SE574000-114230')	0.7954545454545454
4	0.5725	0.88	0.7	26.0075	2015-02-04	GOOD	SE574000-114230	01s - Västkustens inre kustvatten	2015	0.6343434343434342		(8, 'SE574000-114230')	0.7954545454545454
4	0.28500000000000003	0.565	0.7	21.427500000000002	2015-03-04	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2015	1.0		(9, 'SE574000-114230')	1.238938053097345
4	0.40499999999999997	0.885	0.7	28.272499999999997	2015-12-02	GOOD	SE574000-114230	01s - Västkustens inre kustvatten	2015	0.62435655994978		(10, 'SE574000-114230')	0.7909604519774011
8	0.5624999999999999	1.0350000000000001	0.7	22.79875	2016-01-11	MODERATE	SE574000-114230	01s - Västkustens inre kustvatten	2016	0.4963285024154589		(11, 'SE574000-114230')	0.6763285024154588
8	0.65625	1.0787499999999999	0.7	21.1825	2016-02-01	MODERATE	SE574000-114230	01s - Västkustens inre kustvatten	2016	0.468899188876014		(12, 'SE574000-114230')	0.6488991888760139
4	0.08	0.9299999999999999	0.7	20.435000000000002	2016-03-01	MODERATE	SE574000-114230	01s - Västkustens inre kustvatten	2016	0.5726881720430108		(13, 'SE574000-114230')	0.7526881720430108
4	0.565	0.805	0.7	32.6625	2016-12-05	GOOD	SE574000-114230	01s - Västkustens inre kustvatten	2016	0.7990338164251205		(14, 'SE574000-114230')	0.8695652173913042
4	0.48	0.835	0.7	29.0	2017-01-09	GOOD	SE574000-114230	01s - Västkustens inre kustvatten	2017	0.7296074517631402		(15, 'SE574000-114230')	0.8383233532934131
4	0.49	0.9025	0.6798625	18.6575	2017-02-06	MODERATE	SE574000-114230	01s - Västkustens inre kustvatten	2017	0.5733102493074793		(16, 'SE574000-114230')	0.7533102493074793
4	0.10749999999999998	0.9149999999999999	0.7	21.715000000000003	2017-03-06	MODERATE	SE574000-114230	01s - Västkustens inre kustvatten	2017	0.5850273224043716		(17, 'SE574000-114230')	0.7650273224043715
4	0.3925	0.82	0.7	21.9925	2017-12-04	GOOD	SE574000-114230	01s - Västkustens inre kustvatten	2017	0.7636856368563685		(18, 'SE574000-114230')	0.8536585365853658
4	0.5125	0.8525	0.6855105	25.9555	2013-01-08	GOOD	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2013	0.7165779792055453	True	(0, 'SE585100-110600')	0.8041178885630499
4	0.46749999999999997	0.665	0.6970000000000001	29.520249999999997	2014-01-06	HIGH	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2014	1.0	True	(2, 'SE585100-110600')	1.0481203007518798
4	0.6575000000000001	0.8625	0.6970000000000001	33.8125	2015-02-04	GOOD	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2015	0.7238471673254282	True	(5, 'SE585100-110600')	0.8081159420289855
4	0.5974999999999999	0.9625	0.6970000000000001	27.75675	2016-02-03	MODERATE	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2016	0.5849103277674708	True	(9, 'SE585100-110600')	0.7241558441558442
4	0.54	0.8799999999999999	0.6970000000000001	32.3475	2017-01-16	GOOD	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2017	0.6946280991735541	True	(12, 'SE585100-110600')	0.7920454545454547
4	0.6825	1.025	0.7	20.565	2013-02-05	MODERATE	SE572540-114801	04 - Västkustens yttre kustvatten. Kattegatt	2013	0.5029268292682928	True	(1, 'SE572540-114801')	0.6829268292682927
4	0.4425	0.825	0.7	23.479999999999997	2014-01-07	GOOD	SE572540-114801	04 - Västkustens yttre kustvatten. Kattegatt	2014	0.7521885521885522	True	(4, 'SE572540-114801')	0.8484848484848485
4	0.65	0.9275	0.7	29.947499999999998	2015-02-04	MODERATE	SE572540-114801	04 - Västkustens yttre kustvatten. Kattegatt	2015	0.5747169811320754	True	(9, 'SE572540-114801')	0.7547169811320754
