DEPH_count	PHOS	PTOT	REFERENCE_VALUE	SALT	SDATE	STATUS	VISS_EU_CD	WATER_TYPE_AREA	YEAR	global_EQR	highest_PHOS	index_column	local_EQR
4	0.62	1.1425	0.4883925	26.2175	2016-01-12	GOOD	SE582147-111771	01n - Västkustens inre kustvatten	2016	0.7824711981566819		(11, 'SE582147-111771')	0.7877298387096774
4	0.6275	1.0375	0.497	28.075	2016-02-02	GOOD	SE582147-111771	01n - Västkustens inre kustvatten	2016	0.7886169607285145		(12, 'SE582147-111771')	0.7920318725099602
4	0.08249999999999999	0.9524999999999999	0.48242499999999994	25.674999999999997	2016-03-02	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2016	1.0		(13, 'SE582147-111771')	5.847575757575758
4	0.45249999999999996	0.655	0.497	33.192499999999995	2016-12-06	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2016	1.0		(14, 'SE582147-111771')	1.0983425414364643
4	0.4825	0.83	0.497	31.175	2017-01-08	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2017	1.0		(15, 'SE582147-111771')	1.0300518134715027
4	0.49	0.97	0.46633749999999996	24.2125	2017-02-07	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2017	0.9517091836734695		(16, 'SE582147-111771')	0.9517091836734693
4	0.295	0.745	0.497	29.3275	2017-03-07	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2017	1.0		(17, 'SE582147-111771')	1.6847457627118645
4	0.435	0.8725	0.497	28.02	2017-12-06	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2017	1.0		(18, 'SE582147-111771')	1.1425287356321838
4	0.6900000000000001	1.085	0.45077249999999996	22.7975	2013-02-06	MODERATE	SE580688-114860	02 - Västkustens fjordar	2013	0.5939031620553359	True	(1, 'SE580688-114860')	0.6532934782608695
4	0.545	0.835	0.4599575	23.6325	2014-01-06	HIGH	SE580688-114860	02 - Västkustens fjordar	2014	0.8439587155963303	True	(4, 'SE580688-114860')	0.8439587155963303
4	0.6375	0.9450000000000001	0.47062750000000003	24.602500000000003	2015-02-05	GOOD	SE580688-114860	02 - Västkustens fjordar	2015	0.7117703081232494	True	(8, 'SE580688-114860')	0.7382392156862746
4	0.6625000000000001	1.12	0.445905	22.355	2016-02-01	GOOD	SE580688-114860	02 - Västkustens fjordar	2016	0.6186630727762801	True	(12, 'SE580688-114860')	0.6730641509433961
4	0.5825	1.0	0.497	29.277500000000003	2017-01-10	HIGH	SE580688-114860	02 - Västkustens fjordar	2017	0.8532188841201717	True	(15, 'SE580688-114860')	0.8532188841201717
4	0.5325	0.875	0.40371999999999997	18.52	2013-01-08	GOOD	SE575500-113750	01n - Västkustens inre kustvatten	2013	0.7402280348759221		(0, 'SE575500-113750')	0.7581596244131455
4	0.5974999999999999	0.9075	0.4357575	21.4325	2013-02-06	GOOD	SE575500-113750	01n - Västkustens inre kustvatten	2013	0.6990017931858937		(1, 'SE575500-113750')	0.7293012552301257
4	0.5449999999999999	0.7825	0.43091749999999995	20.9925	2013-03-05	GOOD	SE575500-113750	01n - Västkustens inre kustvatten	2013	0.7866775884665793		(2, 'SE575500-113750')	0.7906743119266055
4	0.4275	0.74	0.497	27.29	2013-12-03	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2013	1.0		(3, 'SE575500-113750')	1.1625730994152046
4	0.435	0.6799999999999999	0.44384250000000003	22.1675	2014-01-06	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2014	1.0		(4, 'SE575500-113750')	1.0203275862068966
4	0.255	0.6575	0.40625	18.75	2014-03-05	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2014	1.0		(5, 'SE575500-113750')	1.5931372549019607
4	0.2675	0.615	0.4105125	19.1375	2014-12-02	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2014	1.0		(6, 'SE575500-113750')	1.534626168224299
4	0.5425	0.8325	0.45025	22.75	2015-01-07	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2015	0.8299539170506912		(7, 'SE575500-113750')	0.8299539170506912
4	0.6124999999999999	0.9	0.497	29.07	2015-02-04	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2015	0.8114285714285715		(8, 'SE575500-113750')	0.8114285714285715
4	0.245	0.5075	0.4207425	20.0675	2015-03-04	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2015	1.0		(9, 'SE575500-113750')	1.7173163265306124
6	0.44166666666666665	0.9616666666666668	0.47934499999999997	25.395	2015-12-02	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2015	1.0		(10, 'SE575500-113750')	1.0853094339622642
4	0.515	0.9375	0.4602875	23.6625	2016-01-11	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2016	0.8937621359223301		(11, 'SE575500-113750')	0.8937621359223301
2	0.58	0.94	0.48446	25.86	2016-01-14	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2016	0.8352758620689655		(12, 'SE575500-113750')	0.8352758620689655
4	0.605	1.0799999999999998	0.47159	24.69	2016-02-01	GOOD	SE575500-113750	01n - Västkustens inre kustvatten	2016	0.7706965761511215		(13, 'SE575500-113750')	0.7794876033057851
2	0.62	1.1400000000000001	0.40141	18.31	2016-02-04	MODERATE	SE575500-113750	01n - Västkustens inre kustvatten	2016	0.5885777126099707		(14, 'SE575500-113750')	0.6474354838709677
4	0.08750000000000001	0.8574999999999999	0.43039499999999997	20.945	2016-03-01	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2016	1.0		(15, 'SE575500-113750')	4.918799999999999
2	0.295	0.48	0.497	29.095	2016-12-01	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2016	1.0		(16, 'SE575500-113750')	1.6847457627118645
4	0.435	0.8025	0.497	30.105000000000004	2016-12-05	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2016	1.0		(17, 'SE575500-113750')	1.1425287356321838
4	0.4575	0.8375	0.497	27.355000000000004	2017-01-09	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2017	1.0		(18, 'SE575500-113750')	1.0863387978142076
2	0.725		0.45860999999999996	23.509999999999998	2017-01-10	MODERATE	SE575500-113750	01n - Västkustens inre kustvatten	2017	0.5750595611285266		(19, 'SE575500-113750')	0.6325655172413793
2	0.48		0.43199	21.09	2017-01-31	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2017	0.8999791666666667		(20, 'SE575500-113750')	0.8999791666666667
4	0.5	0.8725	0.4428525	22.0775	2017-02-06	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2017	0.885705		(21, 'SE575500-113750')	0.885705
4	0.19999999999999998	0.7675	0.4738175	24.8925	2017-03-06	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2017	1.0		(22, 'SE575500-113750')	2.3690875
4	0.37999999999999995	0.835	0.4619375	23.8125	2017-12-05	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2017	1.0		(23, 'SE575500-113750')	1.2156250000000002
6	0.09666666666666668	0.25	0.2	1.6466666666666665	2015-02-17	HIGH	SE625900-174360	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	1.0		(0, 'SE625900-174360')	2.068965517241379
9	0.3733333333333333	0.5233333333333334	0.2	4.962222222222222	2015-02-09	MODERATE	SE630383-183500	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	0.4832298136645964		(0, 'SE630383-183500')	0.5357142857142858
3	0.215	0.41966666666666663	0.2	4.833333333333333	2013-02-14	HIGH	SE633043-193300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	0.930232558139535		(0, 'SE633043-193300')	0.930232558139535
3	0.85	0.9033333333333333	0.249	7.13	2013-01-08	POOR	SE552170-130626	07 - Skånes kustvatten	2013	0.20367647058823535		(0, 'SE552170-130626')	0.29294117647058826
3	0.49333333333333335	0.9366666666666666	0.249	8.840000000000002	2014-01-15	MODERATE	SE552170-130626	07 - Skånes kustvatten	2014	0.45212355212355215		(1, 'SE552170-130626')	0.5047297297297297
3	0.37333333333333335	1.1833333333333333	0.249	7.88	2014-02-10	GOOD	SE552170-130626	07 - Skånes kustvatten	2014	0.6092857142857142		(2, 'SE552170-130626')	0.6669642857142857
3	0.68	1.2566666666666668	0.249	8.453333333333333	2015-01-07	POOR	SE552170-130626	07 - Skånes kustvatten	2015	0.2952205882352941		(3, 'SE552170-130626')	0.36617647058823527
3	0.67	1.1300000000000001	0.249	9.076666666666668	2015-02-04	POOR	SE552170-130626	07 - Skånes kustvatten	2015	0.3020522388059701		(4, 'SE552170-130626')	0.37164179104477607
3	0.7833333333333333	1.57	0.41000000000000003	20.566666666666666	2013-02-07	MODERATE	SE562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.47252543940795566	True	(1, 'SE562000-123800')	0.523404255319149
6	0.5366666666666667	1.4349999999999998	0.34983166666666665	15.371666666666668	2014-01-09	MODERATE	SE562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.5842263029975694	True	(4, 'SE562000-123800')	0.6518602484472048
6	0.7266666666666667	1.6883333333333332	0.41000000000000003	23.40833333333333	2015-01-19	MODERATE	SE562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.5080175508575988	True	(9, 'SE562000-123800')	0.5642201834862386
2	0.515	1.05	0.40545	19.65	2017-01-28	GOOD	SE562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	2017	0.7804331590739355	True	(13, 'SE562000-123800')	0.7872815533980582
5	1.5260000000000002		0.23648000000000002	4.5600000000000005	2013-01-16	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.10687395489673251		(0, 'SE591400-183200')	0.15496723460026213
5	3.308		0.23712	4.64	2013-02-12	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.04943501646999959		(1, 'SE591400-183200')	0.0716807738814994
4	0.17500000000000002	0.715	0.2456	5.7	2013-12-09	HIGH	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	1.0		(2, 'SE591400-183200')	1.4034285714285715
4	0.2375	0.465	0.24280000000000002	5.35	2014-01-22	HIGH	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	1.0		(3, 'SE591400-183200')	1.0223157894736843
5	0.23199999999999998	0.48200000000000004	0.2416	5.199999999999999	2014-02-24	HIGH	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	1.0		(4, 'SE591400-183200')	1.0413793103448277
4	0.23	0.695	0.2386	4.825	2014-12-08	HIGH	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	1.0		(5, 'SE591400-183200')	1.037391304347826
5	0.31799999999999995	0.5700000000000001	0.24144000000000002	5.18	2015-01-19	GOOD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.7526850507982585		(6, 'SE591400-183200')	0.7592452830188681
5	0.258	0.604	0.24144000000000002	5.180000000000001	2015-02-16	HIGH	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.9388704318936878		(7, 'SE591400-183200')	0.9358139534883722
6	0.24166666666666667	0.6116666666666667	0.24480000000000002	5.6000000000000005	2015-12-14	HIGH	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	1.0		(8, 'SE591400-183200')	1.0129655172413794
3	1.2666666666666666		0.23360000000000003	4.2	2013-01-16	BAD	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.12718693284936483		(0, 'SE592040-184000')	0.18442105263157899
4	1.9175		0.23500000000000001	4.375	2013-02-12	BAD	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.08452097289034755		(1, 'SE592040-184000')	0.12255541069100392
3	0.42333333333333334	1.46	0.2456	5.7	2013-12-09	MODERATE	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5274158911954188		(2, 'SE592040-184000')	0.5801574803149606
3	1.0733333333333335	1.4833333333333334	0.24480000000000002	5.599999999999999	2014-01-21	BAD	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.15729278218033843		(3, 'SE592040-184000')	0.22807453416149068
3	2.3433333333333333	3.31	0.244	5.5	2014-02-24	BAD	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.07181046745475059		(4, 'SE592040-184000')	0.10412517780938833
4	0.7	1.325	0.23820000000000002	4.775	2014-12-08	POOR	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.2670476190476192		(5, 'SE592040-184000')	0.34028571428571436
4	0.71	1.0825	0.23800000000000002	4.75	2015-01-19	POOR	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.2602816901408452		(6, 'SE592040-184000')	0.33521126760563386
4	0.515	1.1875	0.23800000000000002	4.75	2015-02-16	MODERATE	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.4201235657546337		(7, 'SE592040-184000')	0.4621359223300971
4	0.515	1.025	0.24200000000000002	5.25	2015-12-14	MODERATE	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.4271844660194175		(8, 'SE592040-184000')	0.46990291262135925
1	0.69		0.2416	5.2	2013-02-12	POOR	SE592245-184400	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.280193236714976		(0, 'SE592245-184400')	0.35014492753623194
2	0.07	0.335	0.2	3.7	2013-02-28	HIGH	SE622126-172430	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	1.0		(0, 'SE622126-172430')	2.857142857142857
2	0.09	0.44999999999999996	0.2	3.95	2013-02-28	HIGH	SE622339-172190	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	1.0		(0, 'SE622339-172190')	2.2222222222222223
6	0.154	1.1166666666666665	0.14200000000000002	2.0	2013-02-12	HIGH	SE656620-222480	22 - Norra Bottenviken. Inre kustvatten	2013	0.9220779220779222		(0, 'SE656620-222480')	0.9220779220779222
3	0.17	2.1999999999999997	0.14200000000000002	2.0	2013-02-12	HIGH	SE656300-222750	22 - Norra Bottenviken. Inre kustvatten	2013	0.8352941176470589		(0, 'SE656300-222750')	0.8352941176470589
6	0.10783333333333334	0.605	0.14200000000000002	2.0	2013-02-12	HIGH	SE655120-220380	22 - Norra Bottenviken. Inre kustvatten	2013	1.0		(0, 'SE655120-220380')	1.3168469860896446
6	0.11249999999999998	1.1233333333333333	0.14200000000000002	2.0	2013-02-12	HIGH	SE655180-218660	22 - Norra Bottenviken. Inre kustvatten	2013	1.0		(0, 'SE655180-218660')	1.2622222222222226
3	0.2966666666666667	0.88	0.18000000000000002	2.0	2013-02-15	MODERATE	SE636150-199220	20 - Norra Kvarkens inre kustvatten	2013	0.5362970200293112		(0, 'SE636150-199220')	0.6067415730337079
6	0.08633333333333333	0.3033333333333333	0.17	3.0	2013-02-13	HIGH	SE635040-204196	20 - Norra Kvarkens inre kustvatten	2013	1.0		(0, 'SE635040-204196')	1.9691119691119694
3	0.11833333333333335	0.36999999999999994	0.17600000000000002	2.4	2013-02-14	HIGH	SE637070-204260	20 - Norra Kvarkens inre kustvatten	2013	1.0		(0, 'SE637070-204260')	1.4873239436619718
6	0.2866666666666667	0.5683333333333332	0.17750000000000002	2.25	2013-02-14	MODERATE	SE636910-204040	20 - Norra Kvarkens inre kustvatten	2013	0.547118301314459		(0, 'SE636910-204040')	0.6191860465116279
4	0.8574999999999999	1.2349999999999999	0.39148249999999996	17.4075	2013-01-09	MODERATE	SE582000-115270	02 - Västkustens fjordar	2013	0.41503578054598467	True	(0, 'SE582000-115270')	0.4565393586005831
4	0.6075	0.8150000000000001	0.44774749999999996	22.5225	2014-12-03	GOOD	SE582000-115270	02 - Västkustens fjordar	2014	0.710047031158142	True	(5, 'SE582000-115270')	0.7370329218106995
4	0.7749999999999999	1.0825	0.45784	23.44	2015-02-05	MODERATE	SE582000-115270	02 - Västkustens fjordar	2015	0.5370557184750734	True	(7, 'SE582000-115270')	0.5907612903225807
4	1.2174999999999998	1.66	0.49504750000000003	26.8225	2016-12-05	POOR	SE582000-115270	02 - Västkustens fjordar	2016	0.355479808350445	True	(13, 'SE582000-115270')	0.40660985626283375
4	0.7525	1.1724999999999999	0.48666000000000004	26.060000000000002	2017-01-10	MODERATE	SE582000-115270	02 - Västkustens fjordar	2017	0.5879311386288131	True	(14, 'SE582000-115270')	0.6467242524916944
4	0.7625	1.0550000000000002	0.44425499999999996	22.205	2013-02-06	MODERATE	SE581740-114820	02 - Västkustens fjordar	2013	0.5296631892697466	True	(1, 'SE581740-114820')	0.5826295081967213
4	0.5825	0.895	0.44601499999999994	22.365	2014-12-03	GOOD	SE581740-114820	02 - Västkustens fjordar	2014	0.750987124463519	True	(6, 'SE581740-114820')	0.7656909871244634
4	0.7450000000000001	1.035	0.454375	23.125	2015-02-05	MODERATE	SE581740-114820	02 - Västkustens fjordar	2015	0.5544539353264184	True	(8, 'SE581740-114820')	0.6098993288590603
4	0.895	1.3325	0.497	27.115000000000002	2016-12-05	MODERATE	SE581740-114820	02 - Västkustens fjordar	2016	0.5048247841543931	True	(17, 'SE581740-114820')	0.5553072625698324
2	1.0350000000000001		0.46647500000000003	24.225	2017-01-31	MODERATE	SE581740-114820	02 - Västkustens fjordar	2017	0.40972771190162494	True	(19, 'SE581740-114820')	0.4507004830917874
6	0.77	1.2066666666666668	0.41000000000000003	20.441000000000003	2013-02-07	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.48040654997176746	True	(2, 'SE563330-124600')	0.5324675324675325
3	0.59	1.25	0.3805766666666666	17.736666666666665	2014-01-09	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.5783001719479243	True	(7, 'SE563330-124600')	0.6450451977401129
3	0.7399999999999999	2.2566666666666664	0.39613333333333334	18.933333333333334	2015-12-03	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.48288288288288295	True	(17, 'SE563330-124600')	0.5353153153153154
6	0.12833333333333333	0.6349999999999999	0.14200000000000002	2.0	2013-02-12	HIGH	SE654860-219880	22 - Norra Bottenviken. Inre kustvatten	2013	1.0		(0, 'SE654860-219880')	1.1064935064935066
4	0.6275000000000001	0.9325	0.4634775	23.9525	2013-02-06	GOOD	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2013	0.7122993739328399	True	(1, 'SE575340-113000')	0.738609561752988
4	0.4275	0.7725	0.46653000000000006	24.230000000000004	2014-01-07	HIGH	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	1.0	True	(4, 'SE575340-113000')	1.0912982456140352
4	0.6125	0.885	0.497	28.905	2015-02-04	HIGH	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	0.8114285714285714	True	(8, 'SE575340-113000')	0.8114285714285714
4	0.5975	1.085	0.46062025	23.69275	2016-01-11	GOOD	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2016	0.7584465032875074	True	(11, 'SE575340-113000')	0.7709125523012552
4	0.485	0.8925	0.4523125	22.9375	2017-02-06	HIGH	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2017	0.9326030927835052	True	(16, 'SE575340-113000')	0.9326030927835052
4	0.5275	0.915	0.46323	23.93	2013-01-08	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2013	0.8781611374407583		(0, 'SE582000-112350')	0.8781611374407583
4	0.6625	0.7300000000000001	0.497	31.5	2013-02-07	GOOD	SE582000-112350	01n - Västkustens inre kustvatten	2013	0.7288409703504042		(1, 'SE582000-112350')	0.750188679245283
4	0.5925	0.82	0.4566025	23.3275	2013-03-06	GOOD	SE582000-112350	01n - Västkustens inre kustvatten	2013	0.7580530440024109		(2, 'SE582000-112350')	0.7706371308016877
4	0.4825	0.665	0.497	30.659999999999997	2013-12-04	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2013	1.0		(3, 'SE582000-112350')	1.0300518134715027
4	0.48	0.8674999999999999	0.46702499999999997	24.275	2014-01-07	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2014	0.9729687499999999		(4, 'SE582000-112350')	0.9729687499999999
4	0.14	0.64	0.43033999999999994	20.939999999999998	2014-03-06	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2014	1.0		(5, 'SE582000-112350')	3.073857142857142
4	0.33	0.68	0.46108499999999997	23.735	2014-12-02	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2014	1.0		(6, 'SE582000-112350')	1.3972272727272725
4	0.5425	0.7975	0.497	28.3925	2015-01-07	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2015	0.9161290322580645		(7, 'SE582000-112350')	0.9161290322580645
4	0.565	0.8175	0.497	33.085	2015-02-04	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2015	0.8796460176991151		(8, 'SE582000-112350')	0.8796460176991151
4	0.22	0.5175000000000001	0.48184750000000004	25.622500000000002	2015-03-04	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2015	1.0		(9, 'SE582000-112350')	2.1902159090909095
4	0.405	0.9675	0.497	30.294999999999998	2015-12-01	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2015	1.0		(10, 'SE582000-112350')	1.2271604938271603
4	0.5675	1.08	0.4952125	26.8375	2016-01-12	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2016	0.8726211453744493		(11, 'SE582000-112350')	0.8726211453744493
4	0.655	0.9975	0.497	27.4825	2016-02-03	GOOD	SE582000-112350	01n - Västkustens inre kustvatten	2016	0.741112322791712		(12, 'SE582000-112350')	0.7587786259541984
4	0.0625	0.8500000000000001	0.4772	25.200000000000003	2016-03-02	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2016	1.0		(13, 'SE582000-112350')	7.6352
4	0.46749999999999997	0.7150000000000001	0.497	32.3175	2016-12-06	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2016	1.0		(14, 'SE582000-112350')	1.063101604278075
4	0.48	0.885	0.497	31.5625	2017-01-09	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2017	1.0		(15, 'SE582000-112350')	1.0354166666666667
4	0.4925	0.9375	0.4772275	25.202500000000004	2017-02-07	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2017	0.9689898477157362		(16, 'SE582000-112350')	0.9689898477157362
4	0.43	0.7825000000000001	0.497	31.154999999999998	2017-03-07	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2017	1.0		(17, 'SE582000-112350')	1.155813953488372
4	0.405	0.89	0.497	27.202499999999997	2017-12-06	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2017	1.0		(18, 'SE582000-112350')	1.2271604938271603
4	0.7424999999999999	1.0899999999999999	0.452285	22.935	2013-02-06	MODERATE	SE581260-113220	02 - Västkustens fjordar	2013	0.5537618610345884	True	(1, 'SE581260-113220')	0.6091380471380472
4	0.675	0.9225	0.45333	23.03	2014-01-06	GOOD	SE581260-113220	02 - Västkustens fjordar	2014	0.6165714285714284	True	(4, 'SE581260-113220')	0.6716
4	0.7275	1.0575	0.4311925	21.0175	2015-02-05	MODERATE	SE581260-113220	02 - Västkustens fjordar	2015	0.5388222430490471	True	(8, 'SE581260-113220')	0.5927044673539519
4	1.25	1.7599999999999998	0.49210499999999996	26.554999999999996	2016-12-05	POOR	SE581260-113220	02 - Västkustens fjordar	2016	0.3382453333333333	True	(14, 'SE581260-113220')	0.393684
4	1.0275	1.4074999999999998	0.497	27.435	2017-01-10	MODERATE	SE581260-113220	02 - Västkustens fjordar	2017	0.43972572439725727	True	(15, 'SE581260-113220')	0.48369829683698295
4	0.59	0.9325000000000001	0.4	22.341749999999998	2013-01-08	MODERATE	SE574000-114230	01s - Västkustens inre kustvatten	2013	0.5982313927781873		(0, 'SE574000-114230')	0.6779661016949153
4	0.66	1.0025	0.4	21.235	2013-02-05	MODERATE	SE574000-114230	01s - Västkustens inre kustvatten	2013	0.5357048748353096		(1, 'SE574000-114230')	0.6060606060606061
4	0.6100000000000001	0.8474999999999999	0.4	21.0225	2013-03-05	MODERATE	SE574000-114230	01s - Västkustens inre kustvatten	2013	0.5789023521026372		(2, 'SE574000-114230')	0.6557377049180327
4	0.4375	0.695	0.4	28.557499999999997	2013-12-04	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2013	0.9097744360902257		(3, 'SE574000-114230')	0.9142857142857144
4	0.4425	0.8475	0.4	24.060000000000002	2014-01-07	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2014	0.8988997918525127		(4, 'SE574000-114230')	0.903954802259887
4	0.2	0.6875	0.37629999999999997	17.63	2014-03-05	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2014	1.0		(5, 'SE574000-114230')	1.8814999999999997
4	0.3825	0.6725	0.39195	19.195	2014-12-02	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2014	1.0		(6, 'SE574000-114230')	1.0247058823529411
4	0.5875	0.88	0.4	27.865	2015-01-07	GOOD	SE574000-114230	01s - Västkustens inre kustvatten	2015	0.6013093289689033		(7, 'SE574000-114230')	0.6808510638297872
4	0.5725	0.88	0.4	26.0075	2015-02-04	GOOD	SE574000-114230	01s - Västkustens inre kustvatten	2015	0.6287537789721196		(8, 'SE574000-114230')	0.6986899563318778
4	0.28500000000000003	0.565	0.4	21.427500000000002	2015-03-04	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2015	1.0		(9, 'SE574000-114230')	1.4035087719298245
4	0.40499999999999997	0.885	0.4	28.272499999999997	2015-12-02	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2015	0.9870045484080574		(10, 'SE574000-114230')	0.9876543209876545
8	0.5624999999999999	1.0350000000000001	0.4	22.79875	2016-01-11	GOOD	SE574000-114230	01s - Västkustens inre kustvatten	2016	0.647863247863248		(11, 'SE574000-114230')	0.7111111111111112
8	0.65625	1.0787499999999999	0.4	21.1825	2016-02-01	MODERATE	SE574000-114230	01s - Västkustens inre kustvatten	2016	0.5387163561076604		(12, 'SE574000-114230')	0.6095238095238096
4	0.08	0.9299999999999999	0.4	20.435000000000002	2016-03-01	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2016	1.0		(13, 'SE574000-114230')	5.0
4	0.565	0.805	0.4	32.6625	2016-12-05	GOOD	SE574000-114230	01s - Västkustens inre kustvatten	2016	0.6430224642614024		(14, 'SE574000-114230')	0.7079646017699116
4	0.48	0.835	0.4	29.0	2017-01-09	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2017	0.8245614035087719		(15, 'SE574000-114230')	0.8333333333333334
4	0.49	0.9025	0.386575	18.6575	2017-02-06	GOOD	SE574000-114230	01s - Västkustens inre kustvatten	2017	0.7675824175824175		(16, 'SE574000-114230')	0.7889285714285714
4	0.10749999999999998	0.9149999999999999	0.4	21.715000000000003	2017-03-06	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2017	1.0		(17, 'SE574000-114230')	3.7209302325581404
4	0.3925	0.82	0.4	21.9925	2017-12-04	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2017	1.0		(18, 'SE574000-114230')	1.019108280254777
4	0.5125	0.8525	0.4855105	25.9555	2013-01-08	HIGH	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2013	0.9473375609756098	True	(0, 'SE585100-110600')	0.9473375609756098
4	0.46749999999999997	0.665	0.497	29.520249999999997	2014-01-06	HIGH	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2014	1.0	True	(2, 'SE585100-110600')	1.063101604278075
