AMON	DIN	NTOT	NTRA	NTRI	NTRZ	SALT	STATUS	VISS_EU_CD	WATER_TYPE_AREA	YEAR_count	global_EQR	index_column	local_EQR	new_index
	6.924333333333332					6.832666666666667	MODERATE	SE565400-163600	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	3	0.498645672900243	0	0.5585102401902673	0_SE565400-163600
	14.603333333333333					6.565833333333334	MODERATE	SE570080-163430	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	3	0.542022294842102	0	0.6062245243263121	0_SE570080-163430
	7.065					6.699166666666667	GOOD	SE565800-163000	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	3	0.6154093287438066	0	0.6800160636834743	0_SE565800-163000
	5.742333333333334					6.7122222222222225	GOOD	SE570340-163710	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	3	0.6064372522269486	0	0.6741842139475166	0_SE570340-163710
	8.603333333333332					6.096666666666667	HIGH	SE570500-163750	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	3	0.809514867953638	0	0.809514867953638	0_SE570500-163750
	8.341666666666667					5.3566666666666665	MODERATE	SE573500-163500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	3	0.40324372567961664	0	0.44356809824757826	0_SE573500-163500
	12.405833333333334					6.766666666666667	POOR	SE563825-161810	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	3	0.24589770982353323	0	0.32671816785882657	0_SE563825-161810
	11.993333333333334					6.852499999999999	MODERATE	SE564250-162500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	3	0.46711827615427853	0	0.5238301037697064	0_SE564250-162500
	28.52527777777778					2.7664583333333335	BAD	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	4	0.12149377366089142	0	0.17616597180829255	0_SE659024-162417
	6.240000000000001					6.82	MODERATE	SE572205-163500	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	3	0.5556078603443472	0	0.6211686463787819	0_SE572205-163500
	9.3025					7.043333333333333	POOR	SE571552-162848	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	3	0.27837185109236656	0	0.35269748087389324	0_SE571552-162848
