MYEAR	STATN	SHIPC	SHARKID_MD5	SDATE	STIME	LATIT_DD	LONGI_DD	MNDEP	MXDEP	SCIENTIFIC_NAME	SFLAG	DYNTAXA_ID	PARAM	VALUE	QFLAG	TROPHIC	SIZCL	WLTYP	WATER_DISTRICT	SEA_AREA_NAME	SEA_AREA_CODE	WATER_TYPE_AREA	SEA_BASIN	BIOV_CONC_ALL
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Alexandrium pseudogonyaulax		238225	BIOV_CONC	0.00324712		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Cerataulina pelagica		237370	BIOV_CONC	0.000631925		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Ceratium fusus		238302	BIOV_CONC	0.00118867		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Ceratium lineatum		238307	BIOV_CONC	0.000426978		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Ceratium longipes		238308	BIOV_CONC	0.0048807		AU	1	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Chaetoceros	SPP	1010380	BIOV_CONC	0.000407154		AU	4	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Chaetoceros danicus		237318	BIOV_CONC	0.000307648		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Chaetoceros minimus		237335	BIOV_CONC	0.000157108		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Chaetoceros similis		237345	BIOV_CONC	0.000143321		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Coscinodiscus concinnus		237412	BIOV_CONC	0.080384		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Cryptomonadales		3000615	BIOV_CONC	0.00000744808		AU	1	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Cryptomonadales		3000615	BIOV_CONC	0.00320035		AU	4	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Cryptomonadales		3000615	BIOV_CONC	0.000992224		AU	5	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Cryptomonadales		3000615	BIOV_CONC	0.00137001		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Cylindrotheca closterium		237761	BIOV_CONC	0.000124016		AU	7	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Dictyocha fibula		237176	BIOV_CONC	0.00035325		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Dictyocha speculum		237177	BIOV_CONC	0.000560948		AU	3	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Dictyocha speculum		237177	BIOV_CONC	0.000204427		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Dinophysis norvegica		238466	BIOV_CONC	0.00146435		MX	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Eucampia zodiacus		237367	BIOV_CONC	0.0000628		AU	1	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Flagellates		99990002	BIOV_CONC	0.000791824			54	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Flagellates		99990002	BIOV_CONC	0.0000654616			52	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Flagellates		99990002	BIOV_CONC	0.000234615			53	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Guinardia delicatula		237455	BIOV_CONC	0.00090275		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Gymnodiniales		3000619	BIOV_CONC	0.0021289			3	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Gymnodiniales		3000619	BIOV_CONC	0.00579163			2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Gymnodiniales		3000619	BIOV_CONC	0.00167582			1	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Gymnodinium sanguineum		245182	BIOV_CONC	0.0159757		AU	3	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Gyrodinium	SPP	1010609	BIOV_CONC	0.000900232			4	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Karenia mikimotoi		238410	BIOV_CONC	0.00147281		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Leptocylindrus danicus		237356	BIOV_CONC	0.00147329		AU	8	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Licmophora	SPP	1010497	BIOV_CONC	0.0001725		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Nitzschia longissima		237734	BIOV_CONC	0.000203119		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Peridiniales		3000850	BIOV_CONC	0.00152537			1	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Peridiniales		3000850	BIOV_CONC	0.00386108			2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Peridiniales		3000850	BIOV_CONC	0.000946178			3	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Proboscia alata		237449	BIOV_CONC	0.00343359		AU	6	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Prymnesiales		3000557	BIOV_CONC	0.000232753		MX	3	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Pseudo-nitzschia	SPP	1010459	BIOV_CONC	0.00675648		AU	4	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Pseudo-nitzschia	SPP	1010459	BIOV_CONC	0.00337824		AU	3	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Pseudo-nitzschia	SPP	1010459	BIOV_CONC	0.001725		AU	5	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Rhizosolenia setigera		237471	BIOV_CONC	0.0007693		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Thalassionema nitzschioides		237957	BIOV_CONC	0.0001472		AU	4	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Thalassiosira	SPP	1010376	BIOV_CONC	0.00731228		AU	6	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Thalassiosira	SPP	1010376	BIOV_CONC	0.0021666		AU	4	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Thalassiosira punctigera		237285	BIOV_CONC	0.00326511		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Thalassiosira rotula		237286	BIOV_CONC	0.0086664		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Unicell		99990001	BIOV_CONC	0.00208546			3	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Unicell		99990001	BIOV_CONC	0.000402196			4	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	SLÄGGÖ	34AR	c1f2b68e7fbbb35015a153a45936ba65	2016-12-11		58.25830	11.43330	0	10	Unicell		99990001	BIOV_CONC	0.000232752			2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	0.17880908768
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Ceratium fusus		238302	BIOV_CONC	0.000557624		AU	1	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Chaetoceros pseudobrevis	CF	237341	BIOV_CONC	0.00159347		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Cryptomonadales		3000615	BIOV_CONC	0.00100171		AU	5	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Cryptomonadales		3000615	BIOV_CONC	0.000223081		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Dictyocha speculum		237177	BIOV_CONC	0.0235262		AU	3	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Dinophysis acuminata		238459	BIOV_CONC	0.000619208		MX	3	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Dinophysis acuminata		238459	BIOV_CONC	0.00120105		MX	5	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Ditylum brightwellii		237488	BIOV_CONC	0.000816		AU	5	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Flagellates		99990002	BIOV_CONC	0.000115653		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Flagellates		99990002	BIOV_CONC	0.0000338366		AU	3	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Flagellates		99990002	BIOV_CONC	0.000114199		AU	4	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Gymnodiniales		3000619	BIOV_CONC	0.00292349		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Gymnodiniales		3000619	BIOV_CONC	0.000539167		AU	3	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Gymnodiniales		3000619	BIOV_CONC	0.00685894		AU	4	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Gymnodinium sanguineum		245182	BIOV_CONC	0.00457787		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Gymnodinium verruculosum		238357	BIOV_CONC	0.00020069		AU	1	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Gyrodinium flagellare		238386	BIOV_CONC	0.0000806064		AU	1	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Karlodinium veneficum		238417	BIOV_CONC	0.000158518		AU	1	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Laboea strobila		238560	BIOV_CONC	0.00200095		AU	1	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Lennoxia faveolata		237474	BIOV_CONC	0.0000264349		AU	1	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Leptocylindrus danicus		237356	BIOV_CONC	0.00182905		AU	9	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Nitzschia longissima		237734	BIOV_CONC	0.000131692		AU	4	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Peridiniales		3000850	BIOV_CONC	0.00152421		AU	4	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Proboscia alata		237449	BIOV_CONC	0.00540473		AU	7	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Prorocentrum cordatum		238440	BIOV_CONC	0.000283837		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Pseudo-nitzschia	SPP	1010459	BIOV_CONC	0.000427788		AU	4	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Pseudo-nitzschia	SPP	1010459	BIOV_CONC	0.0180575		AU	5	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
2016	KOSTERFJORDEN (NR16)	77NE	1f325c6d6bcc14b054bee69084535534	2016-12-06		58.86830	11.10330	0	10	Rhizosolenia imbricata		237468	BIOV_CONC	0.00630551		AU	2	2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak	0.1503460099
