EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)	WATER_TYPE_AREA	WATER_DISTRICT	ALABO	MYEAR	STIME	STATN	WADEP
SE594845-191240	1985-01-02	0.00	4.000	8.051	0.500	0.618	3.011	0.102	18.401	0.281	6.8	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-02	0.25	4.000	8.051	0.500	0.618	3.011	0.102	18.401	0.281	6.8	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-02	0.75	4.000	8.048	0.500	0.620	3.011	0.102	18.428	0.286	6.8	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-02	1.25	4.000	8.047	0.500	0.620	3.011	0.102	18.428	0.286	6.8	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-02	1.75	4.000	8.046	0.500	0.620	3.010	0.102	18.428	0.286	6.8	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-02	2.25	4.000	8.045	0.500	0.620	3.010	0.102	18.428	0.286	6.8	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-02	2.75	4.000	8.045	0.500	0.620	3.010	0.102	18.428	0.286	6.8	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-02	3.25	4.000	8.044	0.500	0.620	3.010	0.102	18.428	0.286	6.8	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-02	3.75	4.000	8.043	0.500	0.620	3.010	0.102	18.428	0.286	6.8	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-02	4.50	4.000	8.043	0.500	0.620	3.010	0.102	18.428	0.286	6.8	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-02	5.50	4.000	8.042	0.500	0.620	3.010	0.102	18.428	0.286	6.8	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-02	6.50	4.000	8.041	0.500	0.620	3.010	0.102	18.428	0.286	6.8	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-02	7.50	4.000	8.040	0.500	0.620	3.010	0.102	18.428	0.286	6.8	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-02	8.50	4.000	8.040	0.500	0.620	3.010	0.102	18.429	0.286	6.8	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-02	9.50	4.000	8.039	0.500	0.620	3.010	0.102	18.429	0.286	6.8	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-02	75.00	4.000	7.956	0.506	0.625	3.128	0.100	18.541	0.285	6.8	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-02	76.00	4.000	7.956	0.506	0.625	3.128	0.100	18.541	0.285	6.8	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-03	0.00	4.007	8.174	0.500	0.617	3.032	0.103	18.397	0.273	6.9	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-03	0.25	4.007	8.174	0.500	0.617	3.032	0.103	18.397	0.273	6.9	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-03	0.75	4.008	8.168	0.500	0.619	3.032	0.103	18.424	0.277	6.9	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-03	1.25	4.008	8.165	0.500	0.619	3.032	0.103	18.424	0.277	6.9	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-03	1.75	4.008	8.163	0.500	0.619	3.032	0.103	18.424	0.278	6.9	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-03	2.25	4.008	8.161	0.500	0.619	3.032	0.103	18.423	0.278	6.9	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-03	2.75	4.008	8.160	0.500	0.619	3.032	0.103	18.423	0.278	6.9	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-03	3.25	4.008	8.158	0.500	0.619	3.032	0.103	18.423	0.278	6.9	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-03	3.75	4.008	8.157	0.500	0.619	3.032	0.103	18.423	0.278	6.9	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-03	4.50	4.008	8.156	0.500	0.619	3.032	0.103	18.423	0.278	6.9	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-03	5.50	4.008	8.153	0.500	0.619	3.033	0.103	18.423	0.278	6.9	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-03	6.50	4.009	8.152	0.500	0.619	3.033	0.102	18.423	0.278	6.9	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-03	7.50	4.009	8.149	0.500	0.619	3.033	0.102	18.422	0.278	6.9	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-03	8.50	4.010	8.147	0.500	0.619	3.034	0.102	18.422	0.279	6.9	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-03	9.50	4.011	8.145	0.500	0.619	3.035	0.102	18.421	0.279	6.9	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-03	75.00	4.728	8.158	0.476	0.577	3.707	0.100	17.863	0.614	6.9	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-03	76.00	4.728	8.158	0.476	0.577	3.707	0.100	17.863	0.614	6.9	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-04	0.00	4.207	8.513	0.480	0.590	3.223	0.103	18.169	0.367	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-04	0.25	4.207	8.513	0.480	0.590	3.223	0.103	18.169	0.367	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-04	0.75	4.207	8.507	0.480	0.592	3.223	0.103	18.197	0.373	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-04	1.25	4.208	8.504	0.480	0.592	3.223	0.103	18.197	0.374	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-04	1.75	4.208	8.502	0.480	0.592	3.224	0.103	18.196	0.374	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-04	2.25	4.209	8.500	0.480	0.592	3.224	0.103	18.195	0.374	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-04	2.75	4.209	8.499	0.480	0.592	3.224	0.103	18.195	0.374	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-04	3.25	4.209	8.498	0.480	0.592	3.225	0.103	18.195	0.374	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-04	3.75	4.210	8.497	0.480	0.592	3.225	0.103	18.194	0.375	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-04	4.50	4.210	8.495	0.480	0.592	3.225	0.103	18.194	0.375	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-04	5.50	4.211	8.493	0.480	0.591	3.226	0.103	18.193	0.375	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-04	6.50	4.212	8.492	0.479	0.591	3.226	0.103	18.192	0.376	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-04	7.50	4.213	8.490	0.479	0.591	3.227	0.103	18.191	0.376	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-04	8.50	4.214	8.489	0.479	0.591	3.228	0.103	18.190	0.377	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-04	9.50	4.215	8.487	0.479	0.591	3.229	0.103	18.188	0.378	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-04	75.00	5.144	8.212	0.464	0.556	4.104	0.101	17.550	0.765	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-04	76.00	5.144	8.212	0.464	0.556	4.104	0.101	17.550	0.765	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-05	0.00	4.285	8.784	0.471	0.578	3.309	0.106	18.069	0.394	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-05	0.25	4.285	8.784	0.471	0.578	3.309	0.106	18.069	0.394	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-05	0.75	4.285	8.780	0.471	0.579	3.309	0.106	18.095	0.400	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-05	1.25	4.286	8.777	0.471	0.579	3.310	0.106	18.094	0.401	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-05	1.75	4.287	8.776	0.471	0.579	3.311	0.106	18.093	0.401	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-05	2.25	4.288	8.774	0.471	0.579	3.311	0.106	18.092	0.402	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-05	2.75	4.288	8.773	0.471	0.579	3.312	0.106	18.091	0.402	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-05	3.25	4.289	8.772	0.471	0.579	3.312	0.106	18.090	0.403	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-05	3.75	4.289	8.771	0.471	0.579	3.313	0.106	18.090	0.403	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-05	4.50	4.290	8.770	0.471	0.579	3.313	0.106	18.088	0.403	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-05	5.50	4.292	8.768	0.471	0.578	3.314	0.105	18.087	0.404	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-05	6.50	4.293	8.766	0.470	0.578	3.316	0.105	18.085	0.405	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-05	7.50	4.295	8.764	0.470	0.578	3.317	0.105	18.083	0.406	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-05	8.50	4.298	8.762	0.470	0.578	3.319	0.105	18.080	0.407	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-05	9.50	4.302	8.759	0.469	0.577	3.323	0.105	18.075	0.410	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-05	75.00	5.404	8.240	0.456	0.540	4.349	0.101	17.354	0.835	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-05	76.00	5.404	8.240	0.456	0.540	4.349	0.101	17.354	0.835	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-06	0.00	4.150	8.757	0.486	0.594	3.221	0.116	18.233	0.308	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-06	0.25	4.150	8.757	0.486	0.594	3.221	0.116	18.233	0.308	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-06	0.75	4.142	8.753	0.487	0.596	3.213	0.115	18.260	0.310	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-06	1.25	4.167	8.767	0.484	0.593	3.229	0.113	18.228	0.324	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-06	1.75	4.184	8.777	0.482	0.591	3.240	0.111	18.207	0.334	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-06	2.25	4.192	8.782	0.481	0.590	3.246	0.111	18.197	0.339	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-06	2.75	4.197	8.784	0.480	0.589	3.249	0.110	18.191	0.342	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-06	3.25	4.200	8.785	0.480	0.589	3.252	0.110	18.188	0.344	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-06	3.75	4.204	8.786	0.480	0.589	3.254	0.110	18.184	0.345	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-06	4.50	4.209	8.787	0.479	0.588	3.258	0.109	18.177	0.349	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-06	5.50	4.225	8.790	0.477	0.586	3.271	0.109	18.157	0.357	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-06	6.50	4.283	8.791	0.471	0.578	3.318	0.106	18.085	0.383	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-06	7.50	4.344	8.780	0.465	0.570	3.371	0.105	18.013	0.412	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-06	8.50	4.423	8.766	0.456	0.559	3.441	0.104	17.919	0.451	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-06	9.50	4.503	8.757	0.448	0.548	3.512	0.104	17.827	0.490	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-06	75.00	5.576	8.255	0.448	0.529	4.514	0.102	17.222	0.864	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-06	76.00	5.576	8.255	0.448	0.529	4.514	0.102	17.222	0.864	7.0	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-07	0.00	4.052	8.784	0.496	0.607	3.170	0.126	18.375	0.248	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-07	0.25	4.052	8.784	0.496	0.607	3.170	0.126	18.375	0.248	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-07	0.75	4.052	8.784	0.497	0.607	3.169	0.124	18.386	0.252	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-07	1.25	4.054	8.785	0.496	0.607	3.168	0.124	18.381	0.254	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-07	1.75	4.064	8.785	0.495	0.606	3.169	0.121	18.363	0.260	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-07	2.25	4.076	8.777	0.494	0.604	3.176	0.119	18.344	0.268	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-07	2.75	4.093	8.771	0.492	0.602	3.185	0.118	18.319	0.277	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-07	3.25	4.112	8.768	0.490	0.599	3.197	0.116	18.291	0.288	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-07	3.75	4.135	8.768	0.487	0.596	3.211	0.114	18.260	0.299	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-07	4.50	4.171	8.772	0.483	0.592	3.236	0.111	18.212	0.317	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-07	5.50	4.213	8.779	0.479	0.586	3.269	0.108	18.158	0.338	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-07	6.50	4.265	8.782	0.473	0.579	3.312	0.107	18.095	0.361	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-07	7.50	4.332	8.782	0.466	0.570	3.370	0.105	18.013	0.390	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-07	8.50	4.415	8.788	0.457	0.558	3.444	0.105	17.914	0.427	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-07	9.50	4.497	8.792	0.448	0.547	3.517	0.104	17.820	0.465	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-07	75.00	5.700	8.246	0.445	0.522	4.646	0.103	17.139	0.869	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-07	76.00	5.700	8.246	0.445	0.522	4.646	0.103	17.139	0.869	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-08	0.00	4.037	8.806	0.498	0.608	3.185	0.132	18.416	0.235	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-08	0.25	4.037	8.806	0.498	0.608	3.185	0.132	18.416	0.235	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-08	0.75	4.037	8.807	0.498	0.609	3.184	0.131	18.425	0.239	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-08	1.25	4.038	8.806	0.498	0.609	3.183	0.130	18.421	0.240	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-08	1.75	4.041	8.805	0.498	0.608	3.180	0.128	18.412	0.243	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-08	2.25	4.049	8.802	0.497	0.607	3.178	0.125	18.392	0.249	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-08	2.75	4.060	8.799	0.495	0.606	3.178	0.122	18.369	0.255	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-08	3.25	4.073	8.794	0.494	0.604	3.183	0.119	18.346	0.263	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-08	3.75	4.092	8.789	0.492	0.601	3.193	0.117	18.317	0.272	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-08	4.50	4.128	8.782	0.488	0.596	3.215	0.114	18.264	0.288	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-08	5.50	4.185	8.780	0.481	0.589	3.257	0.110	18.185	0.313	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-08	6.50	4.252	8.784	0.474	0.579	3.312	0.107	18.098	0.341	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
SE594845-191240	1985-01-08	7.50	4.327	8.795	0.466	0.569	3.375	0.106	18.005	0.373	7.1	15 - Stockholms skärgård, yttre kustvatten	SE3	kustzonsmodellen	1985		SE594845-191240	
