EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE624870-175500	1985-01-01	0.00	4.000	8.024	0.500	0.619	3.004	0.101	18.401	0.290	6.8
SE624870-175500	1985-01-01	0.25	4.000	8.024	0.500	0.619	3.004	0.101	18.401	0.290	6.8
SE624870-175500	1985-01-01	0.75	4.000	8.021	0.500	0.620	3.003	0.101	18.428	0.295	6.8
SE624870-175500	1985-01-01	1.25	4.000	8.019	0.500	0.620	3.003	0.101	18.428	0.295	6.8
SE624870-175500	1985-01-01	1.75	4.000	8.018	0.500	0.620	3.003	0.101	18.428	0.295	6.8
SE624870-175500	1985-01-01	2.25	4.000	8.017	0.500	0.620	3.003	0.101	18.428	0.295	6.8
SE624870-175500	1985-01-01	2.75	4.000	8.016	0.500	0.620	3.003	0.101	18.429	0.295	6.8
SE624870-175500	1985-01-01	3.25	4.000	8.016	0.500	0.620	3.003	0.101	18.429	0.295	6.8
SE624870-175500	1985-01-01	3.75	4.000	8.015	0.500	0.620	3.003	0.101	18.429	0.295	6.8
SE624870-175500	1985-01-01	4.50	4.000	8.014	0.500	0.620	3.003	0.101	18.429	0.295	6.8
SE624870-175500	1985-01-01	5.50	4.000	8.013	0.500	0.620	3.003	0.101	18.429	0.295	6.8
SE624870-175500	1985-01-01	6.50	4.000	8.012	0.500	0.620	3.003	0.100	18.429	0.295	6.8
SE624870-175500	1985-01-01	7.50	4.000	8.011	0.500	0.621	3.003	0.100	18.430	0.295	6.8
SE624870-175500	1985-01-01	8.50	4.000	8.010	0.500	0.621	3.003	0.100	18.430	0.295	6.8
SE624870-175500	1985-01-01	9.50	4.000	8.009	0.500	0.621	3.003	0.100	18.431	0.295	6.8
SE624870-175500	1985-01-01	94.25	4.000	7.983	0.502	0.623	3.050	0.100	18.483	0.298	6.8
SE624870-175500	1985-01-01	95.00	4.000	7.983	0.502	0.623	3.050	0.100	18.483	0.298	6.8
SE624870-175500	1985-01-02	0.00	4.000	8.108	0.500	0.619	3.013	0.101	18.402	0.279	6.8
SE624870-175500	1985-01-02	0.25	4.000	8.108	0.500	0.619	3.013	0.101	18.402	0.279	6.8
SE624870-175500	1985-01-02	0.75	4.000	8.104	0.500	0.620	3.012	0.101	18.430	0.284	6.8
SE624870-175500	1985-01-02	1.25	4.000	8.102	0.500	0.620	3.012	0.101	18.430	0.284	6.8
SE624870-175500	1985-01-02	1.75	4.000	8.101	0.500	0.620	3.012	0.101	18.430	0.284	6.8
SE624870-175500	1985-01-02	2.25	4.000	8.100	0.500	0.620	3.012	0.101	18.430	0.284	6.8
SE624870-175500	1985-01-02	2.75	4.000	8.099	0.500	0.620	3.012	0.101	18.430	0.284	6.8
SE624870-175500	1985-01-02	3.25	4.000	8.098	0.500	0.620	3.012	0.101	18.430	0.284	6.8
SE624870-175500	1985-01-02	3.75	4.000	8.097	0.500	0.620	3.012	0.101	18.430	0.284	6.8
SE624870-175500	1985-01-02	4.50	4.000	8.096	0.500	0.620	3.012	0.101	18.430	0.284	6.8
SE624870-175500	1985-01-02	5.50	4.000	8.095	0.500	0.620	3.012	0.101	18.430	0.284	6.8
SE624870-175500	1985-01-02	6.50	4.000	8.094	0.500	0.620	3.012	0.101	18.430	0.284	6.8
SE624870-175500	1985-01-02	7.50	4.000	8.093	0.500	0.620	3.012	0.101	18.431	0.284	6.8
SE624870-175500	1985-01-02	8.50	4.000	8.092	0.500	0.620	3.012	0.101	18.431	0.284	6.8
SE624870-175500	1985-01-02	9.50	4.000	8.092	0.500	0.620	3.012	0.101	18.431	0.284	6.8
SE624870-175500	1985-01-02	94.25	4.000	7.947	0.507	0.627	3.153	0.100	18.568	0.285	6.8
SE624870-175500	1985-01-02	95.00	4.000	7.947	0.507	0.627	3.153	0.100	18.568	0.285	6.8
SE624870-175500	1985-01-03	0.00	3.961	8.325	0.497	0.614	3.033	0.108	18.382	0.261	6.8
SE624870-175500	1985-01-03	0.25	3.961	8.325	0.497	0.614	3.033	0.108	18.382	0.261	6.8
SE624870-175500	1985-01-03	0.75	3.961	8.319	0.497	0.616	3.033	0.108	18.413	0.265	6.8
SE624870-175500	1985-01-03	1.25	3.962	8.314	0.497	0.616	3.033	0.107	18.414	0.265	6.8
