EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE575920-191650	1985-01-01	0.00	6.000	8.002	0.501	0.618	3.018	0.112	18.403	0.285	6.9
SE575920-191650	1985-01-01	0.25	6.000	8.002	0.501	0.618	3.018	0.112	18.403	0.285	6.9
SE575920-191650	1985-01-01	0.75	6.000	8.002	0.501	0.619	3.015	0.109	18.423	0.290	6.9
SE575920-191650	1985-01-01	1.25	6.000	8.001	0.501	0.620	3.013	0.107	18.424	0.291	6.9
SE575920-191650	1985-01-01	1.75	6.000	8.000	0.501	0.620	3.011	0.105	18.426	0.293	6.9
SE575920-191650	1985-01-01	2.25	6.000	7.999	0.501	0.620	3.009	0.103	18.429	0.294	6.9
SE575920-191650	1985-01-01	2.75	6.000	7.999	0.501	0.621	3.008	0.102	18.432	0.295	6.9
SE575920-191650	1985-01-01	3.25	6.000	7.998	0.501	0.621	3.007	0.101	18.434	0.295	6.9
SE575920-191650	1985-01-01	3.75	6.000	7.998	0.501	0.621	3.007	0.100	18.437	0.296	6.9
SE575920-191650	1985-01-01	4.50	6.000	7.998	0.501	0.621	3.007	0.100	18.438	0.296	6.9
SE575920-191650	1985-01-01	5.50	6.000	7.998	0.501	0.621	3.007	0.100	18.439	0.296	6.9
SE575920-191650	1985-01-01	6.50	6.000	7.997	0.501	0.622	3.008	0.100	18.441	0.296	6.9
SE575920-191650	1985-01-01	7.50	6.000	7.996	0.501	0.622	3.010	0.100	18.443	0.296	6.9
SE575920-191650	1985-01-01	8.50	6.000	7.996	0.501	0.622	3.013	0.100	18.445	0.296	6.9
SE575920-191650	1985-01-01	9.50	6.000	7.995	0.501	0.622	3.015	0.100	18.447	0.296	6.9
SE575920-191650	1985-01-01	18.50	6.000	7.976	0.506	0.626	3.069	0.100	18.488	0.296	6.9
SE575920-191650	1985-01-01	19.00	6.000	7.976	0.506	0.626	3.069	0.100	18.488	0.296	6.9
SE575920-191650	1985-01-02	0.00	6.000	8.005	0.502	0.619	3.036	0.112	18.419	0.288	6.9
SE575920-191650	1985-01-02	0.25	6.000	8.005	0.502	0.619	3.036	0.112	18.419	0.288	6.9
SE575920-191650	1985-01-02	0.75	6.000	8.004	0.502	0.620	3.035	0.111	18.440	0.293	6.9
SE575920-191650	1985-01-02	1.25	6.000	8.004	0.502	0.620	3.035	0.111	18.439	0.293	6.9
SE575920-191650	1985-01-02	1.75	6.000	8.003	0.502	0.620	3.035	0.110	18.439	0.293	6.9
SE575920-191650	1985-01-02	2.25	6.000	8.003	0.502	0.620	3.034	0.110	18.439	0.293	6.9
SE575920-191650	1985-01-02	2.75	6.000	8.003	0.502	0.620	3.034	0.110	18.439	0.293	6.9
SE575920-191650	1985-01-02	3.25	6.000	8.002	0.502	0.620	3.034	0.110	18.439	0.293	6.9
SE575920-191650	1985-01-02	3.75	6.000	8.002	0.502	0.621	3.035	0.110	18.440	0.293	6.9
SE575920-191650	1985-01-02	4.50	6.000	8.002	0.502	0.621	3.034	0.109	18.440	0.293	6.9
SE575920-191650	1985-01-02	5.50	6.000	8.001	0.502	0.621	3.035	0.109	18.441	0.293	6.9
SE575920-191650	1985-01-02	6.50	6.000	8.000	0.502	0.621	3.035	0.108	18.443	0.293	6.9
SE575920-191650	1985-01-02	7.50	6.000	7.998	0.502	0.621	3.037	0.107	18.446	0.293	6.9
SE575920-191650	1985-01-02	8.50	6.000	7.994	0.503	0.622	3.040	0.106	18.453	0.293	6.9
SE575920-191650	1985-01-02	9.50	6.000	7.988	0.504	0.624	3.048	0.103	18.467	0.292	6.9
SE575920-191650	1985-01-02	18.50	6.000	7.935	0.517	0.637	3.188	0.100	18.604	0.287	6.9
SE575920-191650	1985-01-02	19.00	6.000	7.935	0.517	0.637	3.188	0.100	18.604	0.287	6.9
SE575920-191650	1985-01-03	0.00	6.038	8.166	0.504	0.618	3.110	0.121	18.368	0.330	6.9
SE575920-191650	1985-01-03	0.25	6.038	8.166	0.504	0.618	3.110	0.121	18.368	0.330	6.9
SE575920-191650	1985-01-03	0.75	6.038	8.162	0.504	0.619	3.110	0.121	18.389	0.336	6.9
SE575920-191650	1985-01-03	1.25	6.038	8.160	0.504	0.619	3.110	0.121	18.389	0.336	6.9
SE575920-191650	1985-01-03	1.75	6.039	8.158	0.504	0.619	3.110	0.121	18.388	0.336	6.9
SE575920-191650	1985-01-03	2.25	6.039	8.157	0.504	0.619	3.110	0.121	18.387	0.337	6.9
SE575920-191650	1985-01-03	2.75	6.039	8.155	0.504	0.619	3.110	0.121	18.386	0.337	6.9
SE575920-191650	1985-01-03	3.25	6.040	8.154	0.504	0.619	3.111	0.121	18.385	0.338	6.9
SE575920-191650	1985-01-03	3.75	6.041	8.152	0.504	0.619	3.112	0.121	18.384	0.339	6.9
SE575920-191650	1985-01-03	4.50	6.042	8.150	0.504	0.619	3.113	0.121	18.380	0.341	6.9
SE575920-191650	1985-01-03	5.50	6.048	8.146	0.504	0.619	3.118	0.121	18.367	0.348	6.9
SE575920-191650	1985-01-03	6.50	6.066	8.142	0.504	0.617	3.134	0.123	18.328	0.372	6.9
SE575920-191650	1985-01-03	7.50	6.114	8.152	0.503	0.614	3.178	0.129	18.225	0.434	6.9
SE575920-191650	1985-01-03	8.50	6.132	8.167	0.503	0.613	3.195	0.132	18.189	0.459	6.9
SE575920-191650	1985-01-03	9.50	6.142	8.181	0.502	0.612	3.205	0.135	18.166	0.474	6.9
SE575920-191650	1985-01-03	18.50	6.172	8.223	0.502	0.609	3.237	0.142	18.097	0.516	6.9
SE575920-191650	1985-01-03	19.00	6.172	8.223	0.502	0.609	3.237	0.142	18.097	0.516	6.9
SE575920-191650	1985-01-04	0.00	6.189	8.506	0.504	0.607	3.284	0.150	18.069	0.507	7.0
SE575920-191650	1985-01-04	0.25	6.189	8.506	0.504	0.607	3.284	0.150	18.069	0.507	7.0
SE575920-191650	1985-01-04	0.75	6.189	8.501	0.504	0.609	3.284	0.150	18.095	0.516	7.0
SE575920-191650	1985-01-04	1.25	6.189	8.499	0.504	0.609	3.284	0.150	18.095	0.516	7.0
SE575920-191650	1985-01-04	1.75	6.189	8.497	0.504	0.609	3.284	0.150	18.094	0.516	7.0
SE575920-191650	1985-01-04	2.25	6.189	8.495	0.504	0.609	3.284	0.150	18.094	0.516	7.0
SE575920-191650	1985-01-04	2.75	6.189	8.494	0.504	0.609	3.284	0.150	18.094	0.517	7.0
SE575920-191650	1985-01-04	3.25	6.189	8.493	0.504	0.609	3.284	0.150	18.094	0.517	7.0
SE575920-191650	1985-01-04	3.75	6.189	8.492	0.504	0.609	3.285	0.150	18.094	0.517	7.0
SE575920-191650	1985-01-04	4.50	6.190	8.491	0.504	0.608	3.284	0.150	18.093	0.517	7.0
SE575920-191650	1985-01-04	5.50	6.190	8.489	0.504	0.608	3.285	0.150	18.092	0.517	7.0
SE575920-191650	1985-01-04	6.50	6.190	8.488	0.504	0.608	3.285	0.150	18.092	0.518	7.0
SE575920-191650	1985-01-04	7.50	6.191	8.486	0.504	0.608	3.286	0.150	18.091	0.518	7.0
SE575920-191650	1985-01-04	8.50	6.191	8.484	0.504	0.609	3.287	0.150	18.091	0.519	7.0
SE575920-191650	1985-01-04	9.50	6.192	8.482	0.504	0.608	3.288	0.150	18.089	0.520	7.0
SE575920-191650	1985-01-04	18.50	6.291	8.382	0.505	0.603	3.383	0.165	17.899	0.641	7.0
SE575920-191650	1985-01-04	19.00	6.291	8.382	0.505	0.603	3.383	0.165	17.899	0.641	7.0
SE575920-191650	1985-01-05	0.00	6.279	8.701	0.507	0.603	3.398	0.168	17.919	0.592	7.0
SE575920-191650	1985-01-05	0.25	6.279	8.701	0.507	0.603	3.398	0.168	17.919	0.592	7.0
SE575920-191650	1985-01-05	0.75	6.279	8.697	0.507	0.604	3.398	0.168	17.947	0.602	7.0
SE575920-191650	1985-01-05	1.25	6.279	8.695	0.507	0.604	3.398	0.168	17.947	0.602	7.0
SE575920-191650	1985-01-05	1.75	6.280	8.693	0.507	0.604	3.398	0.168	17.947	0.602	7.0
SE575920-191650	1985-01-05	2.25	6.280	8.692	0.507	0.604	3.398	0.168	17.946	0.603	7.0
SE575920-191650	1985-01-05	2.75	6.280	8.691	0.507	0.604	3.398	0.168	17.946	0.603	7.0
SE575920-191650	1985-01-05	3.25	6.280	8.689	0.507	0.604	3.398	0.168	17.946	0.603	7.0
SE575920-191650	1985-01-05	3.75	6.280	8.688	0.507	0.604	3.399	0.168	17.946	0.603	7.0
SE575920-191650	1985-01-05	4.50	6.280	8.687	0.507	0.604	3.398	0.167	17.945	0.603	7.0
SE575920-191650	1985-01-05	5.50	6.281	8.684	0.507	0.604	3.399	0.167	17.944	0.604	7.0
SE575920-191650	1985-01-05	6.50	6.281	8.682	0.507	0.604	3.399	0.168	17.944	0.604	7.0
SE575920-191650	1985-01-05	7.50	6.282	8.678	0.507	0.604	3.401	0.168	17.942	0.605	7.0
SE575920-191650	1985-01-05	8.50	6.284	8.673	0.507	0.604	3.403	0.168	17.940	0.607	7.0
SE575920-191650	1985-01-05	9.50	6.287	8.663	0.507	0.604	3.406	0.168	17.934	0.611	7.0
SE575920-191650	1985-01-05	18.50	6.373	8.495	0.508	0.600	3.481	0.179	17.786	0.707	7.0
SE575920-191650	1985-01-05	19.00	6.373	8.495	0.508	0.600	3.481	0.179	17.786	0.707	7.0
