EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE571000-184001	1985-01-01	0.00	6.000	8.003	0.500	0.617	3.015	0.112	18.401	0.285	6.9
SE571000-184001	1985-01-01	0.25	6.000	8.003	0.500	0.617	3.015	0.112	18.401	0.285	6.9
SE571000-184001	1985-01-01	0.75	6.000	8.002	0.500	0.619	3.012	0.109	18.421	0.290	6.9
SE571000-184001	1985-01-01	1.25	6.000	8.002	0.500	0.619	3.010	0.107	18.422	0.292	6.9
SE571000-184001	1985-01-01	1.75	6.000	8.001	0.500	0.620	3.008	0.105	18.424	0.293	6.9
SE571000-184001	1985-01-01	2.25	6.000	8.000	0.500	0.620	3.006	0.103	18.426	0.294	6.9
SE571000-184001	1985-01-01	2.75	6.000	8.000	0.500	0.620	3.005	0.102	18.429	0.295	6.9
SE571000-184001	1985-01-01	3.25	6.000	7.999	0.500	0.621	3.004	0.101	18.432	0.295	6.9
SE571000-184001	1985-01-01	3.75	6.000	7.999	0.500	0.621	3.004	0.100	18.434	0.296	6.9
SE571000-184001	1985-01-01	4.50	6.000	7.999	0.500	0.621	3.004	0.100	18.435	0.296	6.9
SE571000-184001	1985-01-01	5.50	6.000	7.999	0.500	0.621	3.004	0.100	18.436	0.296	6.9
SE571000-184001	1985-01-01	6.50	6.000	7.998	0.500	0.621	3.005	0.100	18.438	0.296	6.9
SE571000-184001	1985-01-01	7.50	6.000	7.998	0.501	0.621	3.006	0.100	18.439	0.296	6.9
SE571000-184001	1985-01-01	8.50	6.000	7.998	0.501	0.621	3.007	0.100	18.440	0.296	6.9
SE571000-184001	1985-01-01	9.50	6.000	7.997	0.501	0.621	3.008	0.100	18.440	0.296	6.9
SE571000-184001	1985-01-01	33.50	6.000	7.975	0.507	0.627	3.074	0.100	18.494	0.296	6.9
SE571000-184001	1985-01-01	34.00	6.000	7.975	0.507	0.627	3.074	0.100	18.494	0.296	6.9
SE571000-184001	1985-01-02	0.00	6.000	8.007	0.501	0.618	3.021	0.109	18.409	0.291	6.9
SE571000-184001	1985-01-02	0.25	6.000	8.007	0.501	0.618	3.021	0.109	18.409	0.291	6.9
SE571000-184001	1985-01-02	0.75	6.000	8.006	0.501	0.620	3.020	0.109	18.431	0.296	6.9
SE571000-184001	1985-01-02	1.25	6.000	8.006	0.501	0.620	3.020	0.109	18.431	0.296	6.9
SE571000-184001	1985-01-02	1.75	6.000	8.006	0.501	0.620	3.020	0.108	18.430	0.296	6.9
SE571000-184001	1985-01-02	2.25	6.000	8.005	0.501	0.620	3.019	0.108	18.431	0.297	6.9
SE571000-184001	1985-01-02	2.75	6.000	8.005	0.501	0.620	3.019	0.108	18.431	0.297	6.9
SE571000-184001	1985-01-02	3.25	6.000	8.005	0.501	0.620	3.019	0.108	18.431	0.297	6.9
SE571000-184001	1985-01-02	3.75	6.000	8.004	0.501	0.620	3.020	0.108	18.431	0.297	6.9
SE571000-184001	1985-01-02	4.50	6.000	8.004	0.501	0.620	3.019	0.107	18.431	0.297	6.9
SE571000-184001	1985-01-02	5.50	6.000	8.003	0.501	0.620	3.020	0.107	18.432	0.297	6.9
SE571000-184001	1985-01-02	6.50	6.000	8.003	0.501	0.620	3.020	0.106	18.433	0.296	6.9
SE571000-184001	1985-01-02	7.50	6.000	8.002	0.501	0.620	3.021	0.106	18.435	0.296	6.9
SE571000-184001	1985-01-02	8.50	6.000	8.000	0.501	0.621	3.022	0.105	18.438	0.296	6.9
SE571000-184001	1985-01-02	9.50	6.000	7.998	0.502	0.621	3.023	0.104	18.442	0.295	6.9
SE571000-184001	1985-01-02	33.50	6.000	7.930	0.518	0.638	3.203	0.100	18.621	0.285	6.9
SE571000-184001	1985-01-02	34.00	6.000	7.930	0.518	0.638	3.203	0.100	18.621	0.285	6.9
SE571000-184001	1985-01-03	0.00	6.374	8.240	0.502	0.604	3.063	0.157	17.802	0.563	7.0
SE571000-184001	1985-01-03	0.25	6.374	8.240	0.502	0.604	3.063	0.157	17.802	0.563	7.0
SE571000-184001	1985-01-03	0.75	6.374	8.236	0.502	0.606	3.062	0.157	17.824	0.573	7.0
SE571000-184001	1985-01-03	1.25	6.375	8.233	0.502	0.606	3.062	0.157	17.822	0.573	7.0
SE571000-184001	1985-01-03	1.75	6.376	8.231	0.502	0.606	3.061	0.157	17.821	0.574	7.0
SE571000-184001	1985-01-03	2.25	6.376	8.230	0.502	0.606	3.061	0.157	17.820	0.574	7.0
SE571000-184001	1985-01-03	2.75	6.377	8.229	0.502	0.606	3.061	0.157	17.819	0.574	7.0
SE571000-184001	1985-01-03	3.25	6.377	8.228	0.502	0.606	3.061	0.157	17.818	0.574	7.0
SE571000-184001	1985-01-03	3.75	6.377	8.226	0.502	0.606	3.061	0.157	17.818	0.575	7.0
SE571000-184001	1985-01-03	4.50	6.378	8.225	0.502	0.606	3.060	0.157	17.816	0.575	7.0
SE571000-184001	1985-01-03	5.50	6.378	8.223	0.502	0.606	3.060	0.157	17.815	0.575	7.0
SE571000-184001	1985-01-03	6.50	6.379	8.221	0.502	0.606	3.060	0.157	17.814	0.576	7.0
SE571000-184001	1985-01-03	7.50	6.379	8.220	0.502	0.606	3.060	0.157	17.814	0.576	7.0
SE571000-184001	1985-01-03	8.50	6.380	8.218	0.502	0.606	3.060	0.156	17.813	0.577	7.0
SE571000-184001	1985-01-03	9.50	6.380	8.215	0.502	0.606	3.060	0.156	17.812	0.577	7.0
SE571000-184001	1985-01-03	33.50	6.561	8.165	0.505	0.603	3.077	0.169	17.520	0.696	7.0
SE571000-184001	1985-01-03	34.00	6.561	8.165	0.505	0.603	3.077	0.169	17.520	0.696	7.0
SE571000-184001	1985-01-04	0.00	6.593	8.517	0.504	0.597	3.112	0.182	17.489	0.698	7.1
SE571000-184001	1985-01-04	0.25	6.593	8.517	0.504	0.597	3.112	0.182	17.489	0.698	7.1
SE571000-184001	1985-01-04	0.75	6.593	8.513	0.504	0.599	3.112	0.182	17.516	0.710	7.1
SE571000-184001	1985-01-04	1.25	6.594	8.510	0.504	0.599	3.111	0.182	17.515	0.710	7.1
SE571000-184001	1985-01-04	1.75	6.594	8.508	0.504	0.599	3.111	0.182	17.514	0.710	7.1
SE571000-184001	1985-01-04	2.25	6.594	8.507	0.504	0.599	3.111	0.182	17.514	0.710	7.1
SE571000-184001	1985-01-04	2.75	6.594	8.506	0.504	0.599	3.111	0.182	17.513	0.710	7.1
SE571000-184001	1985-01-04	3.25	6.594	8.505	0.504	0.599	3.111	0.182	17.513	0.711	7.1
SE571000-184001	1985-01-04	3.75	6.594	8.504	0.504	0.599	3.111	0.182	17.513	0.711	7.1
SE571000-184001	1985-01-04	4.50	6.594	8.504	0.504	0.599	3.111	0.182	17.513	0.711	7.1
SE571000-184001	1985-01-04	5.50	6.595	8.503	0.504	0.599	3.111	0.182	17.512	0.711	7.1
SE571000-184001	1985-01-04	6.50	6.595	8.502	0.504	0.599	3.111	0.182	17.512	0.711	7.1
SE571000-184001	1985-01-04	7.50	6.595	8.501	0.504	0.599	3.111	0.182	17.512	0.711	7.1
SE571000-184001	1985-01-04	8.50	6.595	8.500	0.504	0.599	3.111	0.182	17.512	0.711	7.1
SE571000-184001	1985-01-04	9.50	6.595	8.499	0.504	0.599	3.111	0.182	17.512	0.711	7.1
SE571000-184001	1985-01-04	33.50	6.802	8.182	0.522	0.609	3.279	0.196	17.314	0.834	7.1
SE571000-184001	1985-01-04	34.00	6.802	8.182	0.522	0.609	3.279	0.196	17.314	0.834	7.1
SE571000-184001	1985-01-05	0.00	6.736	8.760	0.504	0.591	3.157	0.198	17.315	0.771	7.1
SE571000-184001	1985-01-05	0.25	6.736	8.760	0.504	0.591	3.157	0.198	17.315	0.771	7.1
SE571000-184001	1985-01-05	0.75	6.736	8.756	0.504	0.593	3.157	0.198	17.344	0.784	7.1
SE571000-184001	1985-01-05	1.25	6.737	8.754	0.504	0.593	3.156	0.198	17.342	0.785	7.1
SE571000-184001	1985-01-05	1.75	6.737	8.753	0.504	0.593	3.156	0.198	17.342	0.785	7.1
SE571000-184001	1985-01-05	2.25	6.737	8.752	0.504	0.593	3.156	0.198	17.341	0.785	7.1
SE571000-184001	1985-01-05	2.75	6.737	8.751	0.504	0.593	3.156	0.198	17.341	0.785	7.1
SE571000-184001	1985-01-05	3.25	6.737	8.750	0.504	0.593	3.156	0.198	17.341	0.785	7.1
SE571000-184001	1985-01-05	3.75	6.738	8.750	0.504	0.593	3.156	0.198	17.341	0.785	7.1
SE571000-184001	1985-01-05	4.50	6.738	8.749	0.504	0.593	3.156	0.198	17.340	0.785	7.1
SE571000-184001	1985-01-05	5.50	6.738	8.748	0.504	0.593	3.156	0.198	17.340	0.785	7.1
SE571000-184001	1985-01-05	6.50	6.738	8.747	0.504	0.593	3.156	0.197	17.339	0.785	7.1
SE571000-184001	1985-01-05	7.50	6.738	8.746	0.504	0.593	3.156	0.197	17.339	0.786	7.1
SE571000-184001	1985-01-05	8.50	6.738	8.746	0.504	0.593	3.156	0.197	17.339	0.786	7.1
SE571000-184001	1985-01-05	9.50	6.738	8.745	0.504	0.593	3.156	0.197	17.339	0.786	7.1
SE571000-184001	1985-01-05	33.50	6.933	8.635	0.503	0.585	3.172	0.215	17.045	0.913	7.1
SE571000-184001	1985-01-05	34.00	6.933	8.635	0.503	0.585	3.172	0.215	17.045	0.913	7.1
SE571000-184001	1985-01-06	0.00	6.821	8.796	0.504	0.587	3.210	0.210	17.248	0.800	7.1
SE571000-184001	1985-01-06	0.25	6.821	8.796	0.504	0.587	3.210	0.210	17.248	0.800	7.1
SE571000-184001	1985-01-06	0.75	6.821	8.795	0.504	0.589	3.210	0.209	17.277	0.814	7.1
SE571000-184001	1985-01-06	1.25	6.822	8.794	0.504	0.589	3.209	0.209	17.275	0.815	7.1
SE571000-184001	1985-01-06	1.75	6.823	8.793	0.504	0.589	3.208	0.209	17.272	0.815	7.1
SE571000-184001	1985-01-06	2.25	6.823	8.792	0.504	0.589	3.207	0.209	17.270	0.816	7.1
SE571000-184001	1985-01-06	2.75	6.824	8.792	0.504	0.589	3.206	0.209	17.269	0.816	7.1
SE571000-184001	1985-01-06	3.25	6.824	8.791	0.504	0.589	3.205	0.208	17.267	0.817	7.1
SE571000-184001	1985-01-06	3.75	6.825	8.790	0.504	0.589	3.204	0.208	17.266	0.817	7.1
SE571000-184001	1985-01-06	4.50	6.826	8.789	0.504	0.589	3.203	0.208	17.263	0.818	7.1
SE571000-184001	1985-01-06	5.50	6.828	8.787	0.504	0.589	3.201	0.208	17.259	0.820	7.1
SE571000-184001	1985-01-06	6.50	6.830	8.785	0.504	0.589	3.199	0.207	17.255	0.822	7.1
SE571000-184001	1985-01-06	7.50	6.833	8.782	0.504	0.589	3.196	0.206	17.249	0.824	7.1
SE571000-184001	1985-01-06	8.50	6.836	8.777	0.504	0.589	3.192	0.205	17.241	0.828	7.1
SE571000-184001	1985-01-06	9.50	6.841	8.771	0.505	0.589	3.189	0.205	17.232	0.831	7.1
SE571000-184001	1985-01-06	33.50	7.038	8.640	0.505	0.582	3.208	0.223	16.941	0.938	7.1
SE571000-184001	1985-01-06	34.00	7.038	8.640	0.505	0.582	3.208	0.223	16.941	0.938	7.1
