EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE583050-110650	1985-01-01	0.00	20.000	8.039	0.501	0.619	3.012	0.101	18.408	0.290	6.8
SE583050-110650	1985-01-01	0.25	20.000	8.039	0.501	0.619	3.012	0.101	18.408	0.290	6.8
SE583050-110650	1985-01-01	0.75	20.000	8.037	0.501	0.621	3.012	0.101	18.436	0.294	6.8
SE583050-110650	1985-01-01	1.25	20.000	8.035	0.501	0.621	3.012	0.101	18.436	0.294	6.8
SE583050-110650	1985-01-01	1.75	20.000	8.034	0.501	0.621	3.012	0.101	18.436	0.294	6.8
SE583050-110650	1985-01-01	2.25	20.000	8.034	0.501	0.621	3.012	0.101	18.436	0.294	6.8
SE583050-110650	1985-01-01	2.75	20.000	8.033	0.501	0.621	3.012	0.101	18.436	0.294	6.8
SE583050-110650	1985-01-01	3.25	20.000	8.033	0.501	0.621	3.012	0.101	18.436	0.294	6.8
SE583050-110650	1985-01-01	3.75	20.000	8.032	0.501	0.621	3.013	0.101	18.437	0.294	6.8
SE583050-110650	1985-01-01	4.50	20.000	8.032	0.501	0.621	3.013	0.101	18.436	0.294	6.8
SE583050-110650	1985-01-01	5.50	20.000	8.031	0.501	0.621	3.013	0.101	18.436	0.294	6.8
SE583050-110650	1985-01-01	6.50	20.000	8.031	0.501	0.621	3.012	0.101	18.436	0.294	6.8
SE583050-110650	1985-01-01	7.50	20.000	8.030	0.501	0.621	3.012	0.101	18.436	0.294	6.8
SE583050-110650	1985-01-01	8.50	20.000	8.030	0.501	0.621	3.013	0.101	18.436	0.295	6.8
SE583050-110650	1985-01-01	9.50	20.000	8.030	0.501	0.621	3.013	0.101	18.437	0.295	6.8
SE583050-110650	1985-01-01	17.50	20.000	8.018	0.503	0.623	3.030	0.101	18.449	0.295	6.8
SE583050-110650	1985-01-01	18.00	20.000	8.018	0.503	0.623	3.030	0.101	18.449	0.295	6.8
SE583050-110650	1985-01-02	0.00	20.000	8.081	0.504	0.621	3.042	0.102	18.421	0.289	6.9
