EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE601190-182870	1985-01-01	0.00	4.000	8.009	0.501	0.619	3.026	0.103	18.416	0.288	6.9
SE601190-182870	1985-01-01	0.25	4.000	8.009	0.501	0.619	3.026	0.103	18.416	0.288	6.9
SE601190-182870	1985-01-01	0.75	4.000	8.008	0.501	0.621	3.026	0.103	18.442	0.293	6.9
SE601190-182870	1985-01-01	1.25	4.000	8.007	0.501	0.621	3.026	0.103	18.441	0.293	6.9
SE601190-182870	1985-01-01	1.75	4.000	8.006	0.501	0.621	3.026	0.103	18.442	0.293	6.9
SE601190-182870	1985-01-01	2.25	4.000	8.006	0.501	0.621	3.027	0.103	18.443	0.293	6.9
SE601190-182870	1985-01-01	2.75	4.000	8.005	0.501	0.621	3.028	0.103	18.443	0.293	6.9
SE601190-182870	1985-01-01	3.25	4.000	8.005	0.501	0.621	3.028	0.103	18.444	0.293	6.9
SE601190-182870	1985-01-01	3.75	4.000	8.004	0.501	0.621	3.031	0.103	18.446	0.293	6.9
SE601190-182870	1985-01-01	4.50	4.000	8.004	0.501	0.621	3.029	0.103	18.445	0.293	6.9
SE601190-182870	1985-01-01	5.50	4.000	8.003	0.501	0.621	3.030	0.103	18.446	0.293	6.9
SE601190-182870	1985-01-01	6.50	4.000	8.002	0.501	0.621	3.032	0.103	18.448	0.293	6.9
SE601190-182870	1985-01-01	7.50	4.000	8.001	0.501	0.621	3.031	0.103	18.449	0.293	6.9
SE601190-182870	1985-01-01	8.50	4.000	8.000	0.501	0.621	3.031	0.102	18.450	0.293	6.9
SE601190-182870	1985-01-01	9.50	4.000	7.996	0.502	0.622	3.036	0.102	18.457	0.294	6.9
SE601190-182870	1985-01-01	11.50	4.000	7.977	0.503	0.623	3.067	0.100	18.486	0.296	6.9
SE601190-182870	1985-01-01	12.00	4.000	7.977	0.503	0.623	3.067	0.100	18.486	0.296	6.9
SE601190-182870	1985-01-02	0.00	4.000	8.156	0.504	0.619	3.103	0.113	18.462	0.276	6.9
SE601190-182870	1985-01-02	0.25	4.000	8.156	0.504	0.619	3.103	0.113	18.462	0.276	6.9
SE601190-182870	1985-01-02	0.75	4.000	8.153	0.504	0.620	3.102	0.113	18.479	0.281	6.9
SE601190-182870	1985-01-02	1.25	4.000	8.152	0.504	0.620	3.102	0.112	18.479	0.281	6.9
SE601190-182870	1985-01-02	1.75	4.000	8.150	0.504	0.620	3.103	0.112	18.479	0.281	6.9
SE601190-182870	1985-01-02	2.25	4.000	8.149	0.504	0.620	3.103	0.112	18.480	0.281	6.9
SE601190-182870	1985-01-02	2.75	4.000	8.149	0.504	0.620	3.104	0.112	18.480	0.281	6.9
SE601190-182870	1985-01-02	3.25	4.000	8.148	0.504	0.620	3.104	0.112	18.481	0.281	6.9
SE601190-182870	1985-01-02	3.75	4.000	8.147	0.504	0.621	3.107	0.112	18.483	0.281	6.9
SE601190-182870	1985-01-02	4.50	4.000	8.147	0.504	0.621	3.105	0.112	18.481	0.281	6.9
SE601190-182870	1985-01-02	5.50	4.000	8.145	0.504	0.621	3.106	0.112	18.483	0.281	6.9
SE601190-182870	1985-01-02	6.50	4.000	8.144	0.504	0.621	3.107	0.112	18.484	0.281	6.9
SE601190-182870	1985-01-02	7.50	4.000	8.144	0.504	0.621	3.106	0.112	18.483	0.281	6.9
SE601190-182870	1985-01-02	8.50	4.000	8.143	0.504	0.621	3.105	0.112	18.482	0.281	6.9
SE601190-182870	1985-01-02	9.50	4.000	8.142	0.504	0.621	3.106	0.112	18.483	0.281	6.9
SE601190-182870	1985-01-02	11.50	4.000	8.137	0.504	0.621	3.113	0.112	18.487	0.281	6.9
SE601190-182870	1985-01-02	12.00	4.000	8.137	0.504	0.621	3.113	0.112	18.487	0.281	6.9
SE601190-182870	1985-01-03	0.00	3.998	8.786	0.507	0.620	3.198	0.124	18.558	0.260	7.0
SE601190-182870	1985-01-03	0.25	3.998	8.786	0.507	0.620	3.198	0.124	18.558	0.260	7.0
SE601190-182870	1985-01-03	0.75	3.998	8.781	0.507	0.621	3.198	0.124	18.570	0.264	7.0
SE601190-182870	1985-01-03	1.25	3.998	8.778	0.507	0.621	3.197	0.124	18.570	0.264	7.0
SE601190-182870	1985-01-03	1.75	3.998	8.776	0.507	0.621	3.198	0.124	18.570	0.264	7.0
SE601190-182870	1985-01-03	2.25	3.998	8.774	0.507	0.621	3.198	0.124	18.571	0.264	7.0
SE601190-182870	1985-01-03	2.75	3.998	8.773	0.507	0.621	3.199	0.124	18.571	0.264	7.0
SE601190-182870	1985-01-03	3.25	3.998	8.772	0.507	0.621	3.199	0.124	18.572	0.264	7.0
SE601190-182870	1985-01-03	3.75	3.998	8.771	0.507	0.621	3.201	0.124	18.574	0.264	7.0
SE601190-182870	1985-01-03	4.50	3.998	8.770	0.507	0.621	3.200	0.124	18.572	0.264	7.0
SE601190-182870	1985-01-03	5.50	3.998	8.768	0.507	0.621	3.201	0.124	18.573	0.264	7.0
SE601190-182870	1985-01-03	6.50	3.998	8.766	0.507	0.621	3.201	0.124	18.574	0.264	7.0
SE601190-182870	1985-01-03	7.50	3.998	8.762	0.507	0.621	3.200	0.124	18.574	0.264	7.0
SE601190-182870	1985-01-03	8.50	3.998	8.755	0.507	0.621	3.198	0.124	18.573	0.264	7.0
SE601190-182870	1985-01-03	9.50	3.997	8.739	0.507	0.621	3.197	0.123	18.576	0.264	7.0
SE601190-182870	1985-01-03	11.50	3.993	8.508	0.505	0.621	3.174	0.117	18.605	0.268	7.0
SE601190-182870	1985-01-03	12.00	3.993	8.508	0.505	0.621	3.174	0.117	18.605	0.268	7.0
SE601190-182870	1985-01-04	0.00	3.995	9.081	0.509	0.621	3.289	0.139	18.663	0.243	7.0
SE601190-182870	1985-01-04	0.25	3.995	9.081	0.509	0.621	3.289	0.139	18.663	0.243	7.0
SE601190-182870	1985-01-04	0.75	3.995	9.080	0.509	0.622	3.288	0.138	18.671	0.246	7.0
SE601190-182870	1985-01-04	1.25	3.995	9.080	0.509	0.622	3.287	0.138	18.669	0.247	7.0
SE601190-182870	1985-01-04	1.75	3.995	9.080	0.509	0.622	3.286	0.137	18.669	0.247	7.0
SE601190-182870	1985-01-04	2.25	3.995	9.078	0.509	0.622	3.286	0.136	18.669	0.247	7.0
SE601190-182870	1985-01-04	2.75	3.995	9.075	0.509	0.622	3.286	0.135	18.669	0.248	7.0
SE601190-182870	1985-01-04	3.25	3.995	9.068	0.509	0.622	3.286	0.134	18.671	0.249	7.0
SE601190-182870	1985-01-04	3.75	3.995	9.058	0.509	0.623	3.288	0.133	18.676	0.250	7.0
SE601190-182870	1985-01-04	4.50	3.994	9.042	0.509	0.623	3.285	0.131	18.681	0.251	7.0
SE601190-182870	1985-01-04	5.50	3.993	9.007	0.509	0.623	3.284	0.129	18.693	0.252	7.0
SE601190-182870	1985-01-04	6.50	3.991	8.929	0.509	0.623	3.284	0.126	18.714	0.254	7.0
SE601190-182870	1985-01-04	7.50	3.989	8.843	0.508	0.623	3.277	0.123	18.727	0.255	7.0
SE601190-182870	1985-01-04	8.50	3.988	8.785	0.507	0.623	3.268	0.121	18.731	0.256	7.0
SE601190-182870	1985-01-04	9.50	3.988	8.748	0.508	0.623	3.277	0.120	18.745	0.256	7.0
SE601190-182870	1985-01-04	11.50	3.988	8.699	0.510	0.625	3.324	0.120	18.783	0.255	7.0
SE601190-182870	1985-01-04	12.00	3.988	8.699	0.510	0.625	3.324	0.120	18.783	0.255	7.0
SE601190-182870	1985-01-05	0.00	3.990	9.034	0.511	0.622	3.381	0.153	18.798	0.230	7.0
SE601190-182870	1985-01-05	0.25	3.990	9.034	0.511	0.622	3.381	0.153	18.798	0.230	7.0
