EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE592245-184400	1985-01-01	0.00	4.000	8.004	0.500	0.619	3.006	0.102	18.402	0.289	6.8
SE592245-184400	1985-01-01	0.25	4.000	8.004	0.500	0.619	3.006	0.102	18.402	0.289	6.8
SE592245-184400	1985-01-01	0.75	4.000	8.004	0.500	0.620	3.006	0.102	18.429	0.294	6.8
SE592245-184400	1985-01-01	1.25	4.000	8.003	0.500	0.620	3.005	0.102	18.429	0.294	6.8
SE592245-184400	1985-01-01	1.75	4.000	8.003	0.500	0.620	3.005	0.102	18.429	0.294	6.8
SE592245-184400	1985-01-01	2.25	4.000	8.003	0.500	0.620	3.005	0.102	18.429	0.294	6.8
SE592245-184400	1985-01-01	2.75	4.000	8.003	0.500	0.620	3.005	0.102	18.429	0.294	6.8
SE592245-184400	1985-01-01	3.25	4.000	8.002	0.500	0.620	3.005	0.101	18.429	0.295	6.8
SE592245-184400	1985-01-01	3.75	4.000	8.002	0.500	0.620	3.005	0.101	18.430	0.295	6.8
SE592245-184400	1985-01-01	4.50	4.000	8.002	0.500	0.620	3.005	0.101	18.430	0.295	6.8
SE592245-184400	1985-01-01	5.50	4.000	8.002	0.500	0.620	3.004	0.101	18.430	0.295	6.8
SE592245-184400	1985-01-01	6.50	4.000	8.001	0.500	0.620	3.004	0.101	18.431	0.295	6.8
SE592245-184400	1985-01-01	7.50	4.000	8.001	0.500	0.621	3.004	0.101	18.431	0.295	6.8
SE592245-184400	1985-01-01	8.50	4.000	8.001	0.500	0.621	3.004	0.101	18.432	0.295	6.8
SE592245-184400	1985-01-01	9.50	4.000	8.000	0.500	0.621	3.004	0.100	18.433	0.296	6.8
SE592245-184400	1985-01-01	70.50	4.000	7.977	0.503	0.623	3.066	0.100	18.486	0.296	6.8
SE592245-184400	1985-01-01	71.00	4.000	7.977	0.503	0.623	3.066	0.100	18.486	0.296	6.8
SE592245-184400	1985-01-02	0.00	4.000	8.018	0.500	0.618	3.015	0.104	18.402	0.282	6.9
SE592245-184400	1985-01-02	0.25	4.000	8.018	0.500	0.618	3.015	0.104	18.402	0.282	6.9
SE592245-184400	1985-01-02	0.75	4.000	8.017	0.500	0.620	3.015	0.104	18.427	0.287	6.9
SE592245-184400	1985-01-02	1.25	4.000	8.017	0.500	0.620	3.015	0.104	18.427	0.287	6.9
SE592245-184400	1985-01-02	1.75	4.000	8.016	0.500	0.620	3.015	0.104	18.427	0.287	6.9
SE592245-184400	1985-01-02	2.25	4.000	8.016	0.500	0.620	3.014	0.103	18.427	0.287	6.9
SE592245-184400	1985-01-02	2.75	4.000	8.016	0.500	0.620	3.014	0.103	18.427	0.287	6.9
SE592245-184400	1985-01-02	3.25	4.000	8.016	0.500	0.620	3.014	0.103	18.427	0.287	6.9
SE592245-184400	1985-01-02	3.75	4.000	8.015	0.500	0.620	3.014	0.103	18.427	0.287	6.9
SE592245-184400	1985-01-02	4.50	4.000	8.015	0.500	0.620	3.014	0.103	18.427	0.287	6.9
SE592245-184400	1985-01-02	5.50	4.000	8.015	0.500	0.620	3.014	0.103	18.427	0.287	6.9
SE592245-184400	1985-01-02	6.50	4.000	8.015	0.500	0.620	3.014	0.103	18.428	0.287	6.9
SE592245-184400	1985-01-02	7.50	4.000	8.014	0.500	0.620	3.014	0.103	18.428	0.287	6.9
SE592245-184400	1985-01-02	8.50	4.000	8.014	0.500	0.620	3.014	0.103	18.428	0.287	6.9
SE592245-184400	1985-01-02	9.50	4.000	8.013	0.500	0.620	3.014	0.103	18.429	0.287	6.9
SE592245-184400	1985-01-02	70.50	4.000	7.940	0.508	0.628	3.172	0.100	18.588	0.285	6.9
SE592245-184400	1985-01-02	71.00	4.000	7.940	0.508	0.628	3.172	0.100	18.588	0.285	6.9
SE592245-184400	1985-01-03	0.00	3.998	8.117	0.501	0.618	3.031	0.106	18.404	0.271	6.9
SE592245-184400	1985-01-03	0.25	3.998	8.117	0.501	0.618	3.031	0.106	18.404	0.271	6.9
SE592245-184400	1985-01-03	0.75	3.998	8.112	0.501	0.619	3.031	0.105	18.429	0.275	6.9
SE592245-184400	1985-01-03	1.25	3.998	8.110	0.501	0.619	3.030	0.105	18.429	0.275	6.9
SE592245-184400	1985-01-03	1.75	3.998	8.108	0.501	0.619	3.030	0.105	18.429	0.275	6.9
SE592245-184400	1985-01-03	2.25	3.998	8.107	0.501	0.619	3.030	0.105	18.428	0.275	6.9
SE592245-184400	1985-01-03	2.75	3.998	8.106	0.501	0.619	3.030	0.105	18.428	0.275	6.9
SE592245-184400	1985-01-03	3.25	3.998	8.105	0.501	0.619	3.030	0.105	18.428	0.275	6.9
SE592245-184400	1985-01-03	3.75	3.998	8.104	0.501	0.619	3.030	0.105	18.428	0.275	6.9
SE592245-184400	1985-01-03	4.50	3.999	8.102	0.501	0.619	3.030	0.105	18.428	0.275	6.9
SE592245-184400	1985-01-03	5.50	3.999	8.101	0.501	0.619	3.030	0.105	18.428	0.276	6.9
SE592245-184400	1985-01-03	6.50	3.999	8.100	0.501	0.619	3.030	0.105	18.428	0.276	6.9
SE592245-184400	1985-01-03	7.50	3.999	8.099	0.501	0.619	3.029	0.105	18.428	0.276	6.9
SE592245-184400	1985-01-03	8.50	3.999	8.097	0.501	0.619	3.029	0.105	18.428	0.276	6.9
SE592245-184400	1985-01-03	9.50	3.999	8.096	0.501	0.619	3.029	0.105	18.428	0.276	6.9
SE592245-184400	1985-01-03	70.50	4.000	7.912	0.512	0.631	3.255	0.100	18.668	0.271	6.9
SE592245-184400	1985-01-03	71.00	4.000	7.912	0.512	0.631	3.255	0.100	18.668	0.271	6.9
SE592245-184400	1985-01-04	0.00	3.999	8.288	0.502	0.618	3.054	0.106	18.424	0.258	6.9
SE592245-184400	1985-01-04	0.25	3.999	8.288	0.502	0.618	3.054	0.106	18.424	0.258	6.9
