EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE584420-172515	1985-01-01	0.00	4.000	8.005	0.500	0.618	3.008	0.103	18.402	0.289	6.8
SE584420-172515	1985-01-01	0.25	4.000	8.005	0.500	0.618	3.008	0.103	18.402	0.289	6.8
SE584420-172515	1985-01-01	0.75	4.000	8.004	0.500	0.620	3.007	0.103	18.429	0.294	6.8
SE584420-172515	1985-01-01	1.25	4.000	8.003	0.500	0.620	3.007	0.102	18.429	0.294	6.8
SE584420-172515	1985-01-01	1.75	4.000	8.003	0.500	0.620	3.007	0.102	18.429	0.294	6.8
SE584420-172515	1985-01-01	2.25	4.000	8.003	0.500	0.620	3.007	0.102	18.429	0.294	6.8
SE584420-172515	1985-01-01	2.75	4.000	8.003	0.500	0.620	3.007	0.102	18.429	0.294	6.8
SE584420-172515	1985-01-01	3.25	4.000	8.002	0.500	0.620	3.006	0.102	18.429	0.294	6.8
SE584420-172515	1985-01-01	3.75	4.000	8.002	0.500	0.620	3.007	0.102	18.430	0.294	6.8
SE584420-172515	1985-01-01	4.50	4.000	8.002	0.500	0.620	3.006	0.102	18.430	0.294	6.8
SE584420-172515	1985-01-01	5.50	4.000	8.001	0.500	0.620	3.006	0.101	18.431	0.295	6.8
SE584420-172515	1985-01-01	6.50	4.000	8.001	0.500	0.621	3.005	0.101	18.432	0.295	6.8
SE584420-172515	1985-01-01	7.50	4.000	8.000	0.500	0.621	3.005	0.101	18.433	0.295	6.8
SE584420-172515	1985-01-01	8.50	4.000	7.999	0.500	0.621	3.005	0.100	18.435	0.296	6.8
SE584420-172515	1985-01-01	9.50	4.000	7.999	0.500	0.621	3.005	0.100	18.437	0.296	6.8
SE584420-172515	1985-01-01	33.50	4.000	7.977	0.503	0.623	3.067	0.100	18.487	0.296	6.8
SE584420-172515	1985-01-01	34.00	4.000	7.977	0.503	0.623	3.067	0.100	18.487	0.296	6.8
SE584420-172515	1985-01-02	0.00	4.000	8.030	0.501	0.618	3.022	0.105	18.408	0.283	6.9
SE584420-172515	1985-01-02	0.25	4.000	8.030	0.501	0.618	3.022	0.105	18.408	0.283	6.9
SE584420-172515	1985-01-02	0.75	4.000	8.029	0.501	0.620	3.022	0.104	18.433	0.288	6.9
SE584420-172515	1985-01-02	1.25	4.000	8.028	0.501	0.620	3.022	0.104	18.433	0.288	6.9
SE584420-172515	1985-01-02	1.75	4.000	8.027	0.501	0.620	3.022	0.104	18.433	0.288	6.9
SE584420-172515	1985-01-02	2.25	4.000	8.027	0.501	0.620	3.022	0.104	18.433	0.288	6.9
SE584420-172515	1985-01-02	2.75	4.000	8.026	0.501	0.620	3.022	0.104	18.433	0.288	6.9
SE584420-172515	1985-01-02	3.25	4.000	8.026	0.501	0.620	3.022	0.104	18.433	0.288	6.9
SE584420-172515	1985-01-02	3.75	4.000	8.025	0.501	0.620	3.022	0.104	18.433	0.288	6.9
SE584420-172515	1985-01-02	4.50	4.000	8.025	0.501	0.620	3.021	0.104	18.433	0.288	6.9
SE584420-172515	1985-01-02	5.50	4.000	8.024	0.501	0.620	3.021	0.104	18.433	0.288	6.9
SE584420-172515	1985-01-02	6.50	4.000	8.024	0.501	0.620	3.021	0.104	18.434	0.288	6.9
SE584420-172515	1985-01-02	7.50	4.000	8.023	0.501	0.620	3.021	0.103	18.434	0.288	6.9
SE584420-172515	1985-01-02	8.50	4.000	8.022	0.501	0.620	3.021	0.103	18.434	0.289	6.9
SE584420-172515	1985-01-02	9.50	4.000	8.022	0.501	0.620	3.021	0.103	18.435	0.289	6.9
SE584420-172515	1985-01-02	33.50	4.000	7.930	0.509	0.629	3.204	0.100	18.619	0.285	6.9
SE584420-172515	1985-01-02	34.00	4.000	7.930	0.509	0.629	3.204	0.100	18.619	0.285	6.9
SE584420-172515	1985-01-03	0.00	4.001	8.216	0.501	0.618	3.048	0.106	18.425	0.274	6.9
