EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE643700-211940	1985-01-01	0.00	3.000	8.083	0.500	0.619	3.008	0.100	18.404	0.290	6.8
SE643700-211940	1985-01-01	0.25	3.000	8.083	0.500	0.619	3.008	0.100	18.404	0.290	6.8
SE643700-211940	1985-01-01	0.75	3.000	8.077	0.500	0.621	3.007	0.100	18.432	0.295	6.8
SE643700-211940	1985-01-01	1.25	3.000	8.074	0.500	0.621	3.007	0.100	18.432	0.295	6.8
SE643700-211940	1985-01-01	1.75	3.000	8.071	0.500	0.621	3.007	0.100	18.432	0.295	6.8
SE643700-211940	1985-01-01	2.25	3.000	8.069	0.500	0.621	3.007	0.100	18.432	0.295	6.8
SE643700-211940	1985-01-01	2.75	3.000	8.068	0.500	0.621	3.007	0.100	18.432	0.295	6.8
SE643700-211940	1985-01-01	3.25	3.000	8.066	0.500	0.621	3.008	0.100	18.432	0.295	6.8
SE643700-211940	1985-01-01	3.75	3.000	8.065	0.500	0.621	3.008	0.100	18.433	0.295	6.8
SE643700-211940	1985-01-01	4.50	3.000	8.063	0.500	0.621	3.008	0.100	18.433	0.295	6.8
SE643700-211940	1985-01-01	5.50	3.000	8.062	0.500	0.621	3.008	0.100	18.433	0.295	6.8
SE643700-211940	1985-01-01	6.50	3.000	8.060	0.500	0.621	3.008	0.100	18.433	0.295	6.8
SE643700-211940	1985-01-01	7.50	3.000	8.058	0.500	0.621	3.008	0.100	18.433	0.295	6.8
SE643700-211940	1985-01-01	8.50	3.000	8.057	0.500	0.621	3.008	0.100	18.434	0.295	6.8
SE643700-211940	1985-01-01	9.50	3.000	8.055	0.500	0.621	3.009	0.100	18.434	0.295	6.8
SE643700-211940	1985-01-01	25.50	3.000	7.977	0.503	0.623	3.068	0.100	18.488	0.296	6.8
SE643700-211940	1985-01-01	26.00	3.000	7.977	0.503	0.623	3.068	0.100	18.488	0.296	6.8
SE643700-211940	1985-01-02	0.00	3.000	8.345	0.502	0.619	3.035	0.101	18.411	0.275	6.9
SE643700-211940	1985-01-02	0.25	3.000	8.345	0.502	0.619	3.035	0.101	18.411	0.275	6.9
SE643700-211940	1985-01-02	0.75	3.000	8.339	0.502	0.620	3.035	0.101	18.435	0.280	6.9
SE643700-211940	1985-01-02	1.25	3.000	8.335	0.502	0.620	3.034	0.101	18.435	0.280	6.9
SE643700-211940	1985-01-02	1.75	3.000	8.333	0.502	0.620	3.034	0.101	18.435	0.280	6.9
SE643700-211940	1985-01-02	2.25	3.000	8.331	0.502	0.620	3.034	0.101	18.435	0.280	6.9
SE643700-211940	1985-01-02	2.75	3.000	8.330	0.502	0.620	3.034	0.101	18.435	0.280	6.9
SE643700-211940	1985-01-02	3.25	3.000	8.329	0.502	0.620	3.034	0.101	18.435	0.280	6.9
SE643700-211940	1985-01-02	3.75	3.000	8.327	0.502	0.620	3.035	0.101	18.436	0.280	6.9
SE643700-211940	1985-01-02	4.50	3.000	8.326	0.502	0.620	3.035	0.101	18.436	0.280	6.9
SE643700-211940	1985-01-02	5.50	3.000	8.325	0.502	0.620	3.035	0.101	18.436	0.280	6.9
SE643700-211940	1985-01-02	6.50	3.000	8.323	0.502	0.620	3.035	0.101	18.436	0.280	6.9
SE643700-211940	1985-01-02	7.50	3.000	8.322	0.502	0.620	3.035	0.101	18.436	0.280	6.9
SE643700-211940	1985-01-02	8.50	3.000	8.321	0.502	0.620	3.035	0.101	18.436	0.280	6.9
SE643700-211940	1985-01-02	9.50	3.000	8.320	0.502	0.620	3.035	0.101	18.436	0.280	6.9
SE643700-211940	1985-01-02	25.50	3.000	8.307	0.502	0.621	3.047	0.101	18.444	0.280	6.9
SE643700-211940	1985-01-02	26.00	3.000	8.307	0.502	0.621	3.047	0.101	18.444	0.280	6.9
SE643700-211940	1985-01-03	0.00	2.971	8.787	0.501	0.619	3.105	0.130	18.563	0.256	6.8
SE643700-211940	1985-01-03	0.25	2.971	8.787	0.501	0.619	3.105	0.130	18.563	0.256	6.8
SE643700-211940	1985-01-03	0.75	2.971	8.781	0.501	0.621	3.105	0.130	18.598	0.260	6.8
SE643700-211940	1985-01-03	1.25	2.972	8.778	0.501	0.621	3.104	0.130	18.596	0.260	6.8
SE643700-211940	1985-01-03	1.75	2.972	8.776	0.501	0.621	3.104	0.130	18.595	0.260	6.8
SE643700-211940	1985-01-03	2.25	2.972	8.774	0.501	0.621	3.104	0.130	18.595	0.260	6.8
SE643700-211940	1985-01-03	2.75	2.972	8.773	0.501	0.621	3.104	0.129	18.594	0.260	6.8
SE643700-211940	1985-01-03	3.25	2.972	8.772	0.501	0.621	3.104	0.129	18.594	0.260	6.8
SE643700-211940	1985-01-03	3.75	2.972	8.771	0.501	0.621	3.104	0.129	18.594	0.260	6.8
SE643700-211940	1985-01-03	4.50	2.972	8.770	0.501	0.621	3.104	0.129	18.593	0.260	6.8
SE643700-211940	1985-01-03	5.50	2.973	8.768	0.501	0.621	3.104	0.129	18.592	0.260	6.8
SE643700-211940	1985-01-03	6.50	2.973	8.767	0.501	0.621	3.104	0.129	18.592	0.260	6.8
SE643700-211940	1985-01-03	7.50	2.973	8.766	0.501	0.621	3.103	0.129	18.592	0.260	6.8
SE643700-211940	1985-01-03	8.50	2.973	8.765	0.501	0.621	3.103	0.129	18.591	0.260	6.8
SE643700-211940	1985-01-03	9.50	2.973	8.764	0.501	0.621	3.103	0.129	18.591	0.260	6.8
SE643700-211940	1985-01-03	25.50	3.004	8.554	0.497	0.614	3.062	0.102	18.417	0.280	6.8
SE643700-211940	1985-01-03	26.00	3.004	8.554	0.497	0.614	3.062	0.102	18.417	0.280	6.8
SE643700-211940	1985-01-04	0.00	2.608	8.987	0.457	0.566	3.338	0.363	18.888	0.198	6.6
SE643700-211940	1985-01-04	0.25	2.608	8.987	0.457	0.566	3.338	0.363	18.888	0.198	6.6
SE643700-211940	1985-01-04	0.75	2.588	8.995	0.454	0.568	3.347	0.374	18.979	0.200	6.6
SE643700-211940	1985-01-04	1.25	2.760	8.930	0.475	0.594	3.257	0.271	18.879	0.218	6.6
SE643700-211940	1985-01-04	1.75	2.862	8.889	0.488	0.609	3.200	0.206	18.795	0.231	6.6
SE643700-211940	1985-01-04	2.25	2.907	8.869	0.494	0.615	3.173	0.176	18.744	0.237	6.6
