EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE583121-171401	1985-01-01	0.00	6.000	8.005	0.500	0.619	3.004	0.102	18.401	0.290	6.8
SE583121-171401	1985-01-01	0.25	6.000	8.005	0.500	0.619	3.004	0.102	18.401	0.290	6.8
SE583121-171401	1985-01-01	0.75	6.000	8.004	0.500	0.620	3.003	0.102	18.428	0.295	6.8
SE583121-171401	1985-01-01	1.25	6.000	8.004	0.500	0.620	3.003	0.102	18.428	0.295	6.8
SE583121-171401	1985-01-01	1.75	6.000	8.003	0.500	0.620	3.003	0.102	18.428	0.295	6.8
SE583121-171401	1985-01-01	2.25	6.000	8.003	0.500	0.620	3.003	0.102	18.428	0.295	6.8
SE583121-171401	1985-01-01	2.75	6.000	8.003	0.500	0.620	3.003	0.102	18.428	0.295	6.8
SE583121-171401	1985-01-01	3.25	6.000	8.003	0.500	0.620	3.003	0.101	18.428	0.295	6.8
SE583121-171401	1985-01-01	3.75	6.000	8.003	0.500	0.620	3.003	0.101	18.429	0.295	6.8
SE583121-171401	1985-01-01	4.50	6.000	8.002	0.500	0.620	3.003	0.101	18.429	0.295	6.8
SE583121-171401	1985-01-01	5.50	6.000	8.002	0.500	0.620	3.003	0.101	18.429	0.295	6.8
SE583121-171401	1985-01-01	6.50	6.000	8.002	0.500	0.620	3.003	0.101	18.430	0.295	6.8
SE583121-171401	1985-01-01	7.50	6.000	8.002	0.500	0.621	3.003	0.101	18.430	0.295	6.8
SE583121-171401	1985-01-01	8.50	6.000	8.001	0.500	0.621	3.002	0.101	18.431	0.295	6.8
SE583121-171401	1985-01-01	9.50	6.000	8.001	0.500	0.621	3.002	0.101	18.432	0.296	6.8
SE583121-171401	1985-01-01	85.00	6.000	7.986	0.504	0.624	3.040	0.100	18.472	0.297	6.8
SE583121-171401	1985-01-01	86.00	6.000	7.986	0.504	0.624	3.040	0.100	18.472	0.297	6.8
SE583121-171401	1985-01-02	0.00	6.000	8.067	0.501	0.619	3.013	0.102	18.406	0.283	6.8
SE583121-171401	1985-01-02	0.25	6.000	8.067	0.501	0.619	3.013	0.102	18.406	0.283	6.8
SE583121-171401	1985-01-02	0.75	6.000	8.063	0.501	0.621	3.012	0.102	18.434	0.288	6.8
SE583121-171401	1985-01-02	1.25	6.000	8.060	0.501	0.621	3.012	0.102	18.434	0.288	6.8
SE583121-171401	1985-01-02	1.75	6.000	8.059	0.501	0.621	3.012	0.102	18.433	0.288	6.8
SE583121-171401	1985-01-02	2.25	6.000	8.058	0.501	0.621	3.012	0.102	18.433	0.288	6.8
SE583121-171401	1985-01-02	2.75	6.000	8.057	0.501	0.621	3.012	0.102	18.433	0.288	6.8
SE583121-171401	1985-01-02	3.25	6.000	8.056	0.501	0.621	3.012	0.102	18.433	0.288	6.8
SE583121-171401	1985-01-02	3.75	6.000	8.055	0.501	0.621	3.012	0.102	18.434	0.288	6.8
SE583121-171401	1985-01-02	4.50	6.000	8.054	0.501	0.621	3.012	0.102	18.434	0.288	6.8
SE583121-171401	1985-01-02	5.50	6.000	8.053	0.501	0.621	3.012	0.102	18.434	0.288	6.8
SE583121-171401	1985-01-02	6.50	6.000	8.051	0.501	0.621	3.012	0.102	18.434	0.288	6.8
SE583121-171401	1985-01-02	7.50	6.000	8.050	0.501	0.621	3.012	0.102	18.434	0.288	6.8
SE583121-171401	1985-01-02	8.50	6.000	8.050	0.501	0.621	3.012	0.102	18.434	0.288	6.8
SE583121-171401	1985-01-02	9.50	6.000	8.049	0.501	0.621	3.012	0.102	18.434	0.288	6.8
SE583121-171401	1985-01-02	85.00	6.000	7.951	0.513	0.632	3.141	0.100	18.556	0.285	6.8
SE583121-171401	1985-01-02	86.00	6.000	7.951	0.513	0.632	3.141	0.100	18.556	0.285	6.8
SE583121-171401	1985-01-03	0.00	5.809	8.376	0.501	0.612	3.126	0.124	18.230	0.393	6.9
SE583121-171401	1985-01-03	0.25	5.809	8.376	0.501	0.612	3.126	0.124	18.230	0.393	6.9
SE583121-171401	1985-01-03	0.75	5.809	8.370	0.501	0.614	3.126	0.124	18.256	0.399	6.9
SE583121-171401	1985-01-03	1.25	5.811	8.367	0.501	0.614	3.126	0.124	18.256	0.399	6.9
SE583121-171401	1985-01-03	1.75	5.812	8.365	0.501	0.614	3.126	0.124	18.256	0.399	6.9
SE583121-171401	1985-01-03	2.25	5.813	8.363	0.501	0.614	3.125	0.124	18.256	0.399	6.9
SE583121-171401	1985-01-03	2.75	5.814	8.362	0.501	0.614	3.125	0.124	18.257	0.399	6.9
SE583121-171401	1985-01-03	3.25	5.815	8.360	0.501	0.614	3.125	0.123	18.257	0.399	6.9
SE583121-171401	1985-01-03	3.75	5.816	8.359	0.501	0.614	3.125	0.123	18.257	0.399	6.9
SE583121-171401	1985-01-03	4.50	5.817	8.357	0.501	0.614	3.125	0.123	18.257	0.399	6.9
SE583121-171401	1985-01-03	5.50	5.818	8.355	0.501	0.614	3.125	0.123	18.257	0.399	6.9
SE583121-171401	1985-01-03	6.50	5.820	8.353	0.501	0.614	3.125	0.123	18.257	0.398	6.9
SE583121-171401	1985-01-03	7.50	5.821	8.351	0.501	0.614	3.125	0.123	18.258	0.398	6.9
SE583121-171401	1985-01-03	8.50	5.822	8.349	0.501	0.614	3.125	0.123	18.258	0.398	6.9
SE583121-171401	1985-01-03	9.50	5.824	8.347	0.501	0.614	3.124	0.123	18.258	0.398	6.9
SE583121-171401	1985-01-03	85.00	6.164	8.136	0.513	0.622	3.237	0.137	18.155	0.485	6.9
SE583121-171401	1985-01-03	86.00	6.164	8.136	0.513	0.622	3.237	0.137	18.155	0.485	6.9
SE583121-171401	1985-01-04	0.00	5.917	8.624	0.503	0.608	3.235	0.139	18.112	0.469	6.9
SE583121-171401	1985-01-04	0.25	5.917	8.624	0.503	0.608	3.235	0.139	18.112	0.469	6.9
SE583121-171401	1985-01-04	0.75	5.917	8.618	0.503	0.610	3.235	0.139	18.141	0.477	6.9
SE583121-171401	1985-01-04	1.25	5.918	8.615	0.503	0.610	3.235	0.139	18.141	0.477	6.9
SE583121-171401	1985-01-04	1.75	5.919	8.613	0.503	0.610	3.234	0.139	18.141	0.477	6.9
SE583121-171401	1985-01-04	2.25	5.919	8.611	0.503	0.610	3.234	0.139	18.141	0.477	6.9
SE583121-171401	1985-01-04	2.75	5.919	8.610	0.503	0.610	3.234	0.138	18.141	0.477	6.9
SE583121-171401	1985-01-04	3.25	5.919	8.609	0.503	0.610	3.234	0.138	18.141	0.477	6.9
SE583121-171401	1985-01-04	3.75	5.920	8.608	0.503	0.610	3.234	0.138	18.141	0.477	6.9
SE583121-171401	1985-01-04	4.50	5.920	8.606	0.503	0.610	3.234	0.138	18.141	0.477	6.9
SE583121-171401	1985-01-04	5.50	5.920	8.605	0.503	0.610	3.234	0.138	18.141	0.477	6.9
SE583121-171401	1985-01-04	6.50	5.921	8.604	0.503	0.610	3.234	0.138	18.141	0.477	6.9
SE583121-171401	1985-01-04	7.50	5.921	8.603	0.503	0.610	3.234	0.138	18.141	0.477	6.9
SE583121-171401	1985-01-04	8.50	5.921	8.602	0.503	0.610	3.234	0.138	18.141	0.477	6.9
SE583121-171401	1985-01-04	9.50	5.921	8.601	0.503	0.610	3.234	0.138	18.141	0.477	6.9
SE583121-171401	1985-01-04	85.00	6.276	8.201	0.540	0.642	3.421	0.159	18.035	0.575	6.9
SE583121-171401	1985-01-04	86.00	6.276	8.201	0.540	0.642	3.421	0.159	18.035	0.575	6.9
SE583121-171401	1985-01-05	0.00	5.961	8.807	0.505	0.604	3.329	0.153	18.001	0.536	7.0
SE583121-171401	1985-01-05	0.25	5.961	8.807	0.505	0.604	3.329	0.153	18.001	0.536	7.0
SE583121-171401	1985-01-05	0.75	5.961	8.803	0.505	0.606	3.329	0.152	18.031	0.545	7.0
SE583121-171401	1985-01-05	1.25	5.962	8.801	0.505	0.606	3.329	0.152	18.031	0.545	7.0
SE583121-171401	1985-01-05	1.75	5.963	8.799	0.505	0.606	3.329	0.152	18.031	0.545	7.0
SE583121-171401	1985-01-05	2.25	5.963	8.798	0.505	0.606	3.329	0.152	18.031	0.544	7.0
SE583121-171401	1985-01-05	2.75	5.963	8.797	0.505	0.606	3.328	0.152	18.031	0.544	7.0
SE583121-171401	1985-01-05	3.25	5.964	8.797	0.505	0.606	3.328	0.152	18.031	0.544	7.0
SE583121-171401	1985-01-05	3.75	5.964	8.796	0.505	0.606	3.328	0.152	18.031	0.544	7.0
SE583121-171401	1985-01-05	4.50	5.964	8.795	0.505	0.606	3.328	0.152	18.031	0.544	7.0
SE583121-171401	1985-01-05	5.50	5.964	8.794	0.505	0.606	3.328	0.152	18.031	0.544	7.0
SE583121-171401	1985-01-05	6.50	5.965	8.793	0.505	0.606	3.328	0.152	18.031	0.544	7.0
SE583121-171401	1985-01-05	7.50	5.965	8.793	0.505	0.606	3.328	0.152	18.031	0.544	7.0
SE583121-171401	1985-01-05	8.50	5.965	8.792	0.505	0.606	3.328	0.152	18.031	0.544	7.0
SE583121-171401	1985-01-05	9.50	5.965	8.791	0.505	0.606	3.328	0.152	18.032	0.544	7.0
SE583121-171401	1985-01-05	85.00	6.399	7.960	0.614	0.711	3.697	0.177	18.060	0.612	7.0
SE583121-171401	1985-01-05	86.00	6.399	7.960	0.614	0.711	3.697	0.177	18.060	0.612	7.0
SE583121-171401	1985-01-06	0.00	5.968	8.871	0.505	0.599	3.403	0.163	17.911	0.589	7.0
SE583121-171401	1985-01-06	0.25	5.968	8.871	0.505	0.599	3.403	0.163	17.911	0.589	7.0
SE583121-171401	1985-01-06	0.75	5.968	8.868	0.505	0.601	3.403	0.163	17.941	0.599	7.0
SE583121-171401	1985-01-06	1.25	5.970	8.867	0.505	0.601	3.403	0.163	17.941	0.599	7.0
SE583121-171401	1985-01-06	1.75	5.971	8.865	0.505	0.601	3.403	0.163	17.941	0.599	7.0
SE583121-171401	1985-01-06	2.25	5.972	8.864	0.505	0.601	3.402	0.163	17.941	0.599	7.0
SE583121-171401	1985-01-06	2.75	5.973	8.863	0.505	0.601	3.402	0.163	17.941	0.599	7.0
SE583121-171401	1985-01-06	3.25	5.974	8.862	0.505	0.601	3.402	0.163	17.941	0.599	7.0
SE583121-171401	1985-01-06	3.75	5.975	8.861	0.505	0.601	3.402	0.162	17.941	0.599	7.0
SE583121-171401	1985-01-06	4.50	5.976	8.860	0.505	0.602	3.402	0.162	17.941	0.599	7.0
SE583121-171401	1985-01-06	5.50	5.978	8.858	0.505	0.602	3.401	0.162	17.942	0.599	7.0
SE583121-171401	1985-01-06	6.50	5.980	8.855	0.505	0.602	3.401	0.162	17.942	0.599	7.0
SE583121-171401	1985-01-06	7.50	5.983	8.853	0.505	0.602	3.400	0.162	17.943	0.599	7.0
SE583121-171401	1985-01-06	8.50	5.986	8.849	0.505	0.602	3.400	0.162	17.944	0.599	7.0
SE583121-171401	1985-01-06	9.50	5.991	8.845	0.505	0.602	3.399	0.161	17.945	0.599	7.0
SE583121-171401	1985-01-06	85.00	6.507	7.749	0.677	0.773	3.938	0.190	18.110	0.635	7.0
SE583121-171401	1985-01-06	86.00	6.507	7.749	0.677	0.773	3.938	0.190	18.110	0.635	7.0
SE583121-171401	1985-01-07	0.00	6.041	8.955	0.507	0.597	3.466	0.169	17.865	0.610	7.0
SE583121-171401	1985-01-07	0.25	6.041	8.955	0.507	0.597	3.466	0.169	17.865	0.610	7.0
SE583121-171401	1985-01-07	0.75	6.041	8.951	0.507	0.600	3.466	0.169	17.899	0.621	7.0
SE583121-171401	1985-01-07	1.25	6.042	8.949	0.507	0.600	3.466	0.169	17.899	0.621	7.0
SE583121-171401	1985-01-07	1.75	6.042	8.948	0.507	0.600	3.466	0.169	17.899	0.621	7.0
SE583121-171401	1985-01-07	2.25	6.042	8.947	0.507	0.600	3.466	0.169	17.899	0.621	7.0
SE583121-171401	1985-01-07	2.75	6.043	8.946	0.507	0.600	3.466	0.169	17.899	0.621	7.0
SE583121-171401	1985-01-07	3.25	6.043	8.945	0.507	0.600	3.466	0.169	17.898	0.621	7.0
SE583121-171401	1985-01-07	3.75	6.043	8.945	0.507	0.600	3.466	0.169	17.899	0.621	7.0
SE583121-171401	1985-01-07	4.50	6.043	8.944	0.507	0.600	3.466	0.169	17.898	0.621	7.0
SE583121-171401	1985-01-07	5.50	6.043	8.943	0.507	0.600	3.466	0.169	17.898	0.621	7.0
SE583121-171401	1985-01-07	6.50	6.043	8.942	0.507	0.600	3.466	0.169	17.898	0.621	7.0
SE583121-171401	1985-01-07	7.50	6.044	8.941	0.507	0.600	3.466	0.169	17.898	0.621	7.0
SE583121-171401	1985-01-07	8.50	6.044	8.941	0.507	0.600	3.466	0.169	17.898	0.621	7.0
SE583121-171401	1985-01-07	9.50	6.044	8.940	0.507	0.600	3.466	0.169	17.899	0.621	7.0
SE583121-171401	1985-01-07	85.00	6.602	7.563	0.733	0.829	4.154	0.201	18.173	0.647	7.0
SE583121-171401	1985-01-07	86.00	6.602	7.563	0.733	0.829	4.154	0.201	18.173	0.647	7.0
SE583121-171401	1985-01-08	0.00	6.081	9.016	0.508	0.595	3.521	0.175	17.828	0.626	7.0
SE583121-171401	1985-01-08	0.25	6.081	9.016	0.508	0.595	3.521	0.175	17.828	0.626	7.0
SE583121-171401	1985-01-08	0.75	6.081	9.013	0.508	0.597	3.521	0.175	17.863	0.637	7.0
SE583121-171401	1985-01-08	1.25	6.082	9.011	0.508	0.597	3.521	0.174	17.863	0.637	7.0
SE583121-171401	1985-01-08	1.75	6.082	9.010	0.508	0.597	3.521	0.174	17.863	0.637	7.0
SE583121-171401	1985-01-08	2.25	6.083	9.009	0.508	0.597	3.521	0.174	17.863	0.637	7.0
SE583121-171401	1985-01-08	2.75	6.083	9.008	0.508	0.597	3.521	0.174	17.863	0.637	7.0
SE583121-171401	1985-01-08	3.25	6.083	9.007	0.508	0.597	3.520	0.174	17.863	0.637	7.0
SE583121-171401	1985-01-08	3.75	6.083	9.006	0.508	0.597	3.520	0.174	17.863	0.638	7.0
SE583121-171401	1985-01-08	4.50	6.084	9.005	0.508	0.597	3.520	0.174	17.862	0.638	7.0
SE583121-171401	1985-01-08	5.50	6.084	9.004	0.508	0.597	3.520	0.174	17.862	0.638	7.0
SE583121-171401	1985-01-08	6.50	6.085	9.003	0.508	0.597	3.520	0.174	17.862	0.638	7.0
