EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE658180-166649	1985-01-01	0.00	4.000	8.000	0.502	0.619	3.043	0.106	18.426	0.286	6.9
SE658180-166649	1985-01-01	0.25	4.000	8.000	0.502	0.619	3.043	0.106	18.426	0.286	6.9
SE658180-166649	1985-01-01	0.75	4.000	7.999	0.502	0.620	3.043	0.106	18.449	0.290	6.9
SE658180-166649	1985-01-01	1.25	4.000	7.999	0.502	0.621	3.044	0.106	18.450	0.291	6.9
SE658180-166649	1985-01-01	1.75	4.000	7.998	0.502	0.621	3.045	0.106	18.451	0.291	6.9
SE658180-166649	1985-01-01	2.25	4.000	7.997	0.502	0.621	3.046	0.105	18.452	0.291	6.9
SE658180-166649	1985-01-01	2.75	4.000	7.996	0.502	0.621	3.049	0.105	18.455	0.291	6.9
SE658180-166649	1985-01-01	3.25	4.000	7.994	0.502	0.621	3.055	0.105	18.462	0.291	6.9
SE658180-166649	1985-01-01	3.75	4.000	7.990	0.503	0.621	3.066	0.105	18.464	0.291	6.9
SE658180-166649	1985-01-01	4.00	4.000	7.990	0.503	0.621	3.066	0.105	18.464	0.291	6.9
SE658180-166649	1985-01-02	0.00	4.000	8.015	0.506	0.620	3.168	0.124	18.516	0.271	7.0
SE658180-166649	1985-01-02	0.25	4.000	8.015	0.506	0.620	3.168	0.124	18.516	0.271	7.0
SE658180-166649	1985-01-02	0.75	4.000	8.014	0.506	0.621	3.169	0.124	18.528	0.276	7.0
SE658180-166649	1985-01-02	1.25	4.000	8.014	0.506	0.621	3.169	0.124	18.529	0.276	7.0
SE658180-166649	1985-01-02	1.75	4.000	8.013	0.506	0.621	3.170	0.124	18.529	0.276	7.0
SE658180-166649	1985-01-02	2.25	4.000	8.012	0.507	0.621	3.172	0.124	18.531	0.276	7.0
SE658180-166649	1985-01-02	2.75	4.000	8.011	0.507	0.621	3.174	0.124	18.533	0.276	7.0
SE658180-166649	1985-01-02	3.25	4.000	8.009	0.507	0.622	3.180	0.123	18.539	0.276	7.0
SE658180-166649	1985-01-02	3.75	4.000	8.005	0.507	0.622	3.189	0.123	18.545	0.276	7.0
SE658180-166649	1985-01-02	4.00	4.000	8.005	0.507	0.622	3.189	0.123	18.545	0.276	7.0
SE658180-166649	1985-01-03	0.00	3.989	8.365	0.511	0.626	3.864	0.175	19.235	0.254	7.0
SE658180-166649	1985-01-03	0.25	3.989	8.365	0.511	0.626	3.864	0.175	19.235	0.254	7.0
SE658180-166649	1985-01-03	0.75	3.989	8.361	0.511	0.628	3.865	0.175	19.254	0.257	7.0
SE658180-166649	1985-01-03	1.25	3.989	8.359	0.511	0.628	3.863	0.175	19.252	0.257	7.0
SE658180-166649	1985-01-03	1.75	3.989	8.357	0.511	0.628	3.862	0.174	19.250	0.257	7.0
SE658180-166649	1985-01-03	2.25	3.989	8.356	0.511	0.628	3.862	0.174	19.250	0.257	7.0
SE658180-166649	1985-01-03	2.75	3.989	8.354	0.511	0.628	3.862	0.174	19.250	0.257	7.0
SE658180-166649	1985-01-03	3.25	3.989	8.351	0.512	0.628	3.864	0.174	19.252	0.257	7.0
SE658180-166649	1985-01-03	3.75	3.989	8.344	0.512	0.628	3.861	0.173	19.242	0.258	7.0
SE658180-166649	1985-01-03	4.00	3.989	8.344	0.512	0.628	3.861	0.173	19.242	0.258	7.0
SE658180-166649	1985-01-04	0.00	3.978	8.371	0.515	0.630	4.558	0.229	19.933	0.235	7.0
SE658180-166649	1985-01-04	0.25	3.978	8.371	0.515	0.630	4.558	0.229	19.933	0.235	7.0
SE658180-166649	1985-01-04	0.75	3.978	8.370	0.515	0.631	4.564	0.228	19.957	0.239	7.0
SE658180-166649	1985-01-04	1.25	3.978	8.370	0.515	0.631	4.544	0.226	19.936	0.239	7.0
SE658180-166649	1985-01-04	1.75	3.979	8.368	0.515	0.632	4.513	0.223	19.904	0.240	7.0
SE658180-166649	1985-01-04	2.25	3.980	8.361	0.515	0.632	4.431	0.215	19.822	0.242	7.0
SE658180-166649	1985-01-04	2.75	3.987	8.308	0.515	0.632	4.101	0.182	19.487	0.249	7.0
SE658180-166649	1985-01-04	3.25	3.992	8.228	0.513	0.629	3.728	0.149	19.109	0.253	7.0
SE658180-166649	1985-01-04	3.75	3.996	8.186	0.508	0.625	3.398	0.125	18.772	0.257	7.0
SE658180-166649	1985-01-04	4.00	3.996	8.186	0.508	0.625	3.398	0.125	18.772	0.257	7.0
SE658180-166649	1985-01-05	0.00	3.967	8.334	0.519	0.634	5.289	0.285	20.665	0.218	7.0
SE658180-166649	1985-01-05	0.25	3.967	8.334	0.519	0.634	5.289	0.285	20.665	0.218	7.0
SE658180-166649	1985-01-05	0.75	3.967	8.334	0.519	0.635	5.296	0.285	20.689	0.221	7.0
SE658180-166649	1985-01-05	1.25	3.967	8.332	0.519	0.635	5.264	0.282	20.657	0.221	7.0
SE658180-166649	1985-01-05	1.75	3.969	8.326	0.519	0.635	5.155	0.271	20.545	0.223	7.0
SE658180-166649	1985-01-05	2.25	3.983	8.256	0.519	0.635	4.425	0.200	19.801	0.235	7.0
SE658180-166649	1985-01-05	2.75	3.994	8.189	0.517	0.633	3.817	0.145	19.185	0.244	7.0
SE658180-166649	1985-01-05	3.25	3.998	8.191	0.511	0.628	3.377	0.115	18.749	0.248	7.0
SE658180-166649	1985-01-05	3.75	3.999	8.117	0.517	0.633	3.444	0.109	18.795	0.252	7.0
SE658180-166649	1985-01-05	4.00	3.999	8.117	0.517	0.633	3.444	0.109	18.795	0.252	7.0
SE658180-166649	1985-01-06	0.00	3.957	8.300	0.522	0.638	5.965	0.336	21.343	0.206	7.1
SE658180-166649	1985-01-06	0.25	3.957	8.300	0.522	0.638	5.965	0.336	21.343	0.206	7.1
SE658180-166649	1985-01-06	0.75	3.957	8.300	0.522	0.639	5.971	0.335	21.366	0.209	7.1
SE658180-166649	1985-01-06	1.25	3.958	8.298	0.522	0.639	5.913	0.330	21.307	0.210	7.1
SE658180-166649	1985-01-06	1.75	3.966	8.281	0.522	0.638	5.446	0.286	20.830	0.217	7.1
SE658180-166649	1985-01-06	2.25	3.990	8.240	0.517	0.633	4.165	0.175	19.527	0.231	7.1
SE658180-166649	1985-01-06	2.75	3.996	8.182	0.519	0.635	3.821	0.139	19.180	0.239	7.1
SE658180-166649	1985-01-06	3.25	3.998	8.098	0.526	0.642	3.787	0.122	19.145	0.244	7.1
SE658180-166649	1985-01-06	3.75	3.999	7.992	0.537	0.652	3.937	0.114	19.276	0.247	7.1
SE658180-166649	1985-01-06	4.00	3.999	7.992	0.537	0.652	3.937	0.114	19.276	0.247	7.1
SE658180-166649	1985-01-07	0.00	3.949	8.271	0.525	0.641	6.526	0.379	21.907	0.192	7.1
SE658180-166649	1985-01-07	0.25	3.949	8.271	0.525	0.641	6.526	0.379	21.907	0.192	7.1
SE658180-166649	1985-01-07	0.75	3.949	8.271	0.525	0.642	6.530	0.378	21.927	0.195	7.1
SE658180-166649	1985-01-07	1.25	3.950	8.270	0.525	0.642	6.458	0.371	21.852	0.196	7.1
SE658180-166649	1985-01-07	1.75	3.964	8.264	0.524	0.640	5.675	0.301	21.052	0.205	7.1
SE658180-166649	1985-01-07	2.25	3.992	8.280	0.518	0.633	4.205	0.177	19.557	0.220	7.1
SE658180-166649	1985-01-07	2.75	3.995	8.131	0.529	0.644	4.155	0.149	19.505	0.228	7.1
SE658180-166649	1985-01-07	3.25	3.998	8.009	0.540	0.655	4.210	0.132	19.559	0.234	7.1
SE658180-166649	1985-01-07	3.75	3.999	7.884	0.554	0.668	4.397	0.122	19.727	0.237	7.1
SE658180-166649	1985-01-07	4.00	3.999	7.884	0.554	0.668	4.397	0.122	19.727	0.237	7.1
SE658180-166649	1985-01-08	0.00	3.944	8.263	0.527	0.643	6.941	0.410	22.325	0.182	7.1
SE658180-166649	1985-01-08	0.25	3.944	8.263	0.527	0.643	6.941	0.410	22.325	0.182	7.1
SE658180-166649	1985-01-08	0.75	3.943	8.263	0.527	0.644	6.943	0.409	22.342	0.184	7.1
SE658180-166649	1985-01-08	1.25	3.945	8.264	0.527	0.644	6.862	0.402	22.259	0.185	7.1
SE658180-166649	1985-01-08	1.75	3.959	8.286	0.524	0.640	5.992	0.327	21.370	0.195	7.1
SE658180-166649	1985-01-08	2.25	3.988	8.201	0.529	0.643	4.927	0.218	20.277	0.207	7.1
SE658180-166649	1985-01-08	2.75	3.995	8.080	0.538	0.653	4.566	0.166	19.905	0.216	7.1
SE658180-166649	1985-01-08	3.25	3.997	7.939	0.552	0.667	4.601	0.142	19.939	0.223	7.1
SE658180-166649	1985-01-08	3.75	3.998	7.796	0.568	0.682	4.816	0.131	20.137	0.227	7.1
SE658180-166649	1985-01-08	4.00	3.998	7.796	0.568	0.682	4.816	0.131	20.137	0.227	7.1
