EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE583755-163200	1985-01-01	0.00	6.000	7.999	0.506	0.622	3.074	0.111	18.446	0.282	6.9
SE583755-163200	1985-01-01	0.25	6.000	7.999	0.506	0.622	3.074	0.111	18.446	0.282	6.9
SE583755-163200	1985-01-01	0.75	6.000	7.997	0.506	0.624	3.076	0.110	18.468	0.286	6.9
SE583755-163200	1985-01-01	1.25	6.000	7.996	0.506	0.624	3.080	0.110	18.472	0.286	6.9
SE583755-163200	1985-01-01	1.75	6.000	7.994	0.507	0.624	3.084	0.110	18.475	0.286	6.9
SE583755-163200	1985-01-01	2.25	6.000	7.994	0.507	0.624	3.083	0.110	18.475	0.286	6.9
SE583755-163200	1985-01-01	2.75	6.000	7.990	0.507	0.625	3.092	0.110	18.477	0.287	6.9
SE583755-163200	1985-01-01	3.00	6.000	7.990	0.507	0.625	3.092	0.110	18.477	0.287	6.9
SE583755-163200	1985-01-02	0.00	6.000	8.401	0.521	0.633	3.279	0.145	18.622	0.260	7.0
SE583755-163200	1985-01-02	0.25	6.000	8.401	0.521	0.633	3.279	0.145	18.622	0.260	7.0
SE583755-163200	1985-01-02	0.75	6.000	8.398	0.521	0.634	3.281	0.145	18.630	0.264	7.0
SE583755-163200	1985-01-02	1.25	6.000	8.395	0.521	0.634	3.284	0.145	18.633	0.264	7.0
SE583755-163200	1985-01-02	1.75	6.000	8.393	0.522	0.635	3.287	0.145	18.636	0.264	7.0
SE583755-163200	1985-01-02	2.25	6.000	8.392	0.522	0.634	3.287	0.145	18.636	0.264	7.0
SE583755-163200	1985-01-02	2.75	6.000	8.388	0.522	0.635	3.294	0.144	18.641	0.264	7.0
SE583755-163200	1985-01-02	3.00	6.000	8.388	0.522	0.635	3.294	0.144	18.641	0.264	7.0
SE583755-163200	1985-01-03	0.00	5.958	8.405	0.544	0.656	6.260	0.327	22.218	0.238	6.8
SE583755-163200	1985-01-03	0.25	5.958	8.405	0.544	0.656	6.260	0.327	22.218	0.238	6.8
SE583755-163200	1985-01-03	0.75	5.957	8.403	0.544	0.657	6.320	0.329	22.305	0.241	6.8
SE583755-163200	1985-01-03	1.25	5.962	8.392	0.542	0.656	5.950	0.303	21.858	0.245	6.8
SE583755-163200	1985-01-03	1.75	5.978	8.347	0.533	0.648	4.831	0.224	20.518	0.257	6.8
SE583755-163200	1985-01-03	2.25	5.990	8.320	0.519	0.635	3.760	0.151	19.255	0.269	6.8
