EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE622795-174565	1985-01-01	0.00	4.000	8.034	0.500	0.619	3.002	0.101	18.400	0.290	6.8
SE622795-174565	1985-01-01	0.25	4.000	8.034	0.500	0.619	3.002	0.101	18.400	0.290	6.8
SE622795-174565	1985-01-01	0.75	4.000	8.030	0.500	0.620	3.002	0.101	18.428	0.295	6.8
SE622795-174565	1985-01-01	1.25	4.000	8.028	0.500	0.620	3.002	0.101	18.428	0.295	6.8
SE622795-174565	1985-01-01	1.75	4.000	8.026	0.500	0.620	3.002	0.101	18.428	0.295	6.8
SE622795-174565	1985-01-01	2.25	4.000	8.025	0.500	0.620	3.002	0.101	18.428	0.295	6.8
SE622795-174565	1985-01-01	2.75	4.000	8.024	0.500	0.620	3.002	0.101	18.428	0.295	6.8
SE622795-174565	1985-01-01	3.25	4.000	8.023	0.500	0.620	3.002	0.101	18.428	0.295	6.8
SE622795-174565	1985-01-01	3.75	4.000	8.022	0.500	0.620	3.002	0.101	18.429	0.295	6.8
SE622795-174565	1985-01-01	4.50	4.000	8.021	0.500	0.620	3.002	0.101	18.429	0.295	6.8
SE622795-174565	1985-01-01	5.50	4.000	8.020	0.500	0.620	3.002	0.100	18.429	0.295	6.8
SE622795-174565	1985-01-01	6.50	4.000	8.018	0.500	0.620	3.002	0.100	18.429	0.295	6.8
SE622795-174565	1985-01-01	7.50	4.000	8.017	0.500	0.621	3.002	0.100	18.429	0.295	6.8
SE622795-174565	1985-01-01	8.50	4.000	8.016	0.500	0.621	3.002	0.100	18.429	0.295	6.8
SE622795-174565	1985-01-01	9.50	4.000	8.015	0.500	0.621	3.002	0.100	18.430	0.295	6.8
SE622795-174565	1985-01-01	111.00	4.000	7.993	0.501	0.622	3.021	0.100	18.452	0.297	6.8
SE622795-174565	1985-01-01	113.00	4.000	7.993	0.501	0.622	3.021	0.100	18.452	0.297	6.8
SE622795-174565	1985-01-02	0.00	4.000	8.097	0.500	0.619	3.006	0.101	18.400	0.280	6.8
SE622795-174565	1985-01-02	0.25	4.000	8.097	0.500	0.619	3.006	0.101	18.400	0.280	6.8
SE622795-174565	1985-01-02	0.75	4.000	8.093	0.500	0.620	3.006	0.101	18.429	0.284	6.8
SE622795-174565	1985-01-02	1.25	4.000	8.090	0.500	0.620	3.006	0.101	18.429	0.284	6.8
SE622795-174565	1985-01-02	1.75	4.000	8.088	0.500	0.620	3.006	0.101	18.429	0.284	6.8
SE622795-174565	1985-01-02	2.25	4.000	8.087	0.500	0.620	3.006	0.101	18.429	0.284	6.8
SE622795-174565	1985-01-02	2.75	4.000	8.086	0.500	0.620	3.006	0.101	18.429	0.284	6.8
SE622795-174565	1985-01-02	3.25	4.000	8.085	0.500	0.620	3.006	0.100	18.429	0.284	6.8
SE622795-174565	1985-01-02	3.75	4.000	8.084	0.500	0.620	3.006	0.100	18.429	0.284	6.8
SE622795-174565	1985-01-02	4.50	4.000	8.082	0.500	0.620	3.006	0.100	18.429	0.284	6.8
SE622795-174565	1985-01-02	5.50	4.000	8.081	0.500	0.620	3.006	0.100	18.429	0.284	6.8
SE622795-174565	1985-01-02	6.50	4.000	8.080	0.500	0.620	3.006	0.100	18.429	0.284	6.8
SE622795-174565	1985-01-02	7.50	4.000	8.079	0.500	0.620	3.006	0.100	18.429	0.284	6.8
SE622795-174565	1985-01-02	8.50	4.000	8.078	0.500	0.620	3.006	0.100	18.429	0.284	6.8
SE622795-174565	1985-01-02	9.50	4.000	8.077	0.500	0.620	3.006	0.100	18.429	0.284	6.8
SE622795-174565	1985-01-02	111.00	4.000	7.972	0.504	0.624	3.081	0.100	18.497	0.285	6.8
SE622795-174565	1985-01-02	113.00	4.000	7.972	0.504	0.624	3.081	0.100	18.497	0.285	6.8
SE622795-174565	1985-01-03	0.00	4.004	8.199	0.500	0.618	3.019	0.101	18.398	0.268	6.8
SE622795-174565	1985-01-03	0.25	4.004	8.199	0.500	0.618	3.019	0.101	18.398	0.268	6.8
SE622795-174565	1985-01-03	0.75	4.004	8.192	0.500	0.620	3.019	0.101	18.428	0.272	6.8
SE622795-174565	1985-01-03	1.25	4.004	8.188	0.500	0.620	3.019	0.101	18.428	0.272	6.8
SE622795-174565	1985-01-03	1.75	4.004	8.185	0.500	0.620	3.019	0.101	18.428	0.272	6.8
SE622795-174565	1985-01-03	2.25	4.004	8.183	0.500	0.620	3.019	0.101	18.428	0.272	6.8
