EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE574870-113795	1985-01-01	0.00	20.000	8.044	0.501	0.619	3.010	0.101	18.408	0.290	6.8
SE574870-113795	1985-01-01	0.25	20.000	8.044	0.501	0.619	3.010	0.101	18.408	0.290	6.8
SE574870-113795	1985-01-01	0.75	20.000	8.042	0.501	0.621	3.010	0.101	18.435	0.295	6.8
SE574870-113795	1985-01-01	1.25	20.000	8.040	0.501	0.621	3.009	0.101	18.434	0.295	6.8
SE574870-113795	1985-01-01	1.75	20.000	8.039	0.501	0.621	3.009	0.101	18.434	0.295	6.8
SE574870-113795	1985-01-01	2.25	20.000	8.038	0.501	0.621	3.009	0.101	18.434	0.295	6.8
SE574870-113795	1985-01-01	2.75	20.000	8.038	0.501	0.621	3.009	0.101	18.434	0.295	6.8
SE574870-113795	1985-01-01	3.25	20.000	8.037	0.501	0.621	3.009	0.101	18.434	0.295	6.8
SE574870-113795	1985-01-01	3.75	20.000	8.036	0.501	0.621	3.009	0.101	18.435	0.295	6.8
SE574870-113795	1985-01-01	4.50	20.000	8.036	0.501	0.621	3.009	0.101	18.435	0.295	6.8
SE574870-113795	1985-01-01	5.50	20.000	8.035	0.501	0.621	3.009	0.101	18.435	0.295	6.8
SE574870-113795	1985-01-01	6.50	20.000	8.034	0.501	0.621	3.009	0.101	18.435	0.295	6.8
SE574870-113795	1985-01-01	7.50	20.000	8.034	0.501	0.621	3.009	0.101	18.435	0.295	6.8
SE574870-113795	1985-01-01	8.50	20.000	8.033	0.501	0.621	3.010	0.101	18.436	0.295	6.8
SE574870-113795	1985-01-01	9.50	20.000	8.033	0.501	0.621	3.010	0.101	18.436	0.295	6.8
SE574870-113795	1985-01-01	33.50	20.000	7.978	0.506	0.626	3.065	0.100	18.484	0.296	6.8
SE574870-113795	1985-01-01	34.00	20.000	7.978	0.506	0.626	3.065	0.100	18.484	0.296	6.8
SE574870-113795	1985-01-02	0.00	20.000	8.124	0.503	0.620	3.032	0.102	18.419	0.291	6.9
SE574870-113795	1985-01-02	0.25	20.000	8.124	0.503	0.620	3.032	0.102	18.419	0.291	6.9
SE574870-113795	1985-01-02	0.75	20.000	8.122	0.503	0.622	3.032	0.102	18.443	0.295	6.9
SE574870-113795	1985-01-02	1.25	20.000	8.122	0.502	0.622	3.031	0.102	18.442	0.295	6.9
SE574870-113795	1985-01-02	1.75	20.000	8.121	0.502	0.622	3.031	0.102	18.442	0.295	6.9
SE574870-113795	1985-01-02	2.25	20.000	8.121	0.502	0.622	3.031	0.102	18.442	0.295	6.9
SE574870-113795	1985-01-02	2.75	20.000	8.120	0.502	0.622	3.031	0.102	18.442	0.295	6.9
SE574870-113795	1985-01-02	3.25	20.000	8.120	0.502	0.622	3.031	0.102	18.442	0.295	6.9
SE574870-113795	1985-01-02	3.75	20.000	8.120	0.503	0.622	3.031	0.102	18.442	0.295	6.9
SE574870-113795	1985-01-02	4.50	20.000	8.119	0.503	0.622	3.031	0.102	18.442	0.295	6.9
SE574870-113795	1985-01-02	5.50	20.000	8.119	0.503	0.622	3.031	0.102	18.442	0.295	6.9
SE574870-113795	1985-01-02	6.50	20.000	8.119	0.503	0.622	3.031	0.102	18.443	0.295	6.9
SE574870-113795	1985-01-02	7.50	20.000	8.118	0.503	0.622	3.031	0.102	18.443	0.295	6.9
SE574870-113795	1985-01-02	8.50	20.000	8.118	0.503	0.622	3.031	0.102	18.443	0.295	6.9
SE574870-113795	1985-01-02	9.50	20.000	8.118	0.503	0.622	3.031	0.102	18.443	0.296	6.9
SE574870-113795	1985-01-02	33.50	20.000	8.111	0.504	0.623	3.044	0.102	18.452	0.296	6.9
SE574870-113795	1985-01-02	34.00	20.000	8.111	0.504	0.623	3.044	0.102	18.452	0.296	6.9
SE574870-113795	1985-01-03	0.00	18.593	8.409	0.481	0.597	4.903	0.207	20.351	0.279	6.7
SE574870-113795	1985-01-03	0.25	18.593	8.409	0.481	0.597	4.903	0.207	20.351	0.279	6.7
SE574870-113795	1985-01-03	0.75	18.588	8.407	0.481	0.600	4.909	0.208	20.409	0.283	6.7
SE574870-113795	1985-01-03	1.25	18.625	8.401	0.481	0.601	4.859	0.205	20.357	0.284	6.7
SE574870-113795	1985-01-03	1.75	18.685	8.390	0.482	0.602	4.780	0.200	20.275	0.285	6.7
SE574870-113795	1985-01-03	2.25	18.799	8.369	0.484	0.604	4.629	0.191	20.119	0.287	6.7
SE574870-113795	1985-01-03	2.75	19.088	8.316	0.489	0.609	4.251	0.169	19.733	0.293	6.7
SE574870-113795	1985-01-03	3.25	19.186	8.298	0.490	0.611	4.122	0.162	19.597	0.295	6.7
SE574870-113795	1985-01-03	3.75	19.272	8.281	0.492	0.612	4.007	0.155	19.478	0.296	6.7
SE574870-113795	1985-01-03	4.50	19.471	8.243	0.495	0.616	3.746	0.140	19.207	0.299	6.7
SE574870-113795	1985-01-03	5.50	19.676	8.196	0.499	0.619	3.477	0.124	18.926	0.300	6.7
SE574870-113795	1985-01-03	6.50	19.846	8.156	0.502	0.622	3.259	0.112	18.696	0.297	6.7
SE574870-113795	1985-01-03	7.50	19.948	8.130	0.504	0.624	3.129	0.104	18.556	0.294	6.7
SE574870-113795	1985-01-03	8.50	19.982	8.119	0.505	0.625	3.087	0.102	18.506	0.291	6.7
SE574870-113795	1985-01-03	9.50	19.992	8.115	0.505	0.625	3.077	0.101	18.491	0.289	6.7
SE574870-113795	1985-01-03	33.50	21.256	7.944	0.667	0.739	6.325	0.397	13.796	1.204	6.7
SE574870-113795	1985-01-03	34.00	21.256	7.944	0.667	0.739	6.325	0.397	13.796	1.204	6.7
SE574870-113795	1985-01-04	0.00	18.325	8.581	0.479	0.596	5.314	0.224	20.733	0.284	6.6
SE574870-113795	1985-01-04	0.25	18.325	8.581	0.479	0.596	5.314	0.224	20.733	0.284	6.6
SE574870-113795	1985-01-04	0.75	18.325	8.578	0.479	0.600	5.315	0.224	20.793	0.289	6.6
SE574870-113795	1985-01-04	1.25	18.333	8.576	0.479	0.600	5.303	0.223	20.781	0.289	6.6
SE574870-113795	1985-01-04	1.75	18.340	8.573	0.479	0.600	5.294	0.223	20.770	0.289	6.6
SE574870-113795	1985-01-04	2.25	18.347	8.571	0.479	0.600	5.285	0.222	20.760	0.289	6.6
SE574870-113795	1985-01-04	2.75	18.354	8.569	0.480	0.600	5.276	0.222	20.750	0.289	6.6
SE574870-113795	1985-01-04	3.25	18.362	8.566	0.480	0.600	5.266	0.221	20.739	0.289	6.6
SE574870-113795	1985-01-04	3.75	18.371	8.563	0.480	0.601	5.255	0.220	20.726	0.289	6.6
SE574870-113795	1985-01-04	4.50	18.388	8.557	0.480	0.601	5.234	0.219	20.701	0.290	6.6
SE574870-113795	1985-01-04	5.50	18.429	8.544	0.481	0.602	5.185	0.217	20.642	0.291	6.6
SE574870-113795	1985-01-04	6.50	18.496	8.524	0.483	0.603	5.107	0.212	20.545	0.293	6.6
SE574870-113795	1985-01-04	7.50	18.654	8.477	0.486	0.607	4.929	0.203	20.315	0.298	6.6
SE574870-113795	1985-01-04	8.50	18.884	8.410	0.492	0.612	4.675	0.189	19.974	0.306	6.6
SE574870-113795	1985-01-04	9.50	18.988	8.381	0.495	0.615	4.568	0.184	19.814	0.310	6.6
