EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE584725-111050	1985-01-01	0.00	20.000	8.030	0.501	0.619	3.007	0.101	18.405	0.290	6.8
SE584725-111050	1985-01-01	0.25	20.000	8.030	0.501	0.619	3.007	0.101	18.405	0.290	6.8
SE584725-111050	1985-01-01	0.75	20.000	8.028	0.501	0.621	3.007	0.101	18.433	0.295	6.8
SE584725-111050	1985-01-01	1.25	20.000	8.027	0.500	0.621	3.006	0.101	18.432	0.295	6.8
SE584725-111050	1985-01-01	1.75	20.000	8.026	0.500	0.621	3.006	0.101	18.432	0.295	6.8
SE584725-111050	1985-01-01	2.25	20.000	8.025	0.500	0.621	3.006	0.101	18.432	0.295	6.8
SE584725-111050	1985-01-01	2.75	20.000	8.024	0.500	0.621	3.006	0.101	18.432	0.295	6.8
SE584725-111050	1985-01-01	3.25	20.000	8.024	0.500	0.621	3.006	0.101	18.432	0.295	6.8
SE584725-111050	1985-01-01	3.75	20.000	8.023	0.501	0.621	3.006	0.101	18.433	0.295	6.8
SE584725-111050	1985-01-01	4.50	20.000	8.022	0.500	0.621	3.006	0.100	18.432	0.295	6.8
SE584725-111050	1985-01-01	5.50	20.000	8.022	0.500	0.621	3.006	0.100	18.432	0.295	6.8
SE584725-111050	1985-01-01	6.50	20.000	8.021	0.500	0.621	3.006	0.100	18.433	0.295	6.8
SE584725-111050	1985-01-01	7.50	20.000	8.021	0.500	0.621	3.006	0.100	18.433	0.295	6.8
SE584725-111050	1985-01-01	8.50	20.000	8.020	0.501	0.621	3.006	0.100	18.433	0.295	6.8
SE584725-111050	1985-01-01	9.50	20.000	8.019	0.501	0.621	3.006	0.100	18.433	0.295	6.8
