EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE560930-150810	1985-01-01	0.00	6.000	8.088	0.502	0.620	3.026	0.107	18.422	0.288	6.8
SE560930-150810	1985-01-01	0.25	6.000	8.088	0.502	0.620	3.026	0.107	18.422	0.288	6.8
SE560930-150810	1985-01-01	0.75	6.000	8.084	0.502	0.621	3.025	0.106	18.448	0.293	6.8
SE560930-150810	1985-01-01	1.25	6.000	8.082	0.502	0.621	3.025	0.106	18.447	0.293	6.8
SE560930-150810	1985-01-01	1.75	6.000	8.080	0.502	0.622	3.025	0.106	18.447	0.293	6.8
SE560930-150810	1985-01-01	2.25	6.000	8.078	0.502	0.622	3.026	0.106	18.448	0.293	6.8
SE560930-150810	1985-01-01	2.75	6.000	8.078	0.502	0.622	3.025	0.106	18.447	0.293	6.8
SE560930-150810	1985-01-01	3.25	6.000	8.077	0.502	0.621	3.024	0.106	18.446	0.293	6.8
SE560930-150810	1985-01-01	3.75	6.000	8.076	0.502	0.622	3.025	0.106	18.447	0.293	6.8
SE560930-150810	1985-01-01	4.50	6.000	8.075	0.502	0.621	3.024	0.106	18.447	0.293	6.8
SE560930-150810	1985-01-01	5.50	6.000	8.074	0.502	0.622	3.025	0.106	18.447	0.293	6.8
SE560930-150810	1985-01-01	6.50	6.000	8.073	0.502	0.622	3.025	0.106	18.447	0.293	6.8
SE560930-150810	1985-01-01	7.50	6.000	8.072	0.502	0.622	3.025	0.106	18.447	0.293	6.8
SE560930-150810	1985-01-01	8.50	6.000	8.071	0.502	0.622	3.027	0.105	18.449	0.293	6.8
SE560930-150810	1985-01-01	9.50	6.000	8.070	0.502	0.622	3.029	0.105	18.451	0.293	6.8
SE560930-150810	1985-01-01	13.50	6.000	8.062	0.503	0.622	3.036	0.105	18.454	0.294	6.8
SE560930-150810	1985-01-01	14.00	6.000	8.062	0.503	0.622	3.036	0.105	18.454	0.294	6.8
SE560930-150810	1985-01-02	0.00	6.000	8.164	0.506	0.622	3.091	0.125	18.480	0.291	6.9
