EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE634200-202033	1985-01-01	0.00	3.000	8.060	0.501	0.619	3.015	0.101	18.407	0.289	6.8
SE634200-202033	1985-01-01	0.25	3.000	8.060	0.501	0.619	3.015	0.101	18.407	0.289	6.8
SE634200-202033	1985-01-01	0.75	3.000	8.055	0.501	0.621	3.015	0.101	18.434	0.294	6.8
SE634200-202033	1985-01-01	1.25	3.000	8.053	0.501	0.621	3.015	0.101	18.434	0.294	6.8
SE634200-202033	1985-01-01	1.75	3.000	8.051	0.501	0.621	3.015	0.101	18.434	0.294	6.8
SE634200-202033	1985-01-01	2.25	3.000	8.049	0.501	0.621	3.016	0.101	18.434	0.294	6.8
SE634200-202033	1985-01-01	2.75	3.000	8.048	0.501	0.621	3.016	0.101	18.434	0.294	6.8
SE634200-202033	1985-01-01	3.25	3.000	8.047	0.501	0.621	3.015	0.101	18.434	0.294	6.8
SE634200-202033	1985-01-01	3.75	3.000	8.045	0.501	0.621	3.016	0.101	18.435	0.294	6.8
SE634200-202033	1985-01-01	4.50	3.000	8.044	0.501	0.621	3.015	0.101	18.435	0.294	6.8
SE634200-202033	1985-01-01	5.50	3.000	8.042	0.501	0.621	3.015	0.101	18.435	0.294	6.8
SE634200-202033	1985-01-01	6.50	3.000	8.039	0.501	0.621	3.015	0.101	18.435	0.294	6.8
SE634200-202033	1985-01-01	7.50	3.000	8.037	0.501	0.621	3.016	0.100	18.436	0.294	6.8
SE634200-202033	1985-01-01	8.50	3.000	8.034	0.501	0.621	3.016	0.100	18.437	0.294	6.8
SE634200-202033	1985-01-01	9.50	3.000	8.030	0.501	0.621	3.015	0.100	18.437	0.294	6.8
SE634200-202033	1985-01-01	21.50	3.000	7.977	0.503	0.623	3.068	0.100	18.487	0.296	6.8
SE634200-202033	1985-01-01	22.00	3.000	7.977	0.503	0.623	3.068	0.100	18.487	0.296	6.8
SE634200-202033	1985-01-02	0.00	3.000	8.371	0.503	0.619	3.061	0.102	18.422	0.272	6.9
SE634200-202033	1985-01-02	0.25	3.000	8.371	0.503	0.619	3.061	0.102	18.422	0.272	6.9
SE634200-202033	1985-01-02	0.75	3.000	8.365	0.503	0.620	3.061	0.102	18.443	0.276	6.9
SE634200-202033	1985-01-02	1.25	3.000	8.362	0.503	0.620	3.060	0.102	18.443	0.276	6.9
SE634200-202033	1985-01-02	1.75	3.000	8.360	0.503	0.620	3.061	0.102	18.443	0.276	6.9
SE634200-202033	1985-01-02	2.25	3.000	8.358	0.503	0.620	3.061	0.102	18.443	0.276	6.9
SE634200-202033	1985-01-02	2.75	3.000	8.356	0.503	0.620	3.061	0.102	18.443	0.276	6.9
SE634200-202033	1985-01-02	3.25	3.000	8.355	0.503	0.620	3.061	0.102	18.443	0.276	6.9
SE634200-202033	1985-01-02	3.75	3.000	8.354	0.503	0.620	3.061	0.102	18.444	0.276	6.9
SE634200-202033	1985-01-02	4.50	3.000	8.352	0.503	0.620	3.061	0.102	18.443	0.276	6.9
SE634200-202033	1985-01-02	5.50	3.000	8.350	0.503	0.620	3.061	0.102	18.443	0.276	6.9
SE634200-202033	1985-01-02	6.50	3.000	8.349	0.503	0.620	3.060	0.102	18.443	0.276	6.9
SE634200-202033	1985-01-02	7.50	3.000	8.347	0.503	0.620	3.061	0.102	18.443	0.276	6.9
SE634200-202033	1985-01-02	8.50	3.000	8.345	0.503	0.620	3.061	0.102	18.443	0.276	6.9
SE634200-202033	1985-01-02	9.50	3.000	8.344	0.503	0.620	3.060	0.102	18.443	0.276	6.9
SE634200-202033	1985-01-02	21.50	3.000	8.327	0.503	0.621	3.071	0.102	18.451	0.277	6.9
SE634200-202033	1985-01-02	22.00	3.000	8.327	0.503	0.621	3.071	0.102	18.451	0.277	6.9
SE634200-202033	1985-01-03	0.00	2.524	9.121	0.440	0.552	3.380	0.398	18.161	0.210	6.9
SE634200-202033	1985-01-03	0.25	2.524	9.121	0.440	0.552	3.380	0.398	18.161	0.210	6.9
SE634200-202033	1985-01-03	0.75	2.524	9.116	0.440	0.556	3.380	0.399	18.225	0.214	6.9
SE634200-202033	1985-01-03	1.25	2.526	9.112	0.441	0.556	3.379	0.397	18.226	0.214	6.9
SE634200-202033	1985-01-03	1.75	2.528	9.109	0.441	0.556	3.378	0.396	18.228	0.214	6.9
SE634200-202033	1985-01-03	2.25	2.530	9.106	0.441	0.557	3.378	0.395	18.229	0.214	6.9
SE634200-202033	1985-01-03	2.75	2.531	9.104	0.441	0.557	3.377	0.394	18.229	0.214	6.9
SE634200-202033	1985-01-03	3.25	2.532	9.101	0.442	0.557	3.376	0.393	18.230	0.214	6.9
SE634200-202033	1985-01-03	3.75	2.534	9.099	0.442	0.557	3.377	0.393	18.232	0.214	6.9
SE634200-202033	1985-01-03	4.50	2.536	9.095	0.442	0.558	3.375	0.391	18.233	0.215	6.9
SE634200-202033	1985-01-03	5.50	2.539	9.090	0.443	0.558	3.374	0.389	18.236	0.215	6.9
SE634200-202033	1985-01-03	6.50	2.543	9.083	0.443	0.559	3.372	0.387	18.238	0.215	6.9
SE634200-202033	1985-01-03	7.50	2.548	9.074	0.444	0.559	3.370	0.384	18.242	0.216	6.9
SE634200-202033	1985-01-03	8.50	2.555	9.061	0.445	0.561	3.366	0.379	18.246	0.217	6.9
SE634200-202033	1985-01-03	9.50	2.569	9.038	0.447	0.562	3.358	0.371	18.255	0.218	6.9
SE634200-202033	1985-01-03	21.50	3.269	8.512	0.481	0.593	3.236	0.109	18.219	0.374	6.9
SE634200-202033	1985-01-03	22.00	3.269	8.512	0.481	0.593	3.236	0.109	18.219	0.374	6.9
SE634200-202033	1985-01-04	0.00	1.410	9.594	0.286	0.361	3.916	1.067	17.027	0.101	7.5
SE634200-202033	1985-01-04	0.25	1.410	9.594	0.286	0.361	3.916	1.067	17.027	0.101	7.5
SE634200-202033	1985-01-04	0.75	1.375	9.608	0.281	0.365	3.929	1.087	17.135	0.101	7.5
SE634200-202033	1985-01-04	1.25	1.691	9.479	0.324	0.419	3.799	0.903	17.488	0.125	7.5
SE634200-202033	1985-01-04	1.75	1.954	9.371	0.360	0.464	3.690	0.748	17.771	0.147	7.5
SE634200-202033	1985-01-04	2.25	2.158	9.284	0.389	0.500	3.606	0.627	17.991	0.165	7.5
SE634200-202033	1985-01-04	2.75	2.300	9.222	0.409	0.525	3.548	0.541	18.145	0.179	7.5
SE634200-202033	1985-01-04	3.25	2.390	9.180	0.423	0.542	3.518	0.486	18.247	0.188	7.5
SE634200-202033	1985-01-04	3.75	2.442	9.152	0.432	0.553	3.514	0.454	18.320	0.194	7.5
SE634200-202033	1985-01-04	4.50	2.486	9.122	0.442	0.566	3.539	0.430	18.413	0.199	7.5
SE634200-202033	1985-01-04	5.50	2.516	9.084	0.452	0.586	3.637	0.423	18.595	0.202	7.5
SE634200-202033	1985-01-04	6.50	2.558	9.040	0.450	0.572	3.484	0.385	18.406	0.208	7.5
SE634200-202033	1985-01-04	7.50	2.625	8.965	0.453	0.572	3.415	0.347	18.359	0.217	7.5
SE634200-202033	1985-01-04	8.50	2.734	8.864	0.460	0.578	3.379	0.301	18.362	0.237	7.5
SE634200-202033	1985-01-04	9.50	2.897	8.752	0.466	0.583	3.360	0.245	18.354	0.271	7.5
SE634200-202033	1985-01-04	21.50	3.949	8.702	0.434	0.531	3.634	0.100	17.702	0.611	7.5
SE634200-202033	1985-01-04	22.00	3.949	8.702	0.434	0.531	3.634	0.100	17.702	0.611	7.5
SE634200-202033	1985-01-05	0.00	0.881	9.806	0.213	0.269	4.174	1.379	16.443	0.057	8.0
SE634200-202033	1985-01-05	0.25	0.881	9.806	0.213	0.269	4.174	1.379	16.443	0.057	8.0
SE634200-202033	1985-01-05	0.75	0.865	9.813	0.211	0.275	4.179	1.388	16.570	0.057	8.0
SE634200-202033	1985-01-05	1.25	1.116	9.708	0.245	0.320	4.084	1.240	16.872	0.074	8.0
SE634200-202033	1985-01-05	1.75	1.375	9.599	0.281	0.365	3.986	1.089	17.172	0.093	8.0
SE634200-202033	1985-01-05	2.25	1.634	9.489	0.317	0.412	3.891	0.939	17.476	0.112	8.0
SE634200-202033	1985-01-05	2.75	1.877	9.384	0.352	0.456	3.806	0.798	17.771	0.131	8.0
