EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE563100-161500	1985-01-01	0.00	6.000	8.003	0.501	0.619	3.013	0.107	18.412	0.289	6.8
SE563100-161500	1985-01-01	0.25	6.000	8.003	0.501	0.619	3.013	0.107	18.412	0.289	6.8
SE563100-161500	1985-01-01	0.75	6.000	8.002	0.501	0.620	3.012	0.106	18.437	0.294	6.8
SE563100-161500	1985-01-01	1.25	6.000	8.002	0.501	0.620	3.011	0.106	18.437	0.294	6.8
SE563100-161500	1985-01-01	1.75	6.000	8.002	0.501	0.621	3.011	0.105	18.436	0.294	6.8
SE563100-161500	1985-01-01	2.25	6.000	8.001	0.501	0.621	3.011	0.105	18.436	0.294	6.8
SE563100-161500	1985-01-01	2.75	6.000	8.001	0.501	0.621	3.011	0.105	18.436	0.294	6.8
SE563100-161500	1985-01-01	3.25	6.000	8.001	0.501	0.621	3.011	0.104	18.436	0.294	6.8
SE563100-161500	1985-01-01	3.75	6.000	8.000	0.501	0.621	3.011	0.104	18.437	0.294	6.8
SE563100-161500	1985-01-01	4.50	6.000	8.000	0.501	0.621	3.011	0.104	18.437	0.295	6.8
SE563100-161500	1985-01-01	5.50	6.000	8.000	0.501	0.621	3.011	0.103	18.438	0.295	6.8
SE563100-161500	1985-01-01	6.50	6.000	7.999	0.501	0.621	3.011	0.103	18.439	0.295	6.8
SE563100-161500	1985-01-01	7.50	6.000	7.998	0.501	0.621	3.012	0.102	18.440	0.295	6.8
SE563100-161500	1985-01-01	8.50	6.000	7.997	0.501	0.622	3.013	0.101	18.443	0.296	6.8
SE563100-161500	1985-01-01	9.50	6.000	7.995	0.501	0.622	3.016	0.100	18.448	0.296	6.8
SE563100-161500	1985-01-01	15.50	6.000	7.977	0.506	0.626	3.067	0.100	18.487	0.296	6.8
SE563100-161500	1985-01-01	16.00	6.000	7.977	0.506	0.626	3.067	0.100	18.487	0.296	6.8
SE563100-161500	1985-01-02	0.00	6.000	8.006	0.502	0.620	3.042	0.116	18.438	0.292	6.9
SE563100-161500	1985-01-02	0.25	6.000	8.006	0.502	0.620	3.042	0.116	18.438	0.292	6.9
SE563100-161500	1985-01-02	0.75	6.000	8.005	0.502	0.621	3.042	0.115	18.461	0.297	6.9
SE563100-161500	1985-01-02	1.25	6.000	8.004	0.502	0.621	3.042	0.115	18.460	0.297	6.9
SE563100-161500	1985-01-02	1.75	6.000	8.004	0.502	0.621	3.042	0.115	18.460	0.297	6.9
SE563100-161500	1985-01-02	2.25	6.000	8.003	0.502	0.621	3.042	0.114	18.460	0.297	6.9
SE563100-161500	1985-01-02	2.75	6.000	8.003	0.502	0.621	3.042	0.114	18.460	0.297	6.9
SE563100-161500	1985-01-02	3.25	6.000	8.003	0.502	0.621	3.042	0.114	18.460	0.297	6.9
SE563100-161500	1985-01-02	3.75	6.000	8.002	0.502	0.621	3.042	0.114	18.461	0.297	6.9
SE563100-161500	1985-01-02	4.50	6.000	8.002	0.502	0.621	3.042	0.114	18.461	0.297	6.9
SE563100-161500	1985-01-02	5.50	6.000	8.001	0.502	0.622	3.043	0.113	18.462	0.297	6.9
SE563100-161500	1985-01-02	6.50	6.000	8.000	0.503	0.622	3.044	0.113	18.463	0.297	6.9
SE563100-161500	1985-01-02	7.50	6.000	8.000	0.503	0.622	3.045	0.113	18.464	0.297	6.9
SE563100-161500	1985-01-02	8.50	6.000	7.998	0.503	0.622	3.047	0.112	18.466	0.297	6.9
SE563100-161500	1985-01-02	9.50	6.000	7.997	0.503	0.622	3.049	0.112	18.469	0.297	6.9
SE563100-161500	1985-01-02	15.50	6.000	7.943	0.515	0.635	3.169	0.101	18.583	0.288	6.9
SE563100-161500	1985-01-02	16.00	6.000	7.943	0.515	0.635	3.169	0.101	18.583	0.288	6.9
SE563100-161500	1985-01-03	0.00	6.004	8.296	0.505	0.622	3.115	0.127	18.510	0.299	6.9
SE563100-161500	1985-01-03	0.25	6.004	8.296	0.505	0.622	3.115	0.127	18.510	0.299	6.9
SE563100-161500	1985-01-03	0.75	6.004	8.290	0.505	0.623	3.115	0.127	18.531	0.304	6.9
SE563100-161500	1985-01-03	1.25	6.004	8.287	0.505	0.623	3.114	0.127	18.531	0.304	6.9
SE563100-161500	1985-01-03	1.75	6.004	8.285	0.505	0.623	3.114	0.127	18.530	0.304	6.9
SE563100-161500	1985-01-03	2.25	6.004	8.283	0.505	0.623	3.114	0.127	18.530	0.304	6.9
SE563100-161500	1985-01-03	2.75	6.004	8.282	0.505	0.623	3.114	0.127	18.530	0.304	6.9
SE563100-161500	1985-01-03	3.25	6.004	8.281	0.505	0.623	3.114	0.127	18.530	0.304	6.9
SE563100-161500	1985-01-03	3.75	6.004	8.279	0.505	0.623	3.115	0.127	18.530	0.304	6.9
SE563100-161500	1985-01-03	4.50	6.004	8.278	0.505	0.623	3.114	0.126	18.530	0.304	6.9
SE563100-161500	1985-01-03	5.50	6.004	8.276	0.505	0.623	3.115	0.126	18.530	0.304	6.9
SE563100-161500	1985-01-03	6.50	6.004	8.275	0.506	0.624	3.115	0.126	18.530	0.304	6.9
SE563100-161500	1985-01-03	7.50	6.004	8.274	0.506	0.624	3.115	0.126	18.530	0.305	6.9
SE563100-161500	1985-01-03	8.50	6.004	8.272	0.506	0.624	3.115	0.126	18.529	0.305	6.9
SE563100-161500	1985-01-03	9.50	6.004	8.271	0.506	0.624	3.116	0.126	18.529	0.305	6.9
SE563100-161500	1985-01-03	15.50	6.102	8.129	0.510	0.625	3.119	0.116	18.302	0.377	6.9
SE563100-161500	1985-01-03	16.00	6.102	8.129	0.510	0.625	3.119	0.116	18.302	0.377	6.9
SE563100-161500	1985-01-04	0.00	6.027	8.723	0.509	0.624	3.187	0.139	18.537	0.318	6.9
SE563100-161500	1985-01-04	0.25	6.027	8.723	0.509	0.624	3.187	0.139	18.537	0.318	6.9
SE563100-161500	1985-01-04	0.75	6.027	8.718	0.509	0.625	3.187	0.139	18.557	0.324	6.9
SE563100-161500	1985-01-04	1.25	6.027	8.715	0.509	0.625	3.186	0.139	18.556	0.324	6.9
SE563100-161500	1985-01-04	1.75	6.027	8.713	0.509	0.625	3.186	0.139	18.556	0.324	6.9
SE563100-161500	1985-01-04	2.25	6.027	8.712	0.509	0.625	3.186	0.139	18.556	0.324	6.9
SE563100-161500	1985-01-04	2.75	6.027	8.710	0.509	0.625	3.186	0.139	18.556	0.324	6.9
SE563100-161500	1985-01-04	3.25	6.028	8.709	0.509	0.625	3.186	0.138	18.555	0.324	6.9
SE563100-161500	1985-01-04	3.75	6.028	8.708	0.509	0.625	3.186	0.138	18.556	0.324	6.9
SE563100-161500	1985-01-04	4.50	6.028	8.707	0.509	0.625	3.186	0.138	18.555	0.324	6.9
SE563100-161500	1985-01-04	5.50	6.028	8.705	0.509	0.625	3.186	0.138	18.555	0.324	6.9
SE563100-161500	1985-01-04	6.50	6.028	8.704	0.509	0.625	3.187	0.138	18.555	0.325	6.9
SE563100-161500	1985-01-04	7.50	6.028	8.702	0.509	0.625	3.187	0.138	18.554	0.325	6.9
SE563100-161500	1985-01-04	8.50	6.028	8.701	0.509	0.625	3.187	0.138	18.554	0.325	6.9
SE563100-161500	1985-01-04	9.50	6.029	8.699	0.509	0.625	3.187	0.138	18.553	0.325	6.9
SE563100-161500	1985-01-04	15.50	6.186	8.289	0.518	0.629	3.204	0.124	18.204	0.436	6.9
SE563100-161500	1985-01-04	16.00	6.186	8.289	0.518	0.629	3.204	0.124	18.204	0.436	6.9
SE563100-161500	1985-01-05	0.00	6.063	9.028	0.513	0.626	3.263	0.151	18.540	0.339	6.9
SE563100-161500	1985-01-05	0.25	6.063	9.028	0.513	0.626	3.263	0.151	18.540	0.339	6.9
SE563100-161500	1985-01-05	0.75	6.063	9.024	0.513	0.627	3.263	0.151	18.560	0.346	6.9
SE563100-161500	1985-01-05	1.25	6.063	9.022	0.513	0.627	3.263	0.150	18.559	0.346	6.9
SE563100-161500	1985-01-05	1.75	6.064	9.020	0.513	0.627	3.262	0.150	18.559	0.346	6.9
SE563100-161500	1985-01-05	2.25	6.064	9.019	0.513	0.627	3.262	0.150	18.558	0.346	6.9
SE563100-161500	1985-01-05	2.75	6.064	9.018	0.513	0.627	3.262	0.150	18.558	0.346	6.9
