EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE645950-212650	1985-01-01	0.00	3.000	8.082	0.500	0.619	3.006	0.100	18.403	0.290	6.8
SE645950-212650	1985-01-01	0.25	3.000	8.082	0.500	0.619	3.006	0.100	18.403	0.290	6.8
SE645950-212650	1985-01-01	0.75	3.000	8.075	0.500	0.621	3.006	0.100	18.431	0.295	6.8
SE645950-212650	1985-01-01	1.25	3.000	8.072	0.500	0.621	3.006	0.100	18.431	0.295	6.8
SE645950-212650	1985-01-01	1.75	3.000	8.069	0.500	0.621	3.006	0.100	18.431	0.295	6.8
SE645950-212650	1985-01-01	2.25	3.000	8.068	0.500	0.621	3.006	0.100	18.431	0.295	6.8
SE645950-212650	1985-01-01	2.75	3.000	8.066	0.500	0.621	3.006	0.100	18.431	0.295	6.8
SE645950-212650	1985-01-01	3.25	3.000	8.064	0.500	0.621	3.006	0.100	18.431	0.295	6.8
SE645950-212650	1985-01-01	3.75	3.000	8.063	0.500	0.621	3.007	0.100	18.432	0.295	6.8
SE645950-212650	1985-01-01	4.50	3.000	8.062	0.500	0.621	3.007	0.100	18.432	0.295	6.8
SE645950-212650	1985-01-01	5.50	3.000	8.060	0.500	0.621	3.007	0.100	18.432	0.295	6.8
SE645950-212650	1985-01-01	6.50	3.000	8.058	0.500	0.621	3.007	0.100	18.432	0.295	6.8
SE645950-212650	1985-01-01	7.50	3.000	8.056	0.500	0.621	3.007	0.100	18.433	0.295	6.8
SE645950-212650	1985-01-01	8.50	3.000	8.054	0.500	0.621	3.007	0.100	18.433	0.295	6.8
SE645950-212650	1985-01-01	9.50	3.000	8.053	0.500	0.621	3.007	0.100	18.433	0.295	6.8
SE645950-212650	1985-01-01	28.50	3.000	7.975	0.503	0.623	3.071	0.100	18.491	0.296	6.8
SE645950-212650	1985-01-01	29.00	3.000	7.975	0.503	0.623	3.071	0.100	18.491	0.296	6.8
SE645950-212650	1985-01-02	0.00	3.000	8.263	0.501	0.619	3.031	0.100	18.408	0.275	6.9
SE645950-212650	1985-01-02	0.25	3.000	8.263	0.501	0.619	3.031	0.100	18.408	0.275	6.9
SE645950-212650	1985-01-02	0.75	3.000	8.258	0.501	0.620	3.031	0.100	18.434	0.280	6.9
SE645950-212650	1985-01-02	1.25	3.000	8.255	0.501	0.620	3.031	0.100	18.433	0.280	6.9
SE645950-212650	1985-01-02	1.75	3.000	8.253	0.501	0.620	3.031	0.100	18.434	0.280	6.9
SE645950-212650	1985-01-02	2.25	3.000	8.252	0.501	0.620	3.031	0.100	18.434	0.280	6.9
SE645950-212650	1985-01-02	2.75	3.000	8.251	0.501	0.620	3.031	0.100	18.434	0.280	6.9
SE645950-212650	1985-01-02	3.25	3.000	8.250	0.501	0.620	3.031	0.100	18.434	0.280	6.9
SE645950-212650	1985-01-02	3.75	3.000	8.249	0.501	0.620	3.031	0.100	18.434	0.280	6.9
SE645950-212650	1985-01-02	4.50	3.000	8.248	0.501	0.620	3.031	0.100	18.434	0.280	6.9
SE645950-212650	1985-01-02	5.50	3.000	8.246	0.501	0.620	3.031	0.100	18.434	0.280	6.9
SE645950-212650	1985-01-02	6.50	3.000	8.245	0.501	0.620	3.031	0.100	18.435	0.280	6.9
SE645950-212650	1985-01-02	7.50	3.000	8.244	0.501	0.620	3.032	0.100	18.435	0.280	6.9
SE645950-212650	1985-01-02	8.50	3.000	8.243	0.501	0.620	3.032	0.100	18.435	0.280	6.9
SE645950-212650	1985-01-02	9.50	3.000	8.242	0.501	0.620	3.032	0.100	18.435	0.280	6.9
SE645950-212650	1985-01-02	28.50	3.000	8.230	0.502	0.621	3.045	0.100	18.445	0.280	6.9
SE645950-212650	1985-01-02	29.00	3.000	8.230	0.502	0.621	3.045	0.100	18.445	0.280	6.9
SE645950-212650	1985-01-03	0.00	2.997	8.641	0.489	0.603	3.073	0.105	18.354	0.287	6.9
SE645950-212650	1985-01-03	0.25	2.997	8.641	0.489	0.603	3.073	0.105	18.354	0.287	6.9
SE645950-212650	1985-01-03	0.75	2.997	8.636	0.489	0.604	3.073	0.105	18.377	0.292	6.9
SE645950-212650	1985-01-03	1.25	2.997	8.633	0.489	0.604	3.073	0.105	18.377	0.292	6.9
SE645950-212650	1985-01-03	1.75	2.997	8.631	0.489	0.604	3.073	0.105	18.377	0.292	6.9
