EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE611213-171063	1985-01-01	0.00	4.000	8.039	0.500	0.619	3.008	0.102	18.405	0.290	6.8
SE611213-171063	1985-01-01	0.25	4.000	8.039	0.500	0.619	3.008	0.102	18.405	0.290	6.8
SE611213-171063	1985-01-01	0.75	4.000	8.034	0.500	0.620	3.008	0.101	18.433	0.295	6.8
SE611213-171063	1985-01-01	1.25	4.000	8.032	0.500	0.621	3.008	0.101	18.433	0.295	6.8
SE611213-171063	1985-01-01	1.75	4.000	8.031	0.500	0.621	3.008	0.101	18.433	0.295	6.8
SE611213-171063	1985-01-01	2.25	4.000	8.029	0.500	0.621	3.008	0.101	18.433	0.295	6.8
SE611213-171063	1985-01-01	2.75	4.000	8.028	0.500	0.621	3.008	0.101	18.433	0.295	6.8
SE611213-171063	1985-01-01	3.25	4.000	8.027	0.500	0.621	3.008	0.101	18.433	0.295	6.8
SE611213-171063	1985-01-01	3.75	4.000	8.026	0.500	0.621	3.009	0.101	18.434	0.295	6.8
SE611213-171063	1985-01-01	4.50	4.000	8.025	0.500	0.621	3.009	0.101	18.434	0.295	6.8
SE611213-171063	1985-01-01	5.50	4.000	8.024	0.500	0.621	3.008	0.101	18.434	0.295	6.8
SE611213-171063	1985-01-01	6.50	4.000	8.022	0.500	0.621	3.008	0.101	18.434	0.295	6.8
SE611213-171063	1985-01-01	7.50	4.000	8.021	0.500	0.621	3.009	0.101	18.434	0.295	6.8
SE611213-171063	1985-01-01	8.50	4.000	8.020	0.500	0.621	3.009	0.101	18.435	0.295	6.8
SE611213-171063	1985-01-01	9.50	4.000	8.018	0.500	0.621	3.010	0.101	18.436	0.295	6.8
SE611213-171063	1985-01-01	19.50	4.000	7.978	0.503	0.623	3.064	0.100	18.483	0.296	6.8
