EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE593000-192000	1985-01-01	0.00	4.000	8.005	0.500	0.619	3.005	0.102	18.402	0.290	6.8
SE593000-192000	1985-01-01	0.25	4.000	8.005	0.500	0.619	3.005	0.102	18.402	0.290	6.8
SE593000-192000	1985-01-01	0.75	4.000	8.004	0.500	0.620	3.005	0.102	18.429	0.294	6.8
SE593000-192000	1985-01-01	1.25	4.000	8.004	0.500	0.620	3.005	0.102	18.429	0.294	6.8
SE593000-192000	1985-01-01	1.75	4.000	8.003	0.500	0.620	3.005	0.102	18.429	0.295	6.8
SE593000-192000	1985-01-01	2.25	4.000	8.003	0.500	0.620	3.005	0.102	18.429	0.295	6.8
SE593000-192000	1985-01-01	2.75	4.000	8.003	0.500	0.620	3.004	0.101	18.429	0.295	6.8
SE593000-192000	1985-01-01	3.25	4.000	8.003	0.500	0.620	3.004	0.101	18.429	0.295	6.8
SE593000-192000	1985-01-01	3.75	4.000	8.003	0.500	0.620	3.004	0.101	18.429	0.295	6.8
SE593000-192000	1985-01-01	4.50	4.000	8.003	0.500	0.620	3.004	0.101	18.430	0.295	6.8
SE593000-192000	1985-01-01	5.50	4.000	8.002	0.500	0.620	3.004	0.101	18.430	0.295	6.8
SE593000-192000	1985-01-01	6.50	4.000	8.002	0.500	0.620	3.004	0.101	18.430	0.295	6.8
SE593000-192000	1985-01-01	7.50	4.000	8.002	0.500	0.621	3.004	0.101	18.431	0.295	6.8
SE593000-192000	1985-01-01	8.50	4.000	8.001	0.500	0.621	3.003	0.101	18.431	0.295	6.8
SE593000-192000	1985-01-01	9.50	4.000	8.001	0.500	0.621	3.003	0.101	18.432	0.295	6.8
SE593000-192000	1985-01-01	106.00	4.000	7.993	0.501	0.622	3.021	0.100	18.452	0.297	6.8
SE593000-192000	1985-01-01	108.00	4.000	7.993	0.501	0.622	3.021	0.100	18.452	0.297	6.8
SE593000-192000	1985-01-02	0.00	4.000	8.054	0.500	0.618	3.014	0.103	18.404	0.281	6.8
SE593000-192000	1985-01-02	0.25	4.000	8.054	0.500	0.618	3.014	0.103	18.404	0.281	6.8
SE593000-192000	1985-01-02	0.75	4.000	8.052	0.500	0.620	3.014	0.103	18.431	0.286	6.8
SE593000-192000	1985-01-02	1.25	4.000	8.050	0.500	0.620	3.014	0.103	18.431	0.286	6.8
SE593000-192000	1985-01-02	1.75	4.000	8.049	0.500	0.620	3.014	0.103	18.431	0.286	6.8
SE593000-192000	1985-01-02	2.25	4.000	8.048	0.500	0.620	3.014	0.103	18.431	0.286	6.8
SE593000-192000	1985-01-02	2.75	4.000	8.048	0.500	0.620	3.014	0.103	18.430	0.286	6.8
SE593000-192000	1985-01-02	3.25	4.000	8.047	0.500	0.620	3.013	0.102	18.430	0.286	6.8
SE593000-192000	1985-01-02	3.75	4.000	8.047	0.500	0.620	3.013	0.102	18.431	0.286	6.8
SE593000-192000	1985-01-02	4.50	4.000	8.046	0.500	0.620	3.013	0.102	18.430	0.286	6.8
SE593000-192000	1985-01-02	5.50	4.000	8.045	0.500	0.620	3.013	0.102	18.431	0.286	6.8
SE593000-192000	1985-01-02	6.50	4.000	8.044	0.500	0.620	3.013	0.102	18.431	0.286	6.8
SE593000-192000	1985-01-02	7.50	4.000	8.043	0.500	0.620	3.013	0.102	18.431	0.286	6.8
SE593000-192000	1985-01-02	8.50	4.000	8.043	0.500	0.620	3.013	0.102	18.431	0.286	6.8
SE593000-192000	1985-01-02	9.50	4.000	8.042	0.500	0.620	3.013	0.102	18.431	0.286	6.8
SE593000-192000	1985-01-02	106.00	4.000	7.971	0.504	0.624	3.083	0.100	18.499	0.285	6.8
SE593000-192000	1985-01-02	108.00	4.000	7.971	0.504	0.624	3.083	0.100	18.499	0.285	6.8
SE593000-192000	1985-01-03	0.00	3.999	8.176	0.501	0.618	3.026	0.104	18.404	0.270	6.9
SE593000-192000	1985-01-03	0.25	3.999	8.176	0.501	0.618	3.026	0.104	18.404	0.270	6.9
SE593000-192000	1985-01-03	0.75	3.999	8.171	0.501	0.620	3.026	0.104	18.430	0.274	6.9
SE593000-192000	1985-01-03	1.25	3.999	8.167	0.501	0.620	3.026	0.104	18.430	0.274	6.9
SE593000-192000	1985-01-03	1.75	3.999	8.165	0.501	0.620	3.026	0.104	18.430	0.274	6.9
SE593000-192000	1985-01-03	2.25	3.999	8.164	0.501	0.620	3.026	0.104	18.430	0.274	6.9
SE593000-192000	1985-01-03	2.75	3.999	8.162	0.501	0.620	3.026	0.104	18.430	0.274	6.9
SE593000-192000	1985-01-03	3.25	3.999	8.161	0.501	0.620	3.026	0.104	18.430	0.274	6.9
SE593000-192000	1985-01-03	3.75	3.999	8.160	0.501	0.620	3.026	0.104	18.430	0.274	6.9
SE593000-192000	1985-01-03	4.50	3.999	8.159	0.501	0.620	3.026	0.104	18.430	0.274	6.9
SE593000-192000	1985-01-03	5.50	3.999	8.157	0.501	0.620	3.026	0.104	18.430	0.274	6.9
SE593000-192000	1985-01-03	6.50	3.999	8.156	0.501	0.620	3.026	0.103	18.430	0.274	6.9
SE593000-192000	1985-01-03	7.50	3.999	8.154	0.501	0.620	3.026	0.103	18.430	0.274	6.9
SE593000-192000	1985-01-03	8.50	3.999	8.153	0.501	0.620	3.026	0.103	18.430	0.274	6.9
SE593000-192000	1985-01-03	9.50	3.999	8.152	0.501	0.620	3.026	0.103	18.430	0.274	6.9
SE593000-192000	1985-01-03	106.00	4.000	7.985	0.502	0.623	3.043	0.099	18.473	0.271	6.9
SE593000-192000	1985-01-03	108.00	4.000	7.985	0.502	0.623	3.043	0.099	18.473	0.271	6.9
SE593000-192000	1985-01-04	0.00	3.999	8.357	0.501	0.618	3.039	0.104	18.412	0.257	6.9
SE593000-192000	1985-01-04	0.25	3.999	8.357	0.501	0.618	3.039	0.104	18.412	0.257	6.9
SE593000-192000	1985-01-04	0.75	3.999	8.351	0.501	0.620	3.039	0.104	18.439	0.262	6.9
SE593000-192000	1985-01-04	1.25	3.999	8.347	0.501	0.620	3.039	0.104	18.439	0.262	6.9
SE593000-192000	1985-01-04	1.75	3.999	8.345	0.501	0.620	3.039	0.104	18.439	0.262	6.9
SE593000-192000	1985-01-04	2.25	3.999	8.343	0.501	0.620	3.039	0.104	18.439	0.262	6.9
SE593000-192000	1985-01-04	2.75	3.999	8.342	0.501	0.620	3.039	0.104	18.439	0.262	6.9
SE593000-192000	1985-01-04	3.25	3.999	8.340	0.501	0.620	3.039	0.104	18.438	0.262	6.9
SE593000-192000	1985-01-04	3.75	3.999	8.339	0.501	0.620	3.039	0.104	18.439	0.262	6.9
SE593000-192000	1985-01-04	4.50	3.999	8.338	0.501	0.620	3.039	0.104	18.438	0.262	6.9
SE593000-192000	1985-01-04	5.50	3.999	8.336	0.501	0.620	3.039	0.104	18.438	0.262	6.9
SE593000-192000	1985-01-04	6.50	3.999	8.335	0.501	0.620	3.039	0.104	18.438	0.262	6.9
SE593000-192000	1985-01-04	7.50	3.999	8.334	0.501	0.620	3.039	0.104	18.438	0.262	6.9
SE593000-192000	1985-01-04	8.50	3.999	8.332	0.501	0.620	3.039	0.104	18.439	0.262	6.9
SE593000-192000	1985-01-04	9.50	3.999	8.331	0.501	0.620	3.039	0.104	18.439	0.262	6.9
SE593000-192000	1985-01-04	106.00	4.019	8.393	0.500	0.618	3.067	0.105	18.427	0.273	6.9
SE593000-192000	1985-01-04	108.00	4.019	8.393	0.500	0.618	3.067	0.105	18.427	0.273	6.9
SE593000-192000	1985-01-05	0.00	3.999	8.525	0.502	0.618	3.052	0.105	18.416	0.246	6.9
SE593000-192000	1985-01-05	0.25	3.999	8.525	0.502	0.618	3.052	0.105	18.416	0.246	6.9
SE593000-192000	1985-01-05	0.75	3.999	8.520	0.502	0.620	3.052	0.105	18.442	0.250	6.9
SE593000-192000	1985-01-05	1.25	3.999	8.517	0.502	0.620	3.052	0.105	18.442	0.250	6.9
SE593000-192000	1985-01-05	1.75	3.999	8.515	0.502	0.620	3.052	0.105	18.442	0.250	6.9
SE593000-192000	1985-01-05	2.25	3.999	8.513	0.502	0.620	3.051	0.105	18.442	0.250	6.9
SE593000-192000	1985-01-05	2.75	3.999	8.512	0.502	0.620	3.051	0.105	18.442	0.250	6.9
SE593000-192000	1985-01-05	3.25	3.999	8.511	0.502	0.620	3.051	0.105	18.442	0.250	6.9
SE593000-192000	1985-01-05	3.75	3.999	8.510	0.502	0.620	3.051	0.105	18.442	0.251	6.9
SE593000-192000	1985-01-05	4.50	3.999	8.508	0.502	0.620	3.051	0.105	18.442	0.251	6.9
SE593000-192000	1985-01-05	5.50	3.999	8.507	0.502	0.620	3.051	0.105	18.442	0.251	6.9
SE593000-192000	1985-01-05	6.50	3.999	8.505	0.502	0.620	3.051	0.105	18.442	0.251	6.9
SE593000-192000	1985-01-05	7.50	3.999	8.504	0.502	0.620	3.051	0.105	18.442	0.251	6.9
SE593000-192000	1985-01-05	8.50	3.999	8.503	0.502	0.620	3.051	0.105	18.442	0.251	6.9
SE593000-192000	1985-01-05	9.50	3.999	8.502	0.502	0.620	3.051	0.105	18.442	0.251	6.9
SE593000-192000	1985-01-05	106.00	4.047	8.535	0.497	0.614	3.098	0.105	18.395	0.276	6.9
SE593000-192000	1985-01-05	108.00	4.047	8.535	0.497	0.614	3.098	0.105	18.395	0.276	6.9
SE593000-192000	1985-01-06	0.00	3.999	8.579	0.502	0.617	3.062	0.108	18.414	0.239	6.9
SE593000-192000	1985-01-06	0.25	3.999	8.579	0.502	0.617	3.062	0.108	18.414	0.239	6.9
SE593000-192000	1985-01-06	0.75	3.999	8.575	0.502	0.619	3.062	0.108	18.437	0.243	6.9
SE593000-192000	1985-01-06	1.25	3.999	8.573	0.502	0.619	3.063	0.108	18.437	0.243	6.9
SE593000-192000	1985-01-06	1.75	3.999	8.571	0.502	0.619	3.062	0.108	18.437	0.243	6.9
SE593000-192000	1985-01-06	2.25	3.999	8.570	0.502	0.619	3.062	0.108	18.437	0.243	6.9
SE593000-192000	1985-01-06	2.75	3.999	8.569	0.502	0.619	3.062	0.108	18.437	0.243	6.9
SE593000-192000	1985-01-06	3.25	3.999	8.568	0.502	0.619	3.062	0.108	18.437	0.243	6.9
SE593000-192000	1985-01-06	3.75	3.999	8.567	0.502	0.619	3.062	0.108	18.437	0.243	6.9
SE593000-192000	1985-01-06	4.50	3.999	8.566	0.502	0.619	3.062	0.108	18.437	0.243	6.9
SE593000-192000	1985-01-06	5.50	3.999	8.564	0.502	0.619	3.062	0.108	18.437	0.243	6.9
SE593000-192000	1985-01-06	6.50	3.999	8.562	0.502	0.619	3.062	0.108	18.437	0.243	6.9
SE593000-192000	1985-01-06	7.50	3.999	8.560	0.502	0.619	3.062	0.108	18.437	0.243	6.9
SE593000-192000	1985-01-06	8.50	3.999	8.558	0.502	0.619	3.062	0.107	18.437	0.243	6.9
SE593000-192000	1985-01-06	9.50	3.999	8.556	0.502	0.619	3.062	0.107	18.438	0.243	6.9
SE593000-192000	1985-01-06	106.00	4.261	8.485	0.475	0.585	3.307	0.103	18.154	0.365	6.9
SE593000-192000	1985-01-06	108.00	4.261	8.485	0.475	0.585	3.307	0.103	18.154	0.365	6.9
SE593000-192000	1985-01-07	0.00	4.000	8.727	0.502	0.617	3.074	0.109	18.418	0.228	6.9
SE593000-192000	1985-01-07	0.25	4.000	8.727	0.502	0.617	3.074	0.109	18.418	0.228	6.9
SE593000-192000	1985-01-07	0.75	4.000	8.722	0.502	0.619	3.074	0.109	18.442	0.232	6.9
SE593000-192000	1985-01-07	1.25	4.000	8.719	0.502	0.619	3.074	0.109	18.442	0.232	6.9
SE593000-192000	1985-01-07	1.75	4.000	8.717	0.502	0.619	3.074	0.109	18.442	0.232	6.9
SE593000-192000	1985-01-07	2.25	4.000	8.715	0.502	0.619	3.074	0.109	18.442	0.232	6.9
SE593000-192000	1985-01-07	2.75	4.000	8.714	0.502	0.619	3.074	0.109	18.441	0.232	6.9
SE593000-192000	1985-01-07	3.25	4.000	8.713	0.502	0.619	3.074	0.109	18.441	0.232	6.9
SE593000-192000	1985-01-07	3.75	4.000	8.711	0.502	0.619	3.074	0.109	18.441	0.232	6.9
SE593000-192000	1985-01-07	4.50	4.000	8.710	0.502	0.619	3.074	0.108	18.441	0.232	6.9
SE593000-192000	1985-01-07	5.50	4.000	8.708	0.502	0.619	3.074	0.108	18.441	0.232	6.9
SE593000-192000	1985-01-07	6.50	4.000	8.707	0.502	0.619	3.074	0.108	18.441	0.232	6.9
SE593000-192000	1985-01-07	7.50	4.000	8.705	0.502	0.619	3.074	0.108	18.441	0.232	6.9
SE593000-192000	1985-01-07	8.50	4.000	8.704	0.502	0.619	3.074	0.108	18.441	0.232	6.9
SE593000-192000	1985-01-07	9.50	4.000	8.703	0.502	0.619	3.074	0.108	18.441	0.232	6.9
SE593000-192000	1985-01-07	106.00	4.415	8.600	0.460	0.564	3.464	0.104	17.988	0.422	6.9
SE593000-192000	1985-01-07	108.00	4.415	8.600	0.460	0.564	3.464	0.104	17.988	0.422	6.9
SE593000-192000	1985-01-08	0.00	4.000	8.754	0.502	0.616	3.087	0.114	18.416	0.221	7.0
SE593000-192000	1985-01-08	0.25	4.000	8.754	0.502	0.616	3.087	0.114	18.416	0.221	7.0
SE593000-192000	1985-01-08	0.75	4.000	8.754	0.502	0.617	3.087	0.114	18.434	0.225	7.0
SE593000-192000	1985-01-08	1.25	4.000	8.754	0.502	0.617	3.086	0.113	18.434	0.225	7.0
SE593000-192000	1985-01-08	1.75	4.000	8.754	0.502	0.617	3.086	0.113	18.434	0.226	7.0
SE593000-192000	1985-01-08	2.25	4.000	8.754	0.502	0.617	3.085	0.113	18.434	0.226	7.0
SE593000-192000	1985-01-08	2.75	4.000	8.754	0.502	0.617	3.085	0.112	18.434	0.226	7.0
SE593000-192000	1985-01-08	3.25	4.000	8.754	0.502	0.617	3.084	0.112	18.435	0.226	7.0
SE593000-192000	1985-01-08	3.75	4.000	8.754	0.502	0.617	3.084	0.111	18.436	0.227	7.0
SE593000-192000	1985-01-08	4.50	4.000	8.753	0.502	0.618	3.083	0.111	18.437	0.227	7.0
SE593000-192000	1985-01-08	5.50	4.000	8.752	0.502	0.618	3.081	0.110	18.439	0.228	7.0
SE593000-192000	1985-01-08	6.50	4.000	8.752	0.502	0.618	3.081	0.109	18.440	0.228	7.0
SE593000-192000	1985-01-08	7.50	4.000	8.750	0.502	0.618	3.081	0.109	18.441	0.228	7.0
SE593000-192000	1985-01-08	8.50	4.000	8.749	0.502	0.618	3.081	0.109	18.441	0.228	7.0
SE593000-192000	1985-01-08	9.50	4.000	8.747	0.502	0.618	3.082	0.109	18.442	0.227	7.0
SE593000-192000	1985-01-08	106.00	4.673	8.668	0.431	0.527	3.713	0.103	17.676	0.521	7.0
SE593000-192000	1985-01-08	108.00	4.673	8.668	0.431	0.527	3.713	0.103	17.676	0.521	7.0
