EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE560780-153500	1985-01-01	0.00	6.000	8.059	0.500	0.619	3.008	0.103	18.409	0.290	6.8
SE560780-153500	1985-01-01	0.25	6.000	8.059	0.500	0.619	3.008	0.103	18.409	0.290	6.8
SE560780-153500	1985-01-01	0.75	6.000	8.054	0.500	0.621	3.008	0.103	18.437	0.295	6.8
SE560780-153500	1985-01-01	1.25	6.000	8.051	0.500	0.621	3.008	0.103	18.436	0.295	6.8
SE560780-153500	1985-01-01	1.75	6.000	8.049	0.500	0.621	3.008	0.103	18.436	0.295	6.8
SE560780-153500	1985-01-01	2.25	6.000	8.048	0.500	0.621	3.008	0.103	18.436	0.295	6.8
SE560780-153500	1985-01-01	2.75	6.000	8.047	0.501	0.621	3.008	0.103	18.436	0.295	6.8
SE560780-153500	1985-01-01	3.25	6.000	8.046	0.501	0.621	3.008	0.102	18.436	0.295	6.8
SE560780-153500	1985-01-01	3.75	6.000	8.045	0.501	0.621	3.008	0.102	18.437	0.295	6.8
SE560780-153500	1985-01-01	4.50	6.000	8.044	0.501	0.621	3.008	0.102	18.436	0.295	6.8
SE560780-153500	1985-01-01	5.50	6.000	8.042	0.501	0.621	3.008	0.102	18.437	0.295	6.8
SE560780-153500	1985-01-01	6.50	6.000	8.041	0.501	0.621	3.008	0.102	18.437	0.295	6.8
SE560780-153500	1985-01-01	7.50	6.000	8.040	0.501	0.621	3.009	0.102	18.437	0.295	6.8
SE560780-153500	1985-01-01	8.50	6.000	8.039	0.501	0.621	3.009	0.102	18.437	0.295	6.8
SE560780-153500	1985-01-01	9.50	6.000	8.038	0.501	0.621	3.009	0.102	18.438	0.295	6.8
SE560780-153500	1985-01-01	24.50	6.000	7.976	0.506	0.626	3.068	0.100	18.488	0.296	6.8
SE560780-153500	1985-01-01	25.00	6.000	7.976	0.506	0.626	3.068	0.100	18.488	0.296	6.8
SE560780-153500	1985-01-02	0.00	6.000	8.094	0.502	0.620	3.032	0.109	18.428	0.290	6.9
