EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE643550-211920	1985-01-01	0.00	3.000	8.077	0.501	0.619	3.018	0.100	18.408	0.289	6.8
SE643550-211920	1985-01-01	0.25	3.000	8.077	0.501	0.619	3.018	0.100	18.408	0.289	6.8
SE643550-211920	1985-01-01	0.75	3.000	8.073	0.501	0.621	3.018	0.100	18.435	0.293	6.8
SE643550-211920	1985-01-01	1.25	3.000	8.070	0.501	0.621	3.018	0.100	18.435	0.293	6.8
SE643550-211920	1985-01-01	1.75	3.000	8.068	0.501	0.621	3.018	0.100	18.435	0.293	6.8
SE643550-211920	1985-01-01	2.25	3.000	8.067	0.501	0.621	3.018	0.100	18.436	0.293	6.8
SE643550-211920	1985-01-01	2.75	3.000	8.066	0.501	0.621	3.019	0.100	18.436	0.293	6.8
SE643550-211920	1985-01-01	3.25	3.000	8.065	0.501	0.621	3.019	0.100	18.436	0.293	6.8
SE643550-211920	1985-01-01	3.75	3.000	8.063	0.501	0.621	3.021	0.100	18.439	0.293	6.8
SE643550-211920	1985-01-01	4.50	3.000	8.063	0.501	0.621	3.020	0.100	18.437	0.293	6.8
SE643550-211920	1985-01-01	5.50	3.000	8.061	0.501	0.621	3.020	0.100	18.437	0.293	6.8
SE643550-211920	1985-01-01	6.50	3.000	8.060	0.501	0.621	3.020	0.100	18.438	0.294	6.8
SE643550-211920	1985-01-01	7.50	3.000	8.059	0.501	0.621	3.020	0.100	18.438	0.294	6.8
SE643550-211920	1985-01-01	8.50	3.000	8.057	0.501	0.621	3.021	0.100	18.439	0.294	6.8
SE643550-211920	1985-01-01	9.50	3.000	8.055	0.501	0.621	3.022	0.100	18.440	0.294	6.8
SE643550-211920	1985-01-01	12.50	3.000	8.038	0.502	0.621	3.037	0.100	18.451	0.294	6.8
SE643550-211920	1985-01-01	13.00	3.000	8.038	0.502	0.621	3.037	0.100	18.451	0.294	6.8
SE643550-211920	1985-01-02	0.00	3.000	8.417	0.503	0.619	3.073	0.102	18.425	0.269	6.9
SE643550-211920	1985-01-02	0.25	3.000	8.417	0.503	0.619	3.073	0.102	18.425	0.269	6.9
SE643550-211920	1985-01-02	0.75	3.000	8.411	0.503	0.620	3.073	0.102	18.444	0.273	6.9
SE643550-211920	1985-01-02	1.25	3.000	8.408	0.503	0.620	3.072	0.102	18.444	0.273	6.9
SE643550-211920	1985-01-02	1.75	3.000	8.406	0.503	0.620	3.073	0.102	18.445	0.273	6.9
SE643550-211920	1985-01-02	2.25	3.000	8.405	0.503	0.620	3.073	0.102	18.445	0.273	6.9
SE643550-211920	1985-01-02	2.75	3.000	8.403	0.503	0.620	3.073	0.102	18.445	0.273	6.9
SE643550-211920	1985-01-02	3.25	3.000	8.402	0.503	0.620	3.073	0.102	18.445	0.273	6.9
SE643550-211920	1985-01-02	3.75	3.000	8.400	0.503	0.620	3.075	0.102	18.447	0.273	6.9
SE643550-211920	1985-01-02	4.50	3.000	8.399	0.503	0.620	3.074	0.102	18.446	0.273	6.9
SE643550-211920	1985-01-02	5.50	3.000	8.398	0.503	0.620	3.074	0.102	18.446	0.273	6.9
SE643550-211920	1985-01-02	6.50	3.000	8.396	0.503	0.620	3.074	0.102	18.446	0.273	6.9
SE643550-211920	1985-01-02	7.50	3.000	8.395	0.503	0.620	3.074	0.102	18.446	0.273	6.9
SE643550-211920	1985-01-02	8.50	3.000	8.393	0.503	0.620	3.075	0.102	18.447	0.274	6.9
SE643550-211920	1985-01-02	9.50	3.000	8.392	0.503	0.620	3.075	0.102	18.448	0.274	6.9
SE643550-211920	1985-01-02	12.50	3.000	8.384	0.504	0.621	3.083	0.102	18.452	0.274	6.9
SE643550-211920	1985-01-02	13.00	3.000	8.384	0.504	0.621	3.083	0.102	18.452	0.274	6.9
SE643550-211920	1985-01-03	0.00	2.994	9.007	0.505	0.619	3.141	0.111	18.486	0.246	7.0
SE643550-211920	1985-01-03	0.25	2.994	9.007	0.505	0.619	3.141	0.111	18.486	0.246	7.0
SE643550-211920	1985-01-03	0.75	2.994	9.007	0.505	0.620	3.141	0.111	18.502	0.250	7.0
SE643550-211920	1985-01-03	1.25	2.994	9.007	0.505	0.620	3.141	0.111	18.502	0.250	7.0
SE643550-211920	1985-01-03	1.75	2.994	9.006	0.505	0.620	3.141	0.111	18.502	0.250	7.0
SE643550-211920	1985-01-03	2.25	2.994	9.006	0.505	0.620	3.141	0.111	18.502	0.250	7.0
SE643550-211920	1985-01-03	2.75	2.994	9.006	0.505	0.620	3.141	0.111	18.502	0.250	7.0
SE643550-211920	1985-01-03	3.25	2.994	9.006	0.505	0.620	3.141	0.110	18.503	0.250	7.0
SE643550-211920	1985-01-03	3.75	2.994	9.005	0.506	0.620	3.143	0.110	18.504	0.250	7.0
SE643550-211920	1985-01-03	4.50	2.994	9.005	0.505	0.620	3.142	0.110	18.503	0.250	7.0
SE643550-211920	1985-01-03	5.50	2.994	9.004	0.505	0.620	3.142	0.110	18.503	0.250	7.0
SE643550-211920	1985-01-03	6.50	2.994	9.004	0.505	0.620	3.142	0.111	18.503	0.250	7.0
SE643550-211920	1985-01-03	7.50	2.994	9.003	0.505	0.620	3.142	0.111	18.504	0.250	7.0
SE643550-211920	1985-01-03	8.50	2.994	9.002	0.505	0.620	3.142	0.111	18.504	0.250	7.0
SE643550-211920	1985-01-03	9.50	2.994	9.000	0.505	0.620	3.142	0.111	18.505	0.250	7.0
SE643550-211920	1985-01-03	12.50	2.984	8.893	0.504	0.621	3.133	0.119	18.545	0.254	7.0
SE643550-211920	1985-01-03	13.00	2.984	8.893	0.504	0.621	3.133	0.119	18.545	0.254	7.0
SE643550-211920	1985-01-04	0.00	2.934	8.972	0.500	0.611	3.218	0.158	18.595	0.216	7.0
SE643550-211920	1985-01-04	0.25	2.934	8.972	0.500	0.611	3.218	0.158	18.595	0.216	7.0
SE643550-211920	1985-01-04	0.75	2.931	8.972	0.500	0.612	3.219	0.160	18.616	0.219	7.0
SE643550-211920	1985-01-04	1.25	2.940	8.972	0.501	0.613	3.215	0.154	18.608	0.220	7.0
SE643550-211920	1985-01-04	1.75	2.962	8.974	0.504	0.616	3.206	0.138	18.587	0.225	7.0
SE643550-211920	1985-01-04	2.25	2.974	8.975	0.505	0.619	3.202	0.128	18.575	0.228	7.0
SE643550-211920	1985-01-04	2.75	2.982	8.976	0.506	0.620	3.202	0.123	18.569	0.230	7.0
SE643550-211920	1985-01-04	3.25	2.986	8.976	0.507	0.621	3.205	0.119	18.568	0.231	7.0
SE643550-211920	1985-01-04	3.75	2.988	8.974	0.508	0.621	3.210	0.117	18.571	0.232	7.0
SE643550-211920	1985-01-04	4.50	2.990	8.974	0.508	0.622	3.211	0.115	18.571	0.234	7.0
SE643550-211920	1985-01-04	5.50	2.991	8.973	0.508	0.622	3.213	0.114	18.573	0.234	7.0
SE643550-211920	1985-01-04	6.50	2.991	8.972	0.508	0.622	3.215	0.114	18.575	0.235	7.0
SE643550-211920	1985-01-04	7.50	2.991	8.972	0.508	0.623	3.216	0.114	18.576	0.235	7.0
SE643550-211920	1985-01-04	8.50	2.991	8.971	0.508	0.623	3.218	0.114	18.578	0.235	7.0
SE643550-211920	1985-01-04	9.50	2.991	8.970	0.509	0.623	3.219	0.114	18.579	0.235	7.0
SE643550-211920	1985-01-04	12.50	2.991	8.966	0.509	0.623	3.230	0.114	18.587	0.235	7.0
SE643550-211920	1985-01-04	13.00	2.991	8.966	0.509	0.623	3.230	0.114	18.587	0.235	7.0
SE643550-211920	1985-01-05	0.00	2.693	9.005	0.471	0.573	3.368	0.312	18.767	0.175	7.0
SE643550-211920	1985-01-05	0.25	2.693	9.005	0.471	0.573	3.368	0.312	18.767	0.175	7.0
SE643550-211920	1985-01-05	0.75	2.689	9.006	0.470	0.574	3.370	0.314	18.793	0.177	7.0
SE643550-211920	1985-01-05	1.25	2.763	8.991	0.479	0.586	3.338	0.268	18.757	0.185	7.0
