EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE573940-163560	1985-01-01	0.00	6.000	8.001	0.502	0.619	3.030	0.112	18.416	0.285	6.9
SE573940-163560	1985-01-01	0.25	6.000	8.001	0.502	0.619	3.030	0.112	18.416	0.285	6.9
SE573940-163560	1985-01-01	0.75	6.000	8.000	0.502	0.620	3.029	0.110	18.437	0.290	6.9
SE573940-163560	1985-01-01	1.25	6.000	7.999	0.502	0.620	3.028	0.109	18.437	0.290	6.9
SE573940-163560	1985-01-01	1.75	6.000	7.998	0.502	0.621	3.027	0.108	18.437	0.291	6.9
SE573940-163560	1985-01-01	2.25	6.000	7.997	0.502	0.621	3.026	0.106	18.439	0.292	6.9
SE573940-163560	1985-01-01	2.75	6.000	7.995	0.502	0.621	3.024	0.104	18.442	0.294	6.9
SE573940-163560	1985-01-01	3.25	6.000	7.993	0.502	0.622	3.021	0.100	18.448	0.296	6.9
SE573940-163560	1985-01-01	3.75	6.000	7.993	0.502	0.622	3.020	0.100	18.451	0.296	6.9
SE573940-163560	1985-01-01	4.50	6.000	7.995	0.501	0.622	3.015	0.100	18.447	0.296	6.9
SE573940-163560	1985-01-01	5.50	6.000	7.996	0.501	0.622	3.013	0.100	18.446	0.296	6.9
SE573940-163560	1985-01-01	6.50	6.000	7.995	0.501	0.622	3.013	0.100	18.446	0.296	6.9
SE573940-163560	1985-01-01	7.50	6.000	7.995	0.501	0.622	3.014	0.100	18.447	0.296	6.9
SE573940-163560	1985-01-01	8.50	6.000	7.995	0.501	0.622	3.015	0.100	18.448	0.296	6.9
SE573940-163560	1985-01-01	9.50	6.000	7.995	0.501	0.622	3.015	0.100	18.448	0.296	6.9
SE573940-163560	1985-01-01	15.50	6.000	7.979	0.505	0.625	3.059	0.100	18.478	0.296	6.9
SE573940-163560	1985-01-01	16.00	6.000	7.979	0.505	0.625	3.059	0.100	18.478	0.296	6.9
SE573940-163560	1985-01-02	0.00	6.000	8.034	0.505	0.622	3.082	0.119	18.462	0.286	6.9
SE573940-163560	1985-01-02	0.25	6.000	8.034	0.505	0.622	3.082	0.119	18.462	0.286	6.9
SE573940-163560	1985-01-02	0.75	6.000	8.033	0.505	0.623	3.081	0.118	18.481	0.290	6.9
SE573940-163560	1985-01-02	1.25	6.000	8.031	0.505	0.623	3.081	0.118	18.480	0.290	6.9
SE573940-163560	1985-01-02	1.75	6.000	8.030	0.506	0.623	3.081	0.118	18.480	0.290	6.9
