EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE647260-212660	1985-01-01	0.00	3.000	8.084	0.500	0.619	3.008	0.100	18.404	0.290	6.8
SE647260-212660	1985-01-01	0.25	3.000	8.084	0.500	0.619	3.008	0.100	18.404	0.290	6.8
SE647260-212660	1985-01-01	0.75	3.000	8.078	0.500	0.621	3.008	0.100	18.432	0.295	6.8
SE647260-212660	1985-01-01	1.25	3.000	8.075	0.500	0.621	3.008	0.100	18.432	0.295	6.8
SE647260-212660	1985-01-01	1.75	3.000	8.072	0.500	0.621	3.008	0.100	18.432	0.295	6.8
SE647260-212660	1985-01-01	2.25	3.000	8.070	0.500	0.621	3.008	0.100	18.432	0.295	6.8
SE647260-212660	1985-01-01	2.75	3.000	8.069	0.500	0.621	3.008	0.100	18.432	0.295	6.8
SE647260-212660	1985-01-01	3.25	3.000	8.067	0.500	0.621	3.008	0.100	18.432	0.295	6.8
SE647260-212660	1985-01-01	3.75	3.000	8.066	0.500	0.621	3.008	0.100	18.433	0.295	6.8
SE647260-212660	1985-01-01	4.50	3.000	8.065	0.500	0.621	3.008	0.100	18.433	0.295	6.8
SE647260-212660	1985-01-01	5.50	3.000	8.063	0.500	0.621	3.008	0.100	18.433	0.295	6.8
SE647260-212660	1985-01-01	6.50	3.000	8.061	0.500	0.621	3.008	0.100	18.433	0.295	6.8
SE647260-212660	1985-01-01	7.50	3.000	8.059	0.500	0.621	3.009	0.100	18.434	0.295	6.8
SE647260-212660	1985-01-01	8.50	3.000	8.058	0.500	0.621	3.009	0.100	18.434	0.295	6.8
SE647260-212660	1985-01-01	9.50	3.000	8.056	0.500	0.621	3.009	0.100	18.434	0.295	6.8
SE647260-212660	1985-01-01	25.50	3.000	7.976	0.503	0.623	3.069	0.100	18.488	0.296	6.8
SE647260-212660	1985-01-01	26.00	3.000	7.976	0.503	0.623	3.069	0.100	18.488	0.296	6.8
SE647260-212660	1985-01-02	0.00	3.000	8.355	0.502	0.619	3.036	0.101	18.411	0.275	6.9
SE647260-212660	1985-01-02	0.25	3.000	8.355	0.502	0.619	3.036	0.101	18.411	0.275	6.9
SE647260-212660	1985-01-02	0.75	3.000	8.349	0.502	0.620	3.036	0.101	18.435	0.279	6.9
SE647260-212660	1985-01-02	1.25	3.000	8.346	0.502	0.620	3.035	0.101	18.435	0.279	6.9
SE647260-212660	1985-01-02	1.75	3.000	8.343	0.502	0.620	3.035	0.101	18.435	0.279	6.9
SE647260-212660	1985-01-02	2.25	3.000	8.342	0.502	0.620	3.035	0.101	18.435	0.279	6.9
SE647260-212660	1985-01-02	2.75	3.000	8.340	0.502	0.620	3.036	0.101	18.435	0.279	6.9
SE647260-212660	1985-01-02	3.25	3.000	8.339	0.502	0.620	3.036	0.101	18.435	0.279	6.9
SE647260-212660	1985-01-02	3.75	3.000	8.338	0.502	0.620	3.036	0.101	18.436	0.279	6.9
SE647260-212660	1985-01-02	4.50	3.000	8.337	0.502	0.620	3.036	0.101	18.436	0.279	6.9
SE647260-212660	1985-01-02	5.50	3.000	8.335	0.502	0.620	3.036	0.101	18.436	0.279	6.9
SE647260-212660	1985-01-02	6.50	3.000	8.334	0.502	0.620	3.036	0.101	18.436	0.279	6.9
SE647260-212660	1985-01-02	7.50	3.000	8.333	0.502	0.620	3.036	0.101	18.436	0.279	6.9
SE647260-212660	1985-01-02	8.50	3.000	8.332	0.502	0.620	3.036	0.101	18.436	0.279	6.9
SE647260-212660	1985-01-02	9.50	3.000	8.331	0.502	0.620	3.036	0.101	18.436	0.279	6.9
SE647260-212660	1985-01-02	25.50	3.000	8.318	0.502	0.621	3.048	0.101	18.444	0.280	6.9
SE647260-212660	1985-01-02	26.00	3.000	8.318	0.502	0.621	3.048	0.101	18.444	0.280	6.9
SE647260-212660	1985-01-03	0.00	3.009	8.829	0.494	0.608	3.081	0.101	18.372	0.281	6.9
SE647260-212660	1985-01-03	0.25	3.009	8.829	0.494	0.608	3.081	0.101	18.372	0.281	6.9
SE647260-212660	1985-01-03	0.75	3.009	8.823	0.494	0.610	3.081	0.101	18.393	0.285	6.9
SE647260-212660	1985-01-03	1.25	3.009	8.821	0.494	0.610	3.081	0.101	18.393	0.285	6.9
SE647260-212660	1985-01-03	1.75	3.009	8.819	0.494	0.610	3.081	0.101	18.393	0.285	6.9
