EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE583718-161687	1985-01-01	0.00	6.000	8.003	0.501	0.619	3.016	0.103	18.409	0.289	6.8
SE583718-161687	1985-01-01	0.25	6.000	8.003	0.501	0.619	3.016	0.103	18.409	0.289	6.8
SE583718-161687	1985-01-01	0.75	6.000	8.002	0.501	0.621	3.015	0.103	18.435	0.293	6.8
SE583718-161687	1985-01-01	1.25	6.000	8.002	0.501	0.621	3.015	0.103	18.435	0.293	6.8
SE583718-161687	1985-01-01	1.75	6.000	8.001	0.501	0.621	3.015	0.103	18.435	0.294	6.8
SE583718-161687	1985-01-01	2.25	6.000	8.001	0.501	0.621	3.015	0.103	18.435	0.294	6.8
SE583718-161687	1985-01-01	2.75	6.000	8.001	0.501	0.621	3.015	0.103	18.435	0.294	6.8
SE583718-161687	1985-01-01	3.25	6.000	8.001	0.501	0.621	3.014	0.102	18.435	0.294	6.8
SE583718-161687	1985-01-01	3.75	6.000	8.000	0.501	0.621	3.016	0.102	18.437	0.294	6.8
SE583718-161687	1985-01-01	4.50	6.000	8.000	0.501	0.621	3.014	0.102	18.436	0.294	6.8
SE583718-161687	1985-01-01	5.50	6.000	8.000	0.501	0.621	3.014	0.102	18.436	0.294	6.8
SE583718-161687	1985-01-01	6.50	6.000	7.999	0.501	0.621	3.014	0.102	18.437	0.294	6.8
SE583718-161687	1985-01-01	7.50	6.000	7.999	0.501	0.621	3.014	0.101	18.439	0.295	6.8
SE583718-161687	1985-01-01	8.50	6.000	7.998	0.501	0.621	3.014	0.101	18.441	0.295	6.8
SE583718-161687	1985-01-01	9.50	6.000	7.996	0.501	0.622	3.013	0.100	18.443	0.296	6.8
SE583718-161687	1985-01-01	23.50	6.000	7.977	0.506	0.626	3.065	0.100	18.485	0.296	6.8
SE583718-161687	1985-01-01	24.00	6.000	7.977	0.506	0.626	3.065	0.100	18.485	0.296	6.8
SE583718-161687	1985-01-02	0.00	6.000	8.081	0.504	0.621	3.056	0.108	18.434	0.283	6.9
SE583718-161687	1985-01-02	0.25	6.000	8.081	0.504	0.621	3.056	0.108	18.434	0.283	6.9
SE583718-161687	1985-01-02	0.75	6.000	8.079	0.504	0.622	3.056	0.108	18.456	0.288	6.9
SE583718-161687	1985-01-02	1.25	6.000	8.077	0.504	0.622	3.056	0.108	18.456	0.288	6.9
SE583718-161687	1985-01-02	1.75	6.000	8.076	0.504	0.622	3.056	0.108	18.456	0.288	6.9
SE583718-161687	1985-01-02	2.25	6.000	8.075	0.504	0.622	3.056	0.107	18.456	0.288	6.9
SE583718-161687	1985-01-02	2.75	6.000	8.075	0.504	0.622	3.056	0.107	18.456	0.288	6.9
SE583718-161687	1985-01-02	3.25	6.000	8.074	0.504	0.622	3.055	0.107	18.455	0.288	6.9
SE583718-161687	1985-01-02	3.75	6.000	8.073	0.504	0.623	3.057	0.107	18.457	0.288	6.9
SE583718-161687	1985-01-02	4.50	6.000	8.072	0.504	0.622	3.055	0.107	18.456	0.288	6.9
SE583718-161687	1985-01-02	5.50	6.000	8.072	0.504	0.622	3.055	0.107	18.455	0.288	6.9
SE583718-161687	1985-01-02	6.50	6.000	8.071	0.504	0.623	3.055	0.107	18.456	0.288	6.9
SE583718-161687	1985-01-02	7.50	6.000	8.070	0.504	0.623	3.056	0.107	18.456	0.288	6.9
SE583718-161687	1985-01-02	8.50	6.000	8.069	0.504	0.623	3.056	0.107	18.456	0.288	6.9
SE583718-161687	1985-01-02	9.50	6.000	8.068	0.504	0.623	3.056	0.107	18.456	0.288	6.9
SE583718-161687	1985-01-02	23.50	6.000	7.938	0.517	0.636	3.186	0.101	18.596	0.286	6.9
SE583718-161687	1985-01-02	24.00	6.000	7.938	0.517	0.636	3.186	0.101	18.596	0.286	6.9
SE583718-161687	1985-01-03	0.00	5.261	8.741	0.534	0.679	4.744	0.212	20.605	0.240	5.7
SE583718-161687	1985-01-03	0.25	5.261	8.741	0.534	0.679	4.744	0.212	20.605	0.240	5.7
SE583718-161687	1985-01-03	0.75	5.261	8.735	0.534	0.691	4.744	0.212	20.801	0.244	5.7
SE583718-161687	1985-01-03	1.25	5.266	8.730	0.534	0.691	4.733	0.211	20.785	0.245	5.7
SE583718-161687	1985-01-03	1.75	5.272	8.726	0.534	0.690	4.722	0.210	20.769	0.245	5.7
SE583718-161687	1985-01-03	2.25	5.277	8.721	0.534	0.690	4.711	0.210	20.753	0.245	5.7
SE583718-161687	1985-01-03	2.75	5.283	8.716	0.533	0.689	4.698	0.209	20.736	0.245	5.7
SE583718-161687	1985-01-03	3.25	5.290	8.709	0.533	0.689	4.682	0.208	20.715	0.246	5.7
SE583718-161687	1985-01-03	3.75	5.300	8.701	0.533	0.688	4.662	0.207	20.688	0.246	5.7
SE583718-161687	1985-01-03	4.50	5.324	8.681	0.532	0.686	4.610	0.203	20.621	0.247	5.7
SE583718-161687	1985-01-03	5.50	5.434	8.600	0.528	0.679	4.381	0.190	20.336	0.253	5.7
SE583718-161687	1985-01-03	6.50	5.797	8.352	0.514	0.652	3.558	0.137	19.288	0.269	5.7
SE583718-161687	1985-01-03	7.50	5.905	8.313	0.509	0.638	3.297	0.121	18.872	0.275	5.7
SE583718-161687	1985-01-03	8.50	5.951	8.310	0.507	0.631	3.184	0.114	18.674	0.277	5.7
SE583718-161687	1985-01-03	9.50	5.969	8.210	0.507	0.630	3.152	0.111	18.623	0.277	5.7
SE583718-161687	1985-01-03	23.50	6.000	7.948	0.526	0.644	3.291	0.103	18.682	0.273	5.7
SE583718-161687	1985-01-03	24.00	6.000	7.948	0.526	0.644	3.291	0.103	18.682	0.273	5.7
SE583718-161687	1985-01-04	0.00	5.212	9.223	0.538	0.681	4.905	0.222	20.752	0.229	5.7
SE583718-161687	1985-01-04	0.25	5.212	9.223	0.538	0.681	4.905	0.222	20.752	0.229	5.7
SE583718-161687	1985-01-04	0.75	5.212	9.219	0.538	0.693	4.905	0.222	20.944	0.233	5.7
SE583718-161687	1985-01-04	1.25	5.215	9.216	0.537	0.693	4.898	0.221	20.935	0.233	5.7
SE583718-161687	1985-01-04	1.75	5.218	9.213	0.537	0.692	4.893	0.221	20.928	0.233	5.7
SE583718-161687	1985-01-04	2.25	5.220	9.211	0.537	0.692	4.889	0.221	20.921	0.233	5.7
SE583718-161687	1985-01-04	2.75	5.222	9.209	0.537	0.692	4.884	0.220	20.914	0.233	5.7
SE583718-161687	1985-01-04	3.25	5.224	9.208	0.537	0.692	4.879	0.220	20.907	0.234	5.7
SE583718-161687	1985-01-04	3.75	5.226	9.205	0.537	0.692	4.875	0.220	20.901	0.234	5.7
SE583718-161687	1985-01-04	4.50	5.231	9.202	0.537	0.691	4.865	0.219	20.888	0.234	5.7
SE583718-161687	1985-01-04	5.50	5.238	9.197	0.537	0.691	4.849	0.218	20.866	0.234	5.7
SE583718-161687	1985-01-04	6.50	5.249	9.190	0.536	0.690	4.825	0.217	20.834	0.235	5.7
SE583718-161687	1985-01-04	7.50	5.267	9.178	0.536	0.688	4.785	0.214	20.781	0.236	5.7
SE583718-161687	1985-01-04	8.50	5.302	9.157	0.534	0.685	4.705	0.209	20.677	0.237	5.7
SE583718-161687	1985-01-04	9.50	5.365	9.124	0.532	0.681	4.566	0.201	20.494	0.240	5.7
SE583718-161687	1985-01-04	23.50	6.000	7.938	0.534	0.652	3.385	0.104	18.774	0.260	5.7
SE583718-161687	1985-01-04	24.00	6.000	7.938	0.534	0.652	3.385	0.104	18.774	0.260	5.7
SE583718-161687	1985-01-05	0.00	3.740	9.589	0.587	0.728	8.117	0.424	24.014	0.156	4.9
SE583718-161687	1985-01-05	0.25	3.740	9.589	0.587	0.728	8.117	0.424	24.014	0.156	4.9
SE583718-161687	1985-01-05	0.75	3.660	9.602	0.589	0.764	8.276	0.428	24.708	0.156	4.9
SE583718-161687	1985-01-05	1.25	4.524	9.454	0.562	0.747	6.504	0.318	23.054	0.195	4.9
SE583718-161687	1985-01-05	1.75	4.974	9.368	0.548	0.728	5.536	0.259	21.997	0.217	4.9
SE583718-161687	1985-01-05	2.25	5.181	9.321	0.541	0.713	5.073	0.232	21.401	0.227	4.9
SE583718-161687	1985-01-05	2.75	5.278	9.294	0.537	0.703	4.859	0.220	21.069	0.231	4.9
SE583718-161687	1985-01-05	3.25	5.349	9.272	0.535	0.695	4.714	0.212	20.832	0.233	4.9
SE583718-161687	1985-01-05	3.75	5.404	9.255	0.533	0.689	4.615	0.208	20.665	0.235	4.9
SE583718-161687	1985-01-05	4.50	5.467	9.235	0.531	0.682	4.513	0.204	20.497	0.237	4.9
SE583718-161687	1985-01-05	5.50	5.555	9.215	0.529	0.676	4.361	0.198	20.290	0.240	4.9
SE583718-161687	1985-01-05	6.50	5.640	9.212	0.524	0.664	4.034	0.171	19.821	0.244	4.9
SE583718-161687	1985-01-05	7.50	5.707	9.223	0.521	0.655	3.844	0.158	19.534	0.247	4.9
SE583718-161687	1985-01-05	8.50	5.747	9.251	0.519	0.648	3.735	0.152	19.342	0.249	4.9
SE583718-161687	1985-01-05	9.50	5.762	9.232	0.518	0.646	3.698	0.149	19.285	0.250	4.9
SE583718-161687	1985-01-05	23.50	5.998	7.902	0.547	0.666	3.528	0.105	18.936	0.248	4.9
SE583718-161687	1985-01-05	24.00	5.998	7.902	0.547	0.666	3.528	0.105	18.936	0.248	4.9
SE583718-161687	1985-01-06	0.00	2.867	9.713	0.614	0.745	10.083	0.544	25.874	0.119	4.9
SE583718-161687	1985-01-06	0.25	2.867	9.713	0.614	0.745	10.083	0.544	25.874	0.119	4.9
SE583718-161687	1985-01-06	0.75	2.837	9.717	0.615	0.782	10.142	0.542	26.513	0.121	4.9
SE583718-161687	1985-01-06	1.25	3.850	9.542	0.585	0.771	8.107	0.418	24.725	0.162	4.9
SE583718-161687	1985-01-06	1.75	4.617	9.403	0.562	0.756	6.562	0.327	23.274	0.196	4.9
SE583718-161687	1985-01-06	2.25	5.093	9.312	0.548	0.742	5.603	0.273	22.309	0.218	4.9
SE583718-161687	1985-01-06	2.75	5.363	9.268	0.539	0.727	4.935	0.231	21.535	0.230	4.9
SE583718-161687	1985-01-06	3.25	5.513	9.247	0.533	0.713	4.553	0.207	21.014	0.237	4.9
SE583718-161687	1985-01-06	3.75	5.598	9.240	0.530	0.701	4.334	0.194	20.647	0.240	4.9
