EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE560950-145810	1985-01-01	0.00	6.000	8.077	0.501	0.619	3.013	0.103	18.412	0.290	6.8
SE560950-145810	1985-01-01	0.25	6.000	8.077	0.501	0.619	3.013	0.103	18.412	0.290	6.8
SE560950-145810	1985-01-01	0.75	6.000	8.072	0.501	0.621	3.013	0.103	18.440	0.295	6.8
SE560950-145810	1985-01-01	1.25	6.000	8.069	0.501	0.621	3.014	0.103	18.440	0.295	6.8
SE560950-145810	1985-01-01	1.75	6.000	8.067	0.501	0.621	3.014	0.103	18.439	0.295	6.8
SE560950-145810	1985-01-01	2.25	6.000	8.066	0.501	0.621	3.013	0.103	18.439	0.295	6.8
SE560950-145810	1985-01-01	2.75	6.000	8.065	0.501	0.621	3.013	0.103	18.439	0.295	6.8
SE560950-145810	1985-01-01	3.25	6.000	8.064	0.501	0.621	3.013	0.103	18.439	0.295	6.8
SE560950-145810	1985-01-01	3.75	6.000	8.063	0.501	0.621	3.013	0.103	18.439	0.295	6.8
SE560950-145810	1985-01-01	4.50	6.000	8.062	0.501	0.621	3.013	0.103	18.439	0.295	6.8
SE560950-145810	1985-01-01	5.50	6.000	8.061	0.501	0.621	3.013	0.103	18.439	0.295	6.8
SE560950-145810	1985-01-01	6.50	6.000	8.060	0.501	0.621	3.013	0.103	18.439	0.295	6.8
SE560950-145810	1985-01-01	7.50	6.000	8.059	0.501	0.621	3.014	0.103	18.440	0.295	6.8
SE560950-145810	1985-01-01	8.50	6.000	8.058	0.501	0.621	3.015	0.103	18.441	0.295	6.8
SE560950-145810	1985-01-01	9.50	6.000	8.057	0.501	0.621	3.015	0.103	18.441	0.295	6.8
SE560950-145810	1985-01-01	13.50	6.000	8.051	0.502	0.622	3.026	0.102	18.447	0.295	6.8
SE560950-145810	1985-01-01	14.00	6.000	8.051	0.502	0.622	3.026	0.102	18.447	0.295	6.8
SE560950-145810	1985-01-02	0.00	6.000	8.173	0.503	0.621	3.047	0.111	18.437	0.291	6.9
SE560950-145810	1985-01-02	0.25	6.000	8.173	0.503	0.621	3.047	0.111	18.437	0.291	6.9
SE560950-145810	1985-01-02	0.75	6.000	8.171	0.503	0.622	3.047	0.111	18.460	0.296	6.9
SE560950-145810	1985-01-02	1.25	6.000	8.170	0.503	0.622	3.047	0.110	18.460	0.296	6.9
SE560950-145810	1985-01-02	1.75	6.000	8.169	0.503	0.622	3.047	0.110	18.460	0.296	6.9
SE560950-145810	1985-01-02	2.25	6.000	8.169	0.503	0.622	3.047	0.110	18.460	0.296	6.9
SE560950-145810	1985-01-02	2.75	6.000	8.168	0.503	0.622	3.046	0.110	18.460	0.296	6.9
SE560950-145810	1985-01-02	3.25	6.000	8.168	0.503	0.622	3.046	0.110	18.459	0.297	6.9
SE560950-145810	1985-01-02	3.75	6.000	8.167	0.503	0.622	3.046	0.110	18.460	0.297	6.9
SE560950-145810	1985-01-02	4.50	6.000	8.167	0.503	0.622	3.046	0.110	18.459	0.297	6.9
SE560950-145810	1985-01-02	5.50	6.000	8.166	0.503	0.622	3.046	0.110	18.460	0.297	6.9
SE560950-145810	1985-01-02	6.50	6.000	8.165	0.503	0.622	3.046	0.110	18.460	0.297	6.9
SE560950-145810	1985-01-02	7.50	6.000	8.165	0.503	0.622	3.047	0.109	18.461	0.297	6.9
SE560950-145810	1985-01-02	8.50	6.000	8.164	0.503	0.622	3.048	0.109	18.462	0.297	6.9
SE560950-145810	1985-01-02	9.50	6.000	8.163	0.503	0.622	3.048	0.109	18.462	0.297	6.9
SE560950-145810	1985-01-02	13.50	6.000	8.157	0.504	0.623	3.060	0.109	18.471	0.297	6.9
SE560950-145810	1985-01-02	14.00	6.000	8.157	0.504	0.623	3.060	0.109	18.471	0.297	6.9
SE560950-145810	1985-01-03	0.00	5.945	8.273	0.503	0.621	3.292	0.130	18.939	0.295	6.7
SE560950-145810	1985-01-03	0.25	5.945	8.273	0.503	0.621	3.292	0.130	18.939	0.295	6.7
SE560950-145810	1985-01-03	0.75	5.945	8.269	0.503	0.623	3.292	0.130	18.971	0.300	6.7
SE560950-145810	1985-01-03	1.25	5.946	8.265	0.503	0.623	3.289	0.130	18.963	0.300	6.7
SE560950-145810	1985-01-03	1.75	5.947	8.263	0.503	0.623	3.286	0.129	18.956	0.300	6.7
SE560950-145810	1985-01-03	2.25	5.948	8.261	0.503	0.623	3.283	0.129	18.949	0.300	6.7
SE560950-145810	1985-01-03	2.75	5.949	8.259	0.503	0.623	3.281	0.129	18.941	0.300	6.7
SE560950-145810	1985-01-03	3.25	5.950	8.256	0.503	0.623	3.277	0.129	18.933	0.301	6.7
SE560950-145810	1985-01-03	3.75	5.951	8.254	0.503	0.623	3.275	0.128	18.925	0.301	6.7
SE560950-145810	1985-01-03	4.50	5.954	8.249	0.504	0.623	3.268	0.128	18.906	0.302	6.7
SE560950-145810	1985-01-03	5.50	5.962	8.238	0.504	0.624	3.253	0.126	18.860	0.304	6.7
SE560950-145810	1985-01-03	6.50	5.986	8.216	0.506	0.625	3.218	0.122	18.739	0.312	6.7
SE560950-145810	1985-01-03	7.50	6.064	8.155	0.513	0.630	3.158	0.111	18.447	0.344	6.7
SE560950-145810	1985-01-03	8.50	6.117	8.158	0.517	0.632	3.169	0.111	18.335	0.380	6.7
SE560950-145810	1985-01-03	9.50	6.162	8.178	0.521	0.634	3.190	0.113	18.262	0.415	6.7
SE560950-145810	1985-01-03	13.50	6.301	8.201	0.532	0.640	3.268	0.116	18.052	0.521	6.7
SE560950-145810	1985-01-03	14.00	6.301	8.201	0.532	0.640	3.268	0.116	18.052	0.521	6.7
SE560950-145810	1985-01-04	0.00	6.179	8.631	0.525	0.634	3.435	0.136	18.624	0.454	6.8
SE560950-145810	1985-01-04	0.25	6.179	8.631	0.525	0.634	3.435	0.136	18.624	0.454	6.8
SE560950-145810	1985-01-04	0.75	6.179	8.626	0.525	0.636	3.435	0.135	18.657	0.462	6.8
SE560950-145810	1985-01-04	1.25	6.180	8.623	0.525	0.636	3.434	0.135	18.653	0.462	6.8
SE560950-145810	1985-01-04	1.75	6.180	8.621	0.525	0.636	3.433	0.135	18.650	0.462	6.8
SE560950-145810	1985-01-04	2.25	6.181	8.619	0.525	0.636	3.433	0.135	18.647	0.463	6.8
SE560950-145810	1985-01-04	2.75	6.181	8.618	0.525	0.636	3.432	0.135	18.644	0.463	6.8
SE560950-145810	1985-01-04	3.25	6.182	8.616	0.525	0.636	3.431	0.135	18.641	0.463	6.8
SE560950-145810	1985-01-04	3.75	6.182	8.615	0.525	0.636	3.430	0.135	18.639	0.463	6.8
SE560950-145810	1985-01-04	4.50	6.183	8.613	0.525	0.636	3.429	0.135	18.635	0.464	6.8
SE560950-145810	1985-01-04	5.50	6.185	8.611	0.525	0.636	3.428	0.135	18.629	0.465	6.8
SE560950-145810	1985-01-04	6.50	6.187	8.609	0.525	0.636	3.427	0.134	18.622	0.466	6.8
SE560950-145810	1985-01-04	7.50	6.190	8.606	0.525	0.636	3.426	0.134	18.612	0.468	6.8
SE560950-145810	1985-01-04	8.50	6.195	8.602	0.526	0.637	3.425	0.134	18.594	0.471	6.8
SE560950-145810	1985-01-04	9.50	6.207	8.597	0.527	0.637	3.421	0.133	18.557	0.478	6.8
SE560950-145810	1985-01-04	13.50	6.489	8.616	0.549	0.649	3.423	0.130	17.835	0.661	6.8
SE560950-145810	1985-01-04	14.00	6.489	8.616	0.549	0.649	3.423	0.130	17.835	0.661	6.8
SE560950-145810	1985-01-05	0.00	6.358	8.989	0.542	0.643	3.599	0.145	18.465	0.571	6.9
SE560950-145810	1985-01-05	0.25	6.358	8.989	0.542	0.643	3.599	0.145	18.465	0.571	6.9
SE560950-145810	1985-01-05	0.75	6.358	8.985	0.542	0.646	3.600	0.145	18.500	0.581	6.9
SE560950-145810	1985-01-05	1.25	6.358	8.983	0.542	0.646	3.598	0.145	18.496	0.581	6.9
SE560950-145810	1985-01-05	1.75	6.359	8.982	0.542	0.646	3.597	0.145	18.493	0.582	6.9
SE560950-145810	1985-01-05	2.25	6.359	8.980	0.542	0.646	3.597	0.145	18.490	0.582	6.9
SE560950-145810	1985-01-05	2.75	6.359	8.979	0.542	0.646	3.595	0.144	18.487	0.582	6.9
SE560950-145810	1985-01-05	3.25	6.360	8.978	0.542	0.646	3.594	0.144	18.484	0.582	6.9
SE560950-145810	1985-01-05	3.75	6.360	8.977	0.542	0.646	3.594	0.144	18.482	0.582	6.9
SE560950-145810	1985-01-05	4.50	6.361	8.976	0.542	0.646	3.593	0.144	18.478	0.583	6.9
SE560950-145810	1985-01-05	5.50	6.362	8.973	0.542	0.646	3.591	0.144	18.472	0.583	6.9
SE560950-145810	1985-01-05	6.50	6.364	8.971	0.542	0.646	3.590	0.144	18.464	0.584	6.9
SE560950-145810	1985-01-05	7.50	6.368	8.967	0.542	0.646	3.588	0.143	18.451	0.586	6.9
SE560950-145810	1985-01-05	8.50	6.375	8.960	0.543	0.646	3.584	0.143	18.424	0.590	6.9
SE560950-145810	1985-01-05	9.50	6.395	8.945	0.545	0.647	3.574	0.142	18.356	0.601	6.9
SE560950-145810	1985-01-05	13.50	6.666	8.858	0.567	0.659	3.559	0.135	17.647	0.761	6.9
SE560950-145810	1985-01-05	14.00	6.666	8.858	0.567	0.659	3.559	0.135	17.647	0.761	6.9
SE560950-145810	1985-01-06	0.00	6.434	9.065	0.550	0.648	3.795	0.159	18.629	0.630	6.8
SE560950-145810	1985-01-06	0.25	6.434	9.065	0.550	0.648	3.795	0.159	18.629	0.630	6.8
SE560950-145810	1985-01-06	0.75	6.435	9.064	0.550	0.650	3.795	0.159	18.670	0.642	6.8
SE560950-145810	1985-01-06	1.25	6.436	9.063	0.550	0.650	3.790	0.158	18.654	0.642	6.8
SE560950-145810	1985-01-06	1.75	6.438	9.062	0.550	0.650	3.784	0.157	18.637	0.643	6.8
SE560950-145810	1985-01-06	2.25	6.442	9.060	0.551	0.651	3.776	0.156	18.614	0.644	6.8
SE560950-145810	1985-01-06	2.75	6.447	9.056	0.551	0.651	3.763	0.155	18.577	0.646	6.8
SE560950-145810	1985-01-06	3.25	6.460	9.047	0.552	0.651	3.741	0.153	18.505	0.652	6.8
SE560950-145810	1985-01-06	3.75	6.489	9.026	0.554	0.653	3.700	0.148	18.360	0.664	6.8
SE560950-145810	1985-01-06	4.50	6.544	8.986	0.558	0.655	3.636	0.141	18.103	0.688	6.8
SE560950-145810	1985-01-06	5.50	6.606	8.931	0.563	0.658	3.611	0.137	17.904	0.717	6.8
SE560950-145810	1985-01-06	6.50	6.660	8.884	0.568	0.661	3.611	0.134	17.773	0.745	6.8
SE560950-145810	1985-01-06	7.50	6.703	8.854	0.572	0.664	3.619	0.133	17.682	0.770	6.8
SE560950-145810	1985-01-06	8.50	6.734	8.839	0.575	0.665	3.629	0.133	17.627	0.790	6.8
SE560950-145810	1985-01-06	9.50	6.757	8.817	0.577	0.666	3.636	0.133	17.590	0.803	6.8
SE560950-145810	1985-01-06	13.50	6.842	8.745	0.584	0.670	3.673	0.132	17.464	0.856	6.8
SE560950-145810	1985-01-06	14.00	6.842	8.745	0.584	0.670	3.673	0.132	17.464	0.856	6.8
SE560950-145810	1985-01-07	0.00	6.622	8.984	0.567	0.658	3.866	0.156	18.301	0.727	6.9
SE560950-145810	1985-01-07	0.25	6.622	8.984	0.567	0.658	3.866	0.156	18.301	0.727	6.9
SE560950-145810	1985-01-07	0.75	6.623	8.981	0.567	0.660	3.866	0.156	18.342	0.740	6.9
SE560950-145810	1985-01-07	1.25	6.624	8.979	0.568	0.660	3.862	0.155	18.331	0.740	6.9
SE560950-145810	1985-01-07	1.75	6.626	8.976	0.568	0.660	3.858	0.155	18.319	0.741	6.9
