EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE594200-192000	1985-01-01	0.00	4.000	8.005	0.500	0.619	3.007	0.102	18.403	0.289	6.8
SE594200-192000	1985-01-01	0.25	4.000	8.005	0.500	0.619	3.007	0.102	18.403	0.289	6.8
SE594200-192000	1985-01-01	0.75	4.000	8.004	0.500	0.620	3.007	0.102	18.430	0.294	6.8
SE594200-192000	1985-01-01	1.25	4.000	8.003	0.500	0.620	3.007	0.102	18.431	0.294	6.8
SE594200-192000	1985-01-01	1.75	4.000	8.003	0.500	0.620	3.007	0.102	18.431	0.294	6.8
SE594200-192000	1985-01-01	2.25	4.000	8.003	0.500	0.620	3.007	0.102	18.430	0.294	6.8
SE594200-192000	1985-01-01	2.75	4.000	8.003	0.500	0.620	3.007	0.102	18.430	0.294	6.8
SE594200-192000	1985-01-01	3.25	4.000	8.003	0.500	0.620	3.006	0.101	18.430	0.294	6.8
SE594200-192000	1985-01-01	3.75	4.000	8.002	0.500	0.620	3.007	0.101	18.431	0.295	6.8
SE594200-192000	1985-01-01	4.50	4.000	8.002	0.500	0.620	3.006	0.101	18.431	0.295	6.8
SE594200-192000	1985-01-01	5.50	4.000	8.002	0.500	0.620	3.006	0.101	18.431	0.295	6.8
SE594200-192000	1985-01-01	6.50	4.000	8.002	0.500	0.621	3.006	0.101	18.432	0.295	6.8
SE594200-192000	1985-01-01	7.50	4.000	8.001	0.500	0.621	3.006	0.101	18.432	0.295	6.8
SE594200-192000	1985-01-01	8.50	4.000	8.001	0.500	0.621	3.006	0.101	18.433	0.295	6.8
SE594200-192000	1985-01-01	9.50	4.000	8.000	0.500	0.621	3.005	0.101	18.434	0.295	6.8
SE594200-192000	1985-01-01	82.25	4.000	7.983	0.502	0.623	3.051	0.100	18.484	0.298	6.8
SE594200-192000	1985-01-01	83.00	4.000	7.983	0.502	0.623	3.051	0.100	18.484	0.298	6.8
SE594200-192000	1985-01-02	0.00	4.000	8.066	0.501	0.618	3.022	0.104	18.409	0.281	6.9
SE594200-192000	1985-01-02	0.25	4.000	8.066	0.501	0.618	3.022	0.104	18.409	0.281	6.9
SE594200-192000	1985-01-02	0.75	4.000	8.063	0.501	0.620	3.022	0.103	18.435	0.286	6.9
SE594200-192000	1985-01-02	1.25	4.000	8.062	0.501	0.620	3.023	0.103	18.435	0.286	6.9
SE594200-192000	1985-01-02	1.75	4.000	8.061	0.501	0.620	3.022	0.103	18.435	0.286	6.9
SE594200-192000	1985-01-02	2.25	4.000	8.060	0.501	0.620	3.022	0.103	18.434	0.286	6.9
