EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE575430-163640	1985-01-01	0.00	6.000	8.004	0.501	0.618	3.017	0.110	18.404	0.286	6.9
SE575430-163640	1985-01-01	0.25	6.000	8.004	0.501	0.618	3.017	0.110	18.404	0.286	6.9
SE575430-163640	1985-01-01	0.75	6.000	8.003	0.501	0.619	3.015	0.109	18.426	0.291	6.9
SE575430-163640	1985-01-01	1.25	6.000	8.003	0.501	0.619	3.013	0.108	18.425	0.291	6.9
SE575430-163640	1985-01-01	1.75	6.000	8.002	0.501	0.620	3.012	0.107	18.425	0.292	6.9
SE575430-163640	1985-01-01	2.25	6.000	8.001	0.500	0.620	3.011	0.105	18.426	0.292	6.9
SE575430-163640	1985-01-01	2.75	6.000	8.000	0.500	0.620	3.009	0.103	18.429	0.294	6.9
SE575430-163640	1985-01-01	3.25	6.000	7.998	0.500	0.621	3.006	0.100	18.434	0.296	6.9
SE575430-163640	1985-01-01	3.75	6.000	7.998	0.500	0.621	3.005	0.100	18.437	0.296	6.9
SE575430-163640	1985-01-01	4.50	6.000	7.999	0.500	0.621	3.004	0.100	18.436	0.296	6.9
SE575430-163640	1985-01-01	5.50	6.000	7.999	0.500	0.621	3.004	0.100	18.437	0.296	6.9
SE575430-163640	1985-01-01	6.50	6.000	7.999	0.500	0.621	3.004	0.100	18.437	0.296	6.9
SE575430-163640	1985-01-01	7.50	6.000	7.999	0.500	0.621	3.004	0.100	18.437	0.296	6.9
SE575430-163640	1985-01-01	8.50	6.000	7.998	0.501	0.621	3.006	0.100	18.439	0.296	6.9
SE575430-163640	1985-01-01	9.50	6.000	7.996	0.501	0.622	3.011	0.100	18.443	0.296	6.9
SE575430-163640	1985-01-01	40.50	6.000	7.979	0.505	0.625	3.059	0.100	18.477	0.296	6.9
SE575430-163640	1985-01-01	41.00	6.000	7.979	0.505	0.625	3.059	0.100	18.477	0.296	6.9
SE575430-163640	1985-01-02	0.00	6.000	8.036	0.502	0.619	3.029	0.108	18.419	0.286	6.9
SE575430-163640	1985-01-02	0.25	6.000	8.036	0.502	0.619	3.029	0.108	18.419	0.286	6.9
SE575430-163640	1985-01-02	0.75	6.000	8.033	0.502	0.621	3.028	0.107	18.443	0.291	6.9
SE575430-163640	1985-01-02	1.25	6.000	8.032	0.502	0.621	3.027	0.107	18.443	0.291	6.9
SE575430-163640	1985-01-02	1.75	6.000	8.030	0.502	0.621	3.027	0.107	18.443	0.291	6.9
SE575430-163640	1985-01-02	2.25	6.000	8.029	0.502	0.621	3.027	0.107	18.442	0.291	6.9
SE575430-163640	1985-01-02	2.75	6.000	8.028	0.502	0.621	3.027	0.107	18.443	0.291	6.9
SE575430-163640	1985-01-02	3.25	6.000	8.028	0.502	0.621	3.028	0.107	18.443	0.291	6.9
SE575430-163640	1985-01-02	3.75	6.000	8.027	0.502	0.621	3.027	0.107	18.443	0.291	6.9
SE575430-163640	1985-01-02	4.50	6.000	8.026	0.502	0.621	3.027	0.107	18.442	0.291	6.9
SE575430-163640	1985-01-02	5.50	6.000	8.025	0.502	0.621	3.027	0.106	18.442	0.291	6.9
SE575430-163640	1985-01-02	6.50	6.000	8.024	0.502	0.621	3.027	0.106	18.442	0.291	6.9
SE575430-163640	1985-01-02	7.50	6.000	8.023	0.502	0.621	3.027	0.106	18.442	0.291	6.9
SE575430-163640	1985-01-02	8.50	6.000	8.023	0.502	0.621	3.027	0.106	18.442	0.291	6.9
SE575430-163640	1985-01-02	9.50	6.000	8.021	0.502	0.621	3.028	0.106	18.444	0.291	6.9
SE575430-163640	1985-01-02	40.50	6.000	7.943	0.515	0.634	3.165	0.100	18.575	0.285	6.9
SE575430-163640	1985-01-02	41.00	6.000	7.943	0.515	0.634	3.165	0.100	18.575	0.285	6.9
SE575430-163640	1985-01-03	0.00	5.999	8.221	0.504	0.621	3.069	0.112	18.460	0.276	6.9
SE575430-163640	1985-01-03	0.25	5.999	8.221	0.504	0.621	3.069	0.112	18.460	0.276	6.9
SE575430-163640	1985-01-03	0.75	5.999	8.215	0.504	0.622	3.069	0.112	18.483	0.281	6.9
SE575430-163640	1985-01-03	1.25	5.999	8.212	0.504	0.622	3.068	0.112	18.483	0.281	6.9
SE575430-163640	1985-01-03	1.75	5.999	8.210	0.504	0.622	3.068	0.112	18.482	0.281	6.9
SE575430-163640	1985-01-03	2.25	5.999	8.208	0.504	0.622	3.068	0.111	18.482	0.281	6.9
SE575430-163640	1985-01-03	2.75	5.999	8.207	0.504	0.622	3.068	0.111	18.482	0.281	6.9
SE575430-163640	1985-01-03	3.25	5.999	8.205	0.504	0.622	3.068	0.111	18.482	0.281	6.9
SE575430-163640	1985-01-03	3.75	5.999	8.204	0.504	0.622	3.068	0.111	18.482	0.281	6.9
SE575430-163640	1985-01-03	4.50	5.999	8.203	0.504	0.622	3.067	0.111	18.481	0.281	6.9
SE575430-163640	1985-01-03	5.50	5.999	8.201	0.504	0.622	3.067	0.111	18.481	0.281	6.9
SE575430-163640	1985-01-03	6.50	5.999	8.200	0.504	0.622	3.067	0.111	18.481	0.281	6.9
SE575430-163640	1985-01-03	7.50	5.999	8.199	0.504	0.622	3.067	0.111	18.481	0.281	6.9
SE575430-163640	1985-01-03	8.50	5.999	8.198	0.504	0.622	3.067	0.111	18.481	0.281	6.9
SE575430-163640	1985-01-03	9.50	5.999	8.196	0.504	0.623	3.068	0.111	18.483	0.281	6.9
SE575430-163640	1985-01-03	40.50	6.000	7.905	0.525	0.644	3.275	0.100	18.678	0.271	6.9
SE575430-163640	1985-01-03	41.00	6.000	7.905	0.525	0.644	3.275	0.100	18.678	0.271	6.9
SE575430-163640	1985-01-04	0.00	5.998	8.573	0.506	0.622	3.106	0.117	18.495	0.268	6.9
SE575430-163640	1985-01-04	0.25	5.998	8.573	0.506	0.622	3.106	0.117	18.495	0.268	6.9
SE575430-163640	1985-01-04	0.75	5.998	8.568	0.506	0.624	3.106	0.117	18.517	0.272	6.9
SE575430-163640	1985-01-04	1.25	5.998	8.565	0.506	0.624	3.105	0.117	18.516	0.272	6.9
SE575430-163640	1985-01-04	1.75	5.998	8.563	0.506	0.624	3.105	0.117	18.516	0.272	6.9
SE575430-163640	1985-01-04	2.25	5.998	8.561	0.506	0.624	3.105	0.117	18.516	0.272	6.9
SE575430-163640	1985-01-04	2.75	5.998	8.560	0.506	0.624	3.105	0.117	18.516	0.272	6.9
SE575430-163640	1985-01-04	3.25	5.998	8.559	0.506	0.624	3.105	0.117	18.516	0.272	6.9
SE575430-163640	1985-01-04	3.75	5.998	8.558	0.506	0.624	3.105	0.117	18.516	0.272	6.9
SE575430-163640	1985-01-04	4.50	5.998	8.557	0.506	0.623	3.104	0.117	18.515	0.272	6.9
SE575430-163640	1985-01-04	5.50	5.998	8.555	0.506	0.624	3.105	0.117	18.515	0.272	6.9
SE575430-163640	1985-01-04	6.50	5.998	8.554	0.506	0.624	3.104	0.117	18.515	0.272	6.9
SE575430-163640	1985-01-04	7.50	5.998	8.553	0.506	0.623	3.104	0.117	18.515	0.272	6.9
SE575430-163640	1985-01-04	8.50	5.998	8.552	0.506	0.624	3.104	0.117	18.515	0.272	6.9
SE575430-163640	1985-01-04	9.50	5.998	8.551	0.506	0.624	3.106	0.117	18.517	0.272	6.9
