EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE552220-130920	1985-01-01	0.00	6.000	8.079	0.501	0.620	3.017	0.102	18.411	0.289	6.8
SE552220-130920	1985-01-01	0.25	6.000	8.079	0.501	0.620	3.017	0.102	18.411	0.289	6.8
SE552220-130920	1985-01-01	0.75	6.000	8.075	0.501	0.621	3.016	0.102	18.438	0.294	6.8
SE552220-130920	1985-01-01	1.25	6.000	8.072	0.501	0.621	3.016	0.102	18.438	0.294	6.8
SE552220-130920	1985-01-01	1.75	6.000	8.071	0.501	0.621	3.017	0.102	18.438	0.294	6.8
SE552220-130920	1985-01-01	2.25	6.000	8.069	0.501	0.621	3.017	0.102	18.439	0.294	6.8
SE552220-130920	1985-01-01	2.75	6.000	8.068	0.501	0.621	3.018	0.102	18.439	0.294	6.8
SE552220-130920	1985-01-01	3.25	6.000	8.067	0.501	0.621	3.019	0.102	18.440	0.294	6.8
SE552220-130920	1985-01-01	3.75	6.000	8.066	0.502	0.622	3.019	0.102	18.441	0.294	6.8
SE552220-130920	1985-01-01	4.50	6.000	8.066	0.501	0.621	3.017	0.102	18.439	0.294	6.8
SE552220-130920	1985-01-01	5.50	6.000	8.065	0.501	0.621	3.017	0.102	18.438	0.294	6.8
SE552220-130920	1985-01-01	6.50	6.000	8.063	0.502	0.622	3.019	0.102	18.441	0.294	6.8
SE552220-130920	1985-01-01	7.50	6.000	8.062	0.502	0.622	3.023	0.102	18.445	0.294	6.8
SE552220-130920	1985-01-01	8.50	6.000	8.060	0.502	0.622	3.025	0.102	18.447	0.294	6.8
SE552220-130920	1985-01-01	9.50	6.000	8.061	0.502	0.622	3.022	0.102	18.444	0.294	6.8
SE552220-130920	1985-01-01	11.50	6.000	8.057	0.502	0.622	3.029	0.102	18.446	0.294	6.8
SE552220-130920	1985-01-01	12.00	6.000	8.057	0.502	0.622	3.029	0.102	18.446	0.294	6.8
SE552220-130920	1985-01-02	0.00	6.000	8.239	0.504	0.622	3.057	0.106	18.437	0.296	6.9
SE552220-130920	1985-01-02	0.25	6.000	8.239	0.504	0.622	3.057	0.106	18.437	0.296	6.9
SE552220-130920	1985-01-02	0.75	6.000	8.236	0.504	0.623	3.057	0.106	18.458	0.301	6.9
SE552220-130920	1985-01-02	1.25	6.000	8.235	0.504	0.623	3.057	0.106	18.457	0.301	6.9
SE552220-130920	1985-01-02	1.75	6.000	8.234	0.504	0.623	3.057	0.106	18.458	0.301	6.9
SE552220-130920	1985-01-02	2.25	6.000	8.233	0.505	0.623	3.058	0.106	18.458	0.301	6.9
SE552220-130920	1985-01-02	2.75	6.000	8.232	0.505	0.623	3.058	0.106	18.459	0.301	6.9
SE552220-130920	1985-01-02	3.25	6.000	8.231	0.505	0.623	3.059	0.106	18.460	0.301	6.9
SE552220-130920	1985-01-02	3.75	6.000	8.230	0.505	0.623	3.060	0.106	18.460	0.301	6.9
SE552220-130920	1985-01-02	4.50	6.000	8.230	0.505	0.623	3.058	0.106	18.458	0.301	6.9
SE552220-130920	1985-01-02	5.50	6.000	8.230	0.504	0.623	3.057	0.106	18.458	0.301	6.9
SE552220-130920	1985-01-02	6.50	6.000	8.228	0.505	0.623	3.060	0.106	18.461	0.301	6.9
SE552220-130920	1985-01-02	7.50	6.000	8.227	0.505	0.624	3.064	0.106	18.465	0.301	6.9
SE552220-130920	1985-01-02	8.50	6.000	8.226	0.505	0.624	3.065	0.106	18.466	0.301	6.9
SE552220-130920	1985-01-02	9.50	6.000	8.226	0.505	0.623	3.063	0.106	18.464	0.301	6.9
SE552220-130920	1985-01-02	11.50	6.000	8.221	0.506	0.624	3.070	0.106	18.468	0.301	6.9
SE552220-130920	1985-01-02	12.00	6.000	8.221	0.506	0.624	3.070	0.106	18.468	0.301	6.9
SE552220-130920	1985-01-03	0.00	6.646	8.435	0.572	0.675	3.411	0.111	18.262	0.556	7.0
SE552220-130920	1985-01-03	0.25	6.646	8.435	0.572	0.675	3.411	0.111	18.262	0.556	7.0
SE552220-130920	1985-01-03	0.75	6.649	8.434	0.573	0.677	3.413	0.111	18.280	0.567	7.0
SE552220-130920	1985-01-03	1.25	6.662	8.434	0.574	0.678	3.414	0.110	18.271	0.573	7.0
SE552220-130920	1985-01-03	1.75	6.726	8.442	0.581	0.683	3.428	0.108	18.234	0.599	7.0
SE552220-130920	1985-01-03	2.25	6.829	8.458	0.591	0.692	3.458	0.105	18.180	0.643	7.0
SE552220-130920	1985-01-03	2.75	6.902	8.472	0.599	0.699	3.481	0.104	18.147	0.673	7.0
SE552220-130920	1985-01-03	3.25	7.186	8.529	0.627	0.722	3.578	0.100	18.018	0.790	7.0
