EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE600920-183090	1985-01-01	0.00	4.000	8.011	0.502	0.619	3.039	0.105	18.424	0.286	6.9
SE600920-183090	1985-01-01	0.25	4.000	8.011	0.502	0.619	3.039	0.105	18.424	0.286	6.9
SE600920-183090	1985-01-01	0.75	4.000	8.010	0.502	0.621	3.040	0.105	18.448	0.291	6.9
SE600920-183090	1985-01-01	1.25	4.000	8.009	0.502	0.621	3.040	0.105	18.448	0.291	6.9
SE600920-183090	1985-01-01	1.75	4.000	8.008	0.502	0.621	3.041	0.105	18.449	0.291	6.9
SE600920-183090	1985-01-01	2.25	4.000	8.007	0.502	0.621	3.042	0.105	18.451	0.291	6.9
SE600920-183090	1985-01-01	2.75	4.000	8.007	0.502	0.621	3.042	0.104	18.450	0.291	6.9
SE600920-183090	1985-01-01	3.25	4.000	8.008	0.502	0.621	3.040	0.104	18.449	0.291	6.9
SE600920-183090	1985-01-01	3.75	4.000	8.006	0.502	0.621	3.043	0.104	18.452	0.291	6.9
SE600920-183090	1985-01-01	4.50	4.000	8.007	0.502	0.621	3.041	0.104	18.450	0.291	6.9
SE600920-183090	1985-01-01	5.50	4.000	8.005	0.502	0.621	3.042	0.104	18.451	0.291	6.9
SE600920-183090	1985-01-01	6.50	4.000	8.004	0.502	0.621	3.045	0.104	18.454	0.291	6.9
SE600920-183090	1985-01-01	7.50	4.000	8.002	0.502	0.621	3.046	0.104	18.457	0.292	6.9
SE600920-183090	1985-01-01	8.50	4.000	7.995	0.502	0.621	3.054	0.103	18.462	0.293	6.9
SE600920-183090	1985-01-01	9.00	4.000	7.995	0.502	0.621	3.054	0.103	18.462	0.293	6.9
SE600920-183090	1985-01-02	0.00	4.000	8.229	0.506	0.620	3.151	0.120	18.499	0.271	7.0
SE600920-183090	1985-01-02	0.25	4.000	8.229	0.506	0.620	3.151	0.120	18.499	0.271	7.0
SE600920-183090	1985-01-02	0.75	4.000	8.226	0.506	0.621	3.151	0.119	18.512	0.275	7.0
SE600920-183090	1985-01-02	1.25	4.000	8.225	0.506	0.621	3.151	0.119	18.512	0.275	7.0
