EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE591160-182400	1985-01-01	0.00	4.000	8.004	0.500	0.618	3.010	0.104	18.402	0.288	6.9
SE591160-182400	1985-01-01	0.25	4.000	8.004	0.500	0.618	3.010	0.104	18.402	0.288	6.9
SE591160-182400	1985-01-01	0.75	4.000	8.004	0.500	0.620	3.010	0.103	18.428	0.293	6.9
SE591160-182400	1985-01-01	1.25	4.000	8.003	0.500	0.620	3.009	0.103	18.428	0.293	6.9
SE591160-182400	1985-01-01	1.75	4.000	8.003	0.500	0.620	3.009	0.103	18.428	0.293	6.9
SE591160-182400	1985-01-01	2.25	4.000	8.002	0.500	0.620	3.009	0.103	18.428	0.293	6.9
SE591160-182400	1985-01-01	2.75	4.000	8.002	0.500	0.620	3.009	0.103	18.429	0.294	6.9
SE591160-182400	1985-01-01	3.25	4.000	8.002	0.500	0.620	3.008	0.102	18.429	0.294	6.9
SE591160-182400	1985-01-01	3.75	4.000	8.001	0.500	0.620	3.009	0.102	18.430	0.294	6.9
SE591160-182400	1985-01-01	4.50	4.000	8.001	0.500	0.620	3.008	0.102	18.431	0.294	6.9
SE591160-182400	1985-01-01	5.50	4.000	8.000	0.500	0.621	3.007	0.101	18.433	0.295	6.9
SE591160-182400	1985-01-01	6.50	4.000	7.998	0.500	0.621	3.005	0.100	18.437	0.296	6.9
SE591160-182400	1985-01-01	7.50	4.000	7.998	0.500	0.621	3.005	0.100	18.438	0.296	6.9
SE591160-182400	1985-01-01	8.50	4.000	7.998	0.500	0.621	3.005	0.100	18.438	0.296	6.9
SE591160-182400	1985-01-01	9.50	4.000	7.998	0.500	0.621	3.006	0.100	18.439	0.296	6.9
SE591160-182400	1985-01-01	31.50	4.000	7.977	0.503	0.623	3.068	0.100	18.487	0.296	6.9
SE591160-182400	1985-01-01	32.00	4.000	7.977	0.503	0.623	3.068	0.100	18.487	0.296	6.9
SE591160-182400	1985-01-02	0.00	4.000	8.013	0.501	0.618	3.028	0.106	18.411	0.283	6.9
SE591160-182400	1985-01-02	0.25	4.000	8.013	0.501	0.618	3.028	0.106	18.411	0.283	6.9
SE591160-182400	1985-01-02	0.75	4.000	8.012	0.501	0.620	3.028	0.106	18.434	0.287	6.9
SE591160-182400	1985-01-02	1.25	4.000	8.012	0.501	0.620	3.028	0.106	18.434	0.287	6.9
SE591160-182400	1985-01-02	1.75	4.000	8.011	0.501	0.620	3.028	0.105	18.434	0.287	6.9
SE591160-182400	1985-01-02	2.25	4.000	8.011	0.501	0.620	3.027	0.105	18.434	0.287	6.9
SE591160-182400	1985-01-02	2.75	4.000	8.011	0.501	0.620	3.027	0.105	18.434	0.288	6.9
SE591160-182400	1985-01-02	3.25	4.000	8.011	0.501	0.620	3.027	0.105	18.434	0.288	6.9
SE591160-182400	1985-01-02	3.75	4.000	8.010	0.501	0.620	3.028	0.105	18.435	0.288	6.9
SE591160-182400	1985-01-02	4.50	4.000	8.010	0.501	0.620	3.027	0.105	18.435	0.288	6.9
SE591160-182400	1985-01-02	5.50	4.000	8.010	0.501	0.620	3.027	0.105	18.435	0.288	6.9
SE591160-182400	1985-01-02	6.50	4.000	8.009	0.501	0.620	3.027	0.105	18.435	0.288	6.9
SE591160-182400	1985-01-02	7.50	4.000	8.009	0.501	0.620	3.027	0.104	18.436	0.288	6.9
SE591160-182400	1985-01-02	8.50	4.000	8.008	0.501	0.620	3.027	0.104	18.436	0.288	6.9
SE591160-182400	1985-01-02	9.50	4.000	8.008	0.501	0.620	3.027	0.104	18.437	0.288	6.9
SE591160-182400	1985-01-02	31.50	4.000	7.932	0.509	0.629	3.198	0.100	18.614	0.285	6.9
SE591160-182400	1985-01-02	32.00	4.000	7.932	0.509	0.629	3.198	0.100	18.614	0.285	6.9
SE591160-182400	1985-01-03	0.00	3.998	8.167	0.502	0.619	3.074	0.109	18.457	0.272	6.9
SE591160-182400	1985-01-03	0.25	3.998	8.167	0.502	0.619	3.074	0.109	18.457	0.272	6.9
SE591160-182400	1985-01-03	0.75	3.998	8.162	0.502	0.620	3.074	0.109	18.481	0.276	6.9
SE591160-182400	1985-01-03	1.25	3.998	8.159	0.502	0.620	3.074	0.109	18.480	0.276	6.9
SE591160-182400	1985-01-03	1.75	3.998	8.157	0.502	0.620	3.073	0.109	18.480	0.276	6.9
SE591160-182400	1985-01-03	2.25	3.998	8.156	0.502	0.620	3.073	0.109	18.480	0.276	6.9
SE591160-182400	1985-01-03	2.75	3.998	8.154	0.502	0.620	3.073	0.109	18.480	0.276	6.9
SE591160-182400	1985-01-03	3.25	3.998	8.153	0.502	0.620	3.073	0.109	18.479	0.276	6.9
SE591160-182400	1985-01-03	3.75	3.998	8.152	0.502	0.620	3.073	0.109	18.480	0.276	6.9
SE591160-182400	1985-01-03	4.50	3.998	8.151	0.502	0.620	3.073	0.109	18.479	0.276	6.9
SE591160-182400	1985-01-03	5.50	3.998	8.149	0.502	0.620	3.073	0.108	18.479	0.277	6.9
SE591160-182400	1985-01-03	6.50	3.998	8.148	0.502	0.620	3.073	0.108	18.479	0.277	6.9
SE591160-182400	1985-01-03	7.50	3.998	8.146	0.502	0.620	3.073	0.108	18.479	0.277	6.9
SE591160-182400	1985-01-03	8.50	3.998	8.145	0.502	0.620	3.073	0.108	18.479	0.277	6.9
SE591160-182400	1985-01-03	9.50	3.998	8.144	0.502	0.620	3.073	0.108	18.479	0.277	6.9
SE591160-182400	1985-01-03	31.50	4.000	7.881	0.516	0.635	3.344	0.101	18.757	0.271	6.9
SE591160-182400	1985-01-03	32.00	4.000	7.881	0.516	0.635	3.344	0.101	18.757	0.271	6.9
SE591160-182400	1985-01-04	0.00	3.996	8.544	0.503	0.619	3.114	0.113	18.498	0.261	6.9
SE591160-182400	1985-01-04	0.25	3.996	8.544	0.503	0.619	3.114	0.113	18.498	0.261	6.9
SE591160-182400	1985-01-04	0.75	3.996	8.538	0.503	0.620	3.114	0.113	18.520	0.265	6.9
SE591160-182400	1985-01-04	1.25	3.996	8.535	0.503	0.620	3.114	0.113	18.520	0.265	6.9
SE591160-182400	1985-01-04	1.75	3.996	8.533	0.503	0.620	3.114	0.113	18.520	0.265	6.9
SE591160-182400	1985-01-04	2.25	3.996	8.531	0.503	0.620	3.114	0.113	18.520	0.265	6.9
SE591160-182400	1985-01-04	2.75	3.996	8.530	0.503	0.620	3.114	0.113	18.520	0.265	6.9
SE591160-182400	1985-01-04	3.25	3.996	8.528	0.503	0.620	3.114	0.113	18.519	0.265	6.9
SE591160-182400	1985-01-04	3.75	3.996	8.527	0.503	0.620	3.114	0.113	18.520	0.265	6.9
SE591160-182400	1985-01-04	4.50	3.996	8.526	0.503	0.620	3.114	0.113	18.519	0.266	6.9
SE591160-182400	1985-01-04	5.50	3.996	8.525	0.503	0.620	3.114	0.113	18.519	0.266	6.9
SE591160-182400	1985-01-04	6.50	3.996	8.524	0.503	0.620	3.114	0.113	18.519	0.266	6.9
SE591160-182400	1985-01-04	7.50	3.996	8.522	0.503	0.620	3.114	0.113	18.519	0.266	6.9
SE591160-182400	1985-01-04	8.50	3.996	8.522	0.503	0.620	3.114	0.113	18.519	0.266	6.9
SE591160-182400	1985-01-04	9.50	3.996	8.521	0.503	0.620	3.114	0.113	18.519	0.266	6.9
SE591160-182400	1985-01-04	31.50	3.996	8.509	0.504	0.621	3.125	0.113	18.526	0.266	6.9
SE591160-182400	1985-01-04	32.00	3.996	8.509	0.504	0.621	3.125	0.113	18.526	0.266	6.9
SE591160-182400	1985-01-05	0.00	3.993	8.842	0.504	0.619	3.155	0.118	18.542	0.251	6.9
SE591160-182400	1985-01-05	0.25	3.993	8.842	0.504	0.619	3.155	0.118	18.542	0.251	6.9
SE591160-182400	1985-01-05	0.75	3.993	8.838	0.504	0.620	3.155	0.118	18.563	0.255	6.9
