EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE574650-114360	1985-01-01	0.00	20.000	8.060	0.501	0.620	3.015	0.102	18.410	0.289	6.8
SE574650-114360	1985-01-01	0.25	20.000	8.060	0.501	0.620	3.015	0.102	18.410	0.289	6.8
SE574650-114360	1985-01-01	0.75	20.000	8.058	0.501	0.621	3.014	0.101	18.437	0.294	6.8
SE574650-114360	1985-01-01	1.25	20.000	8.056	0.501	0.621	3.014	0.101	18.437	0.294	6.8
SE574650-114360	1985-01-01	1.75	20.000	8.055	0.501	0.621	3.014	0.101	18.437	0.294	6.8
SE574650-114360	1985-01-01	2.25	20.000	8.054	0.501	0.621	3.015	0.101	18.437	0.294	6.8
SE574650-114360	1985-01-01	2.75	20.000	8.054	0.501	0.621	3.015	0.101	18.437	0.294	6.8
SE574650-114360	1985-01-01	3.25	20.000	8.053	0.501	0.621	3.015	0.101	18.438	0.294	6.8
SE574650-114360	1985-01-01	3.75	20.000	8.052	0.501	0.621	3.016	0.101	18.439	0.294	6.8
SE574650-114360	1985-01-01	4.50	20.000	8.052	0.501	0.621	3.015	0.101	18.437	0.294	6.8
SE574650-114360	1985-01-01	5.50	20.000	8.052	0.501	0.621	3.014	0.101	18.437	0.294	6.8
SE574650-114360	1985-01-01	6.50	20.000	8.051	0.501	0.621	3.014	0.101	18.437	0.294	6.8
SE574650-114360	1985-01-01	7.50	20.000	8.051	0.501	0.621	3.014	0.101	18.437	0.294	6.8
SE574650-114360	1985-01-01	8.50	20.000	8.050	0.501	0.621	3.015	0.101	18.438	0.294	6.8
SE574650-114360	1985-01-01	9.50	20.000	8.050	0.501	0.621	3.016	0.101	18.439	0.294	6.8
SE574650-114360	1985-01-01	25.50	20.000	7.977	0.506	0.626	3.067	0.100	18.487	0.296	6.8
SE574650-114360	1985-01-01	26.00	20.000	7.977	0.506	0.626	3.067	0.100	18.487	0.296	6.8
SE574650-114360	1985-01-02	0.00	20.000	8.182	0.504	0.621	3.048	0.104	18.428	0.293	6.9
SE574650-114360	1985-01-02	0.25	20.000	8.182	0.504	0.621	3.048	0.104	18.428	0.293	6.9
SE574650-114360	1985-01-02	0.75	20.000	8.180	0.504	0.623	3.048	0.103	18.450	0.298	6.9
SE574650-114360	1985-01-02	1.25	20.000	8.180	0.504	0.623	3.048	0.103	18.449	0.298	6.9
SE574650-114360	1985-01-02	1.75	20.000	8.179	0.504	0.623	3.048	0.103	18.450	0.298	6.9
SE574650-114360	1985-01-02	2.25	20.000	8.179	0.504	0.623	3.049	0.103	18.450	0.298	6.9
SE574650-114360	1985-01-02	2.75	20.000	8.178	0.504	0.623	3.049	0.103	18.450	0.298	6.9
SE574650-114360	1985-01-02	3.25	20.000	8.178	0.504	0.623	3.049	0.103	18.450	0.298	6.9
SE574650-114360	1985-01-02	3.75	20.000	8.177	0.504	0.623	3.050	0.103	18.452	0.298	6.9
SE574650-114360	1985-01-02	4.50	20.000	8.177	0.504	0.623	3.049	0.103	18.450	0.298	6.9
SE574650-114360	1985-01-02	5.50	20.000	8.177	0.504	0.623	3.048	0.103	18.450	0.298	6.9
SE574650-114360	1985-01-02	6.50	20.000	8.177	0.504	0.623	3.048	0.103	18.450	0.298	6.9
SE574650-114360	1985-01-02	7.50	20.000	8.177	0.504	0.623	3.048	0.103	18.450	0.298	6.9
SE574650-114360	1985-01-02	8.50	20.000	8.176	0.504	0.623	3.049	0.103	18.450	0.298	6.9
SE574650-114360	1985-01-02	9.50	20.000	8.176	0.504	0.623	3.050	0.103	18.452	0.298	6.9
SE574650-114360	1985-01-02	25.50	20.000	8.170	0.505	0.624	3.060	0.103	18.459	0.298	6.9
SE574650-114360	1985-01-02	26.00	20.000	8.170	0.505	0.624	3.060	0.103	18.459	0.298	6.9
SE574650-114360	1985-01-03	0.00	13.472	8.881	0.396	0.520	11.595	0.572	27.434	0.201	5.7
SE574650-114360	1985-01-03	0.25	13.472	8.881	0.396	0.520	11.595	0.572	27.434	0.201	5.7
SE574650-114360	1985-01-03	0.75	13.399	8.885	0.395	0.532	11.689	0.577	27.740	0.203	5.7
SE574650-114360	1985-01-03	1.25	14.181	8.795	0.408	0.545	10.674	0.520	26.685	0.215	5.7
SE574650-114360	1985-01-03	1.75	14.579	8.749	0.415	0.551	10.154	0.491	26.133	0.222	5.7
SE574650-114360	1985-01-03	2.25	14.905	8.712	0.420	0.557	9.722	0.467	25.685	0.227	5.7
SE574650-114360	1985-01-03	2.75	16.429	8.543	0.446	0.584	7.764	0.359	23.675	0.250	5.7
SE574650-114360	1985-01-03	3.25	18.464	8.321	0.479	0.616	5.149	0.214	20.933	0.280	5.7
SE574650-114360	1985-01-03	3.75	19.252	8.230	0.492	0.625	4.110	0.157	19.780	0.292	5.7
SE574650-114360	1985-01-03	4.50	19.752	8.162	0.501	0.630	3.433	0.120	19.007	0.298	5.7
SE574650-114360	1985-01-03	5.50	19.927	8.141	0.505	0.630	3.179	0.106	18.682	0.298	5.7
SE574650-114360	1985-01-03	6.50	19.973	8.132	0.506	0.628	3.114	0.103	18.571	0.296	5.7
SE574650-114360	1985-01-03	7.50	19.986	8.127	0.507	0.628	3.106	0.102	18.538	0.294	5.7
SE574650-114360	1985-01-03	8.50	19.990	8.123	0.509	0.629	3.115	0.102	18.535	0.291	5.7
SE574650-114360	1985-01-03	9.50	19.992	8.120	0.510	0.630	3.128	0.102	18.542	0.290	5.7
SE574650-114360	1985-01-03	25.50	21.082	7.907	0.570	0.673	4.251	0.199	16.773	0.577	5.7
SE574650-114360	1985-01-03	26.00	21.082	7.907	0.570	0.673	4.251	0.199	16.773	0.577	5.7
SE574650-114360	1985-01-04	0.00	15.326	8.860	0.430	0.554	9.311	0.442	24.936	0.243	6.0
SE574650-114360	1985-01-04	0.25	15.326	8.860	0.430	0.554	9.311	0.442	24.936	0.243	6.0
SE574650-114360	1985-01-04	0.75	15.317	8.857	0.430	0.563	9.322	0.443	25.107	0.247	6.0
SE574650-114360	1985-01-04	1.25	15.357	8.850	0.431	0.564	9.271	0.440	25.051	0.248	6.0
SE574650-114360	1985-01-04	1.75	15.437	8.836	0.432	0.565	9.167	0.434	24.937	0.249	6.0
SE574650-114360	1985-01-04	2.25	15.565	8.814	0.435	0.567	9.004	0.425	24.756	0.252	6.0
SE574650-114360	1985-01-04	2.75	15.600	8.808	0.435	0.567	8.960	0.422	24.704	0.252	6.0
SE574650-114360	1985-01-04	3.25	15.791	8.777	0.439	0.571	8.719	0.409	24.435	0.256	6.0
SE574650-114360	1985-01-04	3.75	16.095	8.729	0.445	0.576	8.345	0.389	24.009	0.264	6.0
