EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE582210-111880	1985-01-01	0.00	20.000	8.042	0.501	0.619	3.007	0.101	18.405	0.290	6.8
SE582210-111880	1985-01-01	0.25	20.000	8.042	0.501	0.619	3.007	0.101	18.405	0.290	6.8
SE582210-111880	1985-01-01	0.75	20.000	8.039	0.501	0.621	3.006	0.101	18.433	0.295	6.8
SE582210-111880	1985-01-01	1.25	20.000	8.037	0.501	0.621	3.006	0.101	18.433	0.295	6.8
SE582210-111880	1985-01-01	1.75	20.000	8.036	0.501	0.621	3.006	0.101	18.433	0.295	6.8
SE582210-111880	1985-01-01	2.25	20.000	8.035	0.501	0.621	3.006	0.101	18.433	0.295	6.8
SE582210-111880	1985-01-01	2.75	20.000	8.035	0.501	0.621	3.006	0.101	18.433	0.295	6.8
SE582210-111880	1985-01-01	3.25	20.000	8.034	0.501	0.621	3.006	0.100	18.433	0.295	6.8
SE582210-111880	1985-01-01	3.75	20.000	8.034	0.501	0.621	3.007	0.100	18.434	0.295	6.8
SE582210-111880	1985-01-01	4.50	20.000	8.033	0.501	0.621	3.006	0.100	18.433	0.295	6.8
SE582210-111880	1985-01-01	5.50	20.000	8.032	0.501	0.621	3.007	0.100	18.434	0.295	6.8
SE582210-111880	1985-01-01	6.50	20.000	8.032	0.501	0.621	3.007	0.100	18.434	0.295	6.8
SE582210-111880	1985-01-01	7.50	20.000	8.031	0.501	0.621	3.007	0.100	18.434	0.295	6.8
SE582210-111880	1985-01-01	8.50	20.000	8.031	0.501	0.621	3.007	0.100	18.434	0.295	6.8
SE582210-111880	1985-01-01	9.50	20.000	8.030	0.501	0.621	3.007	0.100	18.434	0.295	6.8
SE582210-111880	1985-01-01	38.50	20.000	7.977	0.506	0.626	3.066	0.100	18.485	0.296	6.8
SE582210-111880	1985-01-01	39.00	20.000	7.977	0.506	0.626	3.066	0.100	18.485	0.296	6.8
SE582210-111880	1985-01-02	0.00	20.000	8.090	0.502	0.620	3.024	0.101	18.412	0.288	6.9
SE582210-111880	1985-01-02	0.25	20.000	8.090	0.502	0.620	3.024	0.101	18.412	0.288	6.9
SE582210-111880	1985-01-02	0.75	20.000	8.089	0.502	0.622	3.024	0.101	18.438	0.292	6.9
SE582210-111880	1985-01-02	1.25	20.000	8.088	0.502	0.622	3.023	0.101	18.437	0.292	6.9
SE582210-111880	1985-01-02	1.75	20.000	8.088	0.502	0.622	3.023	0.101	18.437	0.292	6.9
SE582210-111880	1985-01-02	2.25	20.000	8.087	0.502	0.622	3.023	0.101	18.437	0.292	6.9
SE582210-111880	1985-01-02	2.75	20.000	8.087	0.502	0.622	3.023	0.101	18.438	0.292	6.9
SE582210-111880	1985-01-02	3.25	20.000	8.087	0.502	0.622	3.023	0.101	18.438	0.292	6.9
SE582210-111880	1985-01-02	3.75	20.000	8.086	0.502	0.622	3.024	0.101	18.438	0.292	6.9
SE582210-111880	1985-01-02	4.50	20.000	8.086	0.502	0.622	3.024	0.101	18.438	0.292	6.9
SE582210-111880	1985-01-02	5.50	20.000	8.086	0.502	0.622	3.024	0.100	18.438	0.293	6.9
SE582210-111880	1985-01-02	6.50	20.000	8.086	0.502	0.622	3.024	0.100	18.438	0.293	6.9
SE582210-111880	1985-01-02	7.50	20.000	8.085	0.502	0.622	3.024	0.100	18.438	0.293	6.9
SE582210-111880	1985-01-02	8.50	20.000	8.085	0.502	0.622	3.024	0.100	18.438	0.293	6.9
SE582210-111880	1985-01-02	9.50	20.000	8.085	0.502	0.622	3.024	0.100	18.438	0.293	6.9
SE582210-111880	1985-01-02	38.50	20.000	8.078	0.503	0.623	3.038	0.100	18.449	0.293	6.9
SE582210-111880	1985-01-02	39.00	20.000	8.078	0.503	0.623	3.038	0.100	18.449	0.293	6.9
SE582210-111880	1985-01-03	0.00	20.059	8.128	0.515	0.629	3.319	0.126	18.083	0.357	7.1
SE582210-111880	1985-01-03	0.25	20.059	8.128	0.515	0.629	3.319	0.126	18.083	0.357	7.1
SE582210-111880	1985-01-03	0.75	20.059	8.126	0.516	0.630	3.320	0.126	18.104	0.363	7.1
SE582210-111880	1985-01-03	1.25	20.061	8.125	0.516	0.630	3.324	0.126	18.096	0.364	7.1
SE582210-111880	1985-01-03	1.75	20.063	8.124	0.516	0.631	3.329	0.127	18.087	0.366	7.1
SE582210-111880	1985-01-03	2.25	20.065	8.122	0.516	0.631	3.337	0.127	18.075	0.368	7.1
SE582210-111880	1985-01-03	2.75	20.070	8.120	0.517	0.631	3.349	0.128	18.055	0.371	7.1
SE582210-111880	1985-01-03	3.25	20.077	8.117	0.518	0.632	3.372	0.130	18.020	0.378	7.1
SE582210-111880	1985-01-03	3.75	20.092	8.112	0.521	0.634	3.417	0.134	17.952	0.391	7.1
SE582210-111880	1985-01-03	4.50	20.140	8.098	0.528	0.639	3.570	0.148	17.722	0.434	7.1
SE582210-111880	1985-01-03	5.50	20.329	8.059	0.559	0.661	4.180	0.203	16.826	0.602	7.1
SE582210-111880	1985-01-03	6.50	20.450	8.048	0.578	0.675	4.570	0.238	16.254	0.716	7.1
SE582210-111880	1985-01-03	7.50	20.554	8.043	0.596	0.688	4.932	0.271	15.723	0.825	7.1
SE582210-111880	1985-01-03	8.50	20.640	8.043	0.611	0.698	5.240	0.299	15.271	0.922	7.1
SE582210-111880	1985-01-03	9.50	20.703	8.046	0.622	0.707	5.481	0.321	14.913	1.003	7.1
SE582210-111880	1985-01-03	38.50	21.394	7.925	0.676	0.746	6.528	0.417	13.506	1.259	7.1
SE582210-111880	1985-01-03	39.00	21.394	7.925	0.676	0.746	6.528	0.417	13.506	1.259	7.1
SE582210-111880	1985-01-04	0.00	20.505	8.226	0.588	0.681	4.835	0.248	15.896	0.799	8.5
SE582210-111880	1985-01-04	0.25	20.505	8.226	0.588	0.681	4.835	0.248	15.896	0.799	8.5
SE582210-111880	1985-01-04	0.75	20.505	8.223	0.588	0.682	4.835	0.248	15.924	0.813	8.5
SE582210-111880	1985-01-04	1.25	20.506	8.221	0.589	0.682	4.837	0.249	15.919	0.813	8.5
SE582210-111880	1985-01-04	1.75	20.507	8.220	0.589	0.682	4.840	0.249	15.916	0.814	8.5
SE582210-111880	1985-01-04	2.25	20.508	8.219	0.589	0.683	4.842	0.249	15.913	0.815	8.5
SE582210-111880	1985-01-04	2.75	20.509	8.218	0.589	0.683	4.844	0.249	15.910	0.815	8.5
SE582210-111880	1985-01-04	3.25	20.509	8.217	0.589	0.683	4.846	0.249	15.906	0.816	8.5
SE582210-111880	1985-01-04	3.75	20.510	8.216	0.589	0.683	4.848	0.249	15.903	0.817	8.5
SE582210-111880	1985-01-04	4.50	20.512	8.214	0.589	0.683	4.852	0.250	15.897	0.818	8.5
SE582210-111880	1985-01-04	5.50	20.514	8.212	0.590	0.683	4.859	0.250	15.887	0.820	8.5
SE582210-111880	1985-01-04	6.50	20.518	8.210	0.590	0.684	4.869	0.251	15.872	0.823	8.5
SE582210-111880	1985-01-04	7.50	20.524	8.206	0.591	0.684	4.885	0.253	15.847	0.828	8.5
SE582210-111880	1985-01-04	8.50	20.536	8.201	0.593	0.685	4.918	0.255	15.800	0.837	8.5
