EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE560740-144375	1985-01-01	0.00	6.000	8.079	0.501	0.619	3.010	0.103	18.409	0.290	6.8
SE560740-144375	1985-01-01	0.25	6.000	8.079	0.501	0.619	3.010	0.103	18.409	0.290	6.8
SE560740-144375	1985-01-01	0.75	6.000	8.073	0.501	0.621	3.009	0.102	18.437	0.295	6.8
SE560740-144375	1985-01-01	1.25	6.000	8.070	0.501	0.621	3.009	0.102	18.437	0.295	6.8
SE560740-144375	1985-01-01	1.75	6.000	8.068	0.501	0.621	3.009	0.102	18.437	0.295	6.8
SE560740-144375	1985-01-01	2.25	6.000	8.066	0.501	0.621	3.009	0.102	18.437	0.295	6.8
SE560740-144375	1985-01-01	2.75	6.000	8.065	0.501	0.621	3.009	0.102	18.437	0.295	6.8
SE560740-144375	1985-01-01	3.25	6.000	8.064	0.501	0.621	3.009	0.102	18.437	0.295	6.8
SE560740-144375	1985-01-01	3.75	6.000	8.063	0.501	0.621	3.010	0.102	18.437	0.295	6.8
SE560740-144375	1985-01-01	4.50	6.000	8.061	0.501	0.621	3.010	0.102	18.437	0.295	6.8
SE560740-144375	1985-01-01	5.50	6.000	8.060	0.501	0.621	3.010	0.102	18.437	0.295	6.8
SE560740-144375	1985-01-01	6.50	6.000	8.059	0.501	0.621	3.010	0.102	18.438	0.295	6.8
SE560740-144375	1985-01-01	7.50	6.000	8.058	0.501	0.621	3.010	0.102	18.438	0.295	6.8
SE560740-144375	1985-01-01	8.50	6.000	8.057	0.501	0.621	3.010	0.102	18.438	0.295	6.8
SE560740-144375	1985-01-01	9.50	6.000	8.056	0.501	0.621	3.010	0.102	18.438	0.295	6.8
SE560740-144375	1985-01-01	17.50	6.000	8.022	0.503	0.623	3.038	0.101	18.459	0.295	6.8
SE560740-144375	1985-01-01	18.00	6.000	8.022	0.503	0.623	3.038	0.101	18.459	0.295	6.8
SE560740-144375	1985-01-02	0.00	6.000	8.181	0.502	0.620	3.035	0.108	18.428	0.291	6.9
SE560740-144375	1985-01-02	0.25	6.000	8.181	0.502	0.620	3.035	0.108	18.428	0.291	6.9
SE560740-144375	1985-01-02	0.75	6.000	8.178	0.502	0.622	3.034	0.108	18.452	0.296	6.9
SE560740-144375	1985-01-02	1.25	6.000	8.176	0.502	0.622	3.034	0.108	18.452	0.296	6.9
SE560740-144375	1985-01-02	1.75	6.000	8.175	0.502	0.622	3.034	0.107	18.452	0.296	6.9
SE560740-144375	1985-01-02	2.25	6.000	8.174	0.502	0.622	3.034	0.107	18.452	0.296	6.9
SE560740-144375	1985-01-02	2.75	6.000	8.174	0.502	0.622	3.034	0.107	18.452	0.296	6.9
SE560740-144375	1985-01-02	3.25	6.000	8.173	0.502	0.622	3.034	0.107	18.452	0.296	6.9
SE560740-144375	1985-01-02	3.75	6.000	8.172	0.502	0.622	3.034	0.107	18.452	0.296	6.9
SE560740-144375	1985-01-02	4.50	6.000	8.172	0.502	0.622	3.034	0.107	18.452	0.296	6.9
SE560740-144375	1985-01-02	5.50	6.000	8.171	0.502	0.622	3.034	0.107	18.452	0.296	6.9
SE560740-144375	1985-01-02	6.50	6.000	8.170	0.502	0.622	3.034	0.107	18.452	0.296	6.9
SE560740-144375	1985-01-02	7.50	6.000	8.169	0.502	0.622	3.035	0.107	18.453	0.296	6.9
SE560740-144375	1985-01-02	8.50	6.000	8.169	0.502	0.622	3.034	0.107	18.453	0.296	6.9
SE560740-144375	1985-01-02	9.50	6.000	8.168	0.502	0.622	3.035	0.107	18.453	0.296	6.9
SE560740-144375	1985-01-02	17.50	6.000	8.160	0.504	0.623	3.049	0.106	18.463	0.296	6.9
SE560740-144375	1985-01-02	18.00	6.000	8.160	0.504	0.623	3.049	0.106	18.463	0.296	6.9
SE560740-144375	1985-01-03	0.00	5.862	8.341	0.498	0.621	3.508	0.141	19.155	0.287	6.5
SE560740-144375	1985-01-03	0.25	5.862	8.341	0.498	0.621	3.508	0.141	19.155	0.287	6.5
SE560740-144375	1985-01-03	0.75	5.862	8.336	0.498	0.624	3.508	0.140	19.213	0.292	6.5
SE560740-144375	1985-01-03	1.25	5.864	8.332	0.498	0.624	3.501	0.140	19.201	0.292	6.5
SE560740-144375	1985-01-03	1.75	5.866	8.328	0.498	0.624	3.495	0.139	19.191	0.292	6.5
SE560740-144375	1985-01-03	2.25	5.868	8.325	0.498	0.624	3.489	0.139	19.181	0.292	6.5
SE560740-144375	1985-01-03	2.75	5.870	8.322	0.498	0.624	3.483	0.139	19.171	0.292	6.5
SE560740-144375	1985-01-03	3.25	5.872	8.318	0.498	0.624	3.476	0.138	19.159	0.292	6.5
SE560740-144375	1985-01-03	3.75	5.875	8.314	0.498	0.624	3.469	0.137	19.145	0.292	6.5
SE560740-144375	1985-01-03	4.50	5.881	8.306	0.499	0.625	3.452	0.136	19.117	0.293	6.5
SE560740-144375	1985-01-03	5.50	5.897	8.285	0.500	0.625	3.410	0.133	19.044	0.294	6.5
SE560740-144375	1985-01-03	6.50	5.932	8.246	0.502	0.626	3.322	0.126	18.890	0.297	6.5
SE560740-144375	1985-01-03	7.50	6.024	8.156	0.508	0.628	3.116	0.108	18.499	0.311	6.5
SE560740-144375	1985-01-03	8.50	6.056	8.149	0.511	0.629	3.119	0.107	18.421	0.329	6.5
SE560740-144375	1985-01-03	9.50	6.094	8.144	0.515	0.631	3.141	0.108	18.362	0.354	6.5
SE560740-144375	1985-01-03	17.50	6.350	8.230	0.536	0.641	3.290	0.118	17.971	0.559	6.5
SE560740-144375	1985-01-03	18.00	6.350	8.230	0.536	0.641	3.290	0.118	17.971	0.559	6.5
SE560740-144375	1985-01-04	0.00	6.068	8.627	0.518	0.632	3.634	0.145	18.875	0.419	6.6
SE560740-144375	1985-01-04	0.25	6.068	8.627	0.518	0.632	3.634	0.145	18.875	0.419	6.6
SE560740-144375	1985-01-04	0.75	6.068	8.622	0.518	0.636	3.634	0.145	18.930	0.426	6.6
SE560740-144375	1985-01-04	1.25	6.069	8.619	0.518	0.636	3.631	0.144	18.925	0.427	6.6
SE560740-144375	1985-01-04	1.75	6.070	8.617	0.518	0.636	3.629	0.144	18.921	0.427	6.6
SE560740-144375	1985-01-04	2.25	6.071	8.615	0.518	0.636	3.628	0.144	18.918	0.427	6.6
SE560740-144375	1985-01-04	2.75	6.072	8.613	0.518	0.636	3.627	0.144	18.915	0.428	6.6
SE560740-144375	1985-01-04	3.25	6.072	8.612	0.518	0.636	3.626	0.144	18.912	0.428	6.6
SE560740-144375	1985-01-04	3.75	6.073	8.610	0.518	0.636	3.625	0.144	18.910	0.428	6.6
SE560740-144375	1985-01-04	4.50	6.074	8.608	0.518	0.636	3.623	0.144	18.906	0.428	6.6
SE560740-144375	1985-01-04	5.50	6.076	8.606	0.518	0.636	3.621	0.143	18.900	0.429	6.6
SE560740-144375	1985-01-04	6.50	6.078	8.603	0.518	0.636	3.619	0.143	18.893	0.430	6.6
SE560740-144375	1985-01-04	7.50	6.081	8.600	0.518	0.636	3.616	0.143	18.884	0.431	6.6
SE560740-144375	1985-01-04	8.50	6.085	8.596	0.519	0.636	3.611	0.143	18.870	0.433	6.6
SE560740-144375	1985-01-04	9.50	6.092	8.590	0.519	0.636	3.606	0.142	18.850	0.437	6.6
SE560740-144375	1985-01-04	17.50	6.565	8.413	0.557	0.654	3.464	0.125	17.720	0.705	6.6
SE560740-144375	1985-01-04	18.00	6.565	8.413	0.557	0.654	3.464	0.125	17.720	0.705	6.6
SE560740-144375	1985-01-05	0.00	6.160	9.012	0.529	0.639	3.852	0.159	18.911	0.492	6.6
SE560740-144375	1985-01-05	0.25	6.160	9.012	0.529	0.639	3.852	0.159	18.911	0.492	6.6
SE560740-144375	1985-01-05	0.75	6.160	9.008	0.529	0.642	3.852	0.158	18.970	0.501	6.6
SE560740-144375	1985-01-05	1.25	6.161	9.006	0.529	0.642	3.849	0.158	18.964	0.501	6.6
SE560740-144375	1985-01-05	1.75	6.162	9.004	0.529	0.642	3.847	0.158	18.960	0.501	6.6
SE560740-144375	1985-01-05	2.25	6.163	9.002	0.529	0.642	3.845	0.158	18.956	0.502	6.6
