EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE581800-170000	1985-01-01	0.00	6.000	8.004	0.500	0.619	3.006	0.102	18.402	0.289	6.8
SE581800-170000	1985-01-01	0.25	6.000	8.004	0.500	0.619	3.006	0.102	18.402	0.289	6.8
SE581800-170000	1985-01-01	0.75	6.000	8.004	0.500	0.620	3.005	0.102	18.430	0.294	6.8
SE581800-170000	1985-01-01	1.25	6.000	8.003	0.500	0.620	3.005	0.102	18.430	0.294	6.8
SE581800-170000	1985-01-01	1.75	6.000	8.003	0.500	0.620	3.005	0.102	18.430	0.294	6.8
SE581800-170000	1985-01-01	2.25	6.000	8.003	0.500	0.620	3.005	0.102	18.430	0.295	6.8
SE581800-170000	1985-01-01	2.75	6.000	8.002	0.500	0.620	3.005	0.102	18.430	0.295	6.8
SE581800-170000	1985-01-01	3.25	6.000	8.002	0.500	0.620	3.005	0.102	18.430	0.295	6.8
SE581800-170000	1985-01-01	3.75	6.000	8.002	0.500	0.621	3.005	0.102	18.430	0.295	6.8
SE581800-170000	1985-01-01	4.50	6.000	8.002	0.500	0.621	3.005	0.101	18.430	0.295	6.8
SE581800-170000	1985-01-01	5.50	6.000	8.002	0.500	0.621	3.005	0.101	18.431	0.295	6.8
SE581800-170000	1985-01-01	6.50	6.000	8.001	0.500	0.621	3.005	0.101	18.431	0.295	6.8
SE581800-170000	1985-01-01	7.50	6.000	8.001	0.500	0.621	3.005	0.101	18.432	0.295	6.8
SE581800-170000	1985-01-01	8.50	6.000	8.001	0.500	0.621	3.005	0.101	18.432	0.295	6.8
SE581800-170000	1985-01-01	9.50	6.000	8.000	0.500	0.621	3.005	0.101	18.433	0.295	6.8
SE581800-170000	1985-01-01	57.50	6.000	7.978	0.506	0.626	3.065	0.100	18.484	0.296	6.8
SE581800-170000	1985-01-01	58.00	6.000	7.978	0.506	0.626	3.065	0.100	18.484	0.296	6.8
SE581800-170000	1985-01-02	0.00	6.000	8.079	0.501	0.619	3.016	0.103	18.408	0.283	6.8
SE581800-170000	1985-01-02	0.25	6.000	8.079	0.501	0.619	3.016	0.103	18.408	0.283	6.8
SE581800-170000	1985-01-02	0.75	6.000	8.075	0.501	0.621	3.016	0.103	18.435	0.288	6.8
SE581800-170000	1985-01-02	1.25	6.000	8.073	0.501	0.621	3.016	0.103	18.435	0.288	6.8
SE581800-170000	1985-01-02	1.75	6.000	8.071	0.501	0.621	3.016	0.103	18.435	0.288	6.8
SE581800-170000	1985-01-02	2.25	6.000	8.070	0.501	0.621	3.016	0.103	18.435	0.288	6.8
