EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE622080-176120	1985-01-01	0.00	4.000	8.055	0.500	0.619	3.010	0.101	18.406	0.290	6.8
SE622080-176120	1985-01-01	0.25	4.000	8.055	0.500	0.619	3.010	0.101	18.406	0.290	6.8
SE622080-176120	1985-01-01	0.75	4.000	8.050	0.500	0.621	3.010	0.101	18.433	0.294	6.8
SE622080-176120	1985-01-01	1.25	4.000	8.048	0.500	0.621	3.010	0.101	18.433	0.294	6.8
SE622080-176120	1985-01-01	1.75	4.000	8.046	0.500	0.621	3.010	0.101	18.433	0.294	6.8
SE622080-176120	1985-01-01	2.25	4.000	8.044	0.500	0.621	3.010	0.101	18.434	0.294	6.8
SE622080-176120	1985-01-01	2.75	4.000	8.043	0.500	0.621	3.010	0.101	18.434	0.295	6.8
SE622080-176120	1985-01-01	3.25	4.000	8.042	0.500	0.621	3.010	0.101	18.434	0.295	6.8
SE622080-176120	1985-01-01	3.75	4.000	8.041	0.500	0.621	3.011	0.101	18.434	0.295	6.8
SE622080-176120	1985-01-01	4.50	4.000	8.040	0.500	0.621	3.010	0.101	18.434	0.295	6.8
SE622080-176120	1985-01-01	5.50	4.000	8.038	0.500	0.621	3.010	0.101	18.434	0.295	6.8
SE622080-176120	1985-01-01	6.50	4.000	8.036	0.500	0.621	3.010	0.101	18.435	0.295	6.8
SE622080-176120	1985-01-01	7.50	4.000	8.035	0.500	0.621	3.011	0.101	18.435	0.295	6.8
SE622080-176120	1985-01-01	8.50	4.000	8.033	0.500	0.621	3.011	0.101	18.436	0.295	6.8
SE622080-176120	1985-01-01	9.50	4.000	8.031	0.500	0.621	3.011	0.101	18.436	0.295	6.8
SE622080-176120	1985-01-01	23.50	4.000	7.976	0.503	0.623	3.071	0.100	18.490	0.296	6.8
SE622080-176120	1985-01-01	24.00	4.000	7.976	0.503	0.623	3.071	0.100	18.490	0.296	6.8
SE622080-176120	1985-01-02	0.00	4.000	8.400	0.502	0.619	3.042	0.103	18.418	0.277	6.9
SE622080-176120	1985-01-02	0.25	4.000	8.400	0.502	0.619	3.042	0.103	18.418	0.277	6.9
SE622080-176120	1985-01-02	0.75	4.000	8.396	0.502	0.620	3.042	0.103	18.442	0.282	6.9
SE622080-176120	1985-01-02	1.25	4.000	8.393	0.502	0.620	3.042	0.103	18.442	0.282	6.9
SE622080-176120	1985-01-02	1.75	4.000	8.391	0.502	0.620	3.042	0.103	18.442	0.282	6.9
SE622080-176120	1985-01-02	2.25	4.000	8.390	0.502	0.620	3.042	0.103	18.442	0.282	6.9
SE622080-176120	1985-01-02	2.75	4.000	8.389	0.502	0.620	3.042	0.103	18.442	0.282	6.9
SE622080-176120	1985-01-02	3.25	4.000	8.388	0.502	0.620	3.042	0.103	18.442	0.282	6.9
SE622080-176120	1985-01-02	3.75	4.000	8.387	0.502	0.620	3.043	0.103	18.443	0.282	6.9
SE622080-176120	1985-01-02	4.50	4.000	8.386	0.502	0.620	3.042	0.103	18.443	0.282	6.9
SE622080-176120	1985-01-02	5.50	4.000	8.384	0.502	0.620	3.043	0.103	18.443	0.282	6.9
SE622080-176120	1985-01-02	6.50	4.000	8.383	0.502	0.620	3.043	0.103	18.443	0.282	6.9
SE622080-176120	1985-01-02	7.50	4.000	8.382	0.502	0.620	3.043	0.103	18.443	0.282	6.9
SE622080-176120	1985-01-02	8.50	4.000	8.382	0.502	0.620	3.043	0.103	18.443	0.282	6.9
SE622080-176120	1985-01-02	9.50	4.000	8.381	0.502	0.620	3.043	0.103	18.443	0.282	6.9
SE622080-176120	1985-01-02	23.50	4.000	8.370	0.502	0.621	3.055	0.103	18.451	0.282	6.9
SE622080-176120	1985-01-02	24.00	4.000	8.370	0.502	0.621	3.055	0.103	18.451	0.282	6.9
SE622080-176120	1985-01-03	0.00	4.351	8.621	0.463	0.569	3.349	0.102	17.982	0.472	7.0
SE622080-176120	1985-01-03	0.25	4.351	8.621	0.463	0.569	3.349	0.102	17.982	0.472	7.0
SE622080-176120	1985-01-03	0.75	4.351	8.615	0.463	0.570	3.349	0.102	18.010	0.480	7.0
SE622080-176120	1985-01-03	1.25	4.351	8.612	0.463	0.570	3.350	0.101	18.010	0.480	7.0
SE622080-176120	1985-01-03	1.75	4.351	8.609	0.463	0.570	3.350	0.101	18.010	0.481	7.0
SE622080-176120	1985-01-03	2.25	4.352	8.608	0.463	0.570	3.350	0.101	18.009	0.481	7.0
SE622080-176120	1985-01-03	2.75	4.352	8.606	0.463	0.570	3.350	0.101	18.009	0.481	7.0
SE622080-176120	1985-01-03	3.25	4.352	8.605	0.463	0.570	3.350	0.101	18.009	0.481	7.0
SE622080-176120	1985-01-03	3.75	4.352	8.603	0.463	0.570	3.351	0.101	18.009	0.481	7.0
SE622080-176120	1985-01-03	4.50	4.353	8.602	0.462	0.570	3.351	0.101	18.008	0.481	7.0
SE622080-176120	1985-01-03	5.50	4.354	8.600	0.462	0.570	3.352	0.101	18.007	0.482	7.0
SE622080-176120	1985-01-03	6.50	4.354	8.598	0.462	0.570	3.353	0.101	18.006	0.482	7.0
SE622080-176120	1985-01-03	7.50	4.356	8.596	0.462	0.570	3.354	0.101	18.005	0.483	7.0
SE622080-176120	1985-01-03	8.50	4.357	8.593	0.462	0.570	3.355	0.101	18.004	0.484	7.0
SE622080-176120	1985-01-03	9.50	4.359	8.590	0.462	0.569	3.356	0.101	18.001	0.485	7.0
SE622080-176120	1985-01-03	23.50	4.430	8.527	0.455	0.560	3.424	0.101	17.924	0.529	7.0
