EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE575782-165143	1985-01-01	0.00	6.000	8.004	0.500	0.618	3.014	0.109	18.403	0.287	6.9
SE575782-165143	1985-01-01	0.25	6.000	8.004	0.500	0.618	3.014	0.109	18.403	0.287	6.9
SE575782-165143	1985-01-01	0.75	6.000	8.003	0.500	0.620	3.012	0.108	18.426	0.292	6.9
SE575782-165143	1985-01-01	1.25	6.000	8.003	0.500	0.620	3.011	0.107	18.426	0.292	6.9
SE575782-165143	1985-01-01	1.75	6.000	8.002	0.500	0.620	3.011	0.106	18.426	0.292	6.9
SE575782-165143	1985-01-01	2.25	6.000	8.001	0.500	0.620	3.010	0.105	18.427	0.293	6.9
SE575782-165143	1985-01-01	2.75	6.000	8.000	0.501	0.620	3.010	0.103	18.430	0.294	6.9
SE575782-165143	1985-01-01	3.25	6.000	7.998	0.501	0.621	3.010	0.101	18.436	0.295	6.9
SE575782-165143	1985-01-01	3.75	6.000	7.998	0.501	0.621	3.009	0.101	18.438	0.296	6.9
SE575782-165143	1985-01-01	4.50	6.000	7.998	0.501	0.621	3.007	0.100	18.438	0.296	6.9
SE575782-165143	1985-01-01	5.50	6.000	7.998	0.501	0.621	3.007	0.100	18.439	0.296	6.9
SE575782-165143	1985-01-01	6.50	6.000	7.998	0.501	0.621	3.007	0.100	18.440	0.296	6.9
SE575782-165143	1985-01-01	7.50	6.000	7.997	0.501	0.622	3.008	0.100	18.441	0.296	6.9
SE575782-165143	1985-01-01	8.50	6.000	7.996	0.501	0.622	3.011	0.100	18.444	0.296	6.9
SE575782-165143	1985-01-01	9.50	6.000	7.994	0.502	0.622	3.017	0.100	18.450	0.296	6.9
SE575782-165143	1985-01-01	33.50	6.000	7.979	0.506	0.625	3.061	0.100	18.480	0.296	6.9
SE575782-165143	1985-01-01	34.00	6.000	7.979	0.506	0.625	3.061	0.100	18.480	0.296	6.9
SE575782-165143	1985-01-02	0.00	6.000	8.071	0.503	0.620	3.039	0.108	18.429	0.286	6.9
SE575782-165143	1985-01-02	0.25	6.000	8.071	0.503	0.620	3.039	0.108	18.429	0.286	6.9
SE575782-165143	1985-01-02	0.75	6.000	8.067	0.503	0.622	3.039	0.108	18.453	0.291	6.9
SE575782-165143	1985-01-02	1.25	6.000	8.064	0.503	0.622	3.039	0.108	18.453	0.291	6.9
SE575782-165143	1985-01-02	1.75	6.000	8.063	0.503	0.622	3.039	0.108	18.453	0.291	6.9
SE575782-165143	1985-01-02	2.25	6.000	8.061	0.503	0.622	3.039	0.108	18.453	0.291	6.9
SE575782-165143	1985-01-02	2.75	6.000	8.060	0.503	0.622	3.040	0.108	18.453	0.291	6.9
SE575782-165143	1985-01-02	3.25	6.000	8.059	0.503	0.622	3.040	0.108	18.454	0.291	6.9
SE575782-165143	1985-01-02	3.75	6.000	8.058	0.503	0.622	3.040	0.108	18.454	0.291	6.9
SE575782-165143	1985-01-02	4.50	6.000	8.058	0.503	0.622	3.039	0.108	18.453	0.291	6.9
SE575782-165143	1985-01-02	5.50	6.000	8.056	0.503	0.622	3.039	0.107	18.453	0.291	6.9
SE575782-165143	1985-01-02	6.50	6.000	8.055	0.503	0.622	3.039	0.107	18.453	0.291	6.9
SE575782-165143	1985-01-02	7.50	6.000	8.055	0.503	0.622	3.039	0.107	18.453	0.291	6.9
SE575782-165143	1985-01-02	8.50	6.000	8.054	0.503	0.622	3.039	0.107	18.453	0.291	6.9
SE575782-165143	1985-01-02	9.50	6.000	8.052	0.503	0.622	3.042	0.107	18.456	0.291	6.9
SE575782-165143	1985-01-02	33.50	6.000	7.938	0.516	0.636	3.179	0.100	18.591	0.285	6.9
SE575782-165143	1985-01-02	34.00	6.000	7.938	0.516	0.636	3.179	0.100	18.591	0.285	6.9
SE575782-165143	1985-01-03	0.00	6.020	8.395	0.504	0.619	3.087	0.117	18.399	0.305	6.9
SE575782-165143	1985-01-03	0.25	6.020	8.395	0.504	0.619	3.087	0.117	18.399	0.305	6.9
SE575782-165143	1985-01-03	0.75	6.020	8.389	0.504	0.621	3.087	0.117	18.422	0.311	6.9
SE575782-165143	1985-01-03	1.25	6.020	8.386	0.504	0.621	3.087	0.117	18.421	0.311	6.9
SE575782-165143	1985-01-03	1.75	6.020	8.384	0.504	0.621	3.087	0.117	18.421	0.311	6.9
SE575782-165143	1985-01-03	2.25	6.020	8.383	0.504	0.621	3.087	0.116	18.421	0.311	6.9
SE575782-165143	1985-01-03	2.75	6.020	8.381	0.504	0.621	3.088	0.116	18.422	0.311	6.9
SE575782-165143	1985-01-03	3.25	6.020	8.380	0.504	0.621	3.088	0.116	18.422	0.311	6.9
SE575782-165143	1985-01-03	3.75	6.020	8.379	0.504	0.621	3.088	0.116	18.422	0.311	6.9
SE575782-165143	1985-01-03	4.50	6.020	8.377	0.504	0.621	3.087	0.116	18.420	0.311	6.9
SE575782-165143	1985-01-03	5.50	6.021	8.375	0.504	0.621	3.087	0.116	18.420	0.311	6.9
SE575782-165143	1985-01-03	6.50	6.021	8.374	0.504	0.621	3.088	0.116	18.420	0.312	6.9
SE575782-165143	1985-01-03	7.50	6.021	8.372	0.504	0.621	3.088	0.116	18.419	0.312	6.9
SE575782-165143	1985-01-03	8.50	6.021	8.370	0.504	0.621	3.088	0.116	18.419	0.312	6.9
SE575782-165143	1985-01-03	9.50	6.022	8.367	0.504	0.621	3.091	0.116	18.420	0.313	6.9
SE575782-165143	1985-01-03	33.50	6.149	8.256	0.504	0.612	3.231	0.140	18.164	0.487	6.9
SE575782-165143	1985-01-03	34.00	6.149	8.256	0.504	0.612	3.231	0.140	18.164	0.487	6.9
SE575782-165143	1985-01-04	0.00	6.099	8.806	0.505	0.614	3.187	0.133	18.254	0.393	6.9
SE575782-165143	1985-01-04	0.25	6.099	8.806	0.505	0.614	3.187	0.133	18.254	0.393	6.9
SE575782-165143	1985-01-04	0.75	6.099	8.801	0.505	0.616	3.187	0.133	18.279	0.400	6.9
SE575782-165143	1985-01-04	1.25	6.099	8.798	0.505	0.616	3.187	0.133	18.278	0.400	6.9
SE575782-165143	1985-01-04	1.75	6.099	8.797	0.505	0.616	3.187	0.133	18.278	0.400	6.9
SE575782-165143	1985-01-04	2.25	6.099	8.795	0.505	0.616	3.187	0.133	18.278	0.400	6.9
SE575782-165143	1985-01-04	2.75	6.099	8.794	0.505	0.616	3.188	0.133	18.279	0.400	6.9
SE575782-165143	1985-01-04	3.25	6.100	8.793	0.505	0.616	3.189	0.133	18.279	0.400	6.9
SE575782-165143	1985-01-04	3.75	6.100	8.792	0.505	0.616	3.188	0.133	18.279	0.400	6.9
SE575782-165143	1985-01-04	4.50	6.100	8.791	0.505	0.616	3.187	0.133	18.278	0.400	6.9
SE575782-165143	1985-01-04	5.50	6.100	8.789	0.505	0.616	3.188	0.133	18.277	0.400	6.9
SE575782-165143	1985-01-04	6.50	6.100	8.788	0.505	0.616	3.188	0.133	18.277	0.400	6.9
SE575782-165143	1985-01-04	7.50	6.100	8.787	0.505	0.616	3.188	0.133	18.277	0.401	6.9
SE575782-165143	1985-01-04	8.50	6.100	8.786	0.505	0.616	3.188	0.133	18.277	0.401	6.9
SE575782-165143	1985-01-04	9.50	6.100	8.784	0.505	0.616	3.191	0.133	18.279	0.401	6.9
SE575782-165143	1985-01-04	33.50	6.246	8.572	0.505	0.605	3.362	0.161	18.003	0.594	6.9
SE575782-165143	1985-01-04	34.00	6.246	8.572	0.505	0.605	3.362	0.161	18.003	0.594	6.9
SE575782-165143	1985-01-05	0.00	6.165	8.980	0.506	0.610	3.274	0.147	18.146	0.455	7.0
SE575782-165143	1985-01-05	0.25	6.165	8.980	0.506	0.610	3.274	0.147	18.146	0.455	7.0
SE575782-165143	1985-01-05	0.75	6.165	8.976	0.506	0.612	3.274	0.147	18.172	0.463	7.0
SE575782-165143	1985-01-05	1.25	6.165	8.974	0.506	0.612	3.274	0.147	18.171	0.463	7.0
SE575782-165143	1985-01-05	1.75	6.165	8.973	0.506	0.612	3.274	0.146	18.171	0.463	7.0
SE575782-165143	1985-01-05	2.25	6.165	8.971	0.506	0.612	3.274	0.146	18.171	0.463	7.0
SE575782-165143	1985-01-05	2.75	6.165	8.970	0.506	0.612	3.275	0.146	18.171	0.463	7.0
SE575782-165143	1985-01-05	3.25	6.165	8.969	0.506	0.612	3.275	0.146	18.172	0.463	7.0
SE575782-165143	1985-01-05	3.75	6.165	8.968	0.506	0.612	3.275	0.146	18.172	0.463	7.0
