EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE584200-105901	1985-01-01	0.00	20.000	8.038	0.500	0.619	3.002	0.100	18.401	0.291	6.8
SE584200-105901	1985-01-01	0.25	20.000	8.038	0.500	0.619	3.002	0.100	18.401	0.291	6.8
SE584200-105901	1985-01-01	0.75	20.000	8.035	0.500	0.621	3.002	0.100	18.430	0.295	6.8
SE584200-105901	1985-01-01	1.25	20.000	8.033	0.500	0.621	3.002	0.100	18.430	0.295	6.8
SE584200-105901	1985-01-01	1.75	20.000	8.032	0.500	0.621	3.002	0.100	18.430	0.295	6.8
SE584200-105901	1985-01-01	2.25	20.000	8.031	0.500	0.621	3.002	0.100	18.430	0.295	6.8
SE584200-105901	1985-01-01	2.75	20.000	8.031	0.500	0.621	3.002	0.100	18.430	0.295	6.8
SE584200-105901	1985-01-01	3.25	20.000	8.030	0.500	0.621	3.002	0.100	18.430	0.295	6.8
SE584200-105901	1985-01-01	3.75	20.000	8.030	0.500	0.621	3.002	0.100	18.430	0.295	6.8
SE584200-105901	1985-01-01	4.50	20.000	8.029	0.500	0.621	3.001	0.100	18.430	0.295	6.8
SE584200-105901	1985-01-01	5.50	20.000	8.028	0.500	0.621	3.001	0.100	18.430	0.295	6.8
SE584200-105901	1985-01-01	6.50	20.000	8.028	0.500	0.621	3.001	0.100	18.430	0.295	6.8
SE584200-105901	1985-01-01	7.50	20.000	8.027	0.500	0.621	3.001	0.100	18.430	0.295	6.8
SE584200-105901	1985-01-01	8.50	20.000	8.026	0.500	0.621	3.001	0.100	18.430	0.296	6.8
SE584200-105901	1985-01-01	9.50	20.000	8.026	0.500	0.621	3.001	0.100	18.430	0.296	6.8
SE584200-105901	1985-01-01	245.25	20.000	7.992	0.502	0.623	3.024	0.100	18.455	0.297	6.8
SE584200-105901	1985-01-01	247.00	20.000	7.992	0.502	0.623	3.024	0.100	18.455	0.297	6.8
SE584200-105901	1985-01-02	0.00	20.000	8.035	0.500	0.619	3.007	0.100	18.403	0.282	6.8
SE584200-105901	1985-01-02	0.25	20.000	8.035	0.500	0.619	3.007	0.100	18.403	0.282	6.8
SE584200-105901	1985-01-02	0.75	20.000	8.034	0.500	0.621	3.007	0.100	18.432	0.287	6.8
SE584200-105901	1985-01-02	1.25	20.000	8.033	0.500	0.621	3.007	0.100	18.432	0.287	6.8
SE584200-105901	1985-01-02	1.75	20.000	8.032	0.500	0.621	3.007	0.100	18.432	0.287	6.8
SE584200-105901	1985-01-02	2.25	20.000	8.032	0.501	0.621	3.007	0.100	18.432	0.287	6.8
SE584200-105901	1985-01-02	2.75	20.000	8.031	0.500	0.621	3.007	0.100	18.432	0.287	6.8
SE584200-105901	1985-01-02	3.25	20.000	8.031	0.500	0.621	3.007	0.100	18.432	0.287	6.8
SE584200-105901	1985-01-02	3.75	20.000	8.031	0.500	0.621	3.007	0.100	18.432	0.287	6.8
SE584200-105901	1985-01-02	4.50	20.000	8.030	0.500	0.621	3.006	0.100	18.432	0.287	6.8
SE584200-105901	1985-01-02	5.50	20.000	8.030	0.500	0.621	3.006	0.100	18.433	0.287	6.8
SE584200-105901	1985-01-02	6.50	20.000	8.029	0.500	0.621	3.006	0.100	18.433	0.287	6.8
SE584200-105901	1985-01-02	7.50	20.000	8.029	0.500	0.621	3.006	0.100	18.433	0.287	6.8
SE584200-105901	1985-01-02	8.50	20.000	8.029	0.500	0.621	3.006	0.100	18.433	0.287	6.8
SE584200-105901	1985-01-02	9.50	20.000	8.029	0.500	0.621	3.006	0.100	18.433	0.287	6.8
SE584200-105901	1985-01-02	245.25	20.000	7.968	0.508	0.628	3.092	0.100	18.508	0.285	6.8
SE584200-105901	1985-01-02	247.00	20.000	7.968	0.508	0.628	3.092	0.100	18.508	0.285	6.8
SE584200-105901	1985-01-03	0.00	22.780	8.075	0.543	0.630	4.907	0.279	15.926	0.445	8.9
