EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE593500-190000	1985-01-01	0.00	4.000	8.005	0.500	0.619	3.006	0.102	18.402	0.289	6.8
SE593500-190000	1985-01-01	0.25	4.000	8.005	0.500	0.619	3.006	0.102	18.402	0.289	6.8
SE593500-190000	1985-01-01	0.75	4.000	8.004	0.500	0.620	3.006	0.102	18.429	0.294	6.8
SE593500-190000	1985-01-01	1.25	4.000	8.004	0.500	0.620	3.005	0.102	18.429	0.294	6.8
SE593500-190000	1985-01-01	1.75	4.000	8.003	0.500	0.620	3.005	0.101	18.429	0.294	6.8
SE593500-190000	1985-01-01	2.25	4.000	8.003	0.500	0.620	3.005	0.101	18.429	0.295	6.8
SE593500-190000	1985-01-01	2.75	4.000	8.003	0.500	0.620	3.005	0.101	18.429	0.295	6.8
SE593500-190000	1985-01-01	3.25	4.000	8.003	0.500	0.620	3.005	0.101	18.430	0.295	6.8
SE593500-190000	1985-01-01	3.75	4.000	8.002	0.500	0.620	3.005	0.101	18.430	0.295	6.8
SE593500-190000	1985-01-01	4.50	4.000	8.002	0.500	0.620	3.005	0.101	18.430	0.295	6.8
SE593500-190000	1985-01-01	5.50	4.000	8.002	0.500	0.620	3.005	0.101	18.430	0.295	6.8
SE593500-190000	1985-01-01	6.50	4.000	8.002	0.500	0.620	3.005	0.101	18.431	0.295	6.8
SE593500-190000	1985-01-01	7.50	4.000	8.001	0.500	0.621	3.005	0.101	18.431	0.295	6.8
SE593500-190000	1985-01-01	8.50	4.000	8.001	0.500	0.621	3.005	0.101	18.432	0.295	6.8
SE593500-190000	1985-01-01	9.50	4.000	8.000	0.500	0.621	3.005	0.101	18.433	0.295	6.8
SE593500-190000	1985-01-01	89.00	4.000	7.986	0.502	0.623	3.039	0.100	18.471	0.297	6.8
SE593500-190000	1985-01-01	90.00	4.000	7.986	0.502	0.623	3.039	0.100	18.471	0.297	6.8
SE593500-190000	1985-01-02	0.00	4.000	8.060	0.501	0.618	3.020	0.103	18.408	0.281	6.9
SE593500-190000	1985-01-02	0.25	4.000	8.060	0.501	0.618	3.020	0.103	18.408	0.281	6.9
SE593500-190000	1985-01-02	0.75	4.000	8.057	0.501	0.620	3.020	0.103	18.434	0.286	6.9
SE593500-190000	1985-01-02	1.25	4.000	8.056	0.501	0.620	3.020	0.103	18.434	0.286	6.9
SE593500-190000	1985-01-02	1.75	4.000	8.055	0.501	0.620	3.020	0.103	18.434	0.286	6.9
SE593500-190000	1985-01-02	2.25	4.000	8.054	0.501	0.620	3.020	0.103	18.434	0.286	6.9
SE593500-190000	1985-01-02	2.75	4.000	8.053	0.501	0.620	3.020	0.103	18.434	0.286	6.9
SE593500-190000	1985-01-02	3.25	4.000	8.053	0.501	0.620	3.020	0.103	18.434	0.286	6.9
SE593500-190000	1985-01-02	3.75	4.000	8.052	0.501	0.620	3.020	0.103	18.434	0.286	6.9
SE593500-190000	1985-01-02	4.50	4.000	8.052	0.501	0.620	3.020	0.102	18.434	0.286	6.9
SE593500-190000	1985-01-02	5.50	4.000	8.051	0.501	0.620	3.020	0.102	18.434	0.286	6.9
SE593500-190000	1985-01-02	6.50	4.000	8.050	0.501	0.620	3.020	0.102	18.435	0.286	6.9
SE593500-190000	1985-01-02	7.50	4.000	8.049	0.501	0.620	3.020	0.102	18.435	0.286	6.9
SE593500-190000	1985-01-02	8.50	4.000	8.048	0.501	0.620	3.020	0.102	18.435	0.286	6.9
SE593500-190000	1985-01-02	9.50	4.000	8.048	0.501	0.620	3.020	0.102	18.435	0.286	6.9
SE593500-190000	1985-01-02	89.00	4.000	7.953	0.506	0.626	3.135	0.100	18.549	0.285	6.9
SE593500-190000	1985-01-02	90.00	4.000	7.953	0.506	0.626	3.135	0.100	18.549	0.285	6.9
SE593500-190000	1985-01-03	0.00	4.000	8.214	0.501	0.618	3.041	0.104	18.416	0.270	6.9
SE593500-190000	1985-01-03	0.25	4.000	8.214	0.501	0.618	3.041	0.104	18.416	0.270	6.9
SE593500-190000	1985-01-03	0.75	4.000	8.208	0.501	0.620	3.040	0.104	18.441	0.274	6.9
SE593500-190000	1985-01-03	1.25	4.000	8.205	0.501	0.620	3.040	0.104	18.441	0.274	6.9
SE593500-190000	1985-01-03	1.75	4.000	8.203	0.501	0.620	3.040	0.104	18.441	0.274	6.9
SE593500-190000	1985-01-03	2.25	4.000	8.201	0.501	0.620	3.040	0.104	18.441	0.274	6.9
SE593500-190000	1985-01-03	2.75	4.000	8.200	0.501	0.620	3.040	0.104	18.441	0.274	6.9
SE593500-190000	1985-01-03	3.25	4.000	8.199	0.501	0.620	3.040	0.104	18.441	0.274	6.9
SE593500-190000	1985-01-03	3.75	4.000	8.198	0.501	0.620	3.040	0.104	18.441	0.274	6.9
SE593500-190000	1985-01-03	4.50	4.000	8.197	0.501	0.620	3.040	0.104	18.441	0.274	6.9
SE593500-190000	1985-01-03	5.50	4.000	8.195	0.501	0.620	3.040	0.104	18.441	0.274	6.9
SE593500-190000	1985-01-03	6.50	4.000	8.194	0.501	0.620	3.040	0.104	18.441	0.274	6.9
SE593500-190000	1985-01-03	7.50	4.000	8.193	0.501	0.620	3.040	0.104	18.441	0.274	6.9
SE593500-190000	1985-01-03	8.50	4.000	8.192	0.501	0.620	3.040	0.104	18.441	0.274	6.9
SE593500-190000	1985-01-03	9.50	4.000	8.191	0.501	0.620	3.040	0.104	18.441	0.274	6.9
SE593500-190000	1985-01-03	89.00	4.000	7.986	0.502	0.622	3.042	0.099	18.470	0.271	6.9
SE593500-190000	1985-01-03	90.00	4.000	7.986	0.502	0.622	3.042	0.099	18.470	0.271	6.9
SE593500-190000	1985-01-04	0.00	4.000	8.500	0.502	0.618	3.060	0.106	18.426	0.258	6.9
SE593500-190000	1985-01-04	0.25	4.000	8.500	0.502	0.618	3.060	0.106	18.426	0.258	6.9
SE593500-190000	1985-01-04	0.75	4.000	8.494	0.502	0.620	3.060	0.106	18.450	0.263	6.9
SE593500-190000	1985-01-04	1.25	4.000	8.491	0.502	0.620	3.060	0.106	18.450	0.263	6.9
SE593500-190000	1985-01-04	1.75	4.000	8.488	0.502	0.620	3.060	0.106	18.450	0.263	6.9
SE593500-190000	1985-01-04	2.25	4.000	8.487	0.502	0.620	3.060	0.106	18.450	0.263	6.9
SE593500-190000	1985-01-04	2.75	4.000	8.485	0.502	0.620	3.060	0.106	18.450	0.263	6.9
SE593500-190000	1985-01-04	3.25	4.000	8.484	0.502	0.620	3.060	0.105	18.450	0.263	6.9
SE593500-190000	1985-01-04	3.75	4.000	8.483	0.502	0.620	3.060	0.105	18.450	0.263	6.9
SE593500-190000	1985-01-04	4.50	4.000	8.482	0.502	0.620	3.060	0.105	18.450	0.263	6.9
SE593500-190000	1985-01-04	5.50	4.000	8.480	0.502	0.620	3.060	0.105	18.450	0.263	6.9
SE593500-190000	1985-01-04	6.50	4.000	8.479	0.502	0.620	3.060	0.105	18.450	0.263	6.9
SE593500-190000	1985-01-04	7.50	4.000	8.478	0.502	0.620	3.060	0.105	18.450	0.263	6.9
SE593500-190000	1985-01-04	8.50	4.000	8.477	0.502	0.620	3.060	0.105	18.450	0.263	6.9
SE593500-190000	1985-01-04	9.50	4.000	8.476	0.502	0.620	3.060	0.105	18.450	0.263	6.9
SE593500-190000	1985-01-04	89.00	4.026	8.465	0.499	0.616	3.085	0.105	18.417	0.276	6.9
SE593500-190000	1985-01-04	90.00	4.026	8.465	0.499	0.616	3.085	0.105	18.417	0.276	6.9
SE593500-190000	1985-01-05	0.00	4.000	8.739	0.503	0.618	3.077	0.108	18.434	0.248	6.9
SE593500-190000	1985-01-05	0.25	4.000	8.739	0.503	0.618	3.077	0.108	18.434	0.248	6.9
SE593500-190000	1985-01-05	0.75	4.000	8.734	0.503	0.620	3.077	0.107	18.456	0.252	6.9
SE593500-190000	1985-01-05	1.25	4.000	8.731	0.503	0.620	3.077	0.107	18.456	0.252	6.9
SE593500-190000	1985-01-05	1.75	4.000	8.729	0.503	0.620	3.077	0.107	18.456	0.252	6.9
SE593500-190000	1985-01-05	2.25	4.000	8.728	0.503	0.620	3.077	0.107	18.456	0.252	6.9
