EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE580550-112460	1985-01-01	0.00	20.000	8.038	0.500	0.619	3.004	0.101	18.403	0.290	6.8
SE580550-112460	1985-01-01	0.25	20.000	8.038	0.500	0.619	3.004	0.101	18.403	0.290	6.8
SE580550-112460	1985-01-01	0.75	20.000	8.035	0.500	0.621	3.004	0.101	18.432	0.295	6.8
SE580550-112460	1985-01-01	1.25	20.000	8.033	0.500	0.621	3.004	0.100	18.432	0.295	6.8
SE580550-112460	1985-01-01	1.75	20.000	8.032	0.500	0.621	3.004	0.100	18.432	0.295	6.8
SE580550-112460	1985-01-01	2.25	20.000	8.031	0.500	0.621	3.004	0.100	18.432	0.295	6.8
SE580550-112460	1985-01-01	2.75	20.000	8.031	0.500	0.621	3.004	0.100	18.432	0.295	6.8
SE580550-112460	1985-01-01	3.25	20.000	8.030	0.500	0.621	3.004	0.100	18.432	0.295	6.8
SE580550-112460	1985-01-01	3.75	20.000	8.030	0.500	0.621	3.004	0.100	18.432	0.295	6.8
SE580550-112460	1985-01-01	4.50	20.000	8.029	0.500	0.621	3.004	0.100	18.432	0.295	6.8
SE580550-112460	1985-01-01	5.50	20.000	8.028	0.500	0.621	3.004	0.100	18.432	0.295	6.8
SE580550-112460	1985-01-01	6.50	20.000	8.028	0.500	0.621	3.004	0.100	18.432	0.295	6.8
SE580550-112460	1985-01-01	7.50	20.000	8.027	0.500	0.621	3.004	0.100	18.432	0.295	6.8
SE580550-112460	1985-01-01	8.50	20.000	8.026	0.500	0.621	3.004	0.100	18.432	0.295	6.8
SE580550-112460	1985-01-01	9.50	20.000	8.026	0.500	0.621	3.004	0.100	18.432	0.295	6.8
SE580550-112460	1985-01-01	37.50	20.000	7.977	0.506	0.626	3.067	0.100	18.486	0.296	6.8
SE580550-112460	1985-01-01	38.00	20.000	7.977	0.506	0.626	3.067	0.100	18.486	0.296	6.8
SE580550-112460	1985-01-02	0.00	20.000	8.068	0.501	0.620	3.017	0.101	18.408	0.287	6.8
SE580550-112460	1985-01-02	0.25	20.000	8.068	0.501	0.620	3.017	0.101	18.408	0.287	6.8
SE580550-112460	1985-01-02	0.75	20.000	8.067	0.501	0.621	3.017	0.100	18.436	0.292	6.8
SE580550-112460	1985-01-02	1.25	20.000	8.066	0.501	0.621	3.017	0.100	18.436	0.292	6.8
SE580550-112460	1985-01-02	1.75	20.000	8.065	0.501	0.621	3.017	0.100	18.436	0.292	6.8
SE580550-112460	1985-01-02	2.25	20.000	8.065	0.501	0.621	3.017	0.100	18.436	0.292	6.8
SE580550-112460	1985-01-02	2.75	20.000	8.065	0.501	0.621	3.017	0.100	18.436	0.292	6.8
SE580550-112460	1985-01-02	3.25	20.000	8.064	0.501	0.621	3.017	0.100	18.436	0.292	6.8
SE580550-112460	1985-01-02	3.75	20.000	8.064	0.501	0.621	3.017	0.100	18.436	0.292	6.8
SE580550-112460	1985-01-02	4.50	20.000	8.064	0.501	0.621	3.017	0.100	18.436	0.292	6.8
SE580550-112460	1985-01-02	5.50	20.000	8.064	0.501	0.621	3.017	0.100	18.436	0.292	6.8
SE580550-112460	1985-01-02	6.50	20.000	8.063	0.501	0.621	3.017	0.100	18.436	0.292	6.8
SE580550-112460	1985-01-02	7.50	20.000	8.063	0.501	0.621	3.017	0.100	18.436	0.292	6.8
SE580550-112460	1985-01-02	8.50	20.000	8.063	0.501	0.621	3.017	0.100	18.437	0.292	6.8
SE580550-112460	1985-01-02	9.50	20.000	8.063	0.501	0.621	3.017	0.100	18.437	0.292	6.8
SE580550-112460	1985-01-02	37.50	20.000	8.056	0.503	0.622	3.031	0.100	18.447	0.292	6.8
SE580550-112460	1985-01-02	38.00	20.000	8.056	0.503	0.622	3.031	0.100	18.447	0.292	6.8
SE580550-112460	1985-01-03	0.00	20.117	8.108	0.518	0.630	3.361	0.131	17.893	0.383	7.2
SE580550-112460	1985-01-03	0.25	20.117	8.108	0.518	0.630	3.361	0.131	17.893	0.383	7.2
SE580550-112460	1985-01-03	0.75	20.118	8.106	0.518	0.632	3.363	0.131	17.912	0.390	7.2
SE580550-112460	1985-01-03	1.25	20.120	8.105	0.519	0.632	3.368	0.131	17.905	0.391	7.2
SE580550-112460	1985-01-03	1.75	20.123	8.103	0.519	0.632	3.375	0.132	17.894	0.393	7.2
SE580550-112460	1985-01-03	2.25	20.128	8.101	0.520	0.633	3.387	0.133	17.877	0.396	7.2
SE580550-112460	1985-01-03	2.75	20.137	8.098	0.521	0.633	3.410	0.135	17.845	0.403	7.2
SE580550-112460	1985-01-03	3.25	20.157	8.092	0.523	0.635	3.460	0.139	17.774	0.416	7.2
SE580550-112460	1985-01-03	3.75	20.217	8.078	0.531	0.641	3.618	0.152	17.553	0.459	7.2
SE580550-112460	1985-01-03	4.50	20.464	8.034	0.565	0.666	4.290	0.211	16.612	0.644	7.2
SE580550-112460	1985-01-03	5.50	20.584	8.032	0.586	0.682	4.730	0.250	15.989	0.774	7.2
SE580550-112460	1985-01-03	6.50	20.662	8.033	0.602	0.693	5.052	0.280	15.528	0.872	7.2
SE580550-112460	1985-01-03	7.50	20.722	8.030	0.613	0.701	5.274	0.300	15.212	0.939	7.2
SE580550-112460	1985-01-03	8.50	20.772	8.023	0.621	0.706	5.424	0.314	15.006	0.981	7.2
SE580550-112460	1985-01-03	9.50	20.819	8.015	0.626	0.710	5.541	0.324	14.847	1.012	7.2
SE580550-112460	1985-01-03	37.50	29.842	6.612	0.800	0.871	7.660	0.403	11.929	1.183	7.2
SE580550-112460	1985-01-03	38.00	29.842	6.612	0.800	0.871	7.660	0.403	11.929	1.183	7.2
SE580550-112460	1985-01-04	0.00	20.662	8.198	0.601	0.690	5.068	0.265	15.478	0.882	8.8
SE580550-112460	1985-01-04	0.25	20.662	8.198	0.601	0.690	5.068	0.265	15.478	0.882	8.8
SE580550-112460	1985-01-04	0.75	20.662	8.195	0.601	0.692	5.069	0.265	15.506	0.896	8.8
SE580550-112460	1985-01-04	1.25	20.663	8.193	0.602	0.692	5.071	0.266	15.503	0.897	8.8
SE580550-112460	1985-01-04	1.75	20.663	8.192	0.602	0.692	5.073	0.266	15.501	0.897	8.8
SE580550-112460	1985-01-04	2.25	20.664	8.191	0.602	0.692	5.074	0.266	15.498	0.898	8.8
SE580550-112460	1985-01-04	2.75	20.665	8.190	0.602	0.692	5.076	0.266	15.496	0.898	8.8
SE580550-112460	1985-01-04	3.25	20.665	8.189	0.602	0.692	5.078	0.266	15.494	0.899	8.8
SE580550-112460	1985-01-04	3.75	20.666	8.188	0.602	0.692	5.080	0.266	15.491	0.899	8.8
SE580550-112460	1985-01-04	4.50	20.667	8.187	0.602	0.692	5.083	0.266	15.487	0.900	8.8
SE580550-112460	1985-01-04	5.50	20.669	8.185	0.602	0.693	5.088	0.267	15.479	0.902	8.8
SE580550-112460	1985-01-04	6.50	20.672	8.183	0.603	0.693	5.096	0.268	15.468	0.904	8.8
SE580550-112460	1985-01-04	7.50	20.677	8.180	0.603	0.693	5.110	0.269	15.450	0.908	8.8
SE580550-112460	1985-01-04	8.50	20.687	8.176	0.605	0.694	5.136	0.271	15.415	0.915	8.8
SE580550-112460	1985-01-04	9.50	20.712	8.166	0.608	0.697	5.200	0.276	15.330	0.933	8.8
SE580550-112460	1985-01-04	37.50	30.847	6.477	0.827	0.892	8.155	0.421	11.231	1.218	8.8
SE580550-112460	1985-01-04	38.00	30.847	6.477	0.827	0.892	8.155	0.421	11.231	1.218	8.8
SE580550-112460	1985-01-05	0.00	20.828	8.323	0.620	0.703	5.478	0.279	14.932	1.010	9.2
SE580550-112460	1985-01-05	0.25	20.828	8.323	0.620	0.703	5.478	0.279	14.932	1.010	9.2
SE580550-112460	1985-01-05	0.75	20.828	8.320	0.620	0.705	5.479	0.279	14.963	1.026	9.2
SE580550-112460	1985-01-05	1.25	20.829	8.319	0.620	0.705	5.481	0.279	14.960	1.027	9.2
SE580550-112460	1985-01-05	1.75	20.829	8.317	0.620	0.705	5.482	0.279	14.958	1.027	9.2
SE580550-112460	1985-01-05	2.25	20.830	8.316	0.620	0.706	5.484	0.279	14.956	1.028	9.2
SE580550-112460	1985-01-05	2.75	20.831	8.315	0.620	0.706	5.485	0.280	14.954	1.028	9.2
SE580550-112460	1985-01-05	3.25	20.831	8.314	0.620	0.706	5.487	0.280	14.952	1.029	9.2
SE580550-112460	1985-01-05	3.75	20.832	8.313	0.620	0.706	5.489	0.280	14.949	1.029	9.2
SE580550-112460	1985-01-05	4.50	20.833	8.312	0.620	0.706	5.491	0.280	14.946	1.030	9.2
SE580550-112460	1985-01-05	5.50	20.836	8.310	0.621	0.706	5.497	0.280	14.938	1.032	9.2
SE580550-112460	1985-01-05	6.50	20.840	8.307	0.621	0.706	5.507	0.281	14.926	1.035	9.2
SE580550-112460	1985-01-05	7.50	20.849	8.302	0.622	0.707	5.528	0.282	14.899	1.041	9.2
