EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE655120-220380	1985-01-01	0.00	3.000	8.176	0.501	0.619	3.023	0.100	18.410	0.288	6.9
SE655120-220380	1985-01-01	0.25	3.000	8.176	0.501	0.619	3.023	0.100	18.410	0.288	6.9
SE655120-220380	1985-01-01	0.75	3.000	8.170	0.501	0.621	3.023	0.100	18.436	0.293	6.9
SE655120-220380	1985-01-01	1.25	3.000	8.167	0.501	0.621	3.023	0.100	18.437	0.293	6.9
SE655120-220380	1985-01-01	1.75	3.000	8.164	0.501	0.621	3.023	0.100	18.437	0.293	6.9
SE655120-220380	1985-01-01	2.25	3.000	8.162	0.501	0.621	3.024	0.100	18.437	0.293	6.9
SE655120-220380	1985-01-01	2.75	3.000	8.161	0.501	0.621	3.023	0.100	18.437	0.293	6.9
SE655120-220380	1985-01-01	3.25	3.000	8.160	0.501	0.621	3.023	0.100	18.436	0.293	6.9
SE655120-220380	1985-01-01	3.75	3.000	8.158	0.501	0.621	3.024	0.100	18.437	0.293	6.9
SE655120-220380	1985-01-01	4.50	3.000	8.157	0.501	0.621	3.023	0.100	18.437	0.293	6.9
SE655120-220380	1985-01-01	5.50	3.000	8.155	0.501	0.621	3.024	0.100	18.438	0.293	6.9
SE655120-220380	1985-01-01	6.50	3.000	8.153	0.501	0.621	3.024	0.100	18.438	0.293	6.9
SE655120-220380	1985-01-01	7.50	3.000	8.151	0.501	0.621	3.024	0.100	18.438	0.293	6.9
SE655120-220380	1985-01-01	8.50	3.000	8.150	0.501	0.621	3.024	0.100	18.438	0.293	6.9
SE655120-220380	1985-01-01	9.50	3.000	8.148	0.501	0.621	3.025	0.100	18.438	0.293	6.9
SE655120-220380	1985-01-01	13.50	3.000	8.131	0.502	0.621	3.035	0.100	18.445	0.293	6.9
SE655120-220380	1985-01-01	14.00	3.000	8.131	0.502	0.621	3.035	0.100	18.445	0.293	6.9
SE655120-220380	1985-01-02	0.00	3.000	8.700	0.504	0.619	3.087	0.101	18.430	0.266	6.9
SE655120-220380	1985-01-02	0.25	3.000	8.700	0.504	0.619	3.087	0.101	18.430	0.266	6.9
SE655120-220380	1985-01-02	0.75	3.000	8.695	0.504	0.620	3.087	0.101	18.447	0.270	6.9
SE655120-220380	1985-01-02	1.25	3.000	8.693	0.504	0.620	3.087	0.101	18.447	0.270	6.9
SE655120-220380	1985-01-02	1.75	3.000	8.691	0.504	0.620	3.088	0.101	18.447	0.270	6.9
SE655120-220380	1985-01-02	2.25	3.000	8.690	0.504	0.620	3.088	0.101	18.447	0.270	6.9
SE655120-220380	1985-01-02	2.75	3.000	8.688	0.504	0.620	3.088	0.101	18.447	0.270	6.9
SE655120-220380	1985-01-02	3.25	3.000	8.688	0.504	0.620	3.087	0.101	18.447	0.270	6.9
SE655120-220380	1985-01-02	3.75	3.000	8.686	0.504	0.620	3.088	0.101	18.448	0.271	6.9
SE655120-220380	1985-01-02	4.50	3.000	8.685	0.504	0.620	3.087	0.101	18.447	0.271	6.9
SE655120-220380	1985-01-02	5.50	3.000	8.683	0.504	0.620	3.088	0.101	18.448	0.271	6.9
SE655120-220380	1985-01-02	6.50	3.000	8.681	0.504	0.620	3.088	0.101	18.448	0.271	6.9
SE655120-220380	1985-01-02	7.50	3.000	8.680	0.504	0.620	3.088	0.101	18.448	0.271	6.9
SE655120-220380	1985-01-02	8.50	3.000	8.678	0.504	0.620	3.088	0.101	18.448	0.271	6.9
SE655120-220380	1985-01-02	9.50	3.000	8.676	0.504	0.620	3.089	0.101	18.449	0.271	6.9
SE655120-220380	1985-01-02	13.50	3.000	8.667	0.504	0.621	3.097	0.101	18.455	0.271	6.9
SE655120-220380	1985-01-02	14.00	3.000	8.667	0.504	0.621	3.097	0.101	18.455	0.271	6.9
SE655120-220380	1985-01-03	0.00	2.996	9.061	0.507	0.619	3.162	0.106	18.471	0.239	7.0
SE655120-220380	1985-01-03	0.25	2.996	9.061	0.507	0.619	3.162	0.106	18.471	0.239	7.0
SE655120-220380	1985-01-03	0.75	2.996	9.061	0.507	0.620	3.162	0.106	18.482	0.243	7.0
SE655120-220380	1985-01-03	1.25	2.997	9.061	0.507	0.620	3.162	0.106	18.482	0.243	7.0
SE655120-220380	1985-01-03	1.75	2.997	9.061	0.507	0.620	3.162	0.106	18.483	0.243	7.0
SE655120-220380	1985-01-03	2.25	2.997	9.061	0.507	0.620	3.162	0.106	18.483	0.244	7.0
SE655120-220380	1985-01-03	2.75	2.997	9.061	0.507	0.620	3.162	0.105	18.484	0.244	7.0
SE655120-220380	1985-01-03	3.25	2.997	9.061	0.507	0.620	3.161	0.105	18.484	0.244	7.0
SE655120-220380	1985-01-03	3.75	2.997	9.060	0.507	0.621	3.162	0.105	18.486	0.245	7.0
SE655120-220380	1985-01-03	4.50	2.997	9.060	0.507	0.621	3.162	0.105	18.486	0.245	7.0
SE655120-220380	1985-01-03	5.50	2.997	9.059	0.507	0.621	3.162	0.105	18.489	0.246	7.0
SE655120-220380	1985-01-03	6.50	2.998	9.057	0.507	0.621	3.163	0.104	18.492	0.247	7.0
SE655120-220380	1985-01-03	7.50	2.998	9.052	0.507	0.621	3.162	0.104	18.494	0.249	7.0
SE655120-220380	1985-01-03	8.50	2.998	9.048	0.507	0.621	3.158	0.103	18.492	0.250	7.0
SE655120-220380	1985-01-03	9.50	2.998	9.047	0.507	0.621	3.149	0.103	18.484	0.251	7.0
SE655120-220380	1985-01-03	13.50	2.999	8.728	0.508	0.623	3.177	0.101	18.515	0.257	7.0
SE655120-220380	1985-01-03	14.00	2.999	8.728	0.508	0.623	3.177	0.101	18.515	0.257	7.0
SE655120-220380	1985-01-04	0.00	2.993	9.040	0.510	0.620	3.235	0.111	18.520	0.213	7.1
SE655120-220380	1985-01-04	0.25	2.993	9.040	0.510	0.620	3.235	0.111	18.520	0.213	7.1
SE655120-220380	1985-01-04	0.75	2.993	9.039	0.510	0.621	3.235	0.111	18.528	0.216	7.1
SE655120-220380	1985-01-04	1.25	2.993	9.039	0.510	0.621	3.235	0.111	18.528	0.217	7.1
SE655120-220380	1985-01-04	1.75	2.993	9.039	0.510	0.621	3.235	0.111	18.528	0.217	7.1
SE655120-220380	1985-01-04	2.25	2.993	9.039	0.510	0.621	3.235	0.111	18.529	0.217	7.1
SE655120-220380	1985-01-04	2.75	2.993	9.039	0.510	0.621	3.234	0.110	18.529	0.219	7.1
SE655120-220380	1985-01-04	3.25	2.994	9.038	0.510	0.621	3.233	0.109	18.530	0.221	7.1
SE655120-220380	1985-01-04	3.75	2.995	9.036	0.510	0.622	3.234	0.108	18.535	0.224	7.1
SE655120-220380	1985-01-04	4.50	2.996	9.035	0.510	0.622	3.233	0.106	18.540	0.228	7.1
SE655120-220380	1985-01-04	5.50	2.997	9.032	0.510	0.623	3.234	0.105	18.547	0.231	7.1
SE655120-220380	1985-01-04	6.50	2.997	9.030	0.510	0.623	3.233	0.104	18.550	0.233	7.1
SE655120-220380	1985-01-04	7.50	2.998	9.027	0.510	0.624	3.229	0.104	18.550	0.235	7.1
SE655120-220380	1985-01-04	8.50	2.998	9.021	0.510	0.624	3.225	0.103	18.548	0.236	7.1
SE655120-220380	1985-01-04	9.50	2.998	9.007	0.510	0.624	3.227	0.103	18.552	0.237	7.1
SE655120-220380	1985-01-04	13.50	2.999	8.825	0.515	0.629	3.333	0.102	18.656	0.241	7.1
SE655120-220380	1985-01-04	14.00	2.999	8.825	0.515	0.629	3.333	0.102	18.656	0.241	7.1
SE655120-220380	1985-01-05	0.00	2.989	9.017	0.513	0.622	3.307	0.116	18.580	0.193	7.1
SE655120-220380	1985-01-05	0.25	2.989	9.017	0.513	0.622	3.307	0.116	18.580	0.193	7.1
SE655120-220380	1985-01-05	0.75	2.989	9.017	0.513	0.622	3.307	0.116	18.585	0.195	7.1
SE655120-220380	1985-01-05	1.25	2.989	9.017	0.513	0.622	3.307	0.115	18.585	0.196	7.1
SE655120-220380	1985-01-05	1.75	2.990	9.017	0.513	0.622	3.307	0.115	18.586	0.196	7.1
SE655120-220380	1985-01-05	2.25	2.990	9.017	0.513	0.622	3.307	0.115	18.586	0.196	7.1
SE655120-220380	1985-01-05	2.75	2.990	9.016	0.513	0.622	3.307	0.114	18.586	0.198	7.1
SE655120-220380	1985-01-05	3.25	2.992	9.015	0.513	0.623	3.305	0.112	18.586	0.201	7.1
SE655120-220380	1985-01-05	3.75	2.993	9.013	0.513	0.623	3.306	0.111	18.590	0.205	7.1
SE655120-220380	1985-01-05	4.50	2.994	9.010	0.513	0.624	3.304	0.109	18.592	0.209	7.1
SE655120-220380	1985-01-05	5.50	2.996	9.004	0.513	0.625	3.305	0.107	18.599	0.214	7.1
SE655120-220380	1985-01-05	6.50	2.996	8.995	0.513	0.625	3.302	0.105	18.601	0.218	7.1
SE655120-220380	1985-01-05	7.50	2.997	8.983	0.513	0.626	3.295	0.104	18.600	0.221	7.1
SE655120-220380	1985-01-05	8.50	2.997	8.966	0.513	0.626	3.285	0.103	18.594	0.223	7.1
SE655120-220380	1985-01-05	9.50	2.998	8.940	0.512	0.626	3.281	0.103	18.593	0.225	7.1
SE655120-220380	1985-01-05	13.50	3.000	8.806	0.509	0.624	3.222	0.101	18.544	0.231	7.1
SE655120-220380	1985-01-05	14.00	3.000	8.806	0.509	0.624	3.222	0.101	18.544	0.231	7.1
SE655120-220380	1985-01-06	0.00	2.986	8.994	0.516	0.624	3.379	0.120	18.643	0.175	7.1
SE655120-220380	1985-01-06	0.25	2.986	8.994	0.516	0.624	3.379	0.120	18.643	0.175	7.1
SE655120-220380	1985-01-06	0.75	2.986	8.994	0.516	0.624	3.379	0.119	18.647	0.178	7.1
SE655120-220380	1985-01-06	1.25	2.987	8.994	0.516	0.624	3.379	0.119	18.647	0.178	7.1
SE655120-220380	1985-01-06	1.75	2.987	8.994	0.516	0.624	3.379	0.119	18.647	0.178	7.1
SE655120-220380	1985-01-06	2.25	2.987	8.993	0.516	0.624	3.379	0.119	18.647	0.179	7.1
SE655120-220380	1985-01-06	2.75	2.988	8.992	0.516	0.624	3.378	0.118	18.647	0.181	7.1
SE655120-220380	1985-01-06	3.25	2.989	8.990	0.516	0.625	3.376	0.115	18.646	0.184	7.1
SE655120-220380	1985-01-06	3.75	2.991	8.986	0.516	0.625	3.376	0.113	18.648	0.188	7.1
SE655120-220380	1985-01-06	4.50	2.992	8.980	0.516	0.626	3.373	0.111	18.648	0.193	7.1
SE655120-220380	1985-01-06	5.50	2.994	8.968	0.516	0.627	3.372	0.108	18.651	0.199	7.1
SE655120-220380	1985-01-06	6.50	2.996	8.951	0.516	0.627	3.364	0.106	18.648	0.204	7.1
SE655120-220380	1985-01-06	7.50	2.996	8.928	0.515	0.627	3.351	0.104	18.639	0.207	7.1
SE655120-220380	1985-01-06	8.50	2.997	8.900	0.515	0.627	3.343	0.103	18.635	0.210	7.1
