EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE573100-115580	1985-01-01	0.00	20.000	8.090	0.503	0.621	3.039	0.104	18.421	0.286	6.9
SE573100-115580	1985-01-01	0.25	20.000	8.090	0.503	0.621	3.039	0.104	18.421	0.286	6.9
SE573100-115580	1985-01-01	0.75	20.000	8.087	0.503	0.622	3.040	0.104	18.446	0.291	6.9
SE573100-115580	1985-01-01	1.25	20.000	8.086	0.503	0.622	3.041	0.104	18.446	0.291	6.9
SE573100-115580	1985-01-01	1.75	20.000	8.085	0.503	0.622	3.042	0.104	18.447	0.291	6.9
SE573100-115580	1985-01-01	2.25	20.000	8.084	0.504	0.622	3.042	0.104	18.448	0.291	6.9
SE573100-115580	1985-01-01	2.75	20.000	8.083	0.504	0.622	3.043	0.104	18.448	0.291	6.9
SE573100-115580	1985-01-01	3.25	20.000	8.082	0.504	0.622	3.043	0.104	18.448	0.291	6.9
SE573100-115580	1985-01-01	3.75	20.000	8.080	0.504	0.623	3.047	0.104	18.452	0.291	6.9
SE573100-115580	1985-01-01	4.50	20.000	8.079	0.504	0.623	3.049	0.104	18.450	0.291	6.9
SE573100-115580	1985-01-01	5.00	20.000	8.079	0.504	0.623	3.049	0.104	18.450	0.291	6.9
SE573100-115580	1985-01-02	0.00	20.000	8.271	0.512	0.626	3.141	0.114	18.493	0.291	7.0
SE573100-115580	1985-01-02	0.25	20.000	8.271	0.512	0.626	3.141	0.114	18.493	0.291	7.0
SE573100-115580	1985-01-02	0.75	20.000	8.270	0.512	0.627	3.142	0.114	18.506	0.295	7.0
SE573100-115580	1985-01-02	1.25	20.000	8.269	0.512	0.627	3.143	0.114	18.506	0.295	7.0
SE573100-115580	1985-01-02	1.75	20.000	8.269	0.512	0.627	3.143	0.114	18.507	0.295	7.0
SE573100-115580	1985-01-02	2.25	20.000	8.268	0.512	0.627	3.144	0.114	18.508	0.295	7.0
SE573100-115580	1985-01-02	2.75	20.000	8.268	0.512	0.627	3.144	0.114	18.508	0.296	7.0
SE573100-115580	1985-01-02	3.25	20.000	8.268	0.512	0.627	3.144	0.114	18.508	0.296	7.0
SE573100-115580	1985-01-02	3.75	20.000	8.266	0.512	0.628	3.148	0.114	18.512	0.296	7.0
SE573100-115580	1985-01-02	4.50	20.000	8.266	0.512	0.628	3.150	0.114	18.511	0.296	7.0
SE573100-115580	1985-01-02	5.00	20.000	8.266	0.512	0.628	3.150	0.114	18.511	0.296	7.0
SE573100-115580	1985-01-03	0.00	19.749	8.173	0.517	0.631	3.535	0.140	18.484	0.342	7.0
SE573100-115580	1985-01-03	0.25	19.749	8.173	0.517	0.631	3.535	0.140	18.484	0.342	7.0
SE573100-115580	1985-01-03	0.75	19.750	8.171	0.517	0.633	3.537	0.140	18.509	0.348	7.0
SE573100-115580	1985-01-03	1.25	19.756	8.169	0.517	0.633	3.536	0.140	18.495	0.349	7.0
SE573100-115580	1985-01-03	1.75	19.771	8.165	0.518	0.634	3.536	0.140	18.461	0.353	7.0
SE573100-115580	1985-01-03	2.25	19.821	8.156	0.520	0.635	3.547	0.141	18.352	0.368	7.0
SE573100-115580	1985-01-03	2.75	20.026	8.128	0.529	0.642	3.620	0.148	17.903	0.434	7.0
SE573100-115580	1985-01-03	3.25	20.115	8.121	0.534	0.645	3.681	0.155	17.681	0.470	7.0
SE573100-115580	1985-01-03	3.75	20.170	8.120	0.539	0.647	3.751	0.162	17.514	0.499	7.0
SE573100-115580	1985-01-03	4.50	20.188	8.122	0.541	0.648	3.793	0.166	17.426	0.513	7.0
SE573100-115580	1985-01-03	5.00	20.188	8.122	0.541	0.648	3.793	0.166	17.426	0.513	7.0
SE573100-115580	1985-01-04	0.00	20.205	8.550	0.573	0.672	4.659	0.226	16.925	0.684	7.9
SE573100-115580	1985-01-04	0.25	20.205	8.550	0.573	0.672	4.659	0.226	16.925	0.684	7.9
SE573100-115580	1985-01-04	0.75	20.206	8.547	0.573	0.674	4.661	0.226	16.952	0.695	7.9
SE573100-115580	1985-01-04	1.25	20.207	8.545	0.573	0.674	4.662	0.226	16.949	0.696	7.9
SE573100-115580	1985-01-04	1.75	20.208	8.543	0.573	0.674	4.663	0.226	16.945	0.696	7.9
SE573100-115580	1985-01-04	2.25	20.210	8.540	0.573	0.674	4.665	0.226	16.939	0.697	7.9
SE573100-115580	1985-01-04	2.75	20.213	8.538	0.574	0.674	4.668	0.226	16.930	0.699	7.9
SE573100-115580	1985-01-04	3.25	20.218	8.533	0.574	0.675	4.673	0.226	16.913	0.701	7.9
SE573100-115580	1985-01-04	3.75	20.228	8.525	0.575	0.675	4.688	0.227	16.881	0.707	7.9
SE573100-115580	1985-01-04	4.50	20.263	8.499	0.578	0.677	4.730	0.231	16.757	0.727	7.9
SE573100-115580	1985-01-04	5.00	20.263	8.499	0.578	0.677	4.730	0.231	16.757	0.727	7.9
SE573100-115580	1985-01-05	0.00	20.454	8.596	0.605	0.695	5.409	0.270	16.097	0.865	8.6
SE573100-115580	1985-01-05	0.25	20.454	8.596	0.605	0.695	5.409	0.270	16.097	0.865	8.6
SE573100-115580	1985-01-05	0.75	20.451	8.594	0.605	0.697	5.420	0.270	16.136	0.880	8.6
SE573100-115580	1985-01-05	1.25	20.515	8.568	0.608	0.699	5.402	0.266	15.983	0.906	8.6
SE573100-115580	1985-01-05	1.75	20.580	8.534	0.611	0.702	5.425	0.267	15.819	0.933	8.6
SE573100-115580	1985-01-05	2.25	20.671	8.485	0.616	0.705	5.477	0.270	15.587	0.970	8.6
SE573100-115580	1985-01-05	2.75	20.776	8.431	0.621	0.709	5.548	0.276	15.315	1.012	8.6
SE573100-115580	1985-01-05	3.25	20.865	8.390	0.626	0.712	5.615	0.282	15.082	1.048	8.6
SE573100-115580	1985-01-05	3.75	20.901	8.378	0.628	0.713	5.650	0.285	14.989	1.063	8.6
SE573100-115580	1985-01-05	4.50	20.916	8.378	0.628	0.713	5.664	0.286	14.947	1.068	8.6
SE573100-115580	1985-01-05	5.00	20.916	8.378	0.628	0.713	5.664	0.286	14.947	1.068	8.6
