EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE605140-171674	1985-01-01	0.00	4.000	8.041	0.501	0.619	3.026	0.103	18.416	0.288	6.9
SE605140-171674	1985-01-01	0.25	4.000	8.041	0.501	0.619	3.026	0.103	18.416	0.288	6.9
SE605140-171674	1985-01-01	0.75	4.000	8.037	0.501	0.621	3.026	0.103	18.442	0.293	6.9
SE605140-171674	1985-01-01	1.25	4.000	8.035	0.501	0.621	3.026	0.103	18.442	0.293	6.9
SE605140-171674	1985-01-01	1.75	4.000	8.034	0.501	0.621	3.026	0.103	18.442	0.293	6.9
SE605140-171674	1985-01-01	2.25	4.000	8.033	0.501	0.621	3.026	0.103	18.442	0.293	6.9
SE605140-171674	1985-01-01	2.75	4.000	8.032	0.501	0.621	3.026	0.103	18.442	0.293	6.9
SE605140-171674	1985-01-01	3.25	4.000	8.032	0.501	0.621	3.027	0.103	18.443	0.293	6.9
SE605140-171674	1985-01-01	3.75	4.000	8.030	0.501	0.621	3.029	0.103	18.445	0.293	6.9
SE605140-171674	1985-01-01	4.50	4.000	8.030	0.501	0.621	3.028	0.103	18.444	0.293	6.9
SE605140-171674	1985-01-01	5.50	4.000	8.028	0.501	0.621	3.029	0.103	18.445	0.293	6.9
SE605140-171674	1985-01-01	6.50	4.000	8.027	0.501	0.621	3.029	0.103	18.445	0.293	6.9
SE605140-171674	1985-01-01	7.50	4.000	8.026	0.501	0.621	3.029	0.103	18.445	0.293	6.9
SE605140-171674	1985-01-01	8.50	4.000	8.025	0.501	0.621	3.030	0.102	18.447	0.293	6.9
SE605140-171674	1985-01-01	9.50	4.000	8.022	0.501	0.621	3.033	0.102	18.450	0.293	6.9
SE605140-171674	1985-01-01	10.50	4.000	8.015	0.502	0.621	3.040	0.102	18.453	0.293	6.9
SE605140-171674	1985-01-01	11.00	4.000	8.015	0.502	0.621	3.040	0.102	18.453	0.293	6.9
SE605140-171674	1985-01-02	0.00	4.000	8.366	0.504	0.619	3.101	0.112	18.459	0.274	6.9
SE605140-171674	1985-01-02	0.25	4.000	8.366	0.504	0.619	3.101	0.112	18.459	0.274	6.9
SE605140-171674	1985-01-02	0.75	4.000	8.362	0.504	0.620	3.101	0.112	18.476	0.278	6.9
SE605140-171674	1985-01-02	1.25	4.000	8.359	0.504	0.620	3.101	0.112	18.476	0.278	6.9
SE605140-171674	1985-01-02	1.75	4.000	8.358	0.504	0.620	3.101	0.112	18.476	0.278	6.9
SE605140-171674	1985-01-02	2.25	4.000	8.357	0.504	0.620	3.101	0.112	18.476	0.278	6.9
SE605140-171674	1985-01-02	2.75	4.000	8.356	0.504	0.620	3.101	0.112	18.476	0.278	6.9
SE605140-171674	1985-01-02	3.25	4.000	8.355	0.504	0.620	3.101	0.112	18.477	0.278	6.9
SE605140-171674	1985-01-02	3.75	4.000	8.353	0.504	0.620	3.103	0.112	18.479	0.278	6.9
SE605140-171674	1985-01-02	4.50	4.000	8.353	0.504	0.620	3.102	0.112	18.478	0.278	6.9
SE605140-171674	1985-01-02	5.50	4.000	8.351	0.504	0.621	3.103	0.111	18.479	0.278	6.9
SE605140-171674	1985-01-02	6.50	4.000	8.350	0.504	0.621	3.103	0.111	18.478	0.278	6.9
SE605140-171674	1985-01-02	7.50	4.000	8.349	0.504	0.620	3.103	0.111	18.478	0.278	6.9
SE605140-171674	1985-01-02	8.50	4.000	8.348	0.504	0.621	3.104	0.111	18.479	0.278	6.9
SE605140-171674	1985-01-02	9.50	4.000	8.346	0.504	0.621	3.106	0.111	18.482	0.278	6.9
SE605140-171674	1985-01-02	10.50	4.000	8.342	0.504	0.621	3.110	0.111	18.483	0.278	6.9
SE605140-171674	1985-01-02	11.00	4.000	8.342	0.504	0.621	3.110	0.111	18.483	0.278	6.9
SE605140-171674	1985-01-03	0.00	4.304	8.964	0.469	0.574	3.389	0.113	18.096	0.444	7.1
SE605140-171674	1985-01-03	0.25	4.304	8.964	0.469	0.574	3.389	0.113	18.096	0.444	7.1
SE605140-171674	1985-01-03	0.75	4.304	8.960	0.469	0.576	3.389	0.113	18.117	0.451	7.1
SE605140-171674	1985-01-03	1.25	4.305	8.957	0.469	0.576	3.389	0.113	18.117	0.451	7.1
SE605140-171674	1985-01-03	1.75	4.305	8.955	0.469	0.576	3.390	0.113	18.116	0.451	7.1
SE605140-171674	1985-01-03	2.25	4.305	8.954	0.469	0.576	3.390	0.113	18.116	0.452	7.1
SE605140-171674	1985-01-03	2.75	4.306	8.952	0.469	0.576	3.391	0.113	18.116	0.452	7.1
SE605140-171674	1985-01-03	3.25	4.306	8.951	0.469	0.576	3.391	0.113	18.115	0.452	7.1
SE605140-171674	1985-01-03	3.75	4.307	8.949	0.469	0.576	3.394	0.113	18.116	0.453	7.1
SE605140-171674	1985-01-03	4.50	4.308	8.947	0.469	0.575	3.394	0.113	18.114	0.453	7.1
SE605140-171674	1985-01-03	5.50	4.311	8.943	0.468	0.575	3.397	0.113	18.110	0.456	7.1
SE605140-171674	1985-01-03	6.50	4.320	8.934	0.467	0.574	3.403	0.112	18.098	0.461	7.1
SE605140-171674	1985-01-03	7.50	4.341	8.914	0.465	0.571	3.417	0.112	18.068	0.474	7.1
SE605140-171674	1985-01-03	8.50	4.391	8.869	0.459	0.564	3.452	0.110	18.000	0.506	7.1
SE605140-171674	1985-01-03	9.50	4.502	8.772	0.446	0.548	3.531	0.107	17.847	0.576	7.1
SE605140-171674	1985-01-03	10.50	4.637	8.659	0.431	0.529	3.629	0.103	17.662	0.662	7.1
SE605140-171674	1985-01-03	11.00	4.637	8.659	0.431	0.529	3.629	0.103	17.662	0.662	7.1
SE605140-171674	1985-01-04	0.00	4.662	9.342	0.430	0.523	3.724	0.115	17.660	0.618	7.3
SE605140-171674	1985-01-04	0.25	4.662	9.342	0.430	0.523	3.724	0.115	17.660	0.618	7.3
SE605140-171674	1985-01-04	0.75	4.662	9.339	0.430	0.524	3.724	0.114	17.684	0.628	7.3
SE605140-171674	1985-01-04	1.25	4.663	9.336	0.430	0.524	3.725	0.114	17.683	0.629	7.3
SE605140-171674	1985-01-04	1.75	4.663	9.334	0.430	0.524	3.725	0.114	17.682	0.629	7.3
SE605140-171674	1985-01-04	2.25	4.664	9.331	0.430	0.524	3.726	0.114	17.681	0.629	7.3
