EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE583710-111535	1985-01-01	0.00	20.000	8.045	0.501	0.619	3.011	0.101	18.408	0.290	6.8
SE583710-111535	1985-01-01	0.25	20.000	8.045	0.501	0.619	3.011	0.101	18.408	0.290	6.8
SE583710-111535	1985-01-01	0.75	20.000	8.042	0.501	0.621	3.011	0.101	18.435	0.295	6.8
SE583710-111535	1985-01-01	1.25	20.000	8.041	0.501	0.621	3.010	0.101	18.435	0.295	6.8
SE583710-111535	1985-01-01	1.75	20.000	8.040	0.501	0.621	3.010	0.101	18.434	0.295	6.8
SE583710-111535	1985-01-01	2.25	20.000	8.039	0.501	0.621	3.010	0.101	18.434	0.295	6.8
SE583710-111535	1985-01-01	2.75	20.000	8.038	0.501	0.621	3.010	0.101	18.434	0.295	6.8
SE583710-111535	1985-01-01	3.25	20.000	8.038	0.501	0.621	3.010	0.101	18.435	0.295	6.8
SE583710-111535	1985-01-01	3.75	20.000	8.037	0.501	0.621	3.010	0.101	18.435	0.295	6.8
SE583710-111535	1985-01-01	4.50	20.000	8.036	0.501	0.621	3.010	0.101	18.435	0.295	6.8
SE583710-111535	1985-01-01	5.50	20.000	8.036	0.501	0.621	3.010	0.101	18.435	0.295	6.8
SE583710-111535	1985-01-01	6.50	20.000	8.035	0.501	0.621	3.010	0.101	18.435	0.295	6.8
SE583710-111535	1985-01-01	7.50	20.000	8.034	0.501	0.621	3.010	0.101	18.435	0.295	6.8
SE583710-111535	1985-01-01	8.50	20.000	8.034	0.501	0.621	3.010	0.101	18.435	0.295	6.8
SE583710-111535	1985-01-01	9.50	20.000	8.033	0.501	0.621	3.011	0.101	18.436	0.295	6.8
SE583710-111535	1985-01-01	54.50	20.000	7.990	0.503	0.622	3.028	0.100	18.443	0.296	6.8
SE583710-111535	1985-01-01	55.00	20.000	7.990	0.503	0.622	3.028	0.100	18.443	0.296	6.8
SE583710-111535	1985-01-02	0.00	20.000	8.096	0.503	0.621	3.037	0.102	18.418	0.287	6.9
SE583710-111535	1985-01-02	0.25	20.000	8.096	0.503	0.621	3.037	0.102	18.418	0.287	6.9
SE583710-111535	1985-01-02	0.75	20.000	8.096	0.503	0.622	3.036	0.101	18.442	0.292	6.9
SE583710-111535	1985-01-02	1.25	20.000	8.095	0.503	0.622	3.035	0.101	18.441	0.292	6.9
SE583710-111535	1985-01-02	1.75	20.000	8.095	0.503	0.622	3.035	0.101	18.441	0.292	6.9
SE583710-111535	1985-01-02	2.25	20.000	8.095	0.503	0.622	3.035	0.101	18.441	0.292	6.9
SE583710-111535	1985-01-02	2.75	20.000	8.095	0.503	0.622	3.035	0.101	18.441	0.292	6.9
SE583710-111535	1985-01-02	3.25	20.000	8.094	0.503	0.622	3.035	0.101	18.441	0.292	6.9
SE583710-111535	1985-01-02	3.75	20.000	8.094	0.503	0.622	3.036	0.101	18.442	0.292	6.9
SE583710-111535	1985-01-02	4.50	20.000	8.094	0.503	0.622	3.035	0.101	18.441	0.292	6.9
SE583710-111535	1985-01-02	5.50	20.000	8.094	0.503	0.622	3.035	0.101	18.441	0.292	6.9
SE583710-111535	1985-01-02	6.50	20.000	8.094	0.503	0.622	3.035	0.101	18.442	0.292	6.9
SE583710-111535	1985-01-02	7.50	20.000	8.094	0.503	0.622	3.035	0.101	18.442	0.292	6.9
SE583710-111535	1985-01-02	8.50	20.000	8.093	0.503	0.622	3.035	0.101	18.442	0.292	6.9
SE583710-111535	1985-01-02	9.50	20.000	8.093	0.503	0.622	3.036	0.101	18.442	0.292	6.9
SE583710-111535	1985-01-02	54.50	20.000	8.085	0.504	0.623	3.047	0.101	18.449	0.293	6.9
SE583710-111535	1985-01-02	55.00	20.000	8.085	0.504	0.623	3.047	0.101	18.449	0.293	6.9
SE583710-111535	1985-01-03	0.00	20.110	8.121	0.509	0.624	3.348	0.120	18.540	0.291	6.9
SE583710-111535	1985-01-03	0.25	20.110	8.121	0.509	0.624	3.348	0.120	18.540	0.291	6.9
SE583710-111535	1985-01-03	0.75	20.115	8.118	0.509	0.625	3.349	0.120	18.560	0.296	6.9
SE583710-111535	1985-01-03	1.25	20.131	8.114	0.509	0.625	3.347	0.119	18.538	0.297	6.9
SE583710-111535	1985-01-03	1.75	20.172	8.106	0.509	0.625	3.350	0.119	18.488	0.298	6.9
SE583710-111535	1985-01-03	2.25	20.276	8.087	0.510	0.625	3.365	0.120	18.371	0.303	6.9
SE583710-111535	1985-01-03	2.75	20.630	8.033	0.513	0.626	3.454	0.125	18.002	0.320	6.9
SE583710-111535	1985-01-03	3.25	20.892	8.001	0.515	0.626	3.557	0.132	17.745	0.335	6.9
SE583710-111535	1985-01-03	3.75	21.199	7.969	0.519	0.627	3.699	0.142	17.452	0.354	6.9
SE583710-111535	1985-01-03	4.50	21.448	7.948	0.522	0.628	3.836	0.152	17.206	0.374	6.9
SE583710-111535	1985-01-03	5.50	21.875	7.916	0.529	0.631	4.099	0.172	16.771	0.413	6.9
SE583710-111535	1985-01-03	6.50	22.256	7.895	0.537	0.634	4.367	0.194	16.333	0.458	6.9
SE583710-111535	1985-01-03	7.50	22.571	7.873	0.540	0.634	4.532	0.206	16.063	0.477	6.9
SE583710-111535	1985-01-03	8.50	22.848	7.852	0.542	0.634	4.660	0.214	15.852	0.488	6.9
SE583710-111535	1985-01-03	9.50	23.068	7.837	0.547	0.636	4.812	0.225	15.603	0.515	6.9
SE583710-111535	1985-01-03	54.50	25.281	7.542	0.541	0.620	5.103	0.186	14.513	0.462	6.9
SE583710-111535	1985-01-03	55.00	25.281	7.542	0.541	0.620	5.103	0.186	14.513	0.462	6.9
SE583710-111535	1985-01-04	0.00	22.494	8.085	0.546	0.637	4.806	0.221	16.081	0.518	8.6
SE583710-111535	1985-01-04	0.25	22.494	8.085	0.546	0.637	4.806	0.221	16.081	0.518	8.6
SE583710-111535	1985-01-04	0.75	22.495	8.082	0.546	0.639	4.806	0.221	16.108	0.526	8.6
SE583710-111535	1985-01-04	1.25	22.496	8.080	0.546	0.639	4.806	0.221	16.105	0.526	8.6
SE583710-111535	1985-01-04	1.75	22.498	8.078	0.546	0.639	4.806	0.221	16.102	0.526	8.6
SE583710-111535	1985-01-04	2.25	22.499	8.077	0.546	0.639	4.806	0.221	16.099	0.527	8.6
SE583710-111535	1985-01-04	2.75	22.502	8.075	0.546	0.639	4.807	0.221	16.096	0.527	8.6
SE583710-111535	1985-01-04	3.25	22.504	8.074	0.546	0.639	4.808	0.221	16.092	0.527	8.6
SE583710-111535	1985-01-04	3.75	22.508	8.071	0.547	0.639	4.810	0.221	16.086	0.528	8.6
SE583710-111535	1985-01-04	4.50	22.518	8.067	0.547	0.639	4.814	0.222	16.073	0.529	8.6
SE583710-111535	1985-01-04	5.50	22.552	8.055	0.547	0.639	4.833	0.223	16.023	0.534	8.6
SE583710-111535	1985-01-04	6.50	22.658	8.027	0.550	0.640	4.899	0.229	15.863	0.552	8.6
SE583710-111535	1985-01-04	7.50	22.976	7.962	0.553	0.641	5.037	0.239	15.534	0.574	8.6
SE583710-111535	1985-01-04	8.50	23.384	7.910	0.556	0.641	5.220	0.253	15.150	0.597	8.6
SE583710-111535	1985-01-04	9.50	23.920	7.820	0.556	0.638	5.332	0.257	14.892	0.572	8.6
SE583710-111535	1985-01-04	54.50	25.345	7.527	0.544	0.619	5.153	0.186	14.451	0.441	8.6
SE583710-111535	1985-01-04	55.00	25.345	7.527	0.544	0.619	5.153	0.186	14.451	0.441	8.6
SE583710-111535	1985-01-05	0.00	22.937	8.241	0.564	0.648	5.421	0.262	15.165	0.683	9.4
SE583710-111535	1985-01-05	0.25	22.937	8.241	0.564	0.648	5.421	0.262	15.165	0.683	9.4
SE583710-111535	1985-01-05	0.75	22.937	8.238	0.564	0.650	5.421	0.262	15.191	0.694	9.4
SE583710-111535	1985-01-05	1.25	22.938	8.237	0.564	0.650	5.421	0.262	15.188	0.694	9.4
SE583710-111535	1985-01-05	1.75	22.939	8.235	0.564	0.650	5.421	0.262	15.185	0.694	9.4
SE583710-111535	1985-01-05	2.25	22.940	8.234	0.564	0.650	5.421	0.262	15.182	0.695	9.4
SE583710-111535	1985-01-05	2.75	22.942	8.232	0.564	0.650	5.421	0.262	15.178	0.695	9.4
SE583710-111535	1985-01-05	3.25	22.944	8.231	0.564	0.650	5.422	0.262	15.174	0.696	9.4
SE583710-111535	1985-01-05	3.75	22.946	8.229	0.565	0.650	5.425	0.263	15.167	0.697	9.4
SE583710-111535	1985-01-05	4.50	22.954	8.225	0.565	0.650	5.429	0.263	15.149	0.699	9.4
SE583710-111535	1985-01-05	5.50	22.990	8.208	0.566	0.651	5.457	0.266	15.064	0.711	9.4
SE583710-111535	1985-01-05	6.50	23.257	8.100	0.565	0.649	5.475	0.267	14.887	0.704	9.4
SE583710-111535	1985-01-05	7.50	23.660	7.985	0.560	0.643	5.446	0.263	14.853	0.645	9.4
SE583710-111535	1985-01-05	8.50	24.032	7.920	0.555	0.638	5.456	0.264	14.794	0.598	9.4
SE583710-111535	1985-01-05	9.50	24.241	7.889	0.553	0.636	5.487	0.266	14.719	0.581	9.4
SE583710-111535	1985-01-05	54.50	25.345	7.523	0.545	0.618	5.168	0.184	14.431	0.420	9.4
SE583710-111535	1985-01-05	55.00	25.345	7.523	0.545	0.618	5.168	0.184	14.431	0.420	9.4
SE583710-111535	1985-01-06	0.00	22.785	8.264	0.580	0.661	5.901	0.303	14.509	0.855	***
SE583710-111535	1985-01-06	0.25	22.785	8.264	0.580	0.661	5.901	0.303	14.509	0.855	***
SE583710-111535	1985-01-06	0.75	22.766	8.264	0.580	0.664	5.916	0.304	14.511	0.879	***
SE583710-111535	1985-01-06	1.25	22.860	8.266	0.576	0.660	5.811	0.290	14.658	0.839	***
SE583710-111535	1985-01-06	1.75	22.919	8.267	0.573	0.657	5.738	0.280	14.761	0.813	***
SE583710-111535	1985-01-06	2.25	22.955	8.267	0.571	0.656	5.688	0.274	14.830	0.795	***
