EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE591050-182320	1985-01-01	0.00	4.000	8.004	0.500	0.618	3.011	0.104	18.403	0.288	6.9
SE591050-182320	1985-01-01	0.25	4.000	8.004	0.500	0.618	3.011	0.104	18.403	0.288	6.9
SE591050-182320	1985-01-01	0.75	4.000	8.003	0.500	0.620	3.010	0.103	18.429	0.293	6.9
SE591050-182320	1985-01-01	1.25	4.000	8.003	0.500	0.620	3.010	0.103	18.429	0.293	6.9
SE591050-182320	1985-01-01	1.75	4.000	8.002	0.500	0.620	3.010	0.103	18.429	0.293	6.9
SE591050-182320	1985-01-01	2.25	4.000	8.002	0.500	0.620	3.010	0.103	18.430	0.293	6.9
SE591050-182320	1985-01-01	2.75	4.000	8.002	0.500	0.620	3.010	0.103	18.430	0.294	6.9
SE591050-182320	1985-01-01	3.25	4.000	8.001	0.500	0.620	3.010	0.102	18.431	0.294	6.9
SE591050-182320	1985-01-01	3.75	4.000	8.001	0.500	0.620	3.011	0.102	18.432	0.294	6.9
SE591050-182320	1985-01-01	4.50	4.000	8.000	0.500	0.620	3.010	0.102	18.433	0.294	6.9
SE591050-182320	1985-01-01	5.50	4.000	7.999	0.500	0.621	3.009	0.101	18.435	0.295	6.9
SE591050-182320	1985-01-01	6.50	4.000	7.997	0.500	0.621	3.008	0.100	18.440	0.296	6.9
SE591050-182320	1985-01-01	7.50	4.000	7.997	0.500	0.621	3.009	0.100	18.441	0.296	6.9
SE591050-182320	1985-01-01	8.50	4.000	7.997	0.500	0.621	3.010	0.100	18.442	0.296	6.9
SE591050-182320	1985-01-01	9.50	4.000	7.996	0.501	0.621	3.011	0.100	18.444	0.296	6.9
SE591050-182320	1985-01-01	21.50	4.000	7.976	0.503	0.623	3.069	0.100	18.489	0.296	6.9
SE591050-182320	1985-01-01	22.00	4.000	7.976	0.503	0.623	3.069	0.100	18.489	0.296	6.9
SE591050-182320	1985-01-02	0.00	4.000	8.012	0.501	0.618	3.037	0.107	18.418	0.283	6.9
SE591050-182320	1985-01-02	0.25	4.000	8.012	0.501	0.618	3.037	0.107	18.418	0.283	6.9
SE591050-182320	1985-01-02	0.75	4.000	8.012	0.501	0.620	3.037	0.106	18.441	0.287	6.9
SE591050-182320	1985-01-02	1.25	4.000	8.011	0.501	0.620	3.037	0.106	18.441	0.288	6.9
SE591050-182320	1985-01-02	1.75	4.000	8.011	0.501	0.620	3.037	0.106	18.441	0.288	6.9
SE591050-182320	1985-01-02	2.25	4.000	8.010	0.501	0.620	3.037	0.106	18.441	0.288	6.9
SE591050-182320	1985-01-02	2.75	4.000	8.010	0.501	0.620	3.037	0.106	18.441	0.288	6.9
SE591050-182320	1985-01-02	3.25	4.000	8.010	0.501	0.620	3.037	0.106	18.441	0.288	6.9
SE591050-182320	1985-01-02	3.75	4.000	8.009	0.501	0.620	3.038	0.106	18.442	0.288	6.9
SE591050-182320	1985-01-02	4.50	4.000	8.009	0.501	0.620	3.037	0.106	18.442	0.288	6.9
SE591050-182320	1985-01-02	5.50	4.000	8.009	0.501	0.620	3.037	0.106	18.442	0.288	6.9
SE591050-182320	1985-01-02	6.50	4.000	8.009	0.501	0.620	3.037	0.105	18.442	0.288	6.9
SE591050-182320	1985-01-02	7.50	4.000	8.008	0.501	0.620	3.037	0.105	18.443	0.288	6.9
SE591050-182320	1985-01-02	8.50	4.000	8.007	0.501	0.620	3.037	0.105	18.444	0.288	6.9
SE591050-182320	1985-01-02	9.50	4.000	8.007	0.501	0.620	3.038	0.105	18.445	0.288	6.9
SE591050-182320	1985-01-02	21.50	4.000	7.936	0.509	0.628	3.186	0.100	18.602	0.285	6.9
SE591050-182320	1985-01-02	22.00	4.000	7.936	0.509	0.628	3.186	0.100	18.602	0.285	6.9
SE591050-182320	1985-01-03	0.00	3.988	8.206	0.502	0.618	3.142	0.114	18.592	0.272	6.9
SE591050-182320	1985-01-03	0.25	3.988	8.206	0.502	0.618	3.142	0.114	18.592	0.272	6.9
SE591050-182320	1985-01-03	0.75	3.988	8.202	0.502	0.620	3.142	0.114	18.617	0.276	6.9
SE591050-182320	1985-01-03	1.25	3.988	8.199	0.502	0.620	3.141	0.114	18.615	0.276	6.9
SE591050-182320	1985-01-03	1.75	3.989	8.197	0.502	0.620	3.141	0.114	18.613	0.276	6.9
SE591050-182320	1985-01-03	2.25	3.989	8.195	0.502	0.620	3.140	0.114	18.612	0.276	6.9
SE591050-182320	1985-01-03	2.75	3.989	8.194	0.502	0.620	3.140	0.114	18.611	0.276	6.9
SE591050-182320	1985-01-03	3.25	3.989	8.193	0.502	0.620	3.140	0.114	18.610	0.276	6.9
SE591050-182320	1985-01-03	3.75	3.989	8.191	0.502	0.620	3.140	0.114	18.610	0.276	6.9
SE591050-182320	1985-01-03	4.50	3.989	8.190	0.502	0.620	3.139	0.114	18.609	0.276	6.9
SE591050-182320	1985-01-03	5.50	3.989	8.188	0.502	0.620	3.138	0.113	18.607	0.276	6.9
SE591050-182320	1985-01-03	6.50	3.989	8.186	0.502	0.620	3.137	0.113	18.605	0.276	6.9
SE591050-182320	1985-01-03	7.50	3.989	8.184	0.502	0.620	3.136	0.113	18.603	0.276	6.9
SE591050-182320	1985-01-03	8.50	3.990	8.182	0.502	0.620	3.136	0.113	18.602	0.276	6.9
SE591050-182320	1985-01-03	9.50	3.990	8.180	0.502	0.620	3.135	0.113	18.600	0.277	6.9
SE591050-182320	1985-01-03	21.50	4.000	7.872	0.517	0.636	3.371	0.101	18.775	0.272	6.9
SE591050-182320	1985-01-03	22.00	4.000	7.872	0.517	0.636	3.371	0.101	18.775	0.272	6.9
SE591050-182320	1985-01-04	0.00	3.984	8.611	0.503	0.619	3.201	0.118	18.670	0.260	6.9
SE591050-182320	1985-01-04	0.25	3.984	8.611	0.503	0.619	3.201	0.118	18.670	0.260	6.9
SE591050-182320	1985-01-04	0.75	3.984	8.605	0.503	0.620	3.201	0.118	18.694	0.265	6.9
SE591050-182320	1985-01-04	1.25	3.984	8.602	0.503	0.620	3.201	0.118	18.693	0.265	6.9
SE591050-182320	1985-01-04	1.75	3.984	8.600	0.503	0.620	3.201	0.118	18.693	0.265	6.9
SE591050-182320	1985-01-04	2.25	3.984	8.598	0.503	0.620	3.201	0.118	18.692	0.265	6.9
SE591050-182320	1985-01-04	2.75	3.984	8.597	0.503	0.620	3.200	0.118	18.692	0.265	6.9
SE591050-182320	1985-01-04	3.25	3.984	8.595	0.503	0.620	3.200	0.118	18.691	0.265	6.9
SE591050-182320	1985-01-04	3.75	3.984	8.594	0.503	0.620	3.201	0.118	18.692	0.265	6.9
SE591050-182320	1985-01-04	4.50	3.984	8.593	0.503	0.620	3.200	0.118	18.691	0.265	6.9
SE591050-182320	1985-01-04	5.50	3.984	8.591	0.503	0.620	3.199	0.118	18.690	0.265	6.9
SE591050-182320	1985-01-04	6.50	3.984	8.590	0.503	0.620	3.199	0.118	18.689	0.265	6.9
SE591050-182320	1985-01-04	7.50	3.984	8.588	0.503	0.620	3.199	0.118	18.688	0.265	6.9
SE591050-182320	1985-01-04	8.50	3.985	8.587	0.503	0.620	3.199	0.118	18.688	0.265	6.9
SE591050-182320	1985-01-04	9.50	3.985	8.586	0.503	0.620	3.199	0.118	18.688	0.265	6.9
SE591050-182320	1985-01-04	21.50	3.998	8.386	0.502	0.620	3.086	0.107	18.487	0.264	6.9
SE591050-182320	1985-01-04	22.00	3.998	8.386	0.502	0.620	3.086	0.107	18.487	0.264	6.9
SE591050-182320	1985-01-05	0.00	3.980	8.898	0.503	0.618	3.248	0.123	18.731	0.250	6.9
SE591050-182320	1985-01-05	0.25	3.980	8.898	0.503	0.618	3.248	0.123	18.731	0.250	6.9
SE591050-182320	1985-01-05	0.75	3.980	8.893	0.503	0.620	3.248	0.123	18.755	0.254	6.9
SE591050-182320	1985-01-05	1.25	3.981	8.891	0.503	0.620	3.248	0.123	18.753	0.254	6.9
SE591050-182320	1985-01-05	1.75	3.981	8.889	0.503	0.620	3.247	0.123	18.752	0.254	6.9
SE591050-182320	1985-01-05	2.25	3.981	8.888	0.503	0.620	3.247	0.123	18.752	0.254	6.9
SE591050-182320	1985-01-05	2.75	3.981	8.886	0.503	0.620	3.247	0.123	18.751	0.254	6.9
SE591050-182320	1985-01-05	3.25	3.981	8.885	0.503	0.620	3.246	0.123	18.750	0.254	6.9
SE591050-182320	1985-01-05	3.75	3.981	8.884	0.503	0.620	3.247	0.123	18.750	0.254	6.9
SE591050-182320	1985-01-05	4.50	3.981	8.882	0.503	0.620	3.246	0.123	18.749	0.254	6.9
SE591050-182320	1985-01-05	5.50	3.981	8.880	0.503	0.620	3.245	0.123	18.747	0.254	6.9
SE591050-182320	1985-01-05	6.50	3.981	8.878	0.503	0.620	3.244	0.122	18.746	0.254	6.9
SE591050-182320	1985-01-05	7.50	3.981	8.876	0.503	0.620	3.243	0.122	18.745	0.254	6.9
SE591050-182320	1985-01-05	8.50	3.981	8.874	0.503	0.620	3.243	0.122	18.743	0.254	6.9
SE591050-182320	1985-01-05	9.50	3.981	8.870	0.503	0.620	3.242	0.122	18.741	0.254	6.9
SE591050-182320	1985-01-05	21.50	3.999	8.434	0.510	0.626	3.243	0.108	18.613	0.251	6.9
SE591050-182320	1985-01-05	22.00	3.999	8.434	0.510	0.626	3.243	0.108	18.613	0.251	6.9
SE591050-182320	1985-01-06	0.00	3.962	8.938	0.502	0.616	3.396	0.144	18.982	0.238	6.9
SE591050-182320	1985-01-06	0.25	3.962	8.938	0.502	0.616	3.396	0.144	18.982	0.238	6.9
SE591050-182320	1985-01-06	0.75	3.961	8.938	0.502	0.617	3.397	0.143	19.006	0.242	6.9
SE591050-182320	1985-01-06	1.25	3.963	8.937	0.502	0.617	3.381	0.140	18.976	0.243	6.9
SE591050-182320	1985-01-06	1.75	3.969	8.935	0.503	0.618	3.347	0.135	18.912	0.246	6.9
SE591050-182320	1985-01-06	2.25	3.975	8.931	0.503	0.619	3.305	0.128	18.835	0.249	6.9
SE591050-182320	1985-01-06	2.75	3.978	8.929	0.503	0.620	3.288	0.125	18.801	0.250	6.9
SE591050-182320	1985-01-06	3.25	3.980	8.928	0.504	0.620	3.283	0.125	18.790	0.249	6.9
