EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE592100-192001	1985-01-01	0.00	4.000	8.008	0.500	0.619	3.003	0.102	18.401	0.290	6.8
SE592100-192001	1985-01-01	0.25	4.000	8.008	0.500	0.619	3.003	0.102	18.401	0.290	6.8
SE592100-192001	1985-01-01	0.75	4.000	8.006	0.500	0.620	3.003	0.102	18.428	0.295	6.8
SE592100-192001	1985-01-01	1.25	4.000	8.006	0.500	0.620	3.003	0.102	18.428	0.295	6.8
SE592100-192001	1985-01-01	1.75	4.000	8.005	0.500	0.620	3.003	0.101	18.428	0.295	6.8
SE592100-192001	1985-01-01	2.25	4.000	8.005	0.500	0.620	3.003	0.101	18.428	0.295	6.8
SE592100-192001	1985-01-01	2.75	4.000	8.005	0.500	0.620	3.003	0.101	18.428	0.295	6.8
SE592100-192001	1985-01-01	3.25	4.000	8.005	0.500	0.620	3.003	0.101	18.429	0.295	6.8
SE592100-192001	1985-01-01	3.75	4.000	8.004	0.500	0.620	3.003	0.101	18.429	0.295	6.8
SE592100-192001	1985-01-01	4.50	4.000	8.004	0.500	0.620	3.003	0.101	18.429	0.295	6.8
SE592100-192001	1985-01-01	5.50	4.000	8.004	0.500	0.620	3.003	0.101	18.429	0.295	6.8
SE592100-192001	1985-01-01	6.50	4.000	8.003	0.500	0.620	3.002	0.101	18.430	0.295	6.8
SE592100-192001	1985-01-01	7.50	4.000	8.003	0.500	0.620	3.002	0.101	18.430	0.295	6.8
SE592100-192001	1985-01-01	8.50	4.000	8.002	0.500	0.621	3.002	0.101	18.430	0.295	6.8
SE592100-192001	1985-01-01	9.50	4.000	8.002	0.500	0.621	3.002	0.101	18.431	0.295	6.8
SE592100-192001	1985-01-01	98.25	4.000	7.982	0.502	0.623	3.051	0.100	18.484	0.298	6.8
SE592100-192001	1985-01-01	99.00	4.000	7.982	0.502	0.623	3.051	0.100	18.484	0.298	6.8
SE592100-192001	1985-01-02	0.00	4.000	8.063	0.500	0.618	3.011	0.102	18.404	0.282	6.8
SE592100-192001	1985-01-02	0.25	4.000	8.063	0.500	0.618	3.011	0.102	18.404	0.282	6.8
SE592100-192001	1985-01-02	0.75	4.000	8.060	0.500	0.620	3.011	0.102	18.431	0.286	6.8
SE592100-192001	1985-01-02	1.25	4.000	8.058	0.500	0.620	3.011	0.102	18.431	0.286	6.8
SE592100-192001	1985-01-02	1.75	4.000	8.056	0.500	0.620	3.011	0.102	18.431	0.286	6.8
SE592100-192001	1985-01-02	2.25	4.000	8.055	0.500	0.620	3.011	0.102	18.431	0.286	6.8
SE592100-192001	1985-01-02	2.75	4.000	8.054	0.500	0.620	3.011	0.102	18.431	0.286	6.8
SE592100-192001	1985-01-02	3.25	4.000	8.054	0.500	0.620	3.011	0.102	18.431	0.286	6.8
SE592100-192001	1985-01-02	3.75	4.000	8.053	0.500	0.620	3.011	0.102	18.431	0.286	6.8
SE592100-192001	1985-01-02	4.50	4.000	8.052	0.500	0.620	3.011	0.102	18.431	0.287	6.8
SE592100-192001	1985-01-02	5.50	4.000	8.051	0.500	0.620	3.011	0.102	18.431	0.287	6.8
SE592100-192001	1985-01-02	6.50	4.000	8.050	0.500	0.620	3.011	0.102	18.431	0.287	6.8
SE592100-192001	1985-01-02	7.50	4.000	8.049	0.500	0.620	3.011	0.102	18.432	0.287	6.8
SE592100-192001	1985-01-02	8.50	4.000	8.049	0.500	0.620	3.011	0.102	18.432	0.287	6.8
SE592100-192001	1985-01-02	9.50	4.000	8.048	0.500	0.620	3.011	0.102	18.432	0.287	6.8
SE592100-192001	1985-01-02	98.25	4.000	7.943	0.508	0.627	3.164	0.100	18.579	0.285	6.8
SE592100-192001	1985-01-02	99.00	4.000	7.943	0.508	0.627	3.164	0.100	18.579	0.285	6.8
SE592100-192001	1985-01-03	0.00	4.217	8.356	0.476	0.586	3.225	0.104	18.138	0.402	7.0
SE592100-192001	1985-01-03	0.25	4.217	8.356	0.476	0.586	3.225	0.104	18.138	0.402	7.0
SE592100-192001	1985-01-03	0.75	4.217	8.350	0.476	0.588	3.225	0.104	18.164	0.409	7.0
SE592100-192001	1985-01-03	1.25	4.218	8.348	0.476	0.588	3.227	0.104	18.162	0.410	7.0
SE592100-192001	1985-01-03	1.75	4.220	8.346	0.476	0.588	3.228	0.104	18.160	0.410	7.0
SE592100-192001	1985-01-03	2.25	4.220	8.345	0.476	0.588	3.228	0.104	18.159	0.411	7.0
SE592100-192001	1985-01-03	2.75	4.221	8.344	0.476	0.588	3.229	0.104	18.158	0.411	7.0
SE592100-192001	1985-01-03	3.25	4.222	8.343	0.476	0.587	3.230	0.104	18.157	0.412	7.0
