EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE728806-179329	1985-01-01	0.00	3.000	8.070	0.500	0.619	3.008	0.100	18.404	0.290	6.8
SE728806-179329	1985-01-01	0.25	3.000	8.070	0.500	0.619	3.008	0.100	18.404	0.290	6.8
SE728806-179329	1985-01-01	0.75	3.000	8.064	0.500	0.621	3.008	0.100	18.432	0.295	6.8
SE728806-179329	1985-01-01	1.25	3.000	8.061	0.500	0.621	3.008	0.100	18.432	0.295	6.8
SE728806-179329	1985-01-01	1.75	3.000	8.059	0.500	0.621	3.008	0.100	18.432	0.295	6.8
SE728806-179329	1985-01-01	2.25	3.000	8.057	0.500	0.621	3.008	0.100	18.432	0.295	6.8
SE728806-179329	1985-01-01	2.75	3.000	8.056	0.500	0.621	3.008	0.100	18.432	0.295	6.8
SE728806-179329	1985-01-01	3.25	3.000	8.055	0.500	0.621	3.008	0.100	18.432	0.295	6.8
SE728806-179329	1985-01-01	3.75	3.000	8.054	0.500	0.621	3.009	0.100	18.433	0.295	6.8
SE728806-179329	1985-01-01	4.50	3.000	8.052	0.500	0.621	3.008	0.100	18.433	0.295	6.8
SE728806-179329	1985-01-01	5.50	3.000	8.051	0.500	0.621	3.009	0.100	18.433	0.295	6.8
SE728806-179329	1985-01-01	6.50	3.000	8.049	0.500	0.621	3.009	0.100	18.434	0.295	6.8
SE728806-179329	1985-01-01	7.50	3.000	8.048	0.500	0.621	3.009	0.100	18.434	0.295	6.8
SE728806-179329	1985-01-01	8.50	3.000	8.046	0.500	0.621	3.010	0.100	18.434	0.295	6.8
SE728806-179329	1985-01-01	9.50	3.000	8.044	0.500	0.621	3.010	0.100	18.435	0.295	6.8
SE728806-179329	1985-01-01	26.50	3.000	7.977	0.503	0.623	3.066	0.100	18.486	0.296	6.8
SE728806-179329	1985-01-01	27.00	3.000	7.977	0.503	0.623	3.066	0.100	18.486	0.296	6.8
SE728806-179329	1985-01-02	0.00	3.000	8.241	0.502	0.619	3.036	0.100	18.410	0.275	6.9
SE728806-179329	1985-01-02	0.25	3.000	8.241	0.502	0.619	3.036	0.100	18.410	0.275	6.9
SE728806-179329	1985-01-02	0.75	3.000	8.237	0.502	0.620	3.036	0.100	18.434	0.279	6.9
SE728806-179329	1985-01-02	1.25	3.000	8.234	0.502	0.620	3.036	0.100	18.434	0.279	6.9
SE728806-179329	1985-01-02	1.75	3.000	8.233	0.502	0.620	3.036	0.100	18.434	0.279	6.9
