EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE652450-222116	1985-01-01	0.00	3.000	8.092	0.500	0.619	3.006	0.100	18.403	0.290	6.8
SE652450-222116	1985-01-01	0.25	3.000	8.092	0.500	0.619	3.006	0.100	18.403	0.290	6.8
SE652450-222116	1985-01-01	0.75	3.000	8.085	0.500	0.621	3.006	0.100	18.432	0.295	6.8
SE652450-222116	1985-01-01	1.25	3.000	8.081	0.500	0.621	3.006	0.100	18.431	0.295	6.8
SE652450-222116	1985-01-01	1.75	3.000	8.078	0.500	0.621	3.006	0.100	18.432	0.295	6.8
SE652450-222116	1985-01-01	2.25	3.000	8.076	0.500	0.621	3.006	0.100	18.432	0.295	6.8
SE652450-222116	1985-01-01	2.75	3.000	8.075	0.500	0.621	3.006	0.100	18.432	0.295	6.8
SE652450-222116	1985-01-01	3.25	3.000	8.073	0.500	0.621	3.006	0.100	18.432	0.295	6.8
SE652450-222116	1985-01-01	3.75	3.000	8.072	0.500	0.621	3.006	0.100	18.432	0.295	6.8
SE652450-222116	1985-01-01	4.50	3.000	8.070	0.500	0.621	3.006	0.100	18.432	0.295	6.8
SE652450-222116	1985-01-01	5.50	3.000	8.068	0.500	0.621	3.006	0.100	18.432	0.295	6.8
SE652450-222116	1985-01-01	6.50	3.000	8.066	0.500	0.621	3.006	0.100	18.432	0.295	6.8
SE652450-222116	1985-01-01	7.50	3.000	8.064	0.500	0.621	3.006	0.100	18.433	0.295	6.8
SE652450-222116	1985-01-01	8.50	3.000	8.063	0.500	0.621	3.007	0.100	18.433	0.295	6.8
SE652450-222116	1985-01-01	9.50	3.000	8.061	0.500	0.621	3.007	0.100	18.433	0.295	6.8
SE652450-222116	1985-01-01	23.50	3.000	7.975	0.503	0.623	3.072	0.100	18.492	0.296	6.8
SE652450-222116	1985-01-01	24.00	3.000	7.975	0.503	0.623	3.072	0.100	18.492	0.296	6.8
SE652450-222116	1985-01-02	0.00	3.000	8.306	0.501	0.619	3.030	0.100	18.408	0.276	6.9
SE652450-222116	1985-01-02	0.25	3.000	8.306	0.501	0.619	3.030	0.100	18.408	0.276	6.9
