EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE590500-182000	1985-01-01	0.00	4.000	8.005	0.500	0.618	3.006	0.103	18.400	0.289	6.8
SE590500-182000	1985-01-01	0.25	4.000	8.005	0.500	0.618	3.006	0.103	18.400	0.289	6.8
SE590500-182000	1985-01-01	0.75	4.000	8.004	0.500	0.620	3.006	0.103	18.427	0.294	6.8
SE590500-182000	1985-01-01	1.25	4.000	8.003	0.500	0.620	3.006	0.103	18.427	0.294	6.8
SE590500-182000	1985-01-01	1.75	4.000	8.003	0.500	0.620	3.006	0.102	18.427	0.294	6.8
SE590500-182000	1985-01-01	2.25	4.000	8.003	0.500	0.620	3.005	0.102	18.427	0.294	6.8
SE590500-182000	1985-01-01	2.75	4.000	8.003	0.500	0.620	3.005	0.102	18.427	0.294	6.8
SE590500-182000	1985-01-01	3.25	4.000	8.002	0.500	0.620	3.005	0.102	18.427	0.294	6.8
SE590500-182000	1985-01-01	3.75	4.000	8.002	0.500	0.620	3.005	0.102	18.428	0.294	6.8
SE590500-182000	1985-01-01	4.50	4.000	8.002	0.500	0.620	3.005	0.102	18.428	0.294	6.8
SE590500-182000	1985-01-01	5.50	4.000	8.001	0.500	0.620	3.004	0.101	18.430	0.295	6.8
SE590500-182000	1985-01-01	6.50	4.000	8.000	0.500	0.621	3.003	0.101	18.432	0.295	6.8
SE590500-182000	1985-01-01	7.50	4.000	7.999	0.500	0.621	3.003	0.100	18.434	0.296	6.8
SE590500-182000	1985-01-01	8.50	4.000	7.999	0.500	0.621	3.003	0.100	18.435	0.296	6.8
SE590500-182000	1985-01-01	9.50	4.000	7.999	0.500	0.621	3.003	0.100	18.435	0.296	6.8
SE590500-182000	1985-01-01	53.50	4.000	7.976	0.503	0.623	3.069	0.100	18.489	0.296	6.8
SE590500-182000	1985-01-01	54.00	4.000	7.976	0.503	0.623	3.069	0.100	18.489	0.296	6.8
SE590500-182000	1985-01-02	0.00	4.000	8.020	0.500	0.618	3.014	0.104	18.402	0.283	6.9
SE590500-182000	1985-01-02	0.25	4.000	8.020	0.500	0.618	3.014	0.104	18.402	0.283	6.9
SE590500-182000	1985-01-02	0.75	4.000	8.019	0.500	0.620	3.014	0.104	18.428	0.288	6.9
SE590500-182000	1985-01-02	1.25	4.000	8.018	0.500	0.620	3.014	0.104	18.428	0.288	6.9
SE590500-182000	1985-01-02	1.75	4.000	8.018	0.500	0.620	3.014	0.104	18.428	0.288	6.9
SE590500-182000	1985-01-02	2.25	4.000	8.017	0.500	0.620	3.014	0.103	18.428	0.288	6.9
SE590500-182000	1985-01-02	2.75	4.000	8.017	0.500	0.620	3.014	0.103	18.428	0.288	6.9
SE590500-182000	1985-01-02	3.25	4.000	8.017	0.500	0.620	3.014	0.103	18.428	0.288	6.9
SE590500-182000	1985-01-02	3.75	4.000	8.016	0.500	0.620	3.014	0.103	18.428	0.288	6.9
SE590500-182000	1985-01-02	4.50	4.000	8.016	0.500	0.620	3.013	0.103	18.428	0.288	6.9
SE590500-182000	1985-01-02	5.50	4.000	8.015	0.500	0.620	3.013	0.103	18.428	0.288	6.9
SE590500-182000	1985-01-02	6.50	4.000	8.015	0.500	0.620	3.013	0.103	18.428	0.288	6.9
SE590500-182000	1985-01-02	7.50	4.000	8.014	0.500	0.620	3.013	0.103	18.429	0.288	6.9
SE590500-182000	1985-01-02	8.50	4.000	8.014	0.500	0.620	3.013	0.103	18.429	0.288	6.9
SE590500-182000	1985-01-02	9.50	4.000	8.013	0.500	0.620	3.013	0.103	18.429	0.288	6.9
SE590500-182000	1985-01-02	53.50	4.000	7.934	0.509	0.629	3.191	0.100	18.608	0.285	6.9
SE590500-182000	1985-01-02	54.00	4.000	7.934	0.509	0.629	3.191	0.100	18.608	0.285	6.9
SE590500-182000	1985-01-03	0.00	3.999	8.153	0.501	0.618	3.032	0.105	18.409	0.271	6.9
SE590500-182000	1985-01-03	0.25	3.999	8.153	0.501	0.618	3.032	0.105	18.409	0.271	6.9
SE590500-182000	1985-01-03	0.75	3.999	8.147	0.501	0.620	3.032	0.105	18.435	0.276	6.9
SE590500-182000	1985-01-03	1.25	3.999	8.144	0.501	0.620	3.032	0.104	18.434	0.276	6.9
SE590500-182000	1985-01-03	1.75	3.999	8.142	0.501	0.620	3.032	0.104	18.434	0.276	6.9
SE590500-182000	1985-01-03	2.25	3.999	8.140	0.501	0.620	3.032	0.104	18.434	0.276	6.9
SE590500-182000	1985-01-03	2.75	3.999	8.139	0.501	0.620	3.032	0.104	18.434	0.276	6.9
SE590500-182000	1985-01-03	3.25	3.999	8.138	0.501	0.620	3.032	0.104	18.434	0.276	6.9
