EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE555950-142740	1985-01-01	0.00	6.000	8.149	0.502	0.620	3.022	0.105	18.417	0.289	6.8
SE555950-142740	1985-01-01	0.25	6.000	8.149	0.502	0.620	3.022	0.105	18.417	0.289	6.8
SE555950-142740	1985-01-01	0.75	6.000	8.144	0.502	0.621	3.022	0.105	18.444	0.293	6.8
SE555950-142740	1985-01-01	1.25	6.000	8.141	0.502	0.621	3.022	0.105	18.444	0.293	6.8
SE555950-142740	1985-01-01	1.75	6.000	8.139	0.502	0.621	3.022	0.105	18.444	0.293	6.8
SE555950-142740	1985-01-01	2.25	6.000	8.137	0.502	0.621	3.023	0.105	18.444	0.293	6.8
SE555950-142740	1985-01-01	2.75	6.000	8.136	0.502	0.621	3.023	0.105	18.444	0.293	6.8
SE555950-142740	1985-01-01	3.25	6.000	8.134	0.502	0.621	3.023	0.105	18.444	0.293	6.8
SE555950-142740	1985-01-01	3.75	6.000	8.133	0.502	0.622	3.025	0.105	18.446	0.293	6.8
SE555950-142740	1985-01-01	4.50	6.000	8.132	0.502	0.622	3.024	0.104	18.445	0.293	6.8
SE555950-142740	1985-01-01	5.50	6.000	8.130	0.502	0.622	3.024	0.104	18.445	0.293	6.8
SE555950-142740	1985-01-01	6.50	6.000	8.129	0.502	0.622	3.024	0.104	18.446	0.293	6.8
SE555950-142740	1985-01-01	7.50	6.000	8.127	0.502	0.622	3.027	0.104	18.448	0.293	6.8
SE555950-142740	1985-01-01	8.50	6.000	8.125	0.502	0.622	3.030	0.104	18.451	0.293	6.8
SE555950-142740	1985-01-01	9.50	6.000	8.121	0.503	0.622	3.034	0.104	18.450	0.294	6.8
SE555950-142740	1985-01-01	10.00	6.000	8.121	0.503	0.622	3.034	0.104	18.450	0.294	6.8
SE555950-142740	1985-01-02	0.00	6.000	8.376	0.506	0.622	3.080	0.118	18.464	0.293	6.9
SE555950-142740	1985-01-02	0.25	6.000	8.376	0.506	0.622	3.080	0.118	18.464	0.293	6.9
SE555950-142740	1985-01-02	0.75	6.000	8.374	0.506	0.623	3.080	0.118	18.483	0.298	6.9
SE555950-142740	1985-01-02	1.25	6.000	8.372	0.506	0.623	3.080	0.118	18.483	0.298	6.9
