EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE581260-115280	1985-01-01	0.00	20.000	8.031	0.501	0.619	3.007	0.101	18.405	0.290	6.8
SE581260-115280	1985-01-01	0.25	20.000	8.031	0.501	0.619	3.007	0.101	18.405	0.290	6.8
SE581260-115280	1985-01-01	0.75	20.000	8.028	0.501	0.621	3.007	0.101	18.433	0.295	6.8
SE581260-115280	1985-01-01	1.25	20.000	8.027	0.501	0.621	3.007	0.101	18.433	0.295	6.8
SE581260-115280	1985-01-01	1.75	20.000	8.026	0.501	0.621	3.007	0.101	18.433	0.295	6.8
SE581260-115280	1985-01-01	2.25	20.000	8.025	0.501	0.621	3.007	0.101	18.433	0.295	6.8
SE581260-115280	1985-01-01	2.75	20.000	8.024	0.501	0.621	3.007	0.101	18.433	0.295	6.8
SE581260-115280	1985-01-01	3.25	20.000	8.024	0.501	0.621	3.007	0.101	18.433	0.295	6.8
SE581260-115280	1985-01-01	3.75	20.000	8.023	0.501	0.621	3.008	0.101	18.434	0.295	6.8
SE581260-115280	1985-01-01	4.50	20.000	8.023	0.501	0.621	3.007	0.101	18.434	0.295	6.8
SE581260-115280	1985-01-01	5.50	20.000	8.022	0.501	0.621	3.008	0.101	18.434	0.295	6.8
SE581260-115280	1985-01-01	6.50	20.000	8.022	0.501	0.621	3.008	0.101	18.434	0.295	6.8
SE581260-115280	1985-01-01	7.50	20.000	8.021	0.501	0.621	3.008	0.101	18.435	0.295	6.8
SE581260-115280	1985-01-01	8.50	20.000	8.020	0.501	0.621	3.009	0.101	18.435	0.295	6.8
SE581260-115280	1985-01-01	9.50	20.000	8.020	0.501	0.621	3.009	0.101	18.435	0.295	6.8
SE581260-115280	1985-01-01	26.50	20.000	7.975	0.507	0.626	3.071	0.100	18.491	0.296	6.8
SE581260-115280	1985-01-01	27.00	20.000	7.975	0.507	0.626	3.071	0.100	18.491	0.296	6.8
SE581260-115280	1985-01-02	0.00	20.000	8.055	0.502	0.620	3.027	0.101	18.414	0.289	6.9
SE581260-115280	1985-01-02	0.25	20.000	8.055	0.502	0.620	3.027	0.101	18.414	0.289	6.9
SE581260-115280	1985-01-02	0.75	20.000	8.055	0.502	0.622	3.027	0.101	18.439	0.294	6.9
SE581260-115280	1985-01-02	1.25	20.000	8.055	0.502	0.622	3.027	0.101	18.439	0.294	6.9
SE581260-115280	1985-01-02	1.75	20.000	8.055	0.502	0.622	3.027	0.101	18.439	0.294	6.9
SE581260-115280	1985-01-02	2.25	20.000	8.055	0.502	0.622	3.027	0.101	18.439	0.294	6.9
SE581260-115280	1985-01-02	2.75	20.000	8.055	0.502	0.622	3.027	0.101	18.439	0.294	6.9
SE581260-115280	1985-01-02	3.25	20.000	8.055	0.502	0.622	3.027	0.101	18.439	0.294	6.9
SE581260-115280	1985-01-02	3.75	20.000	8.055	0.502	0.622	3.027	0.101	18.439	0.294	6.9
SE581260-115280	1985-01-02	4.50	20.000	8.055	0.502	0.622	3.027	0.101	18.439	0.294	6.9
SE581260-115280	1985-01-02	5.50	20.000	8.054	0.502	0.622	3.027	0.101	18.439	0.294	6.9
SE581260-115280	1985-01-02	6.50	20.000	8.054	0.502	0.622	3.027	0.101	18.440	0.294	6.9
SE581260-115280	1985-01-02	7.50	20.000	8.054	0.502	0.622	3.028	0.101	18.440	0.294	6.9
SE581260-115280	1985-01-02	8.50	20.000	8.054	0.502	0.622	3.028	0.101	18.441	0.295	6.9
SE581260-115280	1985-01-02	9.50	20.000	8.054	0.502	0.622	3.028	0.101	18.441	0.295	6.9
