EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE573322-115478	1985-01-01	0.00	20.000	8.038	0.501	0.619	3.010	0.101	18.407	0.290	6.8
SE573322-115478	1985-01-01	0.25	20.000	8.038	0.501	0.619	3.010	0.101	18.407	0.290	6.8
SE573322-115478	1985-01-01	0.75	20.000	8.035	0.501	0.621	3.010	0.101	18.435	0.295	6.8
SE573322-115478	1985-01-01	1.25	20.000	8.034	0.501	0.621	3.010	0.101	18.435	0.295	6.8
SE573322-115478	1985-01-01	1.75	20.000	8.033	0.501	0.621	3.010	0.101	18.435	0.295	6.8
SE573322-115478	1985-01-01	2.25	20.000	8.032	0.501	0.621	3.010	0.101	18.435	0.295	6.8
SE573322-115478	1985-01-01	2.75	20.000	8.031	0.501	0.621	3.010	0.101	18.435	0.295	6.8
SE573322-115478	1985-01-01	3.25	20.000	8.031	0.501	0.621	3.010	0.101	18.435	0.295	6.8
SE573322-115478	1985-01-01	3.75	20.000	8.030	0.501	0.621	3.010	0.101	18.436	0.295	6.8
SE573322-115478	1985-01-01	4.50	20.000	8.030	0.501	0.621	3.010	0.101	18.435	0.295	6.8
SE573322-115478	1985-01-01	5.50	20.000	8.029	0.501	0.621	3.010	0.101	18.436	0.295	6.8
SE573322-115478	1985-01-01	6.50	20.000	8.028	0.501	0.621	3.011	0.101	18.436	0.295	6.8
SE573322-115478	1985-01-01	7.50	20.000	8.028	0.501	0.621	3.011	0.101	18.436	0.295	6.8
SE573322-115478	1985-01-01	8.50	20.000	8.028	0.501	0.621	3.011	0.101	18.436	0.295	6.8
SE573322-115478	1985-01-01	9.50	20.000	8.027	0.501	0.621	3.012	0.101	18.437	0.295	6.8
SE573322-115478	1985-01-01	13.50	20.000	8.022	0.502	0.622	3.023	0.101	18.444	0.295	6.8
SE573322-115478	1985-01-01	14.00	20.000	8.022	0.502	0.622	3.023	0.101	18.444	0.295	6.8
SE573322-115478	1985-01-02	0.00	20.000	8.106	0.503	0.620	3.032	0.102	18.418	0.294	6.9
SE573322-115478	1985-01-02	0.25	20.000	8.106	0.503	0.620	3.032	0.102	18.418	0.294	6.9
SE573322-115478	1985-01-02	0.75	20.000	8.105	0.503	0.622	3.032	0.102	18.442	0.299	6.9
SE573322-115478	1985-01-02	1.25	20.000	8.104	0.503	0.622	3.032	0.102	18.442	0.299	6.9
SE573322-115478	1985-01-02	1.75	20.000	8.104	0.503	0.622	3.032	0.102	18.442	0.299	6.9
SE573322-115478	1985-01-02	2.25	20.000	8.104	0.503	0.622	3.032	0.102	18.443	0.299	6.9
SE573322-115478	1985-01-02	2.75	20.000	8.103	0.503	0.622	3.032	0.102	18.443	0.299	6.9
SE573322-115478	1985-01-02	3.25	20.000	8.103	0.503	0.622	3.032	0.102	18.443	0.299	6.9
SE573322-115478	1985-01-02	3.75	20.000	8.103	0.503	0.622	3.033	0.102	18.443	0.299	6.9
SE573322-115478	1985-01-02	4.50	20.000	8.103	0.503	0.622	3.032	0.102	18.443	0.299	6.9
SE573322-115478	1985-01-02	5.50	20.000	8.102	0.503	0.622	3.033	0.102	18.443	0.299	6.9
SE573322-115478	1985-01-02	6.50	20.000	8.102	0.503	0.622	3.033	0.102	18.444	0.299	6.9
SE573322-115478	1985-01-02	7.50	20.000	8.102	0.503	0.622	3.033	0.102	18.444	0.299	6.9
SE573322-115478	1985-01-02	8.50	20.000	8.101	0.503	0.622	3.033	0.102	18.444	0.299	6.9
SE573322-115478	1985-01-02	9.50	20.000	8.101	0.503	0.622	3.034	0.102	18.445	0.299	6.9
SE573322-115478	1985-01-02	13.50	20.000	8.096	0.504	0.623	3.045	0.102	18.452	0.299	6.9
SE573322-115478	1985-01-02	14.00	20.000	8.096	0.504	0.623	3.045	0.102	18.452	0.299	6.9
SE573322-115478	1985-01-03	0.00	20.093	8.166	0.528	0.638	3.672	0.158	17.790	0.445	7.3
SE573322-115478	1985-01-03	0.25	20.093	8.166	0.528	0.638	3.672	0.158	17.790	0.445	7.3
SE573322-115478	1985-01-03	0.75	20.093	8.164	0.528	0.640	3.674	0.158	17.812	0.453	7.3
SE573322-115478	1985-01-03	1.25	20.098	8.162	0.529	0.640	3.683	0.159	17.794	0.456	7.3
SE573322-115478	1985-01-03	1.75	20.104	8.159	0.530	0.641	3.696	0.160	17.771	0.461	7.3
SE573322-115478	1985-01-03	2.25	20.114	8.154	0.531	0.642	3.719	0.162	17.734	0.468	7.3
SE573322-115478	1985-01-03	2.75	20.132	8.147	0.533	0.644	3.768	0.166	17.659	0.483	7.3
SE573322-115478	1985-01-03	3.25	20.173	8.134	0.540	0.648	3.887	0.177	17.484	0.518	7.3
SE573322-115478	1985-01-03	3.75	20.322	8.093	0.563	0.666	4.347	0.217	16.830	0.652	7.3
SE573322-115478	1985-01-03	4.50	20.396	8.080	0.575	0.675	4.605	0.240	16.477	0.731	7.3
SE573322-115478	1985-01-03	5.50	20.457	8.079	0.586	0.683	4.831	0.260	16.174	0.800	7.3
SE573322-115478	1985-01-03	6.50	20.500	8.086	0.591	0.686	4.854	0.260	15.863	0.842	7.3
SE573322-115478	1985-01-03	7.50	20.524	8.090	0.595	0.688	4.928	0.266	15.726	0.869	7.3
SE573322-115478	1985-01-03	8.50	20.541	8.093	0.598	0.690	4.989	0.272	15.635	0.888	7.3
SE573322-115478	1985-01-03	9.50	20.555	8.096	0.601	0.692	5.040	0.278	15.563	0.901	7.3
SE573322-115478	1985-01-03	13.50	20.586	8.099	0.607	0.695	5.156	0.289	15.395	0.933	7.3
SE573322-115478	1985-01-03	14.00	20.586	8.099	0.607	0.695	5.156	0.289	15.395	0.933	7.3
SE573322-115478	1985-01-04	0.00	20.518	8.281	0.599	0.689	5.216	0.274	15.773	0.886	8.7
SE573322-115478	1985-01-04	0.25	20.518	8.281	0.599	0.689	5.216	0.274	15.773	0.886	8.7
SE573322-115478	1985-01-04	0.75	20.518	8.278	0.599	0.691	5.216	0.274	15.802	0.900	8.7
SE573322-115478	1985-01-04	1.25	20.521	8.276	0.599	0.691	5.219	0.274	15.795	0.902	8.7
SE573322-115478	1985-01-04	1.75	20.523	8.274	0.599	0.691	5.221	0.274	15.789	0.903	8.7
SE573322-115478	1985-01-04	2.25	20.525	8.272	0.599	0.691	5.223	0.275	15.784	0.904	8.7
SE573322-115478	1985-01-04	2.75	20.527	8.271	0.600	0.691	5.226	0.275	15.778	0.905	8.7
SE573322-115478	1985-01-04	3.25	20.529	8.270	0.600	0.692	5.229	0.275	15.772	0.906	8.7
SE573322-115478	1985-01-04	3.75	20.531	8.268	0.600	0.692	5.232	0.275	15.766	0.907	8.7
SE573322-115478	1985-01-04	4.50	20.536	8.266	0.600	0.692	5.238	0.276	15.753	0.909	8.7
SE573322-115478	1985-01-04	5.50	20.545	8.262	0.601	0.693	5.252	0.277	15.728	0.914	8.7
SE573322-115478	1985-01-04	6.50	20.562	8.255	0.603	0.694	5.273	0.279	15.677	0.923	8.7
