EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE652000-214000	1985-01-01	0.00	3.000	8.095	0.501	0.619	3.014	0.100	18.407	0.289	6.8
SE652000-214000	1985-01-01	0.25	3.000	8.095	0.501	0.619	3.014	0.100	18.407	0.289	6.8
SE652000-214000	1985-01-01	0.75	3.000	8.089	0.501	0.621	3.014	0.100	18.434	0.294	6.8
SE652000-214000	1985-01-01	1.25	3.000	8.086	0.501	0.621	3.014	0.100	18.434	0.294	6.8
SE652000-214000	1985-01-01	1.75	3.000	8.084	0.501	0.621	3.015	0.100	18.434	0.294	6.8
SE652000-214000	1985-01-01	2.25	3.000	8.083	0.501	0.621	3.015	0.100	18.434	0.294	6.8
SE652000-214000	1985-01-01	2.75	3.000	8.081	0.501	0.621	3.015	0.100	18.435	0.294	6.8
SE652000-214000	1985-01-01	3.25	3.000	8.080	0.501	0.621	3.015	0.100	18.435	0.294	6.8
SE652000-214000	1985-01-01	3.75	3.000	8.079	0.501	0.621	3.017	0.100	18.436	0.294	6.8
SE652000-214000	1985-01-01	4.50	3.000	8.078	0.501	0.621	3.016	0.100	18.435	0.294	6.8
SE652000-214000	1985-01-01	5.50	3.000	8.076	0.501	0.621	3.016	0.100	18.436	0.294	6.8
SE652000-214000	1985-01-01	6.50	3.000	8.075	0.501	0.621	3.017	0.100	18.437	0.294	6.8
SE652000-214000	1985-01-01	7.50	3.000	8.073	0.501	0.621	3.019	0.100	18.438	0.294	6.8
SE652000-214000	1985-01-01	8.50	3.000	8.072	0.501	0.621	3.020	0.100	18.440	0.294	6.8
SE652000-214000	1985-01-01	9.50	3.000	8.070	0.501	0.621	3.022	0.100	18.442	0.294	6.8
SE652000-214000	1985-01-01	10.50	3.000	8.067	0.501	0.621	3.027	0.100	18.442	0.294	6.8
SE652000-214000	1985-01-01	11.00	3.000	8.067	0.501	0.621	3.027	0.100	18.442	0.294	6.8
SE652000-214000	1985-01-02	0.00	3.000	8.383	0.503	0.619	3.059	0.101	18.417	0.271	6.9
SE652000-214000	1985-01-02	0.25	3.000	8.383	0.503	0.619	3.059	0.101	18.417	0.271	6.9
SE652000-214000	1985-01-02	0.75	3.000	8.379	0.503	0.620	3.059	0.101	18.438	0.275	6.9
SE652000-214000	1985-01-02	1.25	3.000	8.377	0.503	0.620	3.059	0.101	18.438	0.275	6.9
SE652000-214000	1985-01-02	1.75	3.000	8.375	0.503	0.620	3.059	0.101	18.438	0.275	6.9
SE652000-214000	1985-01-02	2.25	3.000	8.374	0.503	0.620	3.059	0.101	18.438	0.275	6.9
SE652000-214000	1985-01-02	2.75	3.000	8.373	0.503	0.620	3.059	0.101	18.439	0.275	6.9
SE652000-214000	1985-01-02	3.25	3.000	8.372	0.503	0.620	3.060	0.101	18.439	0.275	6.9
SE652000-214000	1985-01-02	3.75	3.000	8.371	0.503	0.620	3.061	0.101	18.440	0.275	6.9
SE652000-214000	1985-01-02	4.50	3.000	8.370	0.503	0.620	3.060	0.101	18.439	0.275	6.9
SE652000-214000	1985-01-02	5.50	3.000	8.369	0.503	0.620	3.060	0.101	18.440	0.275	6.9
SE652000-214000	1985-01-02	6.50	3.000	8.368	0.503	0.620	3.061	0.101	18.441	0.275	6.9
SE652000-214000	1985-01-02	7.50	3.000	8.366	0.503	0.620	3.063	0.101	18.443	0.275	6.9
SE652000-214000	1985-01-02	8.50	3.000	8.365	0.503	0.620	3.065	0.101	18.444	0.275	6.9
SE652000-214000	1985-01-02	9.50	3.000	8.363	0.503	0.621	3.067	0.101	18.446	0.275	6.9
SE652000-214000	1985-01-02	10.50	3.000	8.360	0.503	0.621	3.071	0.101	18.447	0.275	6.9
SE652000-214000	1985-01-02	11.00	3.000	8.360	0.503	0.621	3.071	0.101	18.447	0.275	6.9
SE652000-214000	1985-01-03	0.00	2.994	8.863	0.504	0.618	3.096	0.101	18.397	0.250	7.0
SE652000-214000	1985-01-03	0.25	2.994	8.863	0.504	0.618	3.096	0.101	18.397	0.250	7.0
SE652000-214000	1985-01-03	0.75	2.994	8.858	0.504	0.619	3.096	0.101	18.414	0.254	7.0
SE652000-214000	1985-01-03	1.25	2.994	8.856	0.504	0.619	3.096	0.101	18.414	0.254	7.0
SE652000-214000	1985-01-03	1.75	2.994	8.854	0.504	0.619	3.096	0.101	18.414	0.254	7.0
SE652000-214000	1985-01-03	2.25	2.994	8.852	0.504	0.619	3.096	0.101	18.414	0.254	7.0
SE652000-214000	1985-01-03	2.75	2.994	8.850	0.504	0.619	3.096	0.101	18.414	0.254	7.0
SE652000-214000	1985-01-03	3.25	2.994	8.849	0.504	0.619	3.097	0.101	18.414	0.254	7.0
SE652000-214000	1985-01-03	3.75	2.994	8.847	0.504	0.619	3.098	0.101	18.415	0.254	7.0
