EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE572838-115515	1985-01-01	0.00	20.000	8.094	0.504	0.621	3.044	0.104	18.426	0.286	6.9
SE572838-115515	1985-01-01	0.25	20.000	8.094	0.504	0.621	3.044	0.104	18.426	0.286	6.9
SE572838-115515	1985-01-01	0.75	20.000	8.091	0.504	0.622	3.044	0.104	18.448	0.290	6.9
SE572838-115515	1985-01-01	1.25	20.000	8.090	0.503	0.622	3.041	0.104	18.446	0.290	6.9
SE572838-115515	1985-01-01	1.75	20.000	8.089	0.503	0.622	3.042	0.104	18.446	0.290	6.9
SE572838-115515	1985-01-01	2.25	20.000	8.088	0.503	0.622	3.042	0.104	18.446	0.290	6.9
SE572838-115515	1985-01-01	2.75	20.000	8.087	0.504	0.622	3.042	0.104	18.447	0.290	6.9
SE572838-115515	1985-01-01	3.25	20.000	8.087	0.504	0.622	3.043	0.104	18.448	0.290	6.9
SE572838-115515	1985-01-01	3.75	20.000	8.085	0.504	0.623	3.046	0.104	18.450	0.290	6.9
SE572838-115515	1985-01-01	4.50	20.000	8.085	0.504	0.622	3.044	0.104	18.448	0.290	6.9
SE572838-115515	1985-01-01	5.50	20.000	8.081	0.504	0.623	3.050	0.104	18.451	0.290	6.9
SE572838-115515	1985-01-01	6.00	20.000	8.081	0.504	0.623	3.050	0.104	18.451	0.290	6.9
SE572838-115515	1985-01-02	0.00	20.000	8.282	0.512	0.627	3.151	0.115	18.502	0.289	7.0
SE572838-115515	1985-01-02	0.25	20.000	8.282	0.512	0.627	3.151	0.115	18.502	0.289	7.0
SE572838-115515	1985-01-02	0.75	20.000	8.281	0.512	0.628	3.151	0.115	18.513	0.294	7.0
SE572838-115515	1985-01-02	1.25	20.000	8.281	0.512	0.628	3.149	0.115	18.511	0.294	7.0
SE572838-115515	1985-01-02	1.75	20.000	8.281	0.512	0.628	3.149	0.115	18.511	0.294	7.0
SE572838-115515	1985-01-02	2.25	20.000	8.281	0.512	0.628	3.149	0.115	18.511	0.294	7.0
SE572838-115515	1985-01-02	2.75	20.000	8.280	0.512	0.628	3.149	0.115	18.511	0.294	7.0
SE572838-115515	1985-01-02	3.25	20.000	8.280	0.512	0.628	3.150	0.115	18.512	0.294	7.0
SE572838-115515	1985-01-02	3.75	20.000	8.279	0.512	0.628	3.153	0.115	18.514	0.294	7.0
SE572838-115515	1985-01-02	4.50	20.000	8.279	0.512	0.628	3.151	0.115	18.513	0.294	7.0
SE572838-115515	1985-01-02	5.50	20.000	8.277	0.513	0.628	3.156	0.114	18.517	0.294	7.0
SE572838-115515	1985-01-02	6.00	20.000	8.277	0.513	0.628	3.156	0.114	18.517	0.294	7.0
SE572838-115515	1985-01-03	0.00	20.310	8.125	0.582	0.679	4.983	0.265	16.690	0.733	8.2
SE572838-115515	1985-01-03	0.25	20.310	8.125	0.582	0.679	4.983	0.265	16.690	0.733	8.2
SE572838-115515	1985-01-03	0.75	20.312	8.123	0.583	0.681	4.987	0.266	16.708	0.746	8.2
SE572838-115515	1985-01-03	1.25	20.316	8.121	0.583	0.681	4.983	0.266	16.673	0.750	8.2
SE572838-115515	1985-01-03	1.75	20.326	8.117	0.584	0.682	4.986	0.267	16.607	0.758	8.2
SE572838-115515	1985-01-03	2.25	20.352	8.108	0.587	0.683	5.004	0.270	16.441	0.781	8.2
SE572838-115515	1985-01-03	2.75	20.412	8.089	0.594	0.688	5.065	0.279	16.059	0.835	8.2
SE572838-115515	1985-01-03	3.25	20.476	8.073	0.601	0.693	5.154	0.291	15.648	0.897	8.2
SE572838-115515	1985-01-03	3.75	20.487	8.072	0.603	0.695	5.185	0.294	15.576	0.910	8.2
SE572838-115515	1985-01-03	4.50	20.493	8.075	0.604	0.695	5.201	0.297	15.537	0.916	8.2
SE572838-115515	1985-01-03	5.50	20.576	8.106	0.605	0.694	5.137	0.288	15.427	0.926	8.2
SE572838-115515	1985-01-03	6.00	20.576	8.106	0.605	0.694	5.137	0.288	15.427	0.926	8.2
SE572838-115515	1985-01-04	0.00	20.660	8.389	0.626	0.710	5.888	0.324	15.336	1.010	9.3
SE572838-115515	1985-01-04	0.25	20.660	8.389	0.626	0.710	5.888	0.324	15.336	1.010	9.3
SE572838-115515	1985-01-04	0.75	20.660	8.385	0.626	0.712	5.888	0.324	15.365	1.027	9.3
SE572838-115515	1985-01-04	1.25	20.661	8.383	0.626	0.712	5.885	0.324	15.358	1.027	9.3
SE572838-115515	1985-01-04	1.75	20.662	8.380	0.626	0.712	5.884	0.324	15.354	1.027	9.3
SE572838-115515	1985-01-04	2.25	20.664	8.378	0.626	0.712	5.883	0.324	15.348	1.028	9.3
SE572838-115515	1985-01-04	2.75	20.666	8.374	0.626	0.712	5.882	0.324	15.341	1.028	9.3
SE572838-115515	1985-01-04	3.25	20.670	8.370	0.626	0.712	5.881	0.324	15.331	1.030	9.3
SE572838-115515	1985-01-04	3.75	20.675	8.361	0.627	0.712	5.882	0.324	15.314	1.031	9.3
SE572838-115515	1985-01-04	4.50	20.696	8.338	0.627	0.713	5.876	0.325	15.248	1.038	9.3
SE572838-115515	1985-01-04	5.50	20.862	8.226	0.633	0.716	5.814	0.322	14.842	1.079	9.3
SE572838-115515	1985-01-04	6.00	20.862	8.226	0.633	0.716	5.814	0.322	14.842	1.079	9.3
SE572838-115515	1985-01-05	0.00	20.994	8.462	0.646	0.725	6.346	0.337	14.853	1.115	9.8
SE572838-115515	1985-01-05	0.25	20.994	8.462	0.646	0.725	6.346	0.337	14.853	1.115	9.8
SE572838-115515	1985-01-05	0.75	20.995	8.459	0.646	0.727	6.346	0.337	14.886	1.133	9.8
SE572838-115515	1985-01-05	1.25	20.995	8.456	0.646	0.727	6.342	0.337	14.880	1.133	9.8
SE572838-115515	1985-01-05	1.75	20.996	8.454	0.646	0.727	6.340	0.337	14.876	1.133	9.8
SE572838-115515	1985-01-05	2.25	20.997	8.451	0.646	0.727	6.338	0.337	14.871	1.134	9.8
SE572838-115515	1985-01-05	2.75	20.999	8.447	0.646	0.727	6.336	0.337	14.865	1.134	9.8
SE572838-115515	1985-01-05	3.25	21.001	8.442	0.646	0.727	6.333	0.337	14.857	1.135	9.8
SE572838-115515	1985-01-05	3.75	21.005	8.432	0.646	0.727	6.329	0.336	14.843	1.137	9.8
SE572838-115515	1985-01-05	4.50	21.019	8.403	0.646	0.728	6.309	0.336	14.787	1.142	9.8
SE572838-115515	1985-01-05	5.50	21.157	8.285	0.649	0.728	6.158	0.325	14.456	1.172	9.8
SE572838-115515	1985-01-05	6.00	21.157	8.285	0.649	0.728	6.158	0.325	14.456	1.172	9.8
SE572838-115515	1985-01-06	0.00	21.010	8.379	0.652	0.730	6.714	0.339	14.935	1.160	9.9
SE572838-115515	1985-01-06	0.25	21.010	8.379	0.652	0.730	6.714	0.339	14.935	1.160	9.9
SE572838-115515	1985-01-06	0.75	21.007	8.378	0.652	0.732	6.730	0.339	14.990	1.178	9.9
SE572838-115515	1985-01-06	1.25	21.013	8.373	0.652	0.732	6.673	0.335	14.917	1.185	9.9
SE572838-115515	1985-01-06	1.75	21.018	8.360	0.651	0.732	6.608	0.330	14.827	1.198	9.9
SE572838-115515	1985-01-06	2.25	21.020	8.349	0.651	0.733	6.571	0.328	14.773	1.206	9.9
SE572838-115515	1985-01-06	2.75	21.020	8.346	0.651	0.733	6.561	0.328	14.757	1.209	9.9
SE572838-115515	1985-01-06	3.25	21.020	8.343	0.651	0.733	6.554	0.328	14.746	1.211	9.9
SE572838-115515	1985-01-06	3.75	21.020	8.339	0.651	0.733	6.549	0.327	14.734	1.213	9.9
SE572838-115515	1985-01-06	4.50	21.018	8.327	0.651	0.733	6.517	0.326	14.677	1.221	9.9
