EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE583450-110750	1985-01-01	0.00	20.000	8.036	0.500	0.619	3.001	0.100	18.401	0.291	6.8
SE583450-110750	1985-01-01	0.25	20.000	8.036	0.500	0.619	3.001	0.100	18.401	0.291	6.8
SE583450-110750	1985-01-01	0.75	20.000	8.034	0.500	0.621	3.001	0.100	18.430	0.295	6.8
SE583450-110750	1985-01-01	1.25	20.000	8.032	0.500	0.621	3.001	0.100	18.430	0.295	6.8
SE583450-110750	1985-01-01	1.75	20.000	8.031	0.500	0.621	3.001	0.100	18.430	0.295	6.8
SE583450-110750	1985-01-01	2.25	20.000	8.030	0.500	0.621	3.001	0.100	18.430	0.295	6.8
SE583450-110750	1985-01-01	2.75	20.000	8.029	0.500	0.621	3.001	0.100	18.430	0.295	6.8
SE583450-110750	1985-01-01	3.25	20.000	8.029	0.500	0.621	3.001	0.100	18.430	0.295	6.8
SE583450-110750	1985-01-01	3.75	20.000	8.028	0.500	0.621	3.001	0.100	18.430	0.296	6.8
SE583450-110750	1985-01-01	4.50	20.000	8.028	0.500	0.621	3.001	0.100	18.430	0.296	6.8
SE583450-110750	1985-01-01	5.50	20.000	8.027	0.500	0.621	3.001	0.100	18.430	0.296	6.8
SE583450-110750	1985-01-01	6.50	20.000	8.026	0.500	0.621	3.001	0.100	18.430	0.296	6.8
SE583450-110750	1985-01-01	7.50	20.000	8.026	0.500	0.621	3.001	0.100	18.430	0.296	6.8
SE583450-110750	1985-01-01	8.50	20.000	8.025	0.500	0.621	3.001	0.100	18.430	0.296	6.8
SE583450-110750	1985-01-01	9.50	20.000	8.024	0.500	0.621	3.001	0.100	18.430	0.296	6.8
SE583450-110750	1985-01-01	156.00	20.000	7.993	0.502	0.623	3.021	0.100	18.452	0.297	6.8
SE583450-110750	1985-01-01	158.00	20.000	7.993	0.502	0.623	3.021	0.100	18.452	0.297	6.8
SE583450-110750	1985-01-02	0.00	20.000	8.036	0.501	0.619	3.007	0.100	18.403	0.282	6.8
SE583450-110750	1985-01-02	0.25	20.000	8.036	0.501	0.619	3.007	0.100	18.403	0.282	6.8
SE583450-110750	1985-01-02	0.75	20.000	8.035	0.501	0.621	3.007	0.100	18.432	0.287	6.8
SE583450-110750	1985-01-02	1.25	20.000	8.034	0.501	0.621	3.007	0.100	18.432	0.287	6.8
SE583450-110750	1985-01-02	1.75	20.000	8.033	0.501	0.621	3.007	0.100	18.432	0.287	6.8
SE583450-110750	1985-01-02	2.25	20.000	8.033	0.501	0.621	3.007	0.100	18.432	0.287	6.8
SE583450-110750	1985-01-02	2.75	20.000	8.032	0.501	0.621	3.007	0.100	18.433	0.287	6.8
SE583450-110750	1985-01-02	3.25	20.000	8.032	0.501	0.621	3.007	0.100	18.433	0.287	6.8
SE583450-110750	1985-01-02	3.75	20.000	8.032	0.501	0.621	3.007	0.100	18.433	0.287	6.8
SE583450-110750	1985-01-02	4.50	20.000	8.031	0.501	0.621	3.007	0.100	18.433	0.287	6.8
SE583450-110750	1985-01-02	5.50	20.000	8.031	0.501	0.621	3.007	0.100	18.433	0.287	6.8
SE583450-110750	1985-01-02	6.50	20.000	8.030	0.501	0.621	3.007	0.100	18.433	0.287	6.8
SE583450-110750	1985-01-02	7.50	20.000	8.030	0.501	0.621	3.007	0.100	18.433	0.287	6.8
SE583450-110750	1985-01-02	8.50	20.000	8.030	0.501	0.621	3.007	0.100	18.433	0.287	6.8
SE583450-110750	1985-01-02	9.50	20.000	8.030	0.501	0.621	3.007	0.100	18.433	0.287	6.8
SE583450-110750	1985-01-02	156.00	20.000	8.024	0.501	0.621	3.012	0.100	18.439	0.288	6.8
SE583450-110750	1985-01-02	158.00	20.000	8.024	0.501	0.621	3.012	0.100	18.439	0.288	6.8
SE583450-110750	1985-01-03	0.00	20.885	8.033	0.510	0.620	3.376	0.121	17.668	0.321	7.3
SE583450-110750	1985-01-03	0.25	20.885	8.033	0.510	0.620	3.376	0.121	17.668	0.321	7.3
SE583450-110750	1985-01-03	0.75	20.888	8.031	0.510	0.621	3.379	0.122	17.685	0.326	7.3
SE583450-110750	1985-01-03	1.25	20.894	8.028	0.511	0.621	3.384	0.122	17.677	0.327	7.3
SE583450-110750	1985-01-03	1.75	20.909	8.025	0.511	0.622	3.396	0.123	17.658	0.329	7.3
SE583450-110750	1985-01-03	2.25	20.944	8.019	0.512	0.622	3.427	0.125	17.611	0.335	7.3
SE583450-110750	1985-01-03	2.75	21.072	8.003	0.516	0.625	3.545	0.135	17.438	0.357	7.3
SE583450-110750	1985-01-03	3.25	21.543	7.959	0.532	0.634	3.982	0.173	16.799	0.436	7.3
SE583450-110750	1985-01-03	3.75	21.868	7.939	0.543	0.641	4.316	0.202	16.327	0.500	7.3
SE583450-110750	1985-01-03	4.50	22.504	7.861	0.547	0.640	4.529	0.213	15.920	0.506	7.3
SE583450-110750	1985-01-03	5.50	23.128	7.762	0.543	0.635	4.531	0.199	15.708	0.465	7.3
SE583450-110750	1985-01-03	6.50	23.700	7.662	0.537	0.628	4.450	0.175	15.581	0.407	7.3
SE583450-110750	1985-01-03	7.50	24.246	7.590	0.537	0.626	4.527	0.169	15.303	0.389	7.3
SE583450-110750	1985-01-03	8.50	24.782	7.506	0.534	0.622	4.493	0.155	15.168	0.338	7.3
SE583450-110750	1985-01-03	9.50	25.263	7.448	0.537	0.621	4.598	0.157	14.897	0.330	7.3
SE583450-110750	1985-01-03	156.00	31.951	6.488	0.675	0.726	6.982	0.295	10.832	0.657	7.3
SE583450-110750	1985-01-03	158.00	31.951	6.488	0.675	0.726	6.982	0.295	10.832	0.657	7.3
SE583450-110750	1985-01-04	0.00	23.216	8.047	0.578	0.657	5.557	0.292	14.337	0.775	***
SE583450-110750	1985-01-04	0.25	23.216	8.047	0.578	0.657	5.557	0.292	14.337	0.775	***
SE583450-110750	1985-01-04	0.75	23.215	8.044	0.578	0.659	5.558	0.292	14.364	0.788	***
SE583450-110750	1985-01-04	1.25	23.219	8.041	0.578	0.659	5.554	0.291	14.367	0.787	***
SE583450-110750	1985-01-04	1.75	23.222	8.039	0.578	0.659	5.551	0.291	14.370	0.785	***
SE583450-110750	1985-01-04	2.25	23.225	8.038	0.578	0.658	5.548	0.291	14.373	0.784	***
SE583450-110750	1985-01-04	2.75	23.228	8.036	0.578	0.658	5.545	0.290	14.375	0.783	***
SE583450-110750	1985-01-04	3.25	23.233	8.033	0.578	0.658	5.542	0.290	14.378	0.782	***
SE583450-110750	1985-01-04	3.75	23.243	8.028	0.577	0.658	5.536	0.289	14.382	0.779	***
SE583450-110750	1985-01-04	4.50	23.282	8.014	0.576	0.657	5.523	0.286	14.385	0.773	***
SE583450-110750	1985-01-04	5.50	23.408	7.980	0.575	0.655	5.512	0.282	14.358	0.760	***
SE583450-110750	1985-01-04	6.50	23.494	7.957	0.574	0.654	5.503	0.279	14.342	0.751	***
SE583450-110750	1985-01-04	7.50	23.518	7.951	0.574	0.654	5.501	0.278	14.337	0.749	***
SE583450-110750	1985-01-04	8.50	23.728	7.903	0.572	0.652	5.503	0.274	14.268	0.734	***
SE583450-110750	1985-01-04	9.50	23.997	7.847	0.570	0.649	5.513	0.268	14.170	0.717	***
SE583450-110750	1985-01-04	156.00	33.113	6.312	0.691	0.745	7.265	0.329	10.364	0.645	***
SE583450-110750	1985-01-04	158.00	33.113	6.312	0.691	0.745	7.265	0.329	10.364	0.645	***
SE583450-110750	1985-01-05	0.00	23.306	8.168	0.587	0.666	5.944	0.315	13.712	0.928	***
SE583450-110750	1985-01-05	0.25	23.306	8.168	0.587	0.666	5.944	0.315	13.712	0.928	***
SE583450-110750	1985-01-05	0.75	23.306	8.165	0.587	0.668	5.944	0.315	13.742	0.943	***
SE583450-110750	1985-01-05	1.25	23.311	8.163	0.587	0.668	5.943	0.314	13.743	0.942	***
SE583450-110750	1985-01-05	1.75	23.314	8.161	0.587	0.667	5.942	0.314	13.744	0.941	***
SE583450-110750	1985-01-05	2.25	23.318	8.160	0.587	0.667	5.941	0.314	13.744	0.941	***
SE583450-110750	1985-01-05	2.75	23.321	8.159	0.587	0.667	5.940	0.314	13.745	0.940	***
SE583450-110750	1985-01-05	3.25	23.324	8.157	0.587	0.667	5.939	0.314	13.745	0.940	***
SE583450-110750	1985-01-05	3.75	23.327	8.156	0.587	0.667	5.938	0.313	13.745	0.939	***
SE583450-110750	1985-01-05	4.50	23.331	8.154	0.587	0.667	5.937	0.313	13.746	0.938	***
SE583450-110750	1985-01-05	5.50	23.339	8.151	0.587	0.667	5.935	0.313	13.746	0.937	***
SE583450-110750	1985-01-05	6.50	23.349	8.147	0.586	0.667	5.934	0.312	13.746	0.936	***
SE583450-110750	1985-01-05	7.50	23.366	8.141	0.586	0.666	5.932	0.312	13.744	0.934	***
SE583450-110750	1985-01-05	8.50	23.422	8.124	0.585	0.666	5.930	0.310	13.731	0.928	***
